GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,NAME,B27018_001EA,B27018_001MA,B27018_002EA,B27018_002MA,B27018_003EA,B27018_003MA,B27018_004MA,B27018_004EA,B27018_005MA,B27018_005EA,B27018_006EA,B27018_006MA,B27018_007EA,B27018_007MA,B27018_008MA,B27018_008EA,B27018_009EA,B27018_009MA,B27018_010MA,B27018_010EA,B27018_011MA,B27018_011EA,B27018_012EA,B27018_012MA,B27018_013MA,B27018_013EA,B27018_014EA,B27018_014MA,B27018_015MA,B27018_015EA,B27018_016MA,B27018_016EA,B27018_017EA,B27018_017MA,B27018_018MA,B27018_018EA,B27018_019EA,B27018_019MA,B27018_020EA,B27018_020MA,B27018_021MA,B27018_021EA,B27018_022MA,B27018_022EA,B27018_023MA,B27018_023EA,B27018_024EA,B27018_024MA,B27018_025EA,B27018_025MA,B27018_026MA,B27018_026EA,B27018_027MA,B27018_027EA,B27018_028MA,B27018_028EA,B27018_029MA,B27018_029EA,B27018_030EA,B27018_030MA,B27018_031EA,B27018_031MA,B27018_032MA,B27018_032EA,B27018_033EA,B27018_033MA,B27018_034MA,B27018_034EA,B27018_035EA,B27018_035MA,B27018_036EA,B27018_036MA,B27018_037MA,B27018_037EA,B27018_038MA,B27018_038EA,B27018_039MA,B27018_039EA,B27018_040MA,B27018_040EA,B27018_041EA,B27018_041MA,B27018_042EA,B27018_042MA,B27018_043MA,B27018_043EA,B27018_044MA,B27018_044EA,B27018_045EA,B27018_045MA,B27018_046EA,B27018_046MA,B27018_047MA,B27018_047EA,B27018_048EA,B27018_048MA,B27018_049MA,B27018_049EA,B27018_050EA,B27018_050MA,B27018_051EA,B27018_051MA,B27018_052EA,B27018_052MA,B27018_053MA,B27018_053EA,B27018_054MA,B27018_054EA,B27018_055MA,B27018_055EA,B27018_056EA,B27018_056MA,B27018_057EA,B27018_057MA,B27018_058EA,B27018_058MA,B27018_059MA,B27018_059EA,B27018_060MA,B27018_060EA,B27018_061EA,B27018_061MA,B27018_062EA,B27018_062MA,B27018_063MA,B27018_063EA,B27018_064EA,B27018_064MA,B27018_065MA,B27018_065EA,B27018_066MA,B27018_066EA,B27018_067EA,B27018_067MA,B27018_068MA,B27018_068EA,B27018_069EA,B27018_069MA,B27018_070MA,B27018_070EA,B27018_071MA,B27018_071EA,B27018_072EA,B27018_072MA,B27018_073MA,B27018_073EA,B27018_074EA,B27018_074MA,B27018_075EA,B27018_075MA,B27018_076MA,B27018_076EA,B27018_077MA,B27018_077EA,B27018_078MA,B27018_078EA,B27018_079EA,B27018_079MA,B27018_080EA,B27018_080MA,B27018_081MA,B27018_081EA,B27018_082MA,B27018_082EA,B27018_083MA,B27018_083EA,B27018_084MA,B27018_084EA,B27018_085EA,B27018_085MA,B27018_086EA,B27018_086MA,B27018_087MA,B27018_087EA,B27018_088EA,B27018_088MA,B27018_089MA,B27018_089EA,B27018_090EA,B27018_090MA,B27018_091EA,B27018_091MA,state
0400000US13,9792214,6101,810279,25858,292051,14813,239539,14186,52512,6275,480262,15579,130057,7343,350205,13174,37966,3466,34572,3438,3394,1061,986334,30980,353804,16941,271465,14734,82339,9082,543786,16646,162247,7743,381539,13278,88744,4664,86689,4531,2055,636,759715,23915,234726,11991,151831,9460,82895,7220,418129,14784,96476,6672,321653,12412,106860,5002,104056,4955,2804,992,242192,17487,71654,7726,42042,6331,29612,4436,139430,10203,29262,4369,110168,8620,31108,2965,30382,2820,726,503,971779,29112,262677,14487,121483,8438,141194,10842,569997,16583,94234,6077,475763,14820,139105,6154,135550,6093,3555,943,928839,26535,225339,12141,72379,6573,152960,10147,575494,17379,70847,4837,504647,17311,128006,5872,123989,5827,4017,1381,776318,25209,184351,10557,38198,4393,146153,9521,487610,17796,50521,5029,437089,16330,104357,5689,101380,5802,2977,1109,1278487,32943,282954,14359,47243,5638,235711,13295,828111,23047,66349,5788,761762,22428,167422,7096,162445,7335,4977,1229,3038271,39460,548345,15100,32544,3966,515801,14523,2075644,26762,96587,5511,1979057,25519,414282,8198,396831,8418,17451,2270,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,68516,6902,18078,3358,14570,3213,3508,1078,44207,4074,21887,2992,22320,2598,6231,1528,5408,1435,823,447,87676,8526,26285,3986,20035,3332,6250,2800,49282,4822,26666,3399,22616,3228,12109,1715,11267,1676,842,660,71933,8177,21058,3925,13537,3075,7521,2080,38769,4796,16553,2798,22216,3205,12106,1621,11836,1543,270,250,21352,3595,5758,1553,3909,1423,1849,689,12057,2219,4357,1418,7700,1662,3537,986,3537,986,0,181,98849,9941,27355,4181,12383,2609,14972,2896,54370,5515,13389,2293,40981,4841,17124,2204,15975,2085,1149,529,114916,7819,32847,3702,9110,2023,23737,3054,66270,4759,10055,1969,56215,4069,15799,1970,15340,1946,459,266,114207,10061,31094,3900,8644,2291,22450,3056,66593,6162,9031,1928,57562,5413,16520,2382,15804,2348,716,315,214594,10609,48826,3990,10097,2018,38729,3651,132919,7265,14421,1942,118498,6619,32849,3133,29548,2740,3301,961,560459,14435,89502,4636,8661,1553,80841,4772,363549,9865,23398,2577,340151,9083,107408,4254,101504,4129,5904,1188,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,96609,9388,30340,5397,24556,4742,5784,1802,59517,5249,14927,2381,44590,5007,6752,1666,5760,1355,992,719,141372,8675,49685,5066,42231,5073,7454,1910,76537,5136,22201,2237,54336,4696,15150,1880,14945,1891,205,193,149491,11582,53422,5979,33776,4642,19646,3406,77574,6865,16724,2216,60850,6253,18495,2304,18323,2303,172,179,45553,6835,15091,3323,7393,2017,7698,2302,23647,3532,4355,1164,19292,3159,6815,1850,6815,1850,0,190,178694,13330,52113,6051,17709,2898,34404,4934,99694,8368,13946,2160,85748,8156,26887,2916,26289,2848,598,411,171421,12574,50757,5750,9531,2278,41226,5175,96598,7878,9644,1833,86954,7265,24066,3299,23280,2681,786,1065,151215,11258,41263,5625,6499,1749,34764,4963,87557,6991,7332,1821,80225,6516,22395,2092,22008,2130,387,415,218177,10484,49666,4718,5215,1625,44451,4496,131103,7465,9602,1880,121501,7165,37408,2811,37120,2783,288,203,446953,14520,82313,6187,5003,1108,77310,6223,291275,9697,15717,2449,275558,9517,73365,4415,71086,4356,2279,730,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,829130,21730,265277,13189,228548,12241,36729,5023,519367,13185,227592,9964,291775,9633,44486,3114,40275,3131,4211,942,975405,27237,327909,13909,283872,12510,44037,5808,539759,14861,271517,9474,268242,11400,107737,5104,102817,4978,4920,1364,835245,26281,256860,12098,193174,10302,63686,5858,455464,15847,176839,8447,278625,12267,122921,5295,120357,5258,2564,724,276417,16496,80142,7526,56717,6425,23425,3487,152189,9146,48691,4419,103498,7043,44086,3667,43244,3582,842,390,1043936,27513,268430,12366,148153,9629,120277,8387,604705,16376,143701,8546,461004,13822,170801,7078,164769,6836,6032,1613,1039722,24342,249091,12398,98032,7019,151059,10208,619216,14334,108817,5747,510399,13406,171415,5485,167058,5403,4357,1110,968635,30675,228685,12595,55895,5803,172790,10337,587435,18588,74463,5453,512972,16544,152515,6583,148060,6599,4455,1306,1698040,32590,374802,11443,55724,5617,319078,10242,1073565,21663,94308,5698,979257,19867,249673,8128,241482,7617,8191,1623,4898169,45160,883997,16892,45044,3867,838953,16525,3354684,31151,127378,6597,3227306,30466,659488,10831,623425,10382,36063,2874,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,434407,17502,141781,9969,117439,8956,24342,4655,273028,10163,94171,5002,178857,8862,19598,2002,17676,1925,1922,748,539769,20177,191567,11085,150925,10054,40642,4780,304631,11220,123397,6444,181234,9253,43571,2984,43145,2944,426,249,462393,14405,145161,8817,94811,7245,50350,6807,251052,8560,77299,5447,173753,7037,66180,3736,65381,3726,799,442,151207,8850,43698,5010,22794,3880,20904,3715,84986,5678,21033,2991,63953,5375,22523,2216,22072,2175,451,329,631486,20611,180355,9927,64471,7001,115884,7213,345821,11621,61059,3810,284762,10745,105310,4422,104226,4332,1084,432,639958,23657,159629,9917,35273,4469,124356,8672,374728,14611,40028,3169,334700,13517,105601,4620,103799,4483,1802,708,570511,18717,139181,7962,18006,2640,121175,7438,335365,12004,31134,3023,304231,11359,95965,4674,94103,4739,1862,587,973324,22106,211221,9223,16501,2678,194720,9043,602251,15376,43409,3501,558842,14782,159852,6796,157016,6733,2836,692,1986834,25303,334554,9289,15130,2851,319424,9067,1365340,20220,54927,3396,1310413,19680,286940,6681,276748,6563,10192,1345,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,163544,8509,46744,5187,37713,4877,9031,2289,106857,4953,43400,3347,63457,4488,9943,1299,9422,1266,521,303,204272,11362,62144,5969,52604,5678,9540,1738,117626,6799,59395,4402,58231,4340,24502,1774,24233,1729,269,274,201341,10287,58177,4950,39519,3866,18658,3163,104955,6426,40493,3957,64462,4529,38209,2483,38042,2447,167,150,67215,6199,21887,3343,14919,2920,6968,1657,34055,3301,9217,1601,24838,3013,11273,1487,11116,1468,157,126,262536,10166,73441,4524,35257,3445,38184,3690,135859,6845,28581,2894,107278,5836,53236,3077,52706,2977,530,357,287436,10595,75005,5214,26914,3529,48091,4390,160494,6304,23677,2417,136817,6081,51937,3059,51405,3050,532,271,261895,9637,65985,4581,14953,1921,51032,3979,148747,5688,14708,1850,134039,5553,47163,2565,46761,2599,402,196,472163,14332,114347,5965,13836,2144,100511,5478,286494,9282,21164,2569,265330,8809,71322,3778,69757,3713,1565,500,1082592,16071,192831,6313,12935,1934,179896,6687,729938,10925,30820,2732,699118,10629,159823,4557,154913,4543,4910,936,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,164741,10791,53977,6664,44324,6307,9653,1905,102632,5562,22980,2547,79652,4770,8132,1114,7813,1104,319,195,217367,11684,72086,6456,51575,5315,20511,3398,121842,6635,39916,3154,81926,5874,23439,1975,22401,1815,1038,678,189684,11147,66335,5942,40740,4512,25595,3710,96108,5991,24174,3323,71934,5009,27241,2180,27053,2177,188,157,63773,6351,19778,3164,12247,2499,7531,1892,34925,3555,6373,1450,28552,3225,9070,1521,8865,1491,205,201,266250,13011,77025,6111,31768,3947,45257,4581,147091,7512,22995,2216,124096,6819,42134,2307,41666,2327,468,282,278813,12342,81115,6197,22321,3146,58794,5273,156946,6938,15160,2332,141786,6788,40752,2904,39550,2708,1202,611,238405,12565,63644,5606,9452,1968,54192,5155,134527,7516,10684,1852,123843,6930,40234,3051,39285,2964,949,540,416904,14924,103135,6342,10214,1642,92921,6081,251402,9830,15691,1958,235711,9299,62367,3290,61185,3258,1182,448,972244,17723,174226,6626,8495,1524,165731,6221,652045,12016,24960,2528,627085,11592,145973,4015,140685,3863,5288,1017,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,349175,16200,118451,8713,104398,7642,14053,2815,214402,8815,114954,6283,99448,6193,16322,1869,15391,1765,931,459,468005,17836,141300,9032,120904,8100,20396,3504,271956,10576,167999,7671,103957,6591,54749,3274,54291,3259,458,279,358241,16483,96810,7886,68957,6651,27853,4270,196737,9447,98373,6607,98364,6077,64694,4060,63816,4038,878,449,99158,6949,24198,3172,13606,2108,10592,2357,57996,4702,21458,2686,36538,3448,16964,1985,16715,2005,249,224,423339,16314,104968,7893,45432,4956,59536,6357,245458,10019,64653,4101,180805,8377,72913,3981,71819,3935,1094,507,413360,17104,92542,7707,27657,4633,64885,5343,248515,10595,48947,4126,199568,8637,72303,4853,71044,4718,1259,569,351104,14676,79308,6068,14743,2382,64565,5623,211080,9530,30772,2901,180308,8470,60716,4023,59971,4042,745,389,602557,19007,129549,7748,15068,2963,114481,7356,374855,11807,41172,3576,333683,10758,98153,4963,96978,4991,1175,527,1202054,24008,204204,7034,14230,1965,189974,6945,823581,16265,51527,3798,772054,15542,174269,7081,168130,6918,6139,1064,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,409137,20116,156158,11161,141819,10562,14339,3415,236041,11556,77444,5724,158597,8761,16938,1996,15522,1876,1416,653,486961,19217,150040,9020,128396,8655,21644,4232,275451,11983,113538,7213,161913,8631,61470,4103,60207,3937,1263,619,374876,16321,114229,9050,81696,7884,32533,5003,202156,10156,56204,4902,145952,8585,58491,4352,57385,4297,1106,526,107620,10675,27039,4615,17297,3408,9742,2464,63308,6993,15473,3428,47835,5523,17273,2206,17010,2186,263,182,442266,18537,110221,9244,62353,7371,47868,5272,258977,10485,49729,4495,209248,8652,73068,4556,71806,4442,1262,562,390245,16774,90567,7735,36624,5247,53943,5473,236275,10235,35914,4543,200361,8338,63403,4313,61589,4253,1814,583,335393,13900,74986,6409,24023,3674,50963,5816,210447,9781,28623,3751,181824,8741,49960,3301,48404,3218,1556,524,577861,18506,124202,7706,21295,3564,102907,8130,367102,13091,34218,3145,332884,12041,86557,3806,82409,3875,4148,1084,1384067,28263,250926,10389,23252,3467,227674,9981,949999,18560,47218,3914,902781,17932,183142,6191,173274,6065,9868,1561,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,76427,5488,22771,2986,19024,2849,3747,1280,48296,3552,23732,2383,24564,2635,5360,957,4476,891,884,385,106364,6866,25236,3493,22702,3464,2534,982,65574,4021,41065,3374,24509,2581,15554,1688,15468,1689,86,110,92597,7478,22618,3058,18196,2690,4422,1694,49724,4997,28644,3823,21080,2358,20255,1545,20027,1546,228,155,26771,3657,4342,1160,3133,1076,1209,611,15441,2317,5204,1155,10237,1903,6988,1648,6988,1648,0,159,124553,7651,28839,3666,15662,2705,13177,2433,69136,4397,18153,2147,50983,4040,26578,2351,26459,2350,119,126,121136,7353,24342,3523,6299,1254,18043,3509,71489,4285,12917,1840,58572,3798,25305,2077,24903,2011,402,247,111896,7603,22590,3174,3954,1194,18636,2957,66988,5224,8645,1813,58343,4585,22318,2139,22056,2140,262,194,197328,11710,39479,4119,4539,1192,34940,4074,120470,7830,11971,1811,108499,7433,37379,2955,36613,2953,766,401,435432,12155,60912,4274,4033,1071,56879,4276,298480,8437,15729,1600,282751,8309,76040,3053,72880,2993,3160,797,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,274369,14824,77451,7905,64774,7122,12677,2363,175942,9303,81968,5694,93974,6457,20976,1982,18777,1962,2199,653,315271,15572,95854,7700,76446,6999,19408,3645,181270,9341,95767,7421,85503,6134,38147,2611,37177,2694,970,490,297125,15012,97539,8433,75854,7380,21685,3806,155756,8882,71120,5344,84636,6495,43830,2854,43012,2709,818,475,101334,9692,32573,4651,21890,3691,10683,2865,55612,5828,21673,3089,33939,4442,13149,1832,12874,1807,275,257,400982,18299,117768,7983,67248,6130,50520,5574,222538,11316,59211,6034,163327,9261,60676,3939,58895,3794,1781,751,405647,19485,96024,6826,42902,4843,53122,5046,245461,12238,50642,5210,194819,9631,64162,4003,62241,4029,1921,728,382402,17760,94982,7384,31396,4294,63586,5653,229414,10985,38997,4590,190417,9775,58006,3883,55267,3673,2739,891,742430,23512,171855,8518,34185,4692,137670,7301,470683,15834,55990,4029,414693,15177,99892,4994,95093,4787,4799,988,2898829,30760,547422,13807,35436,3791,511986,14040,1951599,20188,111379,6056,1840220,20144,399808,7534,369822,7139,29986,2460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,351952,15014,99346,8145,87198,7252,12148,2662,223231,10076,122581,6979,100650,7415,29375,2652,27015,2520,2360,808,405283,13792,108327,7174,95278,6411,13049,2217,235899,8385,175339,8056,60560,5036,61057,3446,60501,3448,556,273,338381,14806,82422,7961,67674,7203,14748,2520,186572,8983,121588,7617,64984,4702,69387,4289,68136,4095,1251,907,101651,9183,22694,3881,14510,2720,8184,2336,58209,5437,34690,3688,23519,3165,20748,2352,20500,2332,248,214,423414,16891,96839,7202,58466,6666,38373,4102,238355,10427,116520,7711,121835,5989,88220,4489,86736,4358,1484,521,434949,17016,87985,6833,38314,4231,49671,5054,258361,10293,92898,5918,165463,8386,88603,4720,86917,4769,1686,649,419443,15237,93750,6364,28559,4086,65191,5346,249041,9529,66514,6149,182527,7405,76652,4861,73974,4839,2678,899,815780,22726,170089,9082,32820,3879,137269,8018,516968,14640,94371,6826,422597,12677,128723,5067,123412,5284,5311,1118,3214927,26857,608808,11816,30775,3528,578033,11779,2191855,20144,140880,7314,2050975,19972,414264,7412,382921,7275,31343,2585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
