GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003MA,B14004_003EA,B14004_004EA,B14004_004MA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009EA,B14004_009MA,B14004_010EA,B14004_010MA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016EA,B14004_016MA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021EA,B14004_021MA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028EA,B14004_028MA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US39,9422595,3652,4562386,4494,262257,8133,1341,598,158661,5638,63016,4166,39239,3309,81832,4901,504,292,49959,4122,15519,1783,15850,1741,4218297,10031,235373,2363,349716,6056,656123,5842,2977085,5324,4860209,3572,333119,8575,977,491,183784,5511,75757,4160,72601,4154,109791,5000,353,240,58520,3672,22814,2390,28104,2721,4417299,10664,225524,2136,300423,6416,634141,6079,3257211,5659,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,1510864,2322,91148,4213,548,263,55069,3011,21953,2234,13578,1467,18797,2144,71,81,9532,1649,4736,788,4458,1018,1400919,5314,80003,1646,138395,3561,238705,3299,943816,3001,1569876,2075,111024,4602,586,271,62957,3554,24107,2025,23374,2042,21065,2359,105,101,10533,1659,5080,1032,5347,1066,1437787,5013,73669,1412,119387,3542,233035,2948,1011696,3260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,1601320,3180,103188,5060,148,145,57779,4021,26893,2479,18368,2233,20431,2413,116,140,10190,1765,5435,1259,4690,1168,1477701,6300,76057,1749,118527,4412,238381,3969,1044736,3604,1656774,2865,122303,5033,792,447,61735,3456,30057,2914,29719,2814,32829,3234,61,59,16189,2385,8159,1610,8420,1716,1501642,6511,69396,1747,100147,3808,231815,4370,1100284,4003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10562571,2771,5117508,3096,224334,6294,1347,414,153627,5194,42139,3209,27221,2630,152664,5910,332,204,100073,4106,31165,3184,21094,1990,4740510,8927,243166,1826,370055,7108,750810,4429,3376479,5127,5445063,3018,281777,9183,1384,562,171429,6344,57654,4172,51310,2933,193545,5710,589,295,118520,4610,39349,2757,35087,2649,4969741,9174,228722,1864,314462,6443,714834,4898,3711723,4805,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882072,653,422664,1263,25082,2161,247,262,16923,1587,4100,1149,3812,809,16898,2086,21,41,12046,1477,2846,811,1985,880,380684,2857,19915,730,28918,1917,62808,1591,269043,1681,459408,1118,30023,2956,195,198,18015,2168,6605,1590,5208,1154,21979,2456,0,203,16854,2080,2706,797,2419,963,407406,2904,19076,639,23991,1984,59036,1589,305303,1778,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3929135,3151,1889452,3490,114394,6032,310,231,73784,4713,22956,2391,17344,2266,31259,3306,52,74,18563,2262,4826,927,7818,1494,1743799,7071,91063,2453,161200,5327,276813,4851,1214723,4928,2039683,3042,139348,5244,856,495,80726,3619,29573,3180,28193,2394,43362,3576,135,146,20934,2613,9936,1663,12357,1757,1856973,6855,87921,2360,132662,4045,274433,4712,1361957,4637,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675764,1415,337200,2015,19752,1914,290,309,12307,1328,4182,935,2973,745,4220,1025,116,143,2413,754,861,390,830,463,313228,2463,17202,908,29552,1589,52780,1667,213694,1533,338564,1951,27264,1869,0,151,16141,1294,6299,1188,4824,763,6328,1176,0,151,2984,673,1969,694,1375,466,304972,2681,15874,868,23397,1323,45512,1661,220189,1635,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5309334,2891,2556919,3865,132420,6427,530,264,81853,4659,29711,3159,20326,2031,49155,4035,568,394,28446,3051,10935,1679,9206,1415,2375344,8220,127540,2584,208227,5052,380334,4995,1659243,3947,2752415,3393,164174,6303,882,422,93103,5187,38920,3745,31269,2993,64717,4071,284,223,34875,2960,15701,1914,13857,1853,2523524,6463,122515,2605,185438,5305,378893,4563,1836678,4651,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,10339954,6221,696524,15489,3525,1084,417289,11845,168404,7344,107306,5349,134921,6469,460,304,63638,4524,33461,3565,37362,3256,9508509,17544,587866,5110,941415,13778,1781280,10333,6197948,7162,10661573,5811,831157,14351,5488,1532,469273,10260,198672,6655,157724,7327,170479,7904,758,476,81474,5779,40098,3938,48149,3717,9659937,16939,562308,4678,780145,12157,1682815,8886,6634669,9846,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178253,1767,1085912,1890,92933,4939,122,94,47316,3478,31557,2699,13938,2029,35488,2930,73,116,18263,2482,11494,1449,5658,1087,957491,6009,72630,1163,101102,4013,178381,3156,605378,2767,1092341,1856,85620,4560,399,295,47011,3082,20422,1894,17788,2317,29727,2599,553,376,18725,2036,4517,977,5932,1076,976994,4415,67123,1479,100202,3220,189992,2277,619677,2908,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,528064,685,256941,1031,13127,1345,35,44,8872,1022,2186,637,2034,639,7790,1027,100,123,6410,957,887,429,393,203,236024,1642,11405,510,18826,1231,33147,994,172646,1310,271123,912,16070,1516,30,47,9438,1207,2636,735,3966,782,8385,1240,10,23,5451,845,1905,719,1019,314,246668,1971,11732,598,17476,1289,32135,1208,185325,1188,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6772134,3689,3297416,4779,233849,6852,698,388,135819,5904,58280,3149,39052,2421,70743,4799,112,134,30335,3081,18405,2233,21891,2728,2992824,9337,156557,2481,263863,6585,512718,6773,2059686,5519,3474718,4920,271174,7098,990,414,155436,5680,59576,3844,55172,3297,88402,4482,400,238,37082,2547,23198,2623,27722,2274,3115142,8025,154625,3126,212922,6007,493474,5059,2254121,5614,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5722255,2266,2845066,2914,177375,7667,2744,832,93450,4618,48382,4456,32799,2822,39608,3034,0,193,18182,2338,10519,1652,10907,1624,2628083,8683,132961,2168,240116,5536,463859,5601,1791147,3649,2877189,2642,198441,6937,1542,643,102442,4830,50519,3986,43938,2705,52356,3856,218,186,24967,2465,13760,2170,13411,1837,2626392,7751,125913,1519,195236,4724,425718,5696,1879525,3974,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1532355,1817,751800,2500,40341,2781,109,175,29087,2169,6701,1486,4444,1119,5883,1149,46,78,3551,738,1156,693,1130,564,705576,3282,33681,1262,55451,2417,103647,2278,512797,2326,780555,2122,50453,3314,366,241,30731,2220,10242,1549,9114,1568,10589,1746,0,187,5887,1127,1670,646,3032,1078,719513,3968,31027,1439,46069,2126,96003,2101,546414,2373,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682400,2811,2307821,3071,143223,5497,416,346,92540,4087,29257,2409,21010,2013,32411,2786,85,101,18424,2014,6393,1083,7509,1288,2132187,6736,113305,1466,173830,4829,337635,3252,1507417,3704,2374579,2691,174732,5817,558,297,105422,3752,35901,2771,32851,2579,52559,3478,55,91,27071,2740,12309,1782,13124,1421,2147288,6970,109919,1662,142613,4305,310598,3175,1584158,3870,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469219,1355,238620,1996,16216,1709,20,34,10170,1298,3792,1215,2234,633,1204,500,0,190,605,420,209,211,390,350,221200,2439,11926,1163,19893,1573,39836,1576,149545,1999,230599,2002,18853,1852,30,41,10380,1191,3941,1069,4502,917,1986,718,0,190,805,400,317,298,864,476,209760,2478,10854,1021,15574,1332,35460,1836,147872,1752,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2921604,1170,1377833,2040,45922,3550,1108,627,33319,2855,6572,1445,4923,1231,74063,3819,1830,789,46891,3208,15524,2205,9818,1937,1257848,5544,73519,2112,112960,3893,183935,3801,887434,3317,1543771,1684,63648,3877,1265,562,46274,3224,9024,1692,7085,1286,94534,5472,1415,577,53247,3951,23080,2578,16792,1969,1385589,6489,66815,1908,82284,3757,192355,3954,1044135,3095,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
