GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001MA,B05009_001EA,B05009_002EA,B05009_002MA,B05009_003EA,B05009_003MA,B05009_004MA,B05009_004EA,B05009_005EA,B05009_005MA,B05009_006MA,B05009_006EA,B05009_007MA,B05009_007EA,B05009_008EA,B05009_008MA,B05009_009MA,B05009_009EA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012MA,B05009_012EA,B05009_013EA,B05009_013MA,B05009_014EA,B05009_014MA,B05009_015EA,B05009_015MA,B05009_016MA,B05009_016EA,B05009_017MA,B05009_017EA,B05009_018EA,B05009_018MA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021MA,B05009_021EA,B05009_022MA,B05009_022EA,B05009_023MA,B05009_023EA,B05009_024EA,B05009_024MA,B05009_025EA,B05009_025MA,B05009_026EA,B05009_026MA,B05009_027MA,B05009_027EA,B05009_028MA,B05009_028EA,B05009_029EA,B05009_029MA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032MA,B05009_032EA,B05009_033MA,B05009_033EA,B05009_034MA,B05009_034EA,B05009_035EA,B05009_035MA,B05009_036EA,B05009_036MA,B05009_037EA,B05009_037MA,state
0400000US35,468317,3648,158306,2919,90501,3831,89974,3873,527,298,67535,3662,13337,2596,12884,2568,453,267,9629,2167,9629,2167,0,190,67805,4092,67490,4061,315,279,60180,3831,7625,2110,7363,2045,262,263,310011,4202,184911,7379,175077,7533,9834,2198,130482,6609,34858,4352,26631,3605,8227,1940,19571,3039,18468,3184,1103,951,125100,5666,123299,5625,1801,905,107472,5281,17628,3304,16089,3376,1539,839,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4023786,9392,1358592,9659,864981,12650,845759,12612,19222,2291,513649,12724,240715,9467,223598,9021,17117,2099,110617,6594,109534,6559,1083,554,493611,11595,482877,11584,10734,2170,343076,9905,150535,8258,140734,8003,9801,1997,2665194,9418,1708861,16206,1598971,15331,109890,7754,1052120,14578,471508,11635,374895,10942,96613,7887,185233,8372,178948,8332,6285,1173,956333,15152,897232,14041,59101,5166,662584,13253,293749,11211,239055,9318,54694,4871,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2173707,7353,703950,6234,432521,7816,426905,7752,5616,1266,335650,7431,64468,5017,59938,4873,4530,1146,32403,3747,32042,3732,361,285,271429,8046,268723,8063,2706,1202,229800,7647,41629,4272,39462,4226,2167,1038,1469757,7262,930657,12881,894421,12149,36236,4045,740558,12433,132911,7289,104624,6834,28287,3872,57188,5506,54310,5489,2878,1088,539100,12642,528979,12204,10121,1963,468659,10301,70441,5861,61265,5170,9176,1877,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159130,1850,58009,1829,39366,2384,39130,2371,236,176,36387,2317,1441,516,1285,508,156,143,1538,638,1525,636,13,21,18643,2156,18632,2157,11,18,18097,2086,546,397,535,396,11,18,101121,2369,72881,2922,71381,2797,1500,626,67224,2810,2644,961,1244,779,1400,606,3013,976,2963,985,50,73,28240,2699,27907,2701,333,412,26868,2532,1372,743,1059,618,313,412,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2490976,6375,795292,6151,476666,7402,471357,7571,5309,1410,420476,8003,34183,3629,29251,3100,4932,1408,22007,3286,21898,3265,109,178,318626,7602,317243,7580,1383,789,305500,7792,13126,2460,12092,2399,1034,691,1695684,8034,1072640,13212,1049735,13474,22905,3074,979187,13151,58068,4820,42517,4427,15551,2673,35385,4276,33735,4155,1650,651,623044,12268,615630,12429,7414,2002,601022,12397,22022,3661,16285,3061,5737,1898,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886455,4522,301190,3932,188387,4969,187365,4949,1022,536,159569,4865,17564,1866,16838,1848,726,459,11254,1931,11034,1956,220,240,112803,4497,111998,4448,805,570,103474,4695,9329,1666,8618,1552,711,533,585265,4708,381013,6572,369031,6354,11982,1800,324050,6040,38232,3404,29355,2849,8877,1640,18731,3032,17334,2837,1397,661,204252,6575,200388,6428,3864,1103,187041,6572,17211,2454,13728,2132,3483,1052,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,812814,4853,266354,4302,178377,6207,175909,6023,2468,946,129301,5048,29558,3329,27776,3134,1782,808,19518,2931,19308,2882,210,198,87977,4996,86913,4865,1064,818,76954,4693,11023,2093,10471,2072,552,525,546460,5184,365770,8913,349305,8400,16465,2596,267030,7854,70637,5556,58390,4925,12247,2303,28103,3168,27033,3154,1070,499,180690,8351,175534,8233,5156,1469,149190,7757,31500,4528,27341,4124,4159,1329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2576606,6679,820455,6797,517187,9437,510601,9582,6586,1286,433578,8582,50990,4431,45630,4545,5360,987,32619,3392,32295,3356,324,418,303268,7993,301587,7909,1681,1004,279409,7977,23859,3220,22396,3101,1463,954,1756151,8426,1154144,12305,1117508,12496,36636,3892,1002325,12955,96925,6246,72152,5108,24773,3544,54894,4711,52512,4655,2382,857,602007,11950,588255,11506,13752,2144,553365,11752,48642,4217,36513,3920,12129,1996,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205915,1732,64023,1768,38329,2547,37469,2556,860,523,27482,2347,6881,1441,6021,1389,860,523,3966,952,3966,952,0,203,25694,2498,25421,2487,273,268,20618,2319,5076,1309,4803,1251,273,268,141892,2263,87547,3272,83401,3206,4146,1190,65448,2938,12572,2009,9949,1709,2623,1036,9527,1989,9404,2007,123,155,54345,3653,51779,3647,2566,1107,40859,3528,13486,2201,11418,2189,2068,904,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1013030,6680,332450,4511,190300,7385,188155,7289,2145,844,163073,6258,17640,2842,15923,2715,1717,752,9587,2156,9515,2134,72,130,142150,7586,141784,7553,366,309,132101,6585,10049,2815,9820,2774,229,250,680580,6744,391187,10544,381311,10599,9876,2330,339112,9617,31538,3935,24013,3225,7525,2067,20537,3169,19764,3217,773,582,289393,8880,286409,8798,2984,999,272304,8209,17089,3443,14587,3099,2502,902,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198507,2150,68543,1816,47151,2618,46333,2680,818,478,42506,2567,2326,773,1786,850,540,441,2319,1059,2191,1065,128,215,21392,1991,21392,1991,0,151,20756,1973,636,362,636,362,0,151,129964,2118,91447,3496,89252,3301,2195,904,85269,3299,2807,1018,1575,692,1232,780,3371,1068,3277,1061,94,118,38517,3306,37594,3274,923,459,37203,3247,1314,550,479,323,835,450,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1399449,6583,454016,6675,277008,8265,273527,8285,3481,1063,228175,7507,31575,3182,29462,3085,2113,902,17258,3002,16860,2897,398,477,177008,6565,176114,6399,894,717,163941,6406,13067,2736,12173,2622,894,717,945433,7092,598942,10873,580559,11131,18383,2627,526325,11224,49323,4609,35289,3614,14034,2335,23294,3117,22006,3026,1288,632,346491,11848,340866,11479,5625,1693,320549,11220,25942,4351,21466,3920,4476,1556,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6766340,15051,2263886,11116,1427149,20001,1396782,20020,30367,3046,870620,15355,357849,11537,331676,11365,26173,2818,198680,11111,196126,10993,2554,867,836737,17192,827144,17351,9593,2061,652982,15794,183755,9739,175042,9340,8713,2084,4502454,14466,2922702,28818,2734927,27771,187775,9824,1722969,23357,822319,20075,657288,18950,165031,9554,377414,14781,362672,14809,14742,2444,1579752,28196,1520948,27737,58804,5709,1177867,23930,401885,17463,347222,15826,54663,5383,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,878267,3613,296042,3884,244286,4634,242616,4719,1670,582,206233,5150,17668,2747,16447,2708,1221,617,20385,2744,20310,2744,75,112,51756,4194,51109,4203,647,434,40747,3458,11009,2474,10362,2421,647,434,582225,5350,466130,8262,455035,8102,11095,2365,386386,7455,45425,4949,36796,4134,8629,2223,34319,4227,33598,4194,721,391,116095,7660,113435,7599,2660,1308,95409,6963,20686,3813,18410,3550,2276,1255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117001,1353,36762,1481,23839,1800,23805,1794,34,61,21455,1541,943,498,943,498,0,147,1441,630,1441,630,0,147,12923,1677,12897,1674,26,63,12502,1645,421,369,421,369,0,147,80239,1456,51802,2499,50309,2307,1493,626,48251,2382,1568,613,996,493,572,312,1983,697,1787,652,196,215,28437,2408,27990,2335,447,362,27701,2353,736,372,362,261,374,340,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1780359,5701,588500,7146,404618,9063,396505,9155,8113,1672,298349,8194,71913,4649,65427,4500,6486,1594,34356,3696,33982,3711,374,402,183882,7616,180744,7335,3138,1332,154425,7040,29457,3966,26521,3743,2936,1328,1191859,7267,823535,11981,777752,12188,45783,4115,614996,11894,147381,7447,110511,6280,36870,4026,61158,4546,58017,4666,3141,1147,368324,12512,355418,12554,12906,3038,316572,11999,51752,5244,40209,4489,11543,2955,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1526063,5456,515953,5413,365746,6931,358197,6983,7549,1487,257802,6608,68731,4658,61956,4629,6775,1400,39213,4003,38792,3997,421,345,150207,6660,148088,6763,2119,754,121153,6758,29054,3078,27374,3101,1680,750,1010110,6820,703491,12354,664796,12509,38695,4055,499296,12240,139888,8511,108436,7981,31452,3753,64307,5631,61964,5327,2343,799,306619,10465,295409,10201,11210,1947,241037,9333,65582,5695,55813,5354,9769,1898,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353067,3826,116365,2928,69806,3999,69538,4016,268,246,67811,3915,877,407,609,362,268,246,1118,637,1118,637,0,187,46559,3733,46559,3733,0,187,46417,3762,142,184,142,184,0,187,236702,4312,153010,5614,151471,5678,1539,957,148018,5746,2680,1309,1612,739,1068,856,2312,870,2241,879,71,94,83692,4459,83608,4436,84,135,83039,4459,653,430,634,425,19,43,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1242798,4513,396946,4244,264284,5084,261887,5188,2397,708,229466,4325,19541,2492,17541,2498,2000,658,15277,2402,15174,2370,103,195,132662,5202,132347,5167,315,215,121962,4975,10700,1858,10385,1813,315,215,845852,4965,570409,7820,555663,7878,14746,1769,500413,7719,43679,3764,34663,3567,9016,1568,26317,2933,25427,2865,890,370,275443,7847,272169,7633,3274,1014,257480,7724,17963,2543,15331,2479,2632,981,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129878,1992,42965,2009,32332,2019,32249,2018,83,97,29624,2265,1369,766,1369,766,0,190,1339,596,1256,575,83,97,10633,1686,10633,1686,0,190,10045,1644,588,425,588,425,0,190,86913,2243,62422,3272,61820,3333,602,401,58289,3166,1922,678,1460,576,462,363,2211,905,2092,882,119,180,24491,2825,24125,2794,366,341,21799,2629,2692,994,2326,934,366,341,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,740446,3432,214739,3309,79583,5148,79371,5113,212,209,75212,4898,1392,652,1180,600,212,209,2979,1123,2979,1123,0,220,135156,4553,135156,4553,0,220,132772,4740,2384,981,2384,981,0,220,525707,4538,220885,9598,219044,9535,1841,890,208801,8961,4059,1416,2668,1084,1391,847,8025,2299,7575,2284,450,279,304822,10131,303147,10220,1675,834,299083,9936,5739,1325,4548,1261,1191,688,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
