GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001MA,B27013_001EA,B27013_002EA,B27013_002MA,B27013_003EA,B27013_003MA,B27013_004MA,B27013_004EA,B27013_005MA,B27013_005EA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008EA,B27013_008MA,B27013_009EA,B27013_009MA,B27013_010MA,B27013_010EA,B27013_011EA,B27013_011MA,B27013_012MA,B27013_012EA,B27013_013EA,B27013_013MA,B27013_014EA,B27013_014MA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017MA,B27013_017EA,B27013_018EA,B27013_018MA,B27013_019EA,B27013_019MA,B27013_020EA,B27013_020MA,B27013_021EA,B27013_021MA,B27013_022MA,B27013_022EA,B27013_023MA,B27013_023EA,B27013_024EA,B27013_024MA,B27013_025EA,B27013_025MA,B27013_026MA,B27013_026EA,B27013_027MA,B27013_027EA,B27013_028MA,B27013_028EA,B27013_029EA,B27013_029MA,B27013_030EA,B27013_030MA,B27013_031MA,B27013_031EA,B27013_032EA,B27013_032MA,B27013_033MA,B27013_033EA,B27013_034MA,B27013_034EA,B27013_035EA,B27013_035MA,B27013_036MA,B27013_036EA,B27013_037EA,B27013_037MA,B27013_038MA,B27013_038EA,B27013_039MA,B27013_039EA,B27013_040EA,B27013_040MA,B27013_041MA,B27013_041EA,B27013_042EA,B27013_042MA,B27013_043EA,B27013_043MA,B27013_044MA,B27013_044EA,B27013_045MA,B27013_045EA,B27013_046MA,B27013_046EA,state
0400000US27,4117420,1660,1934274,12297,1110604,8468,1075776,8458,960199,8933,115577,4908,34828,1694,27557,1446,7271,900,823670,7919,802011,7665,724926,8236,77085,3868,21659,1531,18098,1474,3561,743,1140596,11231,483512,7829,423890,7493,283419,6445,140471,5786,59622,2668,43979,2266,15643,1372,657084,8045,601399,7452,445360,7260,156039,5188,55685,2565,41618,2139,14067,1296,1042550,10580,428479,6779,187522,5965,83938,3977,103584,4999,240957,2929,175703,3100,65254,2648,614071,7217,279414,6189,160027,5060,119387,4954,334657,3336,242444,4088,92213,3540,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,873066,10186,480026,7554,463401,7381,380352,7573,83049,5492,16625,1895,12105,1720,4520,988,393040,8068,380349,8104,325287,7809,55062,4163,12691,1887,8813,1488,3878,914,449981,10486,196208,6555,173999,6676,93193,4601,80806,5434,22209,2101,13444,1620,8765,1177,253773,6609,233882,5974,145059,6009,88823,5064,19891,2302,12698,1531,7193,1476,874239,11120,353720,7310,213764,7057,65235,4444,148529,6094,139956,2815,76697,2942,63259,2721,520519,8209,316749,7990,123102,6297,193647,7184,203770,2828,108701,3512,95069,3457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,1955796,16311,1076936,10558,1033113,10057,900279,10162,132834,6852,43823,2447,32574,2138,11249,1309,878860,11422,849901,11452,755496,11663,94405,5627,28959,2198,21939,2038,7020,1192,1102329,13901,489799,10001,436619,9364,278844,7362,157775,6682,53180,2768,32748,2066,20432,1896,612530,9769,557230,9471,390214,8717,167016,6470,55300,2662,34361,2004,20939,1666,1504920,15121,621673,8590,323080,7627,130742,5839,192338,6384,298593,3682,180471,4403,118122,4312,883247,11435,469496,10736,235326,6609,234170,8082,413751,3634,245502,4486,168249,4489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,322233,6098,189848,4422,179860,4220,147913,4205,31947,2726,9988,1256,6510,1011,3478,789,132385,4257,127398,3942,109395,3767,18003,2356,4987,858,3580,766,1407,477,222857,5597,99865,4022,85700,3650,51980,3406,33720,2734,14165,1496,8540,1211,5625,885,122992,4069,111385,3758,75890,3659,35495,3011,11607,1150,7464,993,4143,809,238975,5550,98295,3460,43105,2909,18592,1789,24513,2212,55190,1695,34378,1974,20812,1750,140680,3780,71103,3772,36259,2509,34844,2983,69577,1538,45974,1881,23603,1683,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,705460,6402,407597,4706,388601,4795,342877,4319,45724,3279,18996,1317,15130,1220,3866,560,297863,4625,285663,4446,257816,4458,27847,2119,12200,1003,10120,945,2080,448,344890,6064,141896,4094,122521,3983,83067,3442,39454,2653,19375,1355,13049,1200,6326,788,202994,4667,181368,4285,133761,4299,47607,2299,21626,1638,15247,1343,6379,873,336744,5416,129830,3202,52788,3044,25313,2026,27475,2180,77042,1820,49839,1900,27203,1631,206914,4017,96862,3749,53890,2682,42972,2842,110052,1696,72094,2014,37958,2021,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,900090,10598,514004,7391,497746,7071,395576,7723,102170,5170,16258,1556,11933,1346,4325,912,386086,8369,373706,8233,319815,8758,53891,3833,12380,1432,8911,1159,3469,932,518300,8821,245032,6531,221967,6254,126461,5606,95506,5660,23065,1890,14126,1619,8939,1184,273268,7446,253158,7340,161986,6259,91172,4975,20110,1885,11088,1333,9022,1408,725508,10532,301727,5928,153722,5765,66226,3514,87496,5594,148005,2339,75443,2942,72562,3242,423781,7686,247584,7576,125130,6000,122454,5682,176197,2515,87105,3487,89092,3614,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,480237,7053,274256,4378,260513,4322,231297,4538,29216,2811,13743,1344,11047,1210,2696,604,205981,5348,198622,5390,181448,5301,17174,2497,7359,1035,6091,994,1268,495,279473,6854,121080,4045,105884,3897,71803,3858,34081,2669,15196,1488,10728,1268,4468,891,158393,5206,142248,4649,109221,4183,33027,2823,16145,1648,11883,1435,4262,772,285378,6469,114023,3857,51461,3451,26460,2317,25001,2774,62562,1951,44203,1971,18359,1855,171355,4442,84816,4133,52787,3296,32029,2620,86539,1801,57422,2297,29117,2036,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,3092336,17683,1770237,11217,1689460,10761,1415621,11375,273839,7767,80777,3127,63628,3046,17149,1584,1322099,12525,1270574,12522,1103473,13446,167101,6228,51525,3247,42749,2989,8776,1507,1613649,17879,691708,10929,611688,10513,399421,8133,212267,7322,80020,3648,54939,3081,25081,2284,921941,12673,838561,11932,592105,9799,246456,7793,83380,3965,58606,3455,24774,1845,2117622,15572,805324,10703,421553,9754,202932,6929,218621,8066,383771,4298,239760,4497,144011,3892,1312298,13338,719662,11638,400739,9124,318923,7798,592636,5519,345586,6150,247050,6267,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,605072,10267,344801,7911,330629,7721,249477,7284,81152,5053,14172,1654,9110,1518,5062,951,260271,6545,249490,6022,193653,5314,55837,3990,10781,1413,7956,1292,2825,697,356671,9998,160400,5874,144065,5385,69152,4382,74913,4351,16335,2067,9875,1514,6460,1248,196271,7176,177292,6668,93972,4834,83320,4758,18979,1989,10849,1456,8130,1304,589946,9917,246245,7617,134709,7157,44202,3369,90507,6206,111536,2688,61763,2546,49773,2690,343701,7027,202341,6254,82964,4924,119377,5768,141360,2509,76763,2837,64597,2885,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15282470,3460,6529634,29400,3624805,21189,3477471,21257,2812496,22205,664975,13934,147334,4310,111151,4127,36183,2582,2904829,20271,2793288,19464,2379846,18991,413442,10155,111541,5000,86804,4551,24737,2165,3628228,25679,1592479,18614,1432041,17853,858209,14311,573832,13423,160438,4602,106323,3784,54115,3260,2035749,18051,1868021,17066,1223666,14201,644355,12093,167728,4803,113660,4475,54068,2609,5124608,26186,2049122,17267,1163247,16274,493038,10798,670209,13717,885875,5680,499844,8024,386031,8280,3075486,20428,1751602,19080,833229,12759,918373,17194,1323884,6749,709823,8345,614061,8427,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,3093479,18805,1719368,15225,1657058,14576,1387328,13371,269730,10175,62310,3183,47283,2631,15027,1843,1374111,13306,1335466,13018,1168548,13486,166918,6825,38645,2840,30887,2839,7758,1215,1783038,17652,775899,12775,688937,12274,399258,10041,289679,9286,86962,3193,58187,2966,28775,2060,1007139,14098,921604,12606,612174,12135,309430,8669,85535,4176,55605,3349,29930,2575,2588966,18653,1030999,11724,560025,10526,228922,7417,331103,8564,470974,4964,293098,6293,177876,5734,1557967,15359,882118,14077,447054,10183,435064,9557,675849,5135,415405,6000,260444,6248,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,275574,5322,165731,4013,159307,3843,144145,3798,15162,1815,6424,716,5305,669,1119,272,109843,3275,106927,3191,97967,3228,8960,1622,2916,578,2338,542,578,249,154275,4732,67360,3131,56982,3080,42879,3229,14103,1681,10378,975,8184,910,2194,561,86915,3639,77078,3648,60507,3048,16571,2451,9837,1090,7848,1036,1989,538,127411,3773,49627,2305,20956,1931,10310,1412,10646,1438,28671,1271,20882,1191,7789,1015,77784,2600,37118,2288,24043,2084,13075,1474,40666,1262,31357,1578,9309,919,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,3736055,21459,2116566,13026,2040406,12778,1788929,14117,251477,8743,76160,3757,58123,3412,18037,1648,1619489,15736,1569351,15676,1382830,14446,186521,8034,50138,3118,39624,2502,10514,1420,2200988,18631,949798,13335,834203,12679,518284,10072,315919,8843,115595,3676,74119,3562,41476,2216,1251190,15600,1143028,15077,777053,12854,365975,7927,108162,4008,70562,3616,37600,2676,2852285,19039,1155540,12517,589037,10425,234167,7704,354870,9165,566503,5029,364937,5475,201566,5595,1696745,12856,885112,12955,440767,8417,444345,10088,811633,5375,511672,6563,299961,5744,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1268676,10060,732334,6737,698585,6577,568837,6626,129748,4566,33749,2098,25044,1887,8705,1168,536342,7989,514476,7710,436278,7182,78198,4006,21866,1715,17706,1528,4160,761,620132,9456,268812,6649,237456,6278,124926,4672,112530,5002,31356,1870,20484,1725,10872,1129,351320,6830,316737,6632,196940,5792,119797,4374,34583,1761,22831,1741,11752,1129,959035,8482,371636,5572,195959,5106,75816,3743,120143,4214,175677,3000,106667,2607,69010,2897,587399,7005,341831,6155,162334,4577,179497,4904,245568,2620,152360,3693,93208,3124,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1157292,10569,678403,8216,653441,7869,534723,8480,118718,6143,24962,1832,18676,1650,6286,1205,478889,7524,462166,7355,398663,7446,63503,4127,16723,1944,12971,1680,3752,899,875671,12376,384703,9464,344697,8675,196396,7092,148301,6560,40006,2403,25185,1682,14821,1641,490968,7690,454217,7202,291246,6653,162971,5766,36751,2297,23290,1587,13461,1597,1041259,11611,434982,7969,215922,7241,87688,4768,128234,6358,219060,3338,133872,3283,85188,3549,606277,7816,319184,7175,155215,5152,163969,6488,287093,2883,180315,3979,106778,4210,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,4184656,22167,2367146,13799,2271149,13405,2031173,13984,239976,8634,95997,3646,78762,3246,17235,1708,1817510,14752,1749468,14040,1598739,13619,150729,6201,68042,2885,56189,2577,11853,1426,2410890,19914,1038117,12070,901680,11731,614088,10093,287592,8930,136437,3903,97913,3664,38524,2565,1372773,13466,1248470,13580,927760,11919,320710,9278,124303,4090,88338,3495,35965,2021,3294195,20859,1336479,14524,677019,13036,310711,7613,366308,11139,659460,5183,454791,6635,204669,5685,1957716,12604,986073,11624,547196,8400,438877,11246,971643,5389,655847,6716,315796,6427,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,337224,5085,188360,4126,179714,3978,150832,3953,28882,2883,8646,1297,6919,1224,1727,693,148864,3876,142934,3786,124055,3614,18879,2570,5930,1005,5234,956,696,329,229585,6036,100642,3704,89427,3486,59844,3330,29583,3027,11215,1297,7287,1186,3928,866,128943,4143,119766,3882,85650,3318,34116,2989,9177,1143,5607,983,3570,700,260709,6246,103503,3881,55581,3525,23993,2467,31588,3004,47922,1538,29245,1711,18677,1634,157206,4193,80133,4053,37471,2581,42662,3551,77073,1536,44452,2098,32621,2009,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,1489785,17505,827228,12127,793076,11529,649135,11883,143941,7358,34152,2544,26652,2184,7500,1252,662557,11218,642840,11011,553724,10920,89116,5405,19717,2014,16325,1861,3392,745,833817,13531,362397,10538,317504,10236,185624,8049,131880,6329,44893,2891,29582,2486,15311,1585,471420,8865,429780,9115,266492,7202,163288,7063,41640,3033,25836,2318,15804,1695,1329361,12957,534943,8589,282693,7912,105359,5745,177334,6726,252250,3425,157692,4113,94558,3958,794418,9884,442743,9699,211820,7729,230923,8046,351675,3887,211589,4764,140086,3928,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,314275,4843,179194,3900,170714,3823,149324,3575,21390,2157,8480,975,6345,851,2135,392,135081,3441,130838,3525,118757,3195,12081,1769,4243,856,3393,757,850,291,158147,5013,68303,3565,56413,3313,35989,2241,20424,2357,11890,1169,7490,1089,4400,756,89844,3682,78365,3623,59158,2897,19207,2316,11479,1151,8249,970,3230,657,153395,4131,61930,2434,25794,1967,10515,1191,15279,1651,36136,1477,22154,1312,13982,1193,91465,3090,41038,2638,21007,1878,20031,1931,50427,1480,33115,1821,17312,1369,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,2047129,18129,1150374,12179,1102937,11611,914054,11331,188883,8125,47437,2873,34158,2312,13279,1758,896755,12685,861904,12092,742621,12312,119283,5545,34851,2639,27217,2282,7634,1375,1157233,17288,504968,11963,449467,11200,265552,8563,183915,7518,55501,3295,35440,2497,20061,2085,652265,11487,600511,11204,388221,8856,212290,10005,51754,3030,33038,2496,18716,2185,1754755,17045,704208,11181,383201,10636,146842,5392,236359,9577,321007,3927,192355,3929,128652,5038,1050547,11314,603017,10243,287251,7479,315766,8701,447530,4785,262074,5265,185456,5883,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19379111,5466,9022383,31041,5283685,20579,5087171,21298,3852100,25787,1235071,19990,196514,5429,141266,4669,55248,3359,3738698,24211,3616491,23007,2961406,22298,655085,14618,122207,4811,86638,4282,35569,2801,4374521,37951,1931401,24002,1749751,22376,935141,15732,814610,16156,181650,7282,107273,5507,74377,4509,2443120,24747,2265467,23160,1380791,18627,884676,18058,177653,5816,108995,5064,68658,3848,5982207,32893,2171433,19284,1210937,16763,466035,12070,744902,16239,960496,8832,516320,8535,444176,7959,3810774,25797,2437177,23424,1149775,17783,1287402,21653,1373597,8599,719967,9872,653630,10326,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2013992,1783,892323,9600,567803,7100,551463,6885,471197,6128,80266,4773,16340,1407,12338,1247,4002,692,324520,6513,315685,6579,278189,6621,37496,3582,8835,1233,7065,1060,1770,661,570459,8244,236472,6694,213871,5968,145608,5548,68263,4515,22601,1875,15639,1459,6962,1096,333987,5506,317695,5641,236535,6164,81160,4676,16292,1710,11277,1401,5015,831,551210,8197,190698,5526,95288,4864,47764,3906,47524,3105,95410,2025,61259,2155,34151,2077,360512,6571,228813,6424,160013,4746,68800,4265,131699,2080,81784,2498,49915,2468,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,498981,807,214152,4534,121342,3081,115764,3046,97742,2940,18022,1901,5578,876,3962,707,1616,522,92810,2952,88570,2751,76230,2754,12340,1325,4240,701,3288,632,952,344,146841,4080,62809,2898,52401,2735,33494,2149,18907,1788,10408,1015,7165,933,3243,554,84032,2862,73692,2705,50016,2801,23676,1858,10340,1044,7141,971,3199,591,137988,3884,57948,2118,26165,1845,9871,1185,16294,1730,31783,1304,20307,1234,11476,1120,80040,2956,39258,2674,15861,1403,23397,2280,40782,1074,27012,1355,13770,1155,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6250146,5469,2889861,17931,1625032,12117,1556782,11427,1365812,11301,190970,8423,68250,3271,57851,3007,10399,1327,1264829,14133,1226856,13972,1113397,13246,113459,5689,37973,2670,32184,2433,5789,960,1498056,15828,630434,10144,552489,9250,370638,8613,181851,7854,77945,3944,55627,3611,22318,1769,867622,11985,791913,11735,589465,11094,202448,9117,75709,2924,55010,2511,20699,1948,1862229,16288,719941,10747,372322,9097,184694,7418,187628,7758,347619,5745,238151,5405,109468,4464,1142288,10875,629286,10925,378997,8515,250289,6957,513002,3602,337822,5870,175180,5980,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5353777,3704,2251273,18028,1339009,10933,1289950,10870,1113570,13662,176380,7425,49059,2688,38999,2607,10060,1248,912264,12935,878551,12021,779564,10770,98987,5132,33713,2612,27038,2375,6675,1213,1401579,15927,604979,9989,543803,9574,330776,8056,213027,6926,61176,3227,40390,2887,20786,1902,796600,11751,737729,11229,524960,9602,212769,7819,58871,3401,41180,2650,17691,1823,1700925,14996,686359,10699,354013,10108,160222,6693,193791,7061,332346,3809,216227,3967,116119,3764,1014566,10381,578417,9590,325218,7350,253199,6896,436149,4023,279575,5149,156574,4812,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438611,1847,525041,7504,300961,6098,290105,6195,238903,6158,51202,4221,10856,1341,9181,1262,1675,492,224080,5874,214980,5810,180490,4845,34490,2713,9100,1106,7052,1101,2048,631,300835,7296,134595,5335,117514,5010,66509,4202,51005,3418,17081,1699,11853,1338,5228,892,166240,5438,149929,5175,96827,4643,53102,3845,16311,1643,11385,1469,4926,920,612735,7666,264279,5060,147470,4694,52798,3631,94672,4447,116809,2124,76444,2671,40365,2561,348456,5407,198680,5156,91375,4241,107305,4411,149776,2027,97071,3155,52705,3244,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
