GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002EA,C17024_002MA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009EA,C17024_009MA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023MA,C17024_023EA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026EA,C17024_026MA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US46,824373,1078,206334,1619,14546,2265,22581,2978,8561,1957,37651,3316,40944,3202,37062,4218,21448,3140,23541,2589,495384,1379,29632,2894,37072,3208,15619,2202,58747,4349,88561,4495,83399,5036,64946,4715,117408,6057,122655,1014,3642,833,9370,1238,7662,987,18673,1931,25408,2142,16146,1619,12791,1618,28963,2134,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,1466483,3888,173392,11759,210673,12375,102989,10405,255340,10831,249526,11600,174566,8578,108115,7435,191882,9087,3962100,3177,303886,12303,386471,13683,197880,9666,575634,16250,692078,18387,553516,17031,398777,13477,853858,19515,958080,2745,24911,2576,71974,3597,57907,4130,180458,6432,182933,6422,140787,5888,99152,5622,199958,7340,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,7034351,6646,723665,26509,1005317,27135,480169,20584,1242030,30691,1145906,28566,784523,20107,528005,17518,1124736,24446,16293779,6177,1073536,22904,1391794,29077,757786,25394,2343051,43043,2700047,43495,2108709,35234,1645953,26326,4272903,42623,3012117,5111,84274,5150,245122,8561,166871,5809,485745,11167,540533,11776,404006,11208,283677,10160,801889,12328,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,894727,2265,46890,5252,71899,7819,45585,5663,165397,8979,225603,8666,147406,8207,81004,6530,110943,7393,1711858,1685,92328,5643,109396,7142,66800,5458,228507,9117,339630,10585,270643,10541,198896,10089,405658,10742,291177,1390,6327,1192,13060,1651,9372,1499,38554,2754,58272,2642,49772,3539,38220,2743,77600,3548,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,119071,1231,9042,2014,9777,1657,4260,1274,19628,2159,22908,2579,18775,2317,15418,2018,19263,2118,379617,914,20953,2483,26075,2648,14790,2301,43343,3808,64792,4248,54891,3300,50363,3382,104410,4708,103131,725,1788,529,5514,811,4566,790,19601,1700,22094,2160,14465,1628,11544,1373,23559,1649,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,1842211,4777,133416,9176,157844,9582,86858,9262,260996,12625,287516,12040,247364,10717,185115,8761,483102,11260,5117591,4654,284353,9604,289970,12025,160427,9647,525328,16471,743167,18229,692773,17209,568689,17715,1852884,21436,1120498,3453,23898,2194,63914,3909,49166,3815,149579,5220,180623,5889,152397,6015,116641,5206,384280,7908,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,1574558,4213,121452,9337,154592,10804,80509,7221,251396,13012,282877,12596,206077,11229,147624,7700,330031,9655,4382017,2919,268566,9594,287082,11406,157658,9526,507599,17856,668397,19264,579288,18261,486814,15220,1426613,20470,971314,2624,23955,2410,57972,4162,36686,3201,123749,5093,173529,5862,146220,5583,115120,4886,294083,6861,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,370263,3007,42756,4987,48777,4481,23890,3294,68540,4951,67952,5417,48808,4729,28012,3678,41528,4248,1102753,1967,92496,6091,113926,6319,54010,5334,162299,7065,189818,8033,159771,6571,111108,7738,219325,8019,319933,1066,6810,1214,22999,2067,18558,2052,70211,4149,74087,3667,49253,3690,30824,2946,47191,3348,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,1273446,3375,95396,7633,139540,8152,59358,4553,204485,9639,230740,8947,191258,8698,137540,6962,215129,7469,3483579,2867,196141,8742,246586,7140,122165,6019,402372,12078,571030,15019,540699,14238,454676,12466,949910,15580,846461,1966,17689,1700,42918,2736,37563,2291,146209,4811,189001,5148,137838,5196,95049,4738,180194,5006,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,135434,1555,7896,1841,9436,2059,8357,2392,21667,3224,25578,4287,24015,3031,15285,2721,23200,3222,356675,1339,18564,2235,23050,3143,13809,2850,39274,4566,56208,5389,55063,4293,45191,4522,105516,5789,78040,1099,1388,623,3440,994,4668,1173,12207,1376,14380,2030,11398,1572,9901,1437,20658,2381,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,768049,1199,287084,10324,161818,9680,59059,5615,116979,6848,74104,6426,29285,3837,15878,3380,23842,3238,2136827,1239,518420,13232,410388,15029,173824,9755,405689,13172,310375,13369,144381,8461,68603,7294,105147,7323,610385,1212,90226,4992,156517,5851,70217,4872,138956,6285,78100,4980,34600,3361,17050,2219,24719,2981,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
