GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001MA,B17001H_001EA,B17001H_002MA,B17001H_002EA,B17001H_003MA,B17001H_003EA,B17001H_004EA,B17001H_004MA,B17001H_005EA,B17001H_005MA,B17001H_006MA,B17001H_006EA,B17001H_007MA,B17001H_007EA,B17001H_008MA,B17001H_008EA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011MA,B17001H_011EA,B17001H_012MA,B17001H_012EA,B17001H_013EA,B17001H_013MA,B17001H_014MA,B17001H_014EA,B17001H_015EA,B17001H_015MA,B17001H_016MA,B17001H_016EA,B17001H_017MA,B17001H_017EA,B17001H_018MA,B17001H_018EA,B17001H_019MA,B17001H_019EA,B17001H_020MA,B17001H_020EA,B17001H_021MA,B17001H_021EA,B17001H_022EA,B17001H_022MA,B17001H_023MA,B17001H_023EA,B17001H_024EA,B17001H_024MA,B17001H_025MA,B17001H_025EA,B17001H_026EA,B17001H_026MA,B17001H_027EA,B17001H_027MA,B17001H_028MA,B17001H_028EA,B17001H_029MA,B17001H_029EA,B17001H_030MA,B17001H_030EA,B17001H_031EA,B17001H_031MA,B17001H_032EA,B17001H_032MA,B17001H_033EA,B17001H_033MA,B17001H_034MA,B17001H_034EA,B17001H_035EA,B17001H_035MA,B17001H_036MA,B17001H_036EA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039MA,B17001H_039EA,B17001H_040MA,B17001H_040EA,B17001H_041MA,B17001H_041EA,B17001H_042EA,B17001H_042MA,B17001H_043EA,B17001H_043MA,B17001H_044EA,B17001H_044MA,B17001H_045MA,B17001H_045EA,B17001H_046EA,B17001H_046MA,B17001H_047MA,B17001H_047EA,B17001H_048EA,B17001H_048MA,B17001H_049EA,B17001H_049MA,B17001H_050MA,B17001H_050EA,B17001H_051EA,B17001H_051MA,B17001H_052MA,B17001H_052EA,B17001H_053EA,B17001H_053MA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057EA,B17001H_057MA,B17001H_058MA,B17001H_058EA,B17001H_059EA,B17001H_059MA,state
0400000US13,5353193,5757,637268,21342,286821,12183,20789,3221,5793,1381,26622,3119,13675,2263,4163,1072,7276,1289,48482,3757,35516,3215,31048,3208,37679,2888,33148,2858,13458,1636,9172,1359,350447,12010,20500,2302,3713,1117,25083,3209,11106,2039,3497,1080,7825,1413,54895,3315,53052,4096,35920,3657,44072,3565,43576,3755,23063,2382,24145,2015,4715925,22155,2343448,12740,123297,3720,26083,2952,165386,4326,90148,4359,32046,2551,59556,2647,177611,4502,292772,4090,314521,3759,358713,3096,328264,3000,243009,1870,132042,1688,2372477,13000,114710,2731,24845,2560,161233,5242,83466,3795,25738,2147,58420,2363,159554,3276,281058,4656,314993,3831,360635,3858,343975,3720,263884,2596,179966,2199,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,312999,1557,31039,3595,14755,2103,687,482,85,84,1017,571,202,190,33,57,134,149,1107,700,2462,880,1737,714,1798,613,3653,895,1408,479,432,308,16284,2186,447,302,141,195,217,215,376,287,201,183,488,340,2552,671,2660,739,1739,538,1238,524,3483,752,1467,541,1275,423,281960,3670,156320,2545,6700,625,618,388,6871,932,3004,789,508,330,1923,454,13346,1115,29036,1068,22749,874,20507,658,22746,937,18944,489,9368,326,125640,2353,6057,554,933,333,6480,806,2286,535,630,259,1628,458,7298,854,20761,935,14983,727,17248,547,21200,756,16385,542,9751,586,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1329253,1998,167758,10231,75154,5324,7363,1358,1377,672,7255,1585,3078,953,648,348,2431,774,15697,1906,8762,1506,7935,1353,6138,1566,7269,1317,4413,1046,2788,721,92604,6650,7161,1523,1195,583,8515,1682,3539,1023,1688,636,2915,904,16824,2127,13965,1975,9415,1962,7784,1473,8733,1226,5131,1012,5739,1011,1161495,10530,584189,5550,33807,1475,8620,1658,49351,2614,24821,2310,9596,1359,15675,1480,42919,2018,73843,1764,73610,1548,77251,1673,80494,1387,58726,1137,35476,877,577306,6547,33200,1471,6484,1265,45454,2521,24375,2431,7752,1322,14164,1407,37896,2244,71268,2064,71802,2133,78171,1502,83621,1257,59977,1029,43142,1117,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7833482,5858,731687,18119,320224,9954,25512,2634,4076,982,28398,2870,12244,1703,5264,1214,8640,1236,56038,4332,39797,3053,33844,3108,35564,2560,40284,2968,16039,1789,14524,1623,411463,11357,23543,2725,5598,1179,25894,2769,12466,1587,4310,839,10267,1525,71206,4282,59103,3752,46748,3096,44808,2781,45750,3341,26458,1843,35312,2476,7101795,18570,3522154,10732,175407,2790,36432,2790,232314,5301,123929,4263,42827,2338,85361,2476,259224,4631,473099,3148,454781,3382,548795,2817,531456,3147,336626,2002,221903,2137,3579641,11321,168269,2969,35622,2532,216284,4754,117892,4192,39371,2097,82743,2421,234338,4589,453862,3772,439065,3263,551759,2980,550284,3410,370521,1951,319631,2878,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5139790,4942,612768,18958,266087,11348,27939,3200,4903,1016,29496,2946,13513,1730,4515,1253,8111,1432,44878,3310,31480,2785,26287,3239,29763,2834,28952,2118,9758,1572,6492,1008,346681,10418,28319,2681,3650,850,25078,2487,14427,1930,4142,774,9642,1578,62439,3712,53443,4063,40226,3007,36896,2482,33172,2901,16057,1609,19190,1691,4527022,19960,2258621,11417,122397,3241,24268,2530,161716,4215,85162,4011,31206,2498,59264,2445,181377,3870,285862,3368,294313,3402,336458,2848,328452,2222,214693,1647,133453,1304,2268401,11183,113766,2548,25684,2084,149770,5036,84972,3719,27856,2115,57575,2401,155251,3567,268861,4205,282791,3209,339509,2560,340416,2913,236485,1614,185465,2159,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623219,2216,274349,12762,118639,6695,9418,1292,1962,483,12021,1820,5549,1113,2009,681,3656,988,24296,2552,14430,1677,10203,1488,12380,1394,12729,1809,5263,754,4723,822,155710,7546,9138,1258,1485,581,12155,1967,5520,1157,1995,652,3915,959,32642,2891,22606,2126,14972,1793,15552,1811,13512,1578,7861,877,14357,1302,2348870,13141,1176444,7369,67641,1358,13014,1560,83710,2556,45989,2545,14072,1356,30608,1771,90178,2977,149650,1858,145008,1640,168956,1529,177067,1803,112105,933,78446,1026,1172426,8012,64014,1383,12960,1356,82370,3248,40727,2276,13663,1481,29019,1725,76040,3058,137690,2243,140069,1794,168627,1939,178463,1544,120617,1111,108167,1524,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2169762,2202,228834,9279,103428,4884,8422,1523,2690,888,10014,1499,4262,952,1833,591,2627,681,23306,2353,13590,1541,8853,1259,10597,1320,9516,1089,4470,734,3248,665,125406,6065,8244,1477,1748,927,9638,1521,4629,1039,1001,386,2159,632,23888,2246,19236,1688,11861,1516,12038,1425,12602,1372,7993,1150,10369,1364,1940928,9658,965870,4996,57894,1704,12253,1591,70945,2982,36402,2433,13451,1429,24325,1520,75373,2594,125736,1828,119736,1405,134913,1427,142713,1173,90331,943,61798,964,975058,6295,55633,1687,11755,1327,63655,2500,37068,2409,12110,1252,24639,1524,68746,2492,118452,1849,117057,1482,138974,1489,146261,1376,95465,1255,85243,1643,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3666483,3680,632701,18739,284143,9751,28524,2244,5773,1378,31465,2980,12819,1962,3800,931,9073,1506,36526,3023,34883,2816,30585,2661,35761,2851,31056,2595,14406,1578,9472,1156,348558,11634,26494,2051,5298,1136,29244,2760,15870,2042,4516,904,8957,1467,46559,2914,51577,2980,38717,3020,43817,3057,38579,2732,20975,2056,17955,1708,3033782,18578,1511740,10047,80958,2577,15842,1843,106772,3688,54010,3191,21071,2010,39073,2430,123814,3328,188477,3086,201530,3061,224075,2731,218160,2769,151499,1688,86459,1450,1522042,11393,74304,2067,15444,1866,97231,4183,50305,2783,20010,1730,32238,2152,106873,3165,181437,3181,200088,3075,227998,3104,229109,2708,165488,2160,121517,1779,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2693201,3826,330080,14773,143091,8204,11269,2053,2708,927,12013,1849,7116,1485,1760,616,4893,1211,24086,3713,18957,2649,12983,2095,15681,2197,17739,2081,9431,1563,4455,1184,186989,8986,11364,2029,1822,914,10652,1840,4889,1093,2612,931,4285,1052,27490,2694,27943,2477,22307,2512,25551,2718,22692,2290,13000,1678,12382,1655,2363121,15454,1177687,9344,66047,2509,15288,2236,82213,3796,41984,3327,15401,1879,28025,2179,92508,4038,161185,2884,153108,2599,169390,2679,168893,2107,113364,1741,70281,1534,1185434,8962,62552,2264,13018,2257,81836,3664,43140,3224,13316,1788,27253,2246,85082,2713,157725,3088,144290,2754,167642,2732,172386,2302,123244,1701,93950,2170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1214274,2014,159442,8112,71125,4072,5734,1183,1256,469,6940,1264,2928,686,1506,441,1596,507,9664,1645,8534,1284,7576,1106,9964,1483,8596,1268,3798,642,3033,883,88317,5211,6519,1228,962,611,6097,1258,2131,656,1388,525,1417,514,12738,1813,14048,2001,8899,1478,10654,1487,10530,1229,6437,943,6497,988,1054832,8050,522007,4228,22841,1180,4841,925,31194,1895,17423,2018,6615,1009,12500,1171,36546,1731,58800,1397,63075,1133,82825,1493,87625,1258,61603,815,36119,1076,532825,5427,20556,1237,3290,802,30909,1928,17276,1678,6135,879,11785,848,29714,1981,55971,1981,64911,1477,86744,1503,92146,1246,64069,934,49319,1140,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3066916,4185,210853,9970,91276,5588,5909,1329,1710,755,6112,1203,3101,975,1486,641,2366,688,16459,2308,10869,1974,9174,1612,11277,1595,12313,1590,4936,815,5564,1016,119577,6613,5993,1418,778,498,6718,1540,3869,1049,1568,592,3080,845,19800,2405,17278,2055,12177,1682,13888,1590,13705,1547,8765,1110,11958,1332,2856063,9981,1410125,6360,70973,1695,12997,1336,93907,2991,50132,2638,19366,1753,31951,1929,102582,2572,186924,2018,167035,1857,225338,1701,216131,1709,142911,908,89878,1244,1445938,6890,67284,1520,11902,1470,87064,3068,49605,2585,15898,1596,32189,1533,94458,2614,177781,2125,170478,1720,232621,1576,225289,1666,154602,1198,126767,1803,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4815532,6745,367875,13192,156886,7455,8456,1791,1943,866,11310,1910,5082,1199,2418,997,4244,1049,24777,3226,17789,2265,13968,1954,20651,2381,25699,2666,12621,1752,7928,1273,210989,9023,10192,2313,2225,793,11968,1982,4432,1101,2148,765,3848,894,28244,2766,33094,3215,20129,2519,26983,2464,25740,2469,17233,1627,24753,2352,4447657,15768,2179900,8513,101305,2030,18848,2019,139292,4286,78475,3738,27618,2096,52425,2466,162836,3867,290230,2643,270815,2162,356476,2691,328646,2793,212574,1908,140360,1476,2267757,10525,95357,2653,19331,2248,128068,3807,74488,3398,24510,1934,52053,2013,150210,3474,279145,3375,276715,2472,367462,2569,357097,2621,240820,1669,202501,2613,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7362091,5355,904296,21222,410929,11683,33283,2417,6587,1221,41735,3362,17540,1617,6260,1190,13005,1630,73566,3851,51437,3367,39939,2958,50469,2928,47708,2921,18973,1771,10427,1285,493367,12903,32276,2406,6278,1127,36637,2768,18055,2038,5720,1164,12744,1841,87006,4360,72586,3742,54375,3495,56467,3428,50719,3101,29225,2098,31279,2112,6457795,22084,3215087,12223,155556,2449,33936,2442,207654,4484,115444,3713,39799,2177,84750,2843,254916,4076,383234,3705,393694,3048,499126,3102,502884,2855,330892,1904,213202,1431,3242708,13475,146504,2604,30267,2107,200993,5046,112803,4522,39937,2204,79041,2663,226217,4699,356214,3857,380744,3598,500687,3465,522931,3143,354222,2237,292148,2342,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4343040,3289,358733,12161,159259,7206,11897,1766,2227,668,13591,1644,5310,880,2136,690,4619,825,31359,2722,20295,1940,15293,1733,17613,1701,20416,2226,7113,942,7390,1132,199474,6981,10835,1723,2175,630,13679,2008,5738,1053,1996,630,3794,796,41119,3321,27481,2401,18371,1701,19363,1690,21693,1540,11915,1340,21315,1333,3984307,11699,1992265,7587,110994,1795,22385,1895,138816,3613,73937,3245,23725,1465,50290,1784,141365,3295,266822,2233,251690,1782,308738,1832,299807,2202,183775,1148,119921,1538,1992042,7456,106071,1675,18615,1872,134290,3564,70462,3220,22279,1818,48816,1841,124135,3334,253675,2369,243824,1681,309945,1869,304607,1601,195439,1337,159884,1777,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1668750,2885,218289,11179,96530,6682,8490,1792,1667,734,8388,1862,3690,1167,1443,573,2033,727,17589,2424,10933,1859,10437,2039,11976,1699,12262,1533,5275,1055,2347,664,121759,6851,6646,1497,1546,657,8643,1667,4895,1129,1677,697,2995,871,19187,2483,15979,2229,12930,1803,15763,2050,14755,1972,8013,1292,8730,1476,1450461,10559,720875,6582,40529,2046,7251,1420,53475,3175,28009,2584,10353,1453,16797,1747,54091,2404,86441,2149,93017,1957,102714,2214,100482,1619,78908,1123,48808,745,729586,7111,37046,1744,7693,1458,49925,3170,26865,2503,9378,1420,15830,1717,46623,2821,85104,2763,93281,1923,100215,2387,105529,2120,84234,1366,67863,1510,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4714709,5092,609980,16982,268450,9840,25850,2266,4679,1040,28224,2911,12440,1616,3784,963,7243,1221,44237,3848,31368,2883,26242,2088,32490,2855,29495,2379,13187,1739,9211,1266,341530,10214,25605,2603,4095,1060,25664,2834,12657,1743,5070,895,8583,1311,58142,3357,51539,3240,36455,2726,37166,2524,33820,2830,19238,1840,23496,1952,4104729,17366,2042162,10093,108347,2480,21179,2095,144188,4074,73539,4120,26422,2154,52325,2460,155370,4306,268822,3534,261458,2285,300496,3065,295813,2309,204509,1923,129694,1710,2062567,11170,102152,2858,19975,2005,137740,3325,71329,3481,26511,1736,47893,2208,138033,4068,253708,3421,250191,2936,304295,2356,312360,2922,222969,1968,175411,2372,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,866568,1985,113696,6595,51037,3915,3224,685,1043,536,4192,989,2170,779,1015,442,920,432,11131,1612,6320,1156,5714,1255,4436,1101,6138,1240,2781,759,1953,615,62659,4110,3401,810,731,407,3955,1002,2358,743,853,443,1209,524,12774,1525,7755,1668,6749,1280,7028,1083,8383,1474,3926,977,3537,709,752872,6922,382560,4337,19923,842,4620,1244,25321,1559,11537,1189,4901,852,8876,809,26841,1706,48699,1506,45238,1420,53383,1204,61994,1245,44506,811,26721,654,370312,4216,19918,955,4150,976,24201,1524,11720,1093,3769,727,8815,755,23635,1728,44329,1656,42621,1294,51448,1073,61571,1461,41671,990,32464,812,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1473498,1707,140490,7242,57417,3645,4821,917,782,376,5946,1077,2067,610,1282,460,1417,510,12159,1524,7743,1342,5308,920,5650,946,5384,1046,2104,477,2754,496,83073,4876,5834,1191,1200,483,4975,891,2130,671,1193,496,2052,738,17121,1901,10753,1171,8934,1170,8150,1201,7764,1161,4402,695,8565,1088,1333008,7176,672103,3893,40633,962,7444,843,53350,2101,23921,1792,8291,877,16305,1150,52555,1576,88589,1467,85036,1026,94278,1050,97908,1079,61590,634,42203,734,660905,4931,36935,1235,8080,1120,47264,1884,24883,1754,8521,1152,15062,1088,42440,2180,85549,1527,79036,1217,92969,1253,99008,1189,64612,778,56546,1219,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1440029,1779,161040,10996,76593,6154,5326,1430,1455,601,5642,1608,1449,604,591,465,1520,619,9529,1730,10979,2018,8735,1707,10124,1634,11897,1567,6174,1183,3172,765,84447,6007,5215,1256,544,295,4886,1667,1996,699,783,431,1474,649,9833,1781,14201,2262,9199,1398,12037,2295,13712,1871,5553,1081,5014,881,1278989,10744,654941,6074,26422,1387,7157,1354,35315,2168,20011,2061,7171,1137,12879,1368,41354,1832,83246,2011,85859,2046,100269,1852,102086,1680,84661,1166,48511,759,624048,6041,24988,1507,5045,1193,35504,2634,18634,2000,5712,992,12586,1079,38086,1741,76150,2331,77153,1639,91477,2488,99649,1952,85193,1138,53871,1001,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176779,1185,99857,7581,45543,4150,3224,1030,587,563,4377,1431,2305,954,1053,913,2108,937,8030,1427,5669,1225,3508,1043,6212,1294,5228,1101,1817,578,1425,491,54314,4352,4685,984,601,397,4354,1019,1543,759,242,208,1363,582,7928,1412,9909,1855,5473,1120,5737,1212,5737,918,2789,687,3953,881,1076922,7604,534501,4415,23586,1225,4982,958,33779,2070,19728,1948,6620,1112,13220,1322,40822,1497,62101,1268,65839,1244,90181,1330,87550,1113,55632,603,30461,626,542421,4493,22078,1051,4483,836,34237,1948,17883,1600,6228,1125,13869,1150,36925,1407,56976,1884,66029,1106,93602,1286,89883,904,58272,734,41956,994,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
