GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001MA,C08528_001EA,C08528_002EA,C08528_002MA,C08528_003EA,C08528_003MA,C08528_004EA,C08528_004MA,C08528_005MA,C08528_005EA,C08528_006MA,C08528_006EA,C08528_007MA,C08528_007EA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010EA,C08528_010MA,C08528_011MA,C08528_011EA,C08528_012MA,C08528_012EA,C08528_013EA,C08528_013MA,C08528_014EA,C08528_014MA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020EA,C08528_020MA,C08528_021EA,C08528_021MA,C08528_022MA,C08528_022EA,C08528_023MA,C08528_023EA,C08528_024EA,C08528_024MA,C08528_025EA,C08528_025MA,C08528_026EA,C08528_026MA,C08528_027MA,C08528_027EA,C08528_028MA,C08528_028EA,C08528_029EA,C08528_029MA,C08528_030EA,C08528_030MA,state
0400000US45,2083191,16367,1630163,15868,344632,11004,104540,5070,3856,1143,1717761,16809,1357428,16114,289984,9914,67811,4016,2538,830,197181,7242,158475,6118,27657,2731,10512,2003,537,331,15027,2542,12354,2131,2388,948,285,290,0,187,80498,4791,55700,4283,19451,2036,5290,1076,57,104,72724,4496,46206,3779,5152,1058,20642,2643,724,514,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435583,5207,330830,6128,69429,3261,34366,2359,958,380,343831,5912,272497,5692,53174,3082,17881,1648,279,180,40252,3445,30030,2991,7853,1403,2314,565,55,69,2143,935,1771,880,357,244,15,28,0,187,25238,2559,15820,2043,7041,1206,2307,690,70,88,24119,2133,10712,1279,1004,378,11849,1573,554,273,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2908962,18366,2319329,18708,388240,10170,196380,7456,5013,1038,2432006,20417,1958095,19885,338473,9816,132521,6232,2917,788,266661,10224,216653,9030,32322,2816,17360,2267,326,213,24136,2757,19130,2802,4317,936,637,294,52,83,80297,4958,62416,4484,9064,1508,8247,1613,570,319,105862,4500,63035,4014,4064,970,37615,3076,1148,511,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12287908,36275,9766789,37032,1697616,23679,804474,15978,19029,2304,9890587,40708,7936356,41067,1419613,22754,523452,13074,11166,2116,1299502,24570,1034277,23226,172595,6140,88979,6050,3651,961,196304,8786,163894,8413,25529,2898,6697,1405,184,197,407178,10490,319313,9820,53489,3901,33573,3533,803,336,494337,12488,312949,10003,26390,2540,151773,7753,3225,918,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345699,9050,1084303,9641,200812,6004,58788,3961,1796,688,1024204,11321,836236,10628,157107,5097,30243,2576,618,315,159372,7475,129960,6412,23704,2673,5146,1141,562,355,33637,3122,25443,3028,7798,1403,396,231,0,187,54740,3605,43389,3149,8391,1254,2869,1339,91,106,73746,3681,49275,3447,3812,895,20134,2139,525,426,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316374,5773,239808,5662,47201,3006,28678,2191,687,322,241859,5235,187186,4855,38804,2878,15689,1514,180,119,27341,2504,21706,2236,4026,912,1482,399,127,132,3504,761,2832,646,408,228,264,288,0,187,21003,2206,16372,1951,2671,577,1921,562,39,46,22667,2115,11712,1649,1292,376,9322,1233,341,265,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3965243,20973,2927482,21311,842383,12541,190469,6789,4909,1068,3149273,21922,2348123,21253,685633,11224,112772,5412,2745,807,362293,10294,274460,9358,70613,4632,16680,2682,540,278,122153,5396,88225,4932,31148,2829,2737,871,43,71,154253,6960,107375,5697,37473,3210,8870,1518,535,324,177271,5789,109299,4855,17516,1827,49410,3606,1046,482,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3262325,17398,2505785,18502,564557,11642,185403,7802,6580,1235,2359776,16246,1836974,15537,419286,10596,100527,5586,2989,794,328961,9474,256649,7942,54702,3965,16088,2230,1522,621,207149,7429,164765,6154,37536,3283,4447,1332,401,397,185613,7552,140656,7141,34931,3170,9611,1690,415,332,180826,7468,106741,6127,18102,1982,54730,3587,1253,513,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,718357,9350,551507,8358,135009,6040,30670,2728,1171,510,597028,8901,458690,7907,116924,5673,20724,2355,690,356,69364,4006,56040,3498,10521,1491,2649,900,154,252,4273,1019,3183,938,982,472,108,164,0,187,29136,2738,22053,2310,4759,1126,2164,700,160,201,18556,2186,11541,1597,1823,552,5025,1149,167,159,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2823768,12343,2335573,12668,341016,7225,142472,4319,4707,629,2282733,15149,1927146,12587,272049,6614,80941,3066,2597,589,228297,6958,189818,6891,28657,2011,9373,1253,449,230,53383,3772,41392,3313,11592,1399,399,198,0,187,142409,5157,108130,4522,21754,2031,11944,1202,581,230,116946,4397,69087,3369,6964,1059,39815,2311,1080,296,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,303109,4464,223022,4920,61303,3839,18459,1884,325,241,231752,5416,170060,5334,51198,3751,10300,1355,194,170,35074,3122,27399,2687,6076,1473,1599,593,0,187,4705,1294,4001,1160,691,473,13,25,0,187,17362,2335,13326,2091,2675,714,1361,609,0,187,14216,2105,8236,1667,663,368,5186,1066,131,177,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1009681,11991,700425,10415,215193,7623,92697,4817,1366,508,813865,11893,577064,9704,176826,7730,59355,3944,620,382,92076,5561,59593,4324,22709,2645,9329,1639,445,341,27314,2559,17791,1750,5349,1094,4174,964,0,187,57694,3950,37236,3262,8774,1677,11526,1877,158,199,18732,2159,8741,1631,1535,562,8313,1460,143,158,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
