GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003MA,B24010A_003EA,B24010A_004MA,B24010A_004EA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009MA,B24010A_009EA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020MA,B24010A_020EA,B24010A_021MA,B24010A_021EA,B24010A_022MA,B24010A_022EA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026MA,B24010A_026EA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029EA,B24010A_029MA,B24010A_030MA,B24010A_030EA,B24010A_031MA,B24010A_031EA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038MA,B24010A_038EA,B24010A_039MA,B24010A_039EA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043MA,B24010A_043EA,B24010A_044MA,B24010A_044EA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048MA,B24010A_048EA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053MA,B24010A_053EA,B24010A_054MA,B24010A_054EA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058MA,B24010A_058EA,B24010A_059MA,B24010A_059EA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,B24010A_064MA,B24010A_064EA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069MA,B24010A_069EA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072EA,B24010A_072MA,B24010A_073EA,B24010A_073MA,state
0400000US13,2781845,15915,1516665,13240,531862,9484,275085,7952,205433,6899,69652,4013,109399,5347,57355,3847,43601,3456,8443,1270,110272,4887,17191,1964,19774,2241,45111,3175,28196,2562,37106,2756,26611,2522,10495,1912,190403,7856,3894,1190,46355,3893,22198,2544,24157,2725,58750,4677,65646,5353,15758,1823,269607,7550,182817,6914,86790,4674,280076,9090,13388,2356,154427,8018,112261,5806,244717,8010,116321,5890,79362,4348,49034,3901,1265180,11071,569368,10987,203359,6985,122107,5259,81252,4662,36221,3601,19748,2253,7187,1523,9286,1725,218848,7152,23216,2474,18724,2637,151579,6277,25329,3063,110940,5619,73269,5055,37671,3096,208924,7393,33702,2831,12425,1882,6828,1409,5597,1365,75969,4132,30578,3164,56250,4202,405611,8852,153974,6427,251637,7370,9709,1778,2558,845,4264,1052,2887,933,71568,5294,43934,3873,17842,2473,9792,2089,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,167621,4504,95558,3095,40007,2662,16963,2078,13443,1946,3520,1060,8511,1567,4525,1196,2510,776,1476,594,9474,1349,784,418,1414,495,4530,1019,2746,903,5059,1324,3538,950,1521,926,14654,2031,503,365,4416,1062,2940,894,1476,677,4686,1088,3218,1000,1831,722,16293,2170,9733,1649,6560,1156,15388,2111,1416,658,9009,1789,4963,1145,9216,1315,4192,925,4111,932,913,478,72063,2604,34935,2450,10701,1424,7520,1296,3181,789,1655,618,659,297,550,472,446,297,15321,1639,2157,719,1037,499,10017,1420,2110,651,7258,1018,6285,956,973,330,14441,1773,1721,633,1018,411,659,355,359,232,4790,1240,2791,877,4121,911,18854,1864,8607,1296,10247,1390,787,688,418,653,272,215,97,121,3046,1049,1212,522,1054,632,780,527,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,676106,8346,365281,5426,117026,5382,53855,3884,40289,3441,13566,1858,28005,2885,12772,2229,11007,1614,4226,827,23954,2260,5230,1150,2933,840,9363,1336,6428,1430,11212,2366,8584,1770,2628,1096,47173,3185,2704,739,10744,1902,5644,1205,5100,1415,13956,2099,15573,2143,4196,1065,56811,4154,33915,3625,22896,2585,74193,5685,14123,1810,39931,4454,20139,2275,70078,4488,24910,2682,29363,3209,15805,2326,310825,5757,113741,5404,38625,3523,24384,2699,14241,2231,6464,1340,2847,1179,1597,740,2020,609,41525,3070,5569,1111,2414,761,27472,2293,6070,1440,27127,3155,17916,2385,9211,1962,72790,4127,15825,2107,1890,715,1025,548,865,372,25955,3334,8921,1555,20199,2028,101908,5873,34319,3530,67589,4316,6045,1488,3717,1212,1140,665,1188,526,16341,2179,9046,1623,3447,990,3848,1478,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4656063,19824,2471158,13827,869184,12801,445736,10459,314283,9775,131453,5656,180940,6345,90795,4117,70412,4324,19733,2002,186846,6121,24664,2384,35951,2373,79634,3950,46597,3397,55662,3565,39823,3032,15839,1655,317516,7885,8755,1408,74166,4214,34645,2955,39521,3101,108173,5625,99605,4426,26817,2540,444133,9895,271371,7929,172762,6216,358341,8369,14472,1560,203659,7781,140210,5372,481984,10677,223351,7238,154628,5570,104005,4970,2184905,14150,936055,11902,330798,8202,193816,5843,136982,6112,58077,3014,28501,2319,12161,1492,17415,1634,351388,7406,46707,2989,30014,2354,225946,6750,48721,3259,195792,6321,133857,5414,61935,3286,408647,10296,74481,4642,17541,1993,9438,1351,8103,1518,135368,5590,56836,3512,124421,6016,704472,9904,243608,7674,460864,8967,10284,1629,2297,749,5185,1160,2802,800,125447,5176,78129,4409,18459,1919,28859,2792,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2673601,13831,1412777,10918,409803,10244,199891,6967,153397,6267,46494,3273,89116,4881,33528,2590,42704,2943,12884,1699,88174,4338,14874,1419,9628,1374,40632,3087,23040,2345,32622,2771,20022,1894,12600,1858,175808,5841,4969,947,41427,3545,19122,1971,22305,2740,54684,3750,60293,4132,14435,1869,225365,7716,131409,6041,93956,5229,230264,7839,9715,1478,125168,6180,95381,4423,371537,7993,203942,6027,89251,5068,78344,5124,1260824,10107,491074,8541,158469,5887,95696,4481,62773,4287,27865,2286,13576,1740,5864,1204,8425,1294,172242,6233,26067,2611,11018,1576,116797,5359,18360,2349,132498,5878,88210,5100,44288,3639,253685,7886,51842,2853,10957,1402,5817,1124,5140,1168,95794,5262,34882,2625,60210,3479,389610,9442,130702,5934,258908,7785,12089,1923,1013,392,6896,1503,4180,1036,114366,5063,75411,3766,14915,1913,24040,2203,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1480245,8339,769478,6295,240959,5707,129786,4765,99054,4400,30732,2588,49468,2974,22885,2084,20626,1741,5957,854,45123,2856,8228,1300,4934,1094,22246,2216,9715,1328,16582,1838,13238,1537,3344,852,80567,4120,3442,966,16104,1908,7454,1352,8650,1384,23976,2621,28872,2524,8173,1315,128376,4751,75899,3778,52477,3126,135914,4800,13214,1340,72952,4239,49748,3303,183662,4602,89017,3271,51828,2530,42817,2996,710767,6510,284221,6516,93530,3829,53346,3012,40184,2657,19232,1896,8365,1028,5479,1064,5388,1024,106608,4654,17543,1938,5570,951,73210,3729,10285,1307,64851,3096,43748,2852,21103,1745,153241,4415,33139,2894,5350,1179,3781,961,1569,654,52240,3292,16248,1932,46264,2820,217576,5870,67681,3702,149895,4545,6650,1238,2981,766,1619,549,2050,828,49079,3193,34445,2720,4699,984,9935,1548,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1215409,8884,639824,6134,218396,6212,112134,4387,87275,3655,24859,1923,50315,3344,22741,2754,23025,1787,4549,873,41042,2790,6141,976,6266,1169,19428,1767,9207,1681,14905,1456,10366,1204,4539,1004,77090,4268,1703,556,17739,2105,7933,1266,9806,1765,23237,2638,26159,2722,8252,1582,99748,4303,62035,3308,37713,2993,119971,5038,11705,1415,67522,3783,40744,3111,124619,4109,59826,2672,36150,2467,28643,2793,575585,6154,245333,5122,79941,3626,47419,3081,32522,2423,10179,1173,4958,797,2026,563,3195,749,97170,3551,13196,1857,5532,1198,68029,3025,10413,1498,58043,3192,39405,2854,18638,1771,114247,5175,26491,2157,4042,1113,2436,939,1606,629,37517,3106,14791,2077,31406,3022,181113,5541,60236,2963,120877,4902,4632,912,1458,507,1689,509,1485,572,30260,2408,18152,1452,5360,1233,6748,1370,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1691900,12553,892959,9368,250392,6641,125052,4832,96966,4572,28086,2471,46907,3011,20755,1959,20298,2056,5854,1261,53791,3655,11333,1482,8052,1354,23329,2498,11077,1517,24642,2320,17996,1849,6646,1214,117588,4695,2857,807,29060,2809,13393,1684,15667,2003,37338,3115,36668,2834,11665,1709,144077,5460,79779,4572,64298,4249,156667,5582,10232,1606,89190,4503,57245,3233,224235,7106,116468,5013,57390,3579,50377,3779,798941,7129,318532,6513,99047,4935,61241,3727,37806,2667,13563,1531,6759,1102,1895,552,4909,1018,115163,4196,19088,1909,7437,1108,77179,4042,11459,1541,90759,4402,57955,3901,32804,2432,159745,5723,31984,2987,6613,1280,4013,931,2600,758,54924,3486,23245,2355,42979,2976,253641,6949,86352,4370,167289,5432,6187,1414,1847,765,2271,843,2069,645,60836,4450,38389,3253,9786,1557,12661,1951,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1349012,10020,738234,7706,231318,6593,112121,5428,84888,4645,27233,2595,46297,3660,12472,2052,27478,2927,6347,1337,50295,3535,7665,1371,11201,1825,17640,2304,13789,2069,22605,2619,16393,2132,6212,1182,80562,4880,2021,957,24513,2756,12630,2151,11883,2010,24679,2836,21955,2631,7394,1431,114811,4632,78422,4297,36389,2690,170134,6912,7744,1477,106852,5271,55538,3954,141409,5362,70655,4401,46617,3645,24137,2526,610778,7395,262406,7242,82211,4743,49453,3506,32758,3162,14248,2001,4414,1090,4646,1107,5188,1158,97513,4841,11891,1729,9166,1330,65089,4049,11367,1899,68434,4315,43371,3209,25063,2660,115056,5903,16769,2644,5832,1332,2337,681,3495,1124,43170,4131,16352,2373,32933,3331,210048,7508,72003,4104,138045,5729,5313,1564,775,463,2287,1072,2251,862,17955,2272,9231,1833,5995,1250,2729,908,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,625588,6617,319924,4636,96692,3626,46575,3001,35983,2691,10592,1746,17851,1964,8184,1371,7291,1314,2376,622,22724,2028,3533,822,2348,699,12345,1446,4498,850,9542,1517,7058,1399,2484,786,47582,3546,2008,676,9589,1615,4899,1255,4690,1088,15945,1832,15753,2107,4287,923,55051,3547,34086,2683,20965,2033,61903,3098,9475,1177,32208,2373,20220,2157,58696,3648,25744,2556,21114,1948,11838,1764,305664,4925,127795,4243,42329,2586,25327,2106,17002,2101,6515,1060,2605,769,1031,408,2879,762,48170,2447,9742,1257,2760,815,30232,1978,5436,1021,30781,2344,19784,1996,10997,1382,66145,3758,15612,1931,1390,611,1221,574,169,151,19884,2129,9591,1619,19668,1993,95032,4691,31954,2669,63078,4107,4471,999,1607,620,1665,567,1199,551,12221,1279,8016,1053,2248,657,1957,501,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1780634,12705,934378,9304,418486,6382,192417,5340,141341,4684,51076,2965,114461,4299,61144,3006,35909,2839,17408,1768,86501,3789,8519,1349,17950,1816,36255,2728,23777,2228,25107,2163,19190,1708,5917,1054,117447,5240,3294,789,35603,3141,17537,1995,18066,2191,36489,3369,31732,2718,10329,1509,144256,5863,87629,4425,56627,3306,153461,6450,4990,1570,89449,5213,59022,3400,100728,5389,41142,2847,39201,3336,20385,2041,846256,8002,436597,7710,151681,5336,93090,3857,58591,3622,48019,3168,25340,2133,7115,1341,15564,1737,156245,5117,20970,2253,15103,1932,98385,4013,21787,1957,80652,4113,58460,3710,22192,2334,141721,5445,22458,2477,9352,1396,5972,1163,3380,793,47317,3514,20586,2163,42008,3448,238339,6472,80232,4159,158107,5430,4683,1097,1718,689,1433,527,1532,560,24916,2354,13452,1750,5976,1178,5488,1356,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2835810,17560,1435323,11020,610493,9220,286513,7284,196165,6306,90348,4735,154513,5844,78361,4425,53670,3857,22482,1977,130322,5291,15022,1945,22863,2116,58782,3750,33655,2993,39145,2713,27693,1962,11452,2045,197418,6904,6320,1462,49902,3574,26945,2626,22957,2587,61171,4788,57004,3805,23021,2097,250261,8032,152560,5770,97701,4927,202010,6117,5399,1422,128304,5517,68307,4258,175141,6338,81187,4166,62099,4208,31855,3168,1400487,11164,701859,9480,242748,7104,153022,6196,89726,4002,55116,3516,24315,2616,9273,1594,21528,2395,255536,7479,38408,2873,21203,1980,160692,6304,35233,2742,148459,5827,107210,5406,41249,2979,256903,7217,55300,4086,11430,1762,7419,1283,4011,1065,85559,4641,28930,3178,75684,4449,383875,8573,128731,5062,255144,7124,8909,1785,2577,828,3946,1186,2386,917,48941,3783,29506,2786,12086,1984,7349,1588,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3667643,16596,1938155,11827,646961,10310,297450,6930,226135,6331,71315,3607,163460,5883,60239,3518,90215,4282,13006,1479,130317,5056,20476,1902,17471,1974,54736,3449,37634,2506,55734,3105,41536,2595,14198,1894,243105,6338,10794,1380,42121,2565,19901,1940,22220,1723,85074,4581,82699,4333,22417,1739,313492,7632,192899,6449,120593,4365,299149,7266,18619,1706,156116,5593,124414,4992,435448,8359,245171,5855,114196,4813,76081,4361,1729488,12121,686706,10674,227329,6437,136688,4965,90641,3901,46310,2855,20415,1820,13726,1617,12169,1455,240899,7110,40789,3016,16225,1769,152830,5727,31055,2542,172168,5706,114888,4781,57280,3026,365470,8587,77548,4277,12391,1864,7285,1332,5106,1206,129977,5476,44873,3216,100681,5015,542290,10962,184639,6824,357651,8301,14345,1683,5599,904,4818,1062,3928,878,120677,5118,85091,4010,17043,1571,18543,2137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2501661,11452,1293749,7486,481569,6696,242679,6773,178816,6188,63863,3427,111809,4371,57173,3299,42106,2871,12530,1414,93757,3970,17344,1823,11099,1311,40885,2673,24429,2225,33324,2668,24279,2068,9045,1513,149891,6758,4440,965,26968,2429,12420,1675,14548,1593,52181,3868,50831,3792,15471,1295,222857,6944,135571,5303,87286,4280,197949,5137,17319,1313,112534,4338,68096,3384,241483,5881,119499,4564,76358,3231,45626,3168,1207912,7104,557012,6605,198668,5371,117772,4004,80896,3980,41090,2705,22624,2056,7468,1127,10998,1321,189016,5192,34019,2377,14469,1390,111142,3968,29386,2057,128238,4803,84822,4450,43416,2519,235536,7373,45737,2879,9018,1303,5116,1049,3902,728,76633,4706,25185,2225,78963,4271,345200,6098,117666,4235,227534,5995,10343,1258,4611,870,3569,793,2163,699,59821,3010,39509,2558,10451,1168,9861,1233,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,755016,10052,413894,7296,125195,5004,60570,3314,46294,2998,14276,1953,20022,2608,6817,1290,9889,1589,3316,937,31471,2795,8445,1712,4749,957,11098,1570,7179,1579,13132,1959,9468,1688,3664,1061,45203,3893,1175,861,15251,2120,8243,1810,7008,1364,10018,1925,14043,2337,4716,1027,65345,4426,42659,3514,22686,2907,93820,5203,5627,1392,50958,4337,37235,3176,84331,5500,39911,3902,30921,3050,13499,1921,341122,6613,145926,4933,43254,2971,26233,2587,17021,1828,6036,1538,2970,1090,1098,495,1968,818,53229,3544,4729,1143,4043,1054,40217,3341,4240,984,43407,3175,28685,2587,14722,1865,53516,3418,9001,1594,1707,588,1025,489,682,341,20653,2480,5919,1080,16236,2032,120125,4651,44829,3582,75296,3979,3400,1103,656,468,1254,733,1490,679,18155,2571,12517,2354,3984,1183,1654,567,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
