GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003MA,B27001_003EA,B27001_004MA,B27001_004EA,B27001_005EA,B27001_005MA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008MA,B27001_008EA,B27001_009MA,B27001_009EA,B27001_010MA,B27001_010EA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014EA,B27001_014MA,B27001_015MA,B27001_015EA,B27001_016EA,B27001_016MA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019MA,B27001_019EA,B27001_020MA,B27001_020EA,B27001_021MA,B27001_021EA,B27001_022EA,B27001_022MA,B27001_023EA,B27001_023MA,B27001_024EA,B27001_024MA,B27001_025MA,B27001_025EA,B27001_026MA,B27001_026EA,B27001_027EA,B27001_027MA,B27001_028EA,B27001_028MA,B27001_029MA,B27001_029EA,B27001_030MA,B27001_030EA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033EA,B27001_033MA,B27001_034EA,B27001_034MA,B27001_035MA,B27001_035EA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038EA,B27001_038MA,B27001_039MA,B27001_039EA,B27001_040MA,B27001_040EA,B27001_041MA,B27001_041EA,B27001_042MA,B27001_042EA,B27001_043MA,B27001_043EA,B27001_044EA,B27001_044MA,B27001_045MA,B27001_045EA,B27001_046MA,B27001_046EA,B27001_047MA,B27001_047EA,B27001_048MA,B27001_048EA,B27001_049EA,B27001_049MA,B27001_050MA,B27001_050EA,B27001_051MA,B27001_051EA,B27001_052MA,B27001_052EA,B27001_053MA,B27001_053EA,B27001_054EA,B27001_054MA,B27001_055MA,B27001_055EA,B27001_056MA,B27001_056EA,B27001_057MA,B27001_057EA,state
0400000US35,2050369,1333,1005401,3267,84086,2642,79898,2728,4188,1060,169869,2976,156932,3688,12937,2555,106112,2772,76638,3506,29474,3190,132087,2897,95713,3469,36374,2882,118408,2321,88287,3426,30121,2943,125699,2142,102217,2613,23482,2386,127097,1006,109745,1977,17352,2051,87791,1061,85766,1248,2025,762,54252,1309,53770,1267,482,357,1044968,2969,79315,2492,74618,2535,4697,1187,165410,2580,150830,3282,14580,2440,99048,2091,78189,2709,20859,2484,133023,2780,103165,3833,29858,2955,121572,2097,95465,2887,26107,2755,134702,1419,109655,2309,25047,2307,140778,1320,123535,2280,17243,1798,96550,1769,94695,1940,1855,818,74570,1484,73502,1530,1068,666,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,722600,5208,700530,6047,22070,2719,1427418,5373,1378240,6680,49178,4426,971602,3459,831578,6850,140024,6384,1381083,3102,1094486,9211,286597,8351,1204678,3127,1002834,7380,201844,6846,1334593,2889,1178057,7569,156536,6523,1180803,2239,1082887,5286,97916,4650,719498,2101,710470,2653,9028,1588,474149,2243,470406,2498,3743,874,10083124,4395,687315,5752,667104,6181,20211,2773,1379745,6195,1333679,7705,46066,4784,978481,3263,879574,6376,98907,5863,1426778,2781,1228232,7736,198546,7375,1276294,2426,1139013,7068,137281,6587,1429144,2852,1302043,6301,127101,5596,1302214,2137,1215052,4919,87162,4157,862946,1906,853071,2615,9875,1671,740207,2561,735733,2914,4474,1157,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,372878,5513,358244,5998,14634,1877,796227,6187,750550,7177,45677,4589,471924,5090,364791,6761,107133,5997,587020,5749,410534,6667,176486,6365,620874,5576,477420,7140,143454,6445,648611,4618,531585,6631,117026,6008,577591,2208,512569,4142,65022,4120,398464,2156,396317,2079,2147,707,221782,2408,221104,2379,678,396,5056777,6442,359039,4646,344739,5563,14300,2347,758521,5547,714054,6512,44467,3848,474326,4308,380875,5396,93451,4907,644628,5323,502581,6715,142047,6362,671954,5223,548821,6072,123133,4607,695968,4615,590966,7196,105002,5346,652312,2148,576909,4346,75403,3460,461815,2215,458334,2344,3481,1125,338214,2170,335701,2211,2513,691,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,30443,1430,28012,1591,2431,918,53855,1527,49123,1741,4732,1438,47450,1376,43479,1706,3971,1174,56185,1579,48530,1774,7655,1387,41447,1221,36189,1427,5258,1040,45459,813,39693,1183,5766,1109,46704,562,43445,848,3259,666,26982,563,26845,597,137,138,18491,693,18491,693,0,147,357435,2171,29687,1572,28700,1605,987,405,53206,1620,49814,1760,3392,738,42200,1372,37615,1805,4585,1349,49355,1321,43642,1336,5713,1359,38938,1017,35838,1083,3100,732,45275,1220,42047,1269,3228,803,45355,613,42865,754,2490,571,26693,255,26555,280,138,133,26726,432,26670,456,56,80,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,426083,4421,405723,4250,20360,2143,922145,5046,878754,6267,43391,3354,544666,3458,458605,5692,86061,4841,708376,3865,570292,7109,138084,6290,684890,2925,581644,5398,103246,4888,771312,2591,687855,4679,83457,4000,754402,2357,693378,3775,61024,3559,461145,1661,458220,1892,2925,754,297113,1796,295299,1914,1814,763,5850677,5119,403486,4773,384837,5596,18649,3087,879767,5200,836028,6377,43739,4175,541318,2283,479407,4520,61911,4468,728495,3323,645646,4419,82849,4227,709998,3228,641948,5370,68050,4159,810278,2965,733391,4591,76887,4199,807402,2183,749698,4185,57704,3414,528717,1808,525279,1888,3438,923,441216,2593,439600,2639,1616,637,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,163928,2781,152695,2643,11233,1511,325072,2813,294239,3750,30833,2333,193340,2465,137998,3277,55342,3196,249653,2787,176823,3696,72830,3423,226406,2422,174777,3324,51629,2581,237391,2010,188461,3193,48930,2655,225210,1377,196151,1863,29059,1530,148291,1247,147353,1316,938,355,92491,1315,92247,1319,244,181,1936184,3039,154745,2839,144113,3073,10632,1470,306378,2572,276825,3182,29553,2216,190769,2220,144232,3330,46537,2707,259556,2297,197529,2782,62027,2446,234952,2017,185217,3333,49735,2702,244071,2021,197072,2751,46999,2334,243696,1148,208398,2321,35298,1953,169407,1142,168267,1275,1140,429,132610,1503,132057,1561,553,290,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,139655,3007,133217,3194,6438,1558,298233,3716,284467,4404,13766,2290,183065,2306,152655,3266,30410,3052,263159,2803,198835,5284,64324,4799,258960,2395,219991,3263,38969,3044,248420,2108,214798,3043,33622,2780,260456,2042,234620,3179,25836,2448,177363,1502,176219,1601,1144,571,106665,1081,106506,1085,159,174,1995330,3943,136383,2933,130863,3262,5520,1362,282813,3750,269504,4278,13309,2306,177722,2531,154896,3172,22826,2489,268639,2727,225707,3991,42932,3300,255994,2523,225546,3503,30448,3209,254556,1672,224833,2758,29723,2599,278656,1704,256872,2549,21784,1735,195400,1579,194299,1587,1101,739,145167,1184,144817,1254,350,251,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,434886,4027,411554,4590,23332,2515,939918,4863,892708,6148,47210,3771,605175,2752,518008,5087,87167,4690,791342,3416,627267,6794,164075,6515,732321,3361,625994,5936,106327,5581,870627,2644,777245,4952,93382,5369,850383,2187,787557,4609,62826,3700,529618,2016,526332,2250,3286,894,362276,1884,361055,1914,1221,375,6466269,4310,415195,4735,393584,4767,21611,2358,903075,5350,856111,6181,46964,3467,602004,2331,532433,4831,69571,4634,809300,3146,697080,5472,112220,5187,758002,2665,678353,5023,79649,4954,910903,2413,829113,4822,81790,4241,903802,1954,844948,3435,58854,3265,608662,2173,605509,2343,3153,788,555326,2403,553387,2402,1939,522,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,34168,1522,33076,1487,1092,581,74917,1678,72831,1864,2086,691,57080,802,49252,1734,7828,1538,67437,958,53241,2301,14196,2249,60599,997,52522,1568,8077,1410,72582,877,66011,1397,6571,1296,67024,610,62080,1237,4944,1056,40937,642,40833,641,104,122,26846,758,26648,848,198,288,538199,1619,31517,1214,30855,1257,662,343,71669,1259,68402,1483,3267,1092,58848,796,53756,1327,5092,1201,68042,848,59973,1629,8069,1506,63755,797,57565,1493,6190,1369,78715,802,73603,1404,5112,1068,73473,562,70437,1124,3036,901,47876,648,47416,795,460,469,44304,763,44169,765,135,130,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,180929,3469,173284,3521,7645,1639,370227,3731,346729,4735,23498,3364,233218,3314,178125,5053,55093,4786,281789,4894,193552,5220,88237,5486,282283,3865,210919,4484,71364,3840,303418,3608,252356,4486,51062,4484,292565,1951,256337,3344,36228,2967,216429,1722,214876,1712,1553,572,114866,1556,114481,1513,385,297,2458018,5175,168377,4143,161431,4251,6946,1663,361246,4319,339352,4737,21894,2552,228959,2800,184259,3525,44700,3290,311696,3734,236464,5150,75232,4623,307317,3346,248758,4597,58559,3922,333608,2885,279070,3991,54538,3308,333783,1511,290631,3181,43152,3198,248145,1719,247169,1749,976,475,164887,1636,164392,1602,495,300,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,36469,1434,34527,1536,1942,607,70645,1437,66815,1621,3830,865,41807,1425,33228,1449,8579,1609,54941,1520,42042,1900,12899,1508,48624,1169,42120,1320,6504,1046,52501,1016,46718,1166,5783,937,55048,693,50711,941,4337,862,34025,511,33772,555,253,232,22481,555,22357,594,124,170,418862,2625,34761,1750,32820,1901,1941,692,67711,1155,63512,1312,4199,941,42146,1303,35046,1757,7100,1440,53126,1376,45629,1433,7497,1088,46697,1152,40826,1340,5871,1091,52577,894,46488,1315,6089,968,55695,655,50928,892,4767,727,34218,630,34067,639,151,129,31931,725,31866,722,65,101,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,246145,4211,236640,4681,9505,1790,514474,5048,484886,5864,29588,3194,308319,3581,245499,5061,62820,4142,400603,4034,286327,5407,114276,4445,403936,3957,317751,5339,86185,4708,426418,2528,354694,4561,71724,4225,396329,1961,351538,3623,44791,3127,271807,1619,270781,1703,1026,437,152138,1508,151819,1530,319,243,3328568,5438,235386,4350,225103,4745,10283,1569,493615,4117,465378,5241,28237,3166,312233,2895,262451,4749,49782,4367,431134,4003,353888,5159,77246,4160,425605,2794,356800,5283,68805,5024,455384,2408,384915,4684,70469,4053,441076,2147,392299,3657,48777,3552,310774,1936,309348,1972,1426,615,223361,2028,222301,2176,1060,590,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,1202317,8434,1104159,9877,98158,5951,2426735,10874,2134344,14601,292391,10581,1354159,7229,900421,11868,453738,11922,1876129,7013,1241040,14603,635089,13749,1744587,6158,1260985,12525,483602,11316,1664252,5707,1290049,9536,374203,9758,1408732,4160,1189343,8822,219389,8712,844627,3074,827326,3202,17301,2045,494033,3447,487227,3318,6806,1309,13470267,9186,1142972,8402,1043139,9095,99833,5079,2334703,9058,2041147,10587,293556,8810,1321405,5746,929726,10931,391679,9863,1906216,6771,1348040,11438,558176,9559,1832708,6081,1352112,11518,480596,11447,1738731,5774,1370739,9995,367992,8815,1520075,3231,1279938,7863,240137,7521,965937,3523,941908,4426,24029,2438,707520,3355,696718,3371,10802,1683,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,155909,3285,144330,3765,11579,1893,308460,3123,277725,4150,30735,3709,163265,1613,133137,2874,30128,3057,215354,1831,169175,2726,46179,2587,194444,1673,159448,2941,34996,2758,152267,1528,129549,2864,22718,2676,135292,1257,120626,1874,14666,1930,81865,942,81249,925,616,552,52486,764,52385,829,101,177,1456961,2518,147096,2586,133511,3068,13585,2098,290846,2861,261977,4013,28869,3073,165234,1619,138158,3200,27076,2965,214222,1437,175401,2815,38821,2460,188976,1644,161838,2457,27138,2174,153234,1426,131068,2190,22166,1974,140527,1258,125668,2091,14859,1699,88977,1006,87992,1138,985,463,67849,963,67543,967,306,208,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,19369,926,19026,917,343,181,43551,1094,42856,1094,695,335,33907,779,31797,935,2110,714,35539,843,28938,1125,6601,1035,34813,625,31812,1048,3001,729,43486,453,40527,799,2959,648,46585,435,44490,638,2095,479,30355,453,30285,454,70,91,17414,548,17414,548,0,147,315434,1217,18207,896,17527,875,680,469,40345,967,39423,937,922,481,32364,635,30315,731,2049,530,36654,892,33939,1080,2715,694,36728,689,35044,883,1684,473,46206,593,43896,855,2310,602,49568,711,47149,907,2419,616,31481,392,31418,395,63,83,23881,360,23881,360,0,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,313579,4224,300284,4881,13295,2227,636730,5033,595077,6376,41653,3589,386624,5599,311778,5798,74846,5183,541578,5706,420469,6128,121109,5981,506595,5340,418971,6743,87624,5432,555454,4000,483314,5796,72140,4189,491342,2271,443727,4098,47615,3708,313032,2394,310315,2648,2717,855,180782,2450,179872,2462,910,532,4189168,5708,297086,4812,283751,4936,13335,2428,617343,5412,578524,6675,38819,3923,397469,3962,334881,5836,62588,4472,568073,4556,472414,6604,95659,6049,548904,3889,474138,5403,74766,4995,595013,2934,517981,5661,77032,4731,538596,2407,487756,3898,50840,3643,360512,2414,354690,2473,5822,1210,266172,2390,263306,2539,2866,772,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,272735,3572,261698,3871,11037,1796,546107,4252,518025,5133,28082,2674,333559,3435,268674,6159,64885,5282,493795,4096,394150,6283,99645,5299,451383,3316,382572,5173,68811,5100,465547,2752,415214,4149,50333,3386,443482,1914,407779,3362,35703,2718,279878,1598,277563,1708,2315,781,162703,1431,162119,1457,584,393,3505617,3843,263090,3684,252281,3844,10809,1844,519097,3714,494098,4407,24999,2669,319623,2493,275618,4048,44005,3140,485521,2934,417110,5049,68411,4603,455680,3193,404230,4588,51450,4082,470330,2577,425666,4272,44664,3478,463543,1697,430915,3375,32628,2863,306783,1727,303387,1922,3396,869,221950,1467,221053,1400,897,526,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,60822,2021,59680,2021,1142,563,135380,2233,131852,2554,3528,1007,86510,1775,70939,2399,15571,1781,105918,1831,79491,2766,26427,2662,110608,1600,92612,2683,17996,2307,122248,1370,108220,2139,14028,1774,129805,907,120391,1552,9414,1382,90594,818,90553,824,41,59,54152,639,54152,639,0,187,924799,2865,62115,2177,60130,2241,1985,841,123908,2597,119126,2685,4782,1503,82318,1304,72404,1894,9914,1660,106457,2046,90904,2437,15553,1896,111898,1247,101745,1692,10153,1651,125753,976,111695,1757,14058,1697,137163,870,125848,1828,11315,1528,98316,725,98133,721,183,140,76871,990,76871,990,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,208118,2907,199280,3260,8838,1245,454248,3054,433852,3491,20396,2008,278904,2098,238623,3332,40281,3339,361126,2357,297657,4191,63469,3693,341393,2089,297821,3782,43572,3151,401527,2099,370035,3006,31492,2336,383065,1444,358157,2465,24908,2100,229908,1182,228565,1169,1343,628,150810,1197,150460,1149,350,264,2875626,3189,199693,3175,191418,3118,8275,1339,435733,3447,415631,3890,20102,2480,274194,2164,242354,2970,31840,2815,357932,2407,319042,3284,38890,2860,341311,2001,311713,2607,29598,2038,409298,1663,380683,2562,28615,2133,391722,1239,367125,2159,24597,2037,249831,1279,249084,1259,747,311,215912,1378,215502,1363,410,283,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,22546,1424,20926,1534,1620,620,47592,1849,45833,1895,1759,499,28844,1295,23395,1636,5449,1163,42319,1522,33164,1922,9155,1325,35847,1362,28872,1879,6975,1354,35870,923,30659,1120,5211,1087,41144,1361,36421,1644,4723,931,24088,776,23532,797,556,466,12716,557,12684,550,32,54,283832,2423,23129,1357,21608,1450,1521,506,44029,1391,40792,1500,3237,1268,26445,999,22519,1229,3926,837,39279,1715,31318,1962,7961,1173,34270,1462,28952,1430,5318,1145,35628,901,29345,1241,6283,1326,39816,918,34836,1409,4980,1174,24356,887,24314,898,42,54,16880,724,16880,724,0,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,116968,3285,113966,3441,3002,1176,285701,2906,275473,3436,10228,2008,189039,2085,171516,3083,17523,2309,200682,3036,168338,3615,32344,2927,215727,2556,187673,3667,28054,2629,214504,2289,191452,3437,23052,2467,196548,618,180846,2076,15702,2052,158493,1035,157259,1195,1234,734,105650,1233,105284,1277,366,326,1838041,3476,105422,3005,102970,3041,2452,1032,263993,2860,253453,3534,10540,1983,181444,2011,172080,2623,9364,1948,224012,2850,206897,3262,17115,1988,237145,2233,223522,3389,13623,2291,244450,1242,227955,2259,16495,1931,235333,381,222707,1485,12626,1450,193986,643,192458,753,1528,435,152256,1254,151308,1422,948,451,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
