GEO_ID,B06001_001E,B06001_001M,B06001_002E,B06001_002M,B06001_003E,B06001_003M,B06001_004E,B06001_004M,B06001_005E,B06001_005M,B06001_006E,B06001_006M,B06001_007E,B06001_007M,B06001_008E,B06001_008M,B06001_009E,B06001_009M,B06001_010E,B06001_010M,B06001_011E,B06001_011M,B06001_012E,B06001_012M,B06001_013E,B06001_013M,B06001_014E,B06001_014M,B06001_015E,B06001_015M,B06001_016E,B06001_016M,B06001_017E,B06001_017M,B06001_018E,B06001_018M,B06001_019E,B06001_019M,B06001_020E,B06001_020M,B06001_021E,B06001_021M,B06001_022E,B06001_022M,B06001_023E,B06001_023M,B06001_024E,B06001_024M,B06001_025E,B06001_025M,B06001_026E,B06001_026M,B06001_027E,B06001_027M,B06001_028E,B06001_028M,B06001_029E,B06001_029M,B06001_030E,B06001_030M,B06001_031E,B06001_031M,B06001_032E,B06001_032M,B06001_033E,B06001_033M,B06001_034E,B06001_034M,B06001_035E,B06001_035M,B06001_036E,B06001_036M,B06001_037E,B06001_037M,B06001_038E,B06001_038M,B06001_039E,B06001_039M,B06001_040E,B06001_040M,B06001_041E,B06001_041M,B06001_042E,B06001_042M,B06001_043E,B06001_043M,B06001_044E,B06001_044M,B06001_045E,B06001_045M,B06001_046E,B06001_046M,B06001_047E,B06001_047M,B06001_048E,B06001_048M,B06001_049E,B06001_049M,B06001_050E,B06001_050M,B06001_051E,B06001_051M,B06001_052E,B06001_052M,B06001_053E,B06001_053M,B06001_054E,B06001_054M,B06001_055E,B06001_055M,B06001_056E,B06001_056M,B06001_057E,B06001_057M,B06001_058E,B06001_058M,B06001_059E,B06001_059M,B06001_060E,B06001_060M,NAME,B06001_001MA,B06001_001EA,B06001_002EA,B06001_002MA,B06001_003EA,B06001_003MA,B06001_004EA,B06001_004MA,B06001_005MA,B06001_005EA,B06001_006MA,B06001_006EA,B06001_007EA,B06001_007MA,B06001_008EA,B06001_008MA,B06001_009EA,B06001_009MA,B06001_010MA,B06001_010EA,B06001_011MA,B06001_011EA,B06001_012MA,B06001_012EA,B06001_013EA,B06001_013MA,B06001_014EA,B06001_014MA,B06001_015EA,B06001_015MA,B06001_016MA,B06001_016EA,B06001_017MA,B06001_017EA,B06001_018MA,B06001_018EA,B06001_019EA,B06001_019MA,B06001_020EA,B06001_020MA,B06001_021EA,B06001_021MA,B06001_022EA,B06001_022MA,B06001_023MA,B06001_023EA,B06001_024MA,B06001_024EA,B06001_025EA,B06001_025MA,B06001_026EA,B06001_026MA,B06001_027MA,B06001_027EA,B06001_028MA,B06001_028EA,B06001_029MA,B06001_029EA,B06001_030EA,B06001_030MA,B06001_031EA,B06001_031MA,B06001_032MA,B06001_032EA,B06001_033MA,B06001_033EA,B06001_034MA,B06001_034EA,B06001_035MA,B06001_035EA,B06001_036EA,B06001_036MA,B06001_037EA,B06001_037MA,B06001_038MA,B06001_038EA,B06001_039MA,B06001_039EA,B06001_040MA,B06001_040EA,B06001_041EA,B06001_041MA,B06001_042EA,B06001_042MA,B06001_043MA,B06001_043EA,B06001_044MA,B06001_044EA,B06001_045MA,B06001_045EA,B06001_046MA,B06001_046EA,B06001_047EA,B06001_047MA,B06001_048EA,B06001_048MA,B06001_049MA,B06001_049EA,B06001_050MA,B06001_050EA,B06001_051MA,B06001_051EA,B06001_052EA,B06001_052MA,B06001_053EA,B06001_053MA,B06001_054MA,B06001_054EA,B06001_055MA,B06001_055EA,B06001_056MA,B06001_056EA,B06001_057EA,B06001_057MA,B06001_058EA,B06001_058MA,B06001_059EA,B06001_059MA,B06001_060MA,B06001_060EA,state
0400000US34,8938175,-555555555,532168,1462,1480029,1740,798047,1922,1147338,2880,1177266,2766,1336370,2020,623355,10271,224916,7036,306561,8423,729520,2092,582605,1894,4710668,25778,462512,4150,1136858,9302,533538,8033,555444,10191,475587,8426,559188,8917,265165,6404,94850,4303,119903,5361,281316,6034,226307,5233,2054411,20327,52785,3894,230046,9267,127022,4814,213560,6782,251484,7598,356961,6968,187005,6091,68438,3556,95550,4567,252016,5150,219544,5896,212362,7314,5006,1341,21652,2952,16906,2486,27881,2934,28298,2990,35260,3071,17583,1735,5484,1242,12382,1833,26697,2260,15213,1897,1960734,21483,11865,1885,91473,5623,120581,6037,350453,9136,421897,8335,384961,7871,153602,6471,56144,4068,78726,4183,169491,5119,121541,3613,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085572,-555555555,135416,1401,364662,2185,211672,3422,276256,3865,245560,2976,264028,2921,138840,3803,54576,3192,76476,3572,185824,2199,132262,2034,1103744,16046,110555,3242,271805,6073,129484,4597,148817,5598,112426,4631,112712,4581,55968,3650,22185,2349,28689,2392,64800,2356,46303,2363,751903,13340,22066,2901,75876,5535,63353,4363,87651,4093,87431,4065,106112,3892,64365,3504,26924,2183,40165,2395,103614,2943,74346,2516,24272,3121,2001,1031,3005,1168,1702,796,3727,971,3234,1091,4387,1199,3150,982,901,417,753,311,982,353,430,270,205653,9870,794,370,13976,2981,17133,2441,36061,3961,42469,3708,40817,3866,15357,2163,4566,944,6869,1525,16428,2231,11183,1663,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19746227,-555555555,1182292,2320,3042981,2948,1981342,4504,2845848,4195,2507726,3698,2787279,3671,1344670,13340,491211,8909,667198,11007,1603731,2364,1291949,2039,12493082,42428,1094006,5288,2592164,13222,1387423,10556,1551773,13796,1291591,12933,1563238,12741,772217,10541,278329,6549,379550,8093,874821,7096,707970,7483,2296661,29066,51593,4481,204373,9161,245165,7680,447746,12683,303581,7862,305654,8424,159233,5398,65537,3492,87911,4766,231853,5749,194015,5848,491015,12176,12511,1894,53448,4381,36619,2933,65036,5664,58923,4407,68815,4142,31368,2812,16815,2149,22063,2643,68817,3437,56600,3214,4465469,32463,24182,2653,192996,9223,312135,8868,781293,12191,853631,12582,849572,11401,381852,8491,130530,5945,177674,5970,428240,7571,333364,7449,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9943964,-555555555,601542,3276,1689026,3836,991459,7231,1279666,8222,1320250,8401,1362793,7132,664030,9015,245642,7512,328407,7172,869336,2944,591813,2793,5719612,27522,526847,5527,1269350,12092,573440,9257,596700,8944,594870,10169,662106,8570,341642,7383,137424,6007,177994,5503,477604,8530,361635,6135,3347828,27749,63403,4720,353725,11367,331096,8601,483054,10149,509724,9665,557199,8598,272366,6568,94168,4633,132606,5166,347281,8011,203206,5633,112940,6218,3413,1039,14217,2590,14228,2227,23501,3404,19158,2434,17282,1819,9178,1489,1739,493,2903,890,5484,1095,1837,682,763584,13941,7879,1800,51734,4268,72695,4801,176411,6348,196498,5572,126206,5934,40844,2907,12311,1743,14904,1947,38967,3069,25135,2322,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,739482,-555555555,49977,976,117549,1158,93106,1608,107993,1663,82197,1606,91263,1419,49974,1846,17671,1432,25073,1676,54250,548,50429,604,480964,7798,42477,1409,89399,2306,47129,3067,55909,2770,48013,1924,57518,2247,33127,1658,12253,1353,17644,1648,36910,1442,40585,1262,229387,8001,7328,1207,25010,2363,42068,3105,43588,3083,28981,2066,30159,2136,15267,1819,5117,953,6788,1028,16028,1250,9053,1195,4977,1035,38,64,1045,476,781,454,1499,635,599,241,354,242,224,176,29,50,64,81,243,205,101,93,24154,2804,134,121,2095,749,3128,1058,6997,1327,4604,1250,3232,1209,1356,436,272,196,577,316,1069,364,690,299,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11594163,-555555555,689435,2442,1946205,3218,1101063,3993,1467370,5423,1418006,4419,1598371,4124,847619,8530,311079,6555,418147,7746,1003669,2230,793199,1994,8710301,32028,629752,5406,1689754,9068,855882,8135,1074380,9343,1030746,9057,1159992,10883,619920,9430,220885,5673,289569,7036,649490,6915,489931,6768,2313144,30011,51703,4583,209795,8564,188425,7790,277201,9497,278520,8850,352670,9298,192182,6004,76854,3465,111817,4209,308575,6737,265402,6129,88604,5000,1928,818,12691,2142,10413,1895,14767,1828,15437,2299,14434,1630,5727,936,2654,730,1789,507,5847,937,2917,647,482114,12573,6052,1466,33965,4107,46343,3428,101022,5839,93303,5176,71275,3493,29790,2348,10686,1527,14972,1785,39757,2817,34949,2468,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3878051,-555555555,263798,1779,688495,2039,395873,3386,527616,3578,476104,2846,490295,3021,252984,4380,94525,3280,126793,3618,322929,1694,238639,1445,2359651,13857,230606,2837,526503,6411,237321,4604,302411,5496,249544,5428,239075,4835,124548,3778,51033,2336,70192,3237,177594,3566,150824,2964,1253380,13128,30540,2487,139153,5723,125624,5327,164053,4369,170769,5094,207551,5145,111609,3744,39418,2312,50649,2861,133782,3397,80232,2917,38355,2931,1319,518,5395,1120,5001,1213,6451,1462,7173,1403,6534,1266,2831,589,718,299,1013,472,1499,557,421,267,226665,6645,1333,597,17444,2172,27927,2413,54701,2734,48618,2211,37135,2235,13996,1386,3356,649,4939,986,10054,1070,7162,997,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3970239,-555555555,226468,1765,632247,2179,364567,3080,540740,3857,521875,3620,507808,2389,268978,6267,112960,5136,160370,4373,376017,2130,258209,1445,1824721,17395,195639,3057,470710,7443,201503,6711,232050,6206,185424,5926,171379,6453,92072,4423,44576,2908,52448,3020,114272,4531,64648,2624,1706183,16423,26360,2571,130468,6330,118335,6015,230988,5494,231613,6188,262235,6035,147840,5126,59694,3925,94377,4767,233943,5260,170330,3412,45683,3927,1721,659,6038,1254,7959,1691,7173,1555,7616,1378,6480,1531,3235,839,864,674,1130,517,2590,1065,877,545,393652,10356,2748,972,25031,3274,36770,3783,70529,3968,97222,4162,67714,3496,25831,2385,7826,1520,12415,1761,25212,2077,22354,2277,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12787209,-555555555,711460,2550,1988718,3025,1228166,3484,1635951,4676,1518192,3776,1800577,3639,941792,8184,355505,7087,472749,8055,1153807,2657,980292,2197,9389642,32035,643426,5456,1629739,11823,867403,8143,1101864,10095,1015567,8702,1250136,10118,678279,8775,257394,6467,345283,7002,842648,6277,757903,5936,2363021,29476,56491,4634,274861,10221,262933,7430,332760,8925,307514,7210,378265,8925,191062,6421,71958,4375,94739,3755,230120,6124,162318,5098,212846,8629,4643,1245,27477,3802,21799,2774,35563,3266,31398,3289,36477,2775,17675,1801,6311,1199,6449,1053,16933,1530,8121,1259,821700,17533,6900,1469,56641,4786,76031,4770,165764,6049,163713,6109,135699,5503,54776,3765,19842,2568,26278,2377,64106,3536,51950,3251,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1055173,-555555555,54856,690,157699,896,116747,1026,138101,919,126269,1125,152889,1098,74816,3346,25407,2286,41209,2748,89929,873,77251,860,614666,8589,47298,1624,121767,2978,62051,2488,70327,3153,59551,3122,81507,2579,40358,2919,14323,1947,22313,2236,49495,2163,45676,1834,276698,7610,6030,1301,26058,2808,40020,2323,40527,2417,36039,2852,40505,2468,22105,1825,7113,1126,11705,1703,26493,2155,20103,1668,22576,3168,518,320,2423,899,3467,1204,3556,1149,4132,1159,3879,933,1194,595,244,195,967,537,1242,597,954,430,141233,6039,1010,586,7451,1605,11209,1790,23691,2280,26547,2038,26998,1812,11159,1728,3727,846,6224,1442,12699,1469,10518,1503,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4832482,-555555555,286928,2559,796756,3159,487869,4443,618537,6129,603149,5277,646733,4648,322327,6889,127000,5712,181600,5624,468965,2188,292618,2016,2788524,19268,239828,4786,581815,7192,281394,6950,330846,7838,304501,7529,324965,6128,169503,5514,67237,4142,96355,4182,235979,4013,156101,4218,1760793,20871,43285,3883,194848,7598,180191,6227,224540,7111,238091,6201,274151,5633,134247,6017,54932,3948,76831,3785,213818,4424,125859,3885,54612,4804,1753,897,5406,1274,7731,1805,10330,1942,7348,1509,10301,1939,5105,1068,1256,561,1592,589,2627,845,1163,505,228553,7872,2062,860,14687,2360,18553,2560,52821,4144,53209,4344,37316,3206,13472,1929,3575,964,6822,1073,16541,2187,9495,1549,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,853175,-555555555,60355,1037,150538,1061,86794,1887,111603,1774,97015,1510,106294,1282,58872,2602,21317,1777,31033,2391,68944,797,60410,689,555366,7175,51373,1810,115923,3017,49746,2349,67722,2479,54770,2149,62364,2048,34593,2486,12417,1366,20791,1885,42171,1547,43496,1545,267843,7029,8161,1698,30024,2836,32294,2337,37977,2280,35988,2188,40948,2243,22922,1804,8220,1244,9925,1342,25055,1567,16329,1453,5339,1116,50,68,941,471,1670,688,620,333,514,308,815,461,476,297,121,163,0,151,122,127,10,17,24627,2519,771,477,3650,955,3084,795,5284,1136,5743,1139,2167,706,881,309,559,354,317,181,1596,642,575,311,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6549352,-555555555,398355,2614,1093982,3075,631942,4778,854494,5168,846622,4442,893373,3486,444387,7146,166253,5238,233131,6716,589394,2172,397419,2022,3987744,27591,356445,3363,852524,9564,400161,7558,458154,7573,440529,8319,458939,8716,234829,7430,91100,4280,129376,5862,327442,6415,238245,4620,2187065,26475,37699,2644,208579,8520,191374,6433,307490,8111,322711,7684,377961,8492,190551,6674,68213,3723,95349,4278,241264,6325,145874,4876,53285,4347,895,419,6208,1775,9118,1926,10822,1692,9322,1621,8197,1522,3893,938,1088,501,1289,560,1271,608,1182,498,321258,9381,3316,1163,26671,3208,31289,2462,78028,4525,74060,3853,48276,3352,15114,1780,5852,1079,7117,1249,19417,1982,12118,1577,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26956958,-555555555,1946388,4957,5169448,5704,2753234,7950,3904730,8922,3660268,8020,3462983,7072,1607185,14906,582431,12116,774278,11980,1833652,4681,1262361,4561,16206575,52040,1773877,9326,4145642,20942,1856170,15619,2138949,21318,1674130,16801,1566947,16700,777949,14944,286729,8355,388283,8747,919563,12447,678336,8602,5865371,49762,125844,7379,692130,19946,491305,11780,803092,17301,867516,14388,972267,13553,479661,10806,185677,6712,238361,6140,607870,8687,401648,6946,362584,11633,15570,2281,56291,5420,42966,3998,61733,4101,65599,4292,55484,3260,26234,2948,6424,1352,8353,1318,15587,2209,8343,1554,4522428,35899,31097,3381,275385,11032,362793,12617,900956,15192,1053023,14850,868285,11803,323341,9236,103601,5131,139281,6489,290632,7489,174034,5278,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2942902,-555555555,249809,1407,655740,1471,332619,2387,436363,2539,387456,2441,307903,2259,146499,3328,53627,2902,77907,3368,172518,1292,122461,1074,1829100,15717,225730,2759,517229,7519,201558,5123,247451,5624,200791,4715,145220,3664,70552,2922,27278,2100,40976,2476,84529,3003,67786,2400,835143,16034,21067,2354,116402,7057,99590,5623,128531,5310,122563,4808,116415,3684,60390,2960,21991,2397,30473,2435,71751,2900,45970,2419,28742,2602,1275,553,5438,1467,3663,1064,6106,1175,5056,1039,3924,781,855,345,363,276,558,288,1126,544,378,263,249917,7832,1737,573,16671,2704,27808,2861,54275,3909,59046,2961,42344,2511,14702,1440,3995,889,5900,1154,15112,1661,8327,1124,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626562,-555555555,30881,806,90929,847,66473,1016,72896,1356,72290,888,90001,696,51731,2244,19531,1753,25175,1843,62663,542,43992,438,327553,6194,25065,1023,66015,1866,32993,2052,36561,1910,35617,1720,40301,2030,23230,2012,8097,1204,11564,1266,26056,1358,22054,1446,266953,5923,5790,924,21660,1801,29785,1847,31169,2042,32319,1947,45186,2093,25256,1637,10900,1276,12142,1187,33770,1428,18976,1372,6478,1206,0,147,1071,410,769,415,1050,522,910,426,932,492,797,334,153,115,231,156,242,119,323,253,25578,2054,26,63,2183,765,2926,930,4116,978,3444,659,3582,1005,2448,789,381,217,1238,412,2595,591,2639,879,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8326289,-555555555,507550,3482,1359987,4465,835457,5850,1165651,7753,1100571,6566,1171247,4786,551879,7704,206090,5844,281011,7296,678926,3229,467920,2978,4098653,23974,426057,5665,959462,8862,459323,8775,486413,8531,392597,9381,441355,7985,223937,5906,91508,3920,118412,5287,286196,5724,213393,4747,3071216,28397,67005,4369,311781,9170,283353,7083,446807,9587,444355,7921,522975,7636,247842,6459,90968,4414,130797,4680,319780,5853,205553,4629,150800,7539,5130,1185,23633,2655,17800,2225,28269,2845,28156,2623,23675,2107,10660,1356,2554,839,2778,604,5109,1391,3036,957,1005620,16496,9358,1653,65111,4666,74981,5178,204162,6959,235463,6421,183242,5494,69440,3614,21060,2340,29024,2842,67841,3680,45938,3010,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7061530,-555555555,444206,2042,1158447,2513,674393,4047,1012757,4742,924373,4879,943438,4181,481093,8036,180979,5675,249328,5773,592205,2467,400311,1598,3367305,27397,382224,5279,850556,11404,379112,8253,438483,9338,321060,7122,337584,7370,179810,5384,66106,3568,93281,4219,200095,4492,118994,4437,2629125,28268,50414,4732,233447,9703,196671,7620,365872,10908,372035,7536,423299,6910,229034,6045,90604,3799,123561,4722,316337,5799,227851,4743,120354,7747,3302,1031,16647,2267,16388,2724,21139,2456,21187,2869,19766,2404,9470,1491,2213,638,2655,638,5203,1400,2384,577,944746,15935,8266,1613,57797,4810,82222,5372,187263,6266,210091,6355,162789,4451,62779,3779,22056,2379,29831,2241,70570,3277,51082,3139,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1850326,-555555555,102552,1282,280648,1873,170776,2560,219419,2880,227673,1878,250979,1747,138488,3970,53330,2753,77406,3380,190573,1123,138482,886,1299507,10451,83072,2454,210675,4203,107636,3056,141597,4183,154423,3504,162041,3907,96619,4157,38207,2339,56969,2904,139142,2729,109126,2052,517014,10118,19151,2161,67086,3753,58465,3902,71615,3998,68272,3362,83864,3943,38455,2700,14534,1552,19292,1833,48830,2594,27450,1920,8398,1549,61,74,1079,539,640,466,1628,727,1452,719,1318,650,1234,656,197,172,287,336,269,195,233,178,25407,2806,268,246,1808,985,4035,1326,4579,986,3526,893,3756,1052,2180,778,392,295,858,387,2332,775,1673,568,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
