GEO_ID,B23027_001E,B23027_001M,B23027_002E,B23027_002M,B23027_003E,B23027_003M,B23027_004E,B23027_004M,B23027_005E,B23027_005M,B23027_006E,B23027_006M,B23027_007E,B23027_007M,B23027_008E,B23027_008M,B23027_009E,B23027_009M,B23027_010E,B23027_010M,B23027_011E,B23027_011M,B23027_012E,B23027_012M,B23027_013E,B23027_013M,B23027_014E,B23027_014M,B23027_015E,B23027_015M,B23027_016E,B23027_016M,B23027_017E,B23027_017M,B23027_018E,B23027_018M,B23027_019E,B23027_019M,B23027_020E,B23027_020M,B23027_021E,B23027_021M,B23027_022E,B23027_022M,B23027_023E,B23027_023M,B23027_024E,B23027_024M,B23027_025E,B23027_025M,B23027_026E,B23027_026M,B23027_027E,B23027_027M,B23027_028E,B23027_028M,B23027_029E,B23027_029M,B23027_030E,B23027_030M,B23027_031E,B23027_031M,B23027_032E,B23027_032M,B23027_033E,B23027_033M,B23027_034E,B23027_034M,B23027_035E,B23027_035M,B23027_036E,B23027_036M,NAME,B23027_001MA,B23027_001EA,B23027_002EA,B23027_002MA,B23027_003EA,B23027_003MA,B23027_004EA,B23027_004MA,B23027_005MA,B23027_005EA,B23027_006MA,B23027_006EA,B23027_007MA,B23027_007EA,B23027_008MA,B23027_008EA,B23027_009MA,B23027_009EA,B23027_010EA,B23027_010MA,B23027_011MA,B23027_011EA,B23027_012MA,B23027_012EA,B23027_013MA,B23027_013EA,B23027_014MA,B23027_014EA,B23027_015EA,B23027_015MA,B23027_016MA,B23027_016EA,B23027_017MA,B23027_017EA,B23027_018MA,B23027_018EA,B23027_019MA,B23027_019EA,B23027_020MA,B23027_020EA,B23027_021MA,B23027_021EA,B23027_022MA,B23027_022EA,B23027_023MA,B23027_023EA,B23027_024MA,B23027_024EA,B23027_025MA,B23027_025EA,B23027_026EA,B23027_026MA,B23027_027MA,B23027_027EA,B23027_028MA,B23027_028EA,B23027_029MA,B23027_029EA,B23027_030EA,B23027_030MA,B23027_031EA,B23027_031MA,B23027_032MA,B23027_032EA,B23027_033MA,B23027_033EA,B23027_034MA,B23027_034EA,B23027_035MA,B23027_035EA,B23027_036EA,B23027_036MA,state
0400000US21,3509151,4192,232224,4772,114464,4348,9066,1521,105398,4184,117760,4592,309746,4224,248642,5272,103325,5212,145317,5441,61104,3973,1122361,4877,897626,7767,626176,7883,271450,6701,224735,6143,613459,3291,450168,6196,339322,6982,110846,4383,163291,5722,578339,2096,334370,6154,227162,5641,107208,4754,243969,6304,222721,5065,67404,3201,29095,2136,38309,2417,155317,4974,430301,4871,50593,3045,16338,1737,34255,2759,379708,4732,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3655824,4859,248503,6915,86800,4645,8117,1435,78683,4564,161703,6113,346633,6029,254268,6898,104917,6339,149351,5471,92365,5791,1238786,5914,982490,9873,713047,8893,269443,8231,256296,9300,603300,4553,447260,6427,345745,6380,101515,4075,156040,5599,587432,2359,355384,5878,256866,6215,98518,4499,232048,6186,214808,4938,69337,3240,36138,2519,33199,2423,145471,4454,416362,4865,55624,3025,22697,2251,32927,2364,360738,4607,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1102244,1635,64287,1765,40777,2058,2208,785,38569,2004,23510,2051,78550,1612,68272,1943,22449,2349,45823,2387,10278,1399,308463,1985,260330,3602,173105,4459,87225,4468,48133,3131,201870,1253,167085,2655,118170,3188,48915,2950,34785,2465,206510,1138,146422,2868,94905,3342,51517,2695,60088,2993,82687,2513,32887,2133,10916,1122,21971,1962,49800,2284,159877,2479,21681,1457,4994,793,16687,1262,138196,2513,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4775143,3954,307602,4434,133805,4777,9842,1479,123963,4881,173797,4290,404728,3717,319002,6267,117150,6136,201852,6653,85726,5236,1598601,4619,1371768,8018,1003542,11683,368226,9924,226833,7449,877068,2720,738124,5788,579647,6376,158477,4815,138944,5114,764973,1844,547277,6450,393748,6445,153529,4208,217696,6505,280333,5778,122648,4538,65070,3128,57578,3265,157685,4573,541838,6131,80229,3561,27395,2239,52834,3064,461609,5904,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5520206,3641,373520,4347,210741,5564,7660,1516,203081,5458,162779,6116,492335,2668,408365,5603,120241,6416,288124,6336,83970,5599,1768070,3325,1511893,8379,1060540,10018,451353,10590,256177,7395,985071,2306,819965,6285,584120,7267,235845,5948,165106,5997,885633,1524,651667,7085,444857,7045,206810,6246,233966,7007,323325,6200,144039,5134,70632,3729,73407,3879,179286,4976,692252,6200,98474,4092,29845,2839,68629,3247,593778,7021,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7957568,4941,547570,6234,275426,5536,15586,1806,259840,5909,272144,6320,729473,3598,589524,6159,189595,6697,399929,7974,139949,5829,2386246,4870,1950242,11317,1309204,12433,641038,10609,436004,10164,1399671,3196,1105514,7711,792383,7979,313131,7061,294157,7024,1363541,2142,841132,8359,543964,8070,297168,5495,522409,8285,495218,7404,144464,4708,58414,3038,86050,3986,350754,7094,1035849,7462,103556,3074,27906,1945,75650,2679,932293,6934,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4318075,3243,285864,3191,188635,3586,7911,1245,180724,3752,97229,3658,359628,3189,318598,4489,116625,4178,201973,4234,41030,3286,1423054,4440,1280221,6101,897352,8495,382869,6948,142833,4674,758907,2733,669018,4743,498220,5582,170798,5186,89889,3929,712789,1880,536255,4215,363567,5197,172688,4576,176534,3949,248901,3875,100848,3080,39168,2132,61680,2859,148053,3479,528932,3976,71379,3885,17416,1722,53963,3371,457553,4258,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2338899,3586,179227,5737,61761,4558,5419,1566,56342,4504,117466,4371,208962,5532,141937,5067,54555,3706,87382,4731,67025,4554,769729,5688,593986,8425,427256,8072,166730,7303,175743,6567,380159,4071,274465,4906,211823,5154,62642,3494,105694,4748,373509,2375,213501,5200,154290,5242,59211,3422,160008,5428,141348,4161,38691,2864,19053,2112,19638,1962,102657,3676,285965,3881,32902,2841,10263,1687,22639,2319,253063,4255,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4827523,4262,319919,4905,162967,5141,13472,2104,149495,4952,156952,4907,430837,4838,352575,5553,125343,4938,227232,6358,78262,4576,1529151,5523,1274925,9713,902729,10836,372196,9906,254226,8123,823321,3372,656519,6250,495526,7135,160993,6006,166802,5482,792405,2664,515249,7143,361819,7576,153430,5585,277156,7304,296001,4999,105817,3840,49431,2961,56386,3136,190184,5043,635889,5303,75547,3514,23351,1942,52196,2871,560342,5575,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,822974,1799,52521,2140,32904,2020,3406,1094,29498,2127,19617,1712,74603,2336,63247,2344,21193,2310,42054,2945,11356,1724,243314,2499,211584,3320,140743,3883,70841,3842,31730,2682,131523,1457,110459,2213,79018,2662,31441,2281,21064,2169,150860,1079,103612,2533,67061,2606,36551,2263,47248,2678,57662,2062,23131,1563,9576,1247,13555,1408,34531,2022,112491,2160,17666,1631,5416,996,12250,1432,94825,2175,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1462485,2455,103876,3404,67680,2796,3990,941,63690,2765,36196,2189,133908,3062,120878,3132,54027,3143,66851,2645,13030,1531,482076,2656,431366,3355,318733,4958,112633,3621,50710,2787,236925,1885,209149,2570,166343,2995,42806,2425,27776,2110,235023,1446,183966,2414,136081,2809,47885,2430,51057,2192,82872,2455,39878,1827,21536,1391,18342,1395,42994,2095,187805,2528,32488,2045,9660,1152,22828,1692,155317,2855,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2251404,2432,142232,2594,51696,3112,5233,1114,46463,2971,90536,3986,189574,2060,149440,3670,65160,4016,84280,3990,40134,3510,789194,3375,643373,6300,442394,7873,200979,6503,145821,5660,384352,2403,309354,4268,220604,5286,88750,4400,74998,4240,345538,1192,221288,4509,147045,4654,74243,4108,124250,4649,143363,3802,41619,2505,19286,1834,22333,1838,101744,3780,257151,3644,30194,2604,9352,1099,20842,2265,226957,3886,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1094383,1948,75721,2862,47094,2748,2260,655,44834,2594,28627,2262,87358,2028,79357,2010,28505,2585,50852,2953,8001,1430,314168,1996,270686,3945,195394,4309,75292,3469,43482,3569,209620,1552,179426,3234,131410,3727,48016,2836,30194,2771,198069,1193,149744,2699,103245,2643,46499,2446,48325,2705,73399,2644,32231,2573,13641,1455,18590,1957,41168,2446,136048,2652,20235,1651,7464,1247,12771,1301,115813,2391,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7166696,4786,462323,4723,180472,5231,10941,1607,169531,4941,281851,5962,576442,2717,425627,7870,148484,6427,277143,6858,150815,7096,2324604,2544,1951484,9232,1404137,10946,547347,11261,373120,9033,1336370,2020,1108337,6265,824562,8120,283775,7149,228033,5935,1154832,1391,831704,7913,583836,8842,247868,6610,323128,7866,418676,6554,176460,4874,90224,4100,86236,3510,242216,6092,893449,6573,119777,4647,42374,3024,77403,3747,773672,7257,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
