GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001EA,B16005_001MA,B16005_002EA,B16005_002MA,B16005_003EA,B16005_003MA,B16005_004MA,B16005_004EA,B16005_005MA,B16005_005EA,B16005_006EA,B16005_006MA,B16005_007EA,B16005_007MA,B16005_008EA,B16005_008MA,B16005_009MA,B16005_009EA,B16005_010MA,B16005_010EA,B16005_011MA,B16005_011EA,B16005_012EA,B16005_012MA,B16005_013EA,B16005_013MA,B16005_014MA,B16005_014EA,B16005_015MA,B16005_015EA,B16005_016MA,B16005_016EA,B16005_017EA,B16005_017MA,B16005_018EA,B16005_018MA,B16005_019MA,B16005_019EA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023EA,B16005_023MA,B16005_024EA,B16005_024MA,B16005_025MA,B16005_025EA,B16005_026EA,B16005_026MA,B16005_027MA,B16005_027EA,B16005_028EA,B16005_028MA,B16005_029MA,B16005_029EA,B16005_030MA,B16005_030EA,B16005_031MA,B16005_031EA,B16005_032MA,B16005_032EA,B16005_033MA,B16005_033EA,B16005_034MA,B16005_034EA,B16005_035EA,B16005_035MA,B16005_036MA,B16005_036EA,B16005_037EA,B16005_037MA,B16005_038MA,B16005_038EA,B16005_039EA,B16005_039MA,B16005_040EA,B16005_040MA,B16005_041MA,B16005_041EA,B16005_042MA,B16005_042EA,B16005_043MA,B16005_043EA,B16005_044EA,B16005_044MA,B16005_045EA,B16005_045MA,state
0400000US13,9442904,3708,8454428,19938,7970545,22077,345197,11589,287405,10246,40587,4450,14325,2469,2880,1368,74275,6320,65294,5948,5282,1198,3117,1066,582,522,44813,4236,37222,3861,5176,1346,2373,827,42,74,19598,5334,17501,5238,1362,788,735,655,0,211,988476,19484,188595,10879,409683,11431,132094,7562,94709,5682,133134,8179,49746,4700,158283,10166,104147,7306,35452,3591,14143,2521,4541,1462,171719,6626,79760,5327,51801,3691,33039,3496,7119,1582,60196,6902,39171,5390,16072,3276,3674,1151,1279,621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1328554,275,1079905,9751,955536,9913,18537,2663,14910,2512,3075,1155,552,346,0,181,6012,1509,5537,1457,231,214,244,284,0,181,97648,6779,63685,4470,28032,4124,5530,1195,401,437,2172,878,651,356,1490,788,31,56,0,181,248649,9753,38553,3236,6377,1671,3542,1075,1550,531,925,622,360,547,8802,1565,7088,1333,1552,590,162,196,0,181,191372,9281,68352,4991,67409,5060,47852,4233,7759,1513,3545,1720,1183,1003,993,711,1307,923,62,103,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1522757,1716,1425524,5859,1347367,7300,61241,4368,52041,4491,7248,1631,1837,757,115,161,9500,1853,8569,1806,522,320,409,285,0,190,3066,956,2765,919,217,218,47,98,37,65,4350,1179,4073,1077,210,246,67,107,0,190,97233,5979,17949,2741,56827,4520,17231,2570,14489,2297,16442,3181,8665,1915,7445,2144,5262,1414,1931,899,252,232,0,190,11994,3788,3941,1123,3002,952,4095,2837,956,668,3018,1549,744,497,852,815,1069,789,353,293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12091454,2665,10316090,20040,9165345,26223,845946,16063,709770,15929,87419,5896,41771,4156,6986,1604,201334,8919,178640,8254,15146,2109,6426,1354,1122,416,60382,4865,51002,4694,5514,1092,3783,1037,83,113,43083,5342,39158,5206,2674,967,1068,454,183,157,1775364,19762,192514,6562,758331,12379,237144,9204,198127,8363,231799,7997,91261,6025,460909,12299,243155,8437,124033,6123,75915,4350,17806,2368,278246,9274,144120,7235,79619,5319,39330,3949,15177,2376,85364,8874,50781,6183,21253,3207,8933,1819,4397,1826,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6178831,2447,5861543,11881,5626511,14851,144000,6479,117468,6050,16516,2152,8905,1876,1111,563,70861,6403,54716,5806,12726,2114,2987,670,432,215,14419,2105,11273,1895,2656,947,351,271,139,204,5752,1418,4589,1334,1048,432,115,161,0,187,317288,11669,62144,5841,128189,7581,41261,3545,34696,3397,38892,4553,13340,2740,48073,5095,32245,3894,11187,1836,3725,930,916,482,61745,4292,25538,3132,19862,2145,12236,2028,4109,1191,17137,3595,10253,2438,5133,1581,1205,607,546,375,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2913555,2012,2761871,6039,2671656,7139,58286,3782,48577,3519,6417,1223,2951,803,341,273,20381,2744,17682,2315,2158,689,474,226,67,89,8597,1626,6724,1607,1087,419,640,602,146,199,2951,1018,2509,890,422,418,8,15,12,27,151684,5802,31673,3294,52075,3137,15733,2178,15683,2119,15013,2028,5646,1325,21450,3186,13174,2304,4479,1171,2650,892,1147,676,33397,3419,12166,1735,13070,2377,5575,1423,2586,1093,13089,3042,5854,1871,4447,1605,2521,1154,267,274,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2704673,2557,2502323,7269,2367617,8582,103712,5167,85627,4606,12667,1720,5380,1557,38,54,15843,2009,13109,1847,1609,671,1038,483,87,116,11908,2254,9542,1844,1325,668,992,749,49,84,3243,903,2767,827,302,228,174,181,0,168,202350,7029,32016,3207,99996,5176,38137,3359,26022,2707,24705,2629,11132,2454,19532,2265,13511,1836,3936,983,1559,624,526,354,38385,3110,16764,2267,11797,1809,7738,1478,2086,832,12421,3010,6745,1870,3582,1474,1918,947,176,171,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4138825,2463,3978738,7061,3891884,7352,47992,4050,39083,3448,5727,1521,2614,842,568,504,27673,3509,19958,2281,5431,1715,1889,688,395,251,6368,1489,5322,1393,847,505,199,167,0,185,4821,1378,3733,1271,756,512,210,189,122,133,160087,6504,30781,2749,54066,3116,14530,2217,16093,2167,18599,2456,4844,1343,28865,3751,18826,2590,6487,1394,2558,1220,994,684,28231,2808,13918,2388,7552,1763,5657,1158,1104,721,18144,4120,7273,1730,7439,2590,3120,1472,312,259,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4344222,2904,4151841,7402,3945798,11811,72002,5682,57913,5249,8837,1693,4862,1175,390,348,114348,6282,98731,5705,10897,1441,4709,1388,11,27,13157,2067,10174,1782,2109,674,670,376,204,263,6536,2136,5432,2065,967,812,137,221,0,201,192381,6848,32463,3425,87035,4921,26817,2621,20268,2467,24711,3252,15239,2553,22692,4135,14871,3002,5638,1771,1861,867,322,312,40506,3574,16236,2543,9398,1626,11771,1500,3101,1160,9685,3161,4540,1616,3106,1317,2003,964,36,62,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1267172,687,1218240,3439,1162869,4557,7346,1547,6074,1372,1001,441,271,256,0,159,41456,2569,35329,2623,4947,979,1138,414,42,60,3064,1053,2772,1035,235,195,57,69,0,159,3505,1484,2968,1184,424,332,113,137,0,159,48932,3458,17554,2103,3984,1008,2478,883,740,330,463,283,303,200,12405,1511,7878,1273,2762,797,1099,452,666,473,8846,1534,3347,850,2903,832,2596,1009,0,159,6143,1605,2580,1042,1556,681,1455,901,552,299,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5609124,1397,4724994,16213,4435146,16783,158281,6017,135533,5464,15789,2855,6326,1116,633,390,71977,5332,63841,4849,5706,1252,2304,889,126,143,41266,4116,34962,3595,4355,1034,1859,635,90,109,18324,3317,16888,3340,702,359,734,455,0,193,884130,16012,212956,9401,237329,9976,85233,5636,59476,5084,64205,6195,28415,4029,191905,10033,124831,7495,44378,4184,18735,2665,3961,1222,167029,7071,84180,4905,48375,3944,28234,3266,6240,1425,74911,7419,55288,6320,15204,2519,3632,1021,787,481,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6379441,1190,5327059,16342,4739303,19707,327446,8610,242900,9040,41689,4514,28793,3404,14064,2142,180926,7577,163751,6927,12921,1959,3559,945,695,337,60164,4086,50703,3858,6404,1363,2701,677,356,298,19220,2749,16900,2530,1962,973,255,224,103,109,1052382,16228,195215,9004,220689,7405,79270,5535,55905,4455,53702,4368,31812,4169,358998,13254,193070,9066,90284,6061,56438,4768,19206,2490,201903,6155,88686,4981,54863,4622,42629,4007,15725,2289,75577,7209,42401,4434,20835,2984,9594,2548,2747,1343,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9340973,2043,8711070,13066,8347390,15437,167957,7199,138730,6603,18692,2287,9740,1664,795,397,97029,5747,82424,5216,8923,1281,5340,1053,342,174,30592,3256,27073,3151,2407,745,1085,580,27,45,68102,5584,58703,5112,5695,922,3064,654,640,581,629903,12395,131160,5722,103579,5140,39455,3767,23661,2568,28449,3047,12014,2091,158806,7428,91288,4697,43469,3188,18643,2539,5406,1288,114585,5290,57741,3642,33756,3132,16533,2117,6555,1590,121773,9064,53864,4567,36190,3378,25506,3716,6213,1122,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5109770,1970,4686383,12496,4458991,13577,94969,4937,78928,4355,10955,1887,4545,1005,541,342,43641,3385,37607,3134,3873,807,2032,522,129,113,55543,4607,43561,4185,9296,1958,2308,731,378,333,33239,4393,28853,3910,2387,962,1505,824,494,424,423387,12180,85626,6047,89637,4571,26407,2651,24837,2225,28132,3094,10261,1928,60020,5841,36941,3529,14204,2246,6679,1678,2196,938,113510,5368,46778,3454,33322,2463,22645,2624,10765,1801,74594,6334,35621,4234,21308,3094,12306,2779,5359,1372,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,2737525,4700,2684149,5949,38518,3987,28471,3313,5844,1320,3760,1256,443,301,6100,1446,4053,1049,1272,578,775,646,0,206,3378,1150,2871,915,213,226,267,453,27,35,5380,1124,3695,829,1550,866,135,193,0,206,64547,4312,15076,2378,28446,2614,10780,1646,6947,1199,7495,1557,3224,1065,8417,1732,5658,1404,1870,749,889,468,0,206,10541,1793,4613,1254,2834,932,2517,1068,577,417,2067,1194,1456,942,499,444,85,105,27,49,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
