GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003MA,B23003_003EA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006EA,B23003_006MA,B23003_007MA,B23003_007EA,B23003_008MA,B23003_008EA,B23003_009MA,B23003_009EA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022EA,B23003_022MA,B23003_023EA,B23003_023MA,B23003_024EA,B23003_024MA,B23003_025MA,B23003_025EA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030MA,B23003_030EA,state
0400000US44,317690,1853,106397,3786,24831,2145,19372,1778,0,203,19372,1778,17646,1786,1726,709,5459,1123,18703,2047,13544,1774,0,203,13544,1774,12049,1638,1495,666,5159,1197,62863,3237,52675,3043,35,58,52640,3051,48923,2964,3717,1024,10188,1889,211293,3910,158257,4549,173,133,158084,4553,148289,4516,9795,1623,53036,3715,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1442052,3874,490699,9184,113408,6219,82546,5054,271,211,82275,5045,73321,4742,8954,1872,30862,3044,98231,5301,66310,4033,220,263,66090,4089,59662,3833,6428,1696,31921,3436,279060,7130,218245,6588,198,232,218047,6557,200425,6355,17622,2182,60815,3971,951353,9110,648086,10842,1490,649,646596,10794,600867,10782,45729,3366,303267,7678,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,234674,2378,85047,2961,20543,1825,16080,1764,0,151,16080,1764,15308,1771,772,440,4463,854,18874,1762,14704,1594,40,73,14664,1584,14199,1578,465,226,4170,815,45630,2275,39299,2142,10,18,39289,2144,38506,2087,783,341,6331,992,149627,3631,118904,3976,221,170,118683,3946,114526,3807,4157,936,30723,2441,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1963037,5288,697745,9418,161538,5907,113158,4596,100,135,113058,4614,102486,4737,10572,1943,48380,3752,131967,5421,85107,4913,66,111,85041,4898,75153,4692,9888,1768,46860,3580,404240,8416,300989,7845,625,443,300364,7846,279902,7808,20462,2723,103251,4760,1265292,9577,866845,11639,650,287,866195,11604,805935,11500,60260,4407,398447,8497,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7921551,7130,3166509,21443,708518,14975,453762,11832,1658,630,452104,11836,418716,11595,33388,4022,254756,10220,712541,14773,421249,11711,810,504,420439,11729,386250,11918,34189,4090,291292,10618,1745450,17318,1283168,15450,733,408,1282435,15407,1214718,14776,67717,4625,462282,12077,4755042,21285,3343448,24085,5029,1159,3338419,24130,3151427,24411,186992,6963,1411594,16110,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,815451,2457,366617,6255,87469,4403,52617,3413,127,168,52490,3432,50226,3337,2264,889,34852,2935,100666,4695,50261,3483,0,184,50261,3483,47773,3334,2488,967,50405,3041,178482,5193,131327,5362,0,184,131327,5362,125486,5427,5841,1250,47155,2864,448834,6732,334476,6536,280,377,334196,6514,319775,6610,14421,1304,114358,4006,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,187729,1225,63652,2573,15364,1418,11867,1418,0,147,11867,1418,10868,1404,999,603,3497,813,10586,1407,7567,1244,16,30,7551,1245,7255,1266,296,240,3019,594,37702,2167,31694,1997,0,147,31694,1997,29558,1923,2136,830,6008,1089,124077,2721,95922,2958,0,147,95922,2958,90572,2862,5350,1070,28155,2251,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2521795,5479,910477,10554,217153,7510,156083,6689,2424,745,153659,6629,142879,6375,10780,1939,61070,3648,177894,6590,116516,5608,645,299,115871,5636,106255,5256,9616,1531,61378,3764,515430,8964,401703,8581,1494,490,400209,8543,380705,7979,19504,2271,113727,5345,1611318,11783,1221656,14008,8132,1554,1213524,13865,1151219,13380,62305,4094,389662,8426,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2101423,3334,727588,8973,180689,5366,115139,5440,472,400,114667,5354,107672,5161,6995,1361,65550,3677,150646,5314,91992,4620,242,240,91750,4601,85186,4439,6564,1558,58654,3808,396253,7720,296329,7993,231,202,296098,8020,277527,8053,18571,2395,99924,3604,1373835,9520,1004014,10148,2399,935,1001615,10213,945804,9998,55811,3325,369821,8945,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,537696,3205,168725,4619,39512,2729,24366,2486,0,187,24366,2486,22121,2224,2245,781,15146,1863,32748,2380,19383,2148,283,423,19100,2106,17701,2036,1399,620,13365,1672,96465,4067,70617,3713,0,187,70617,3713,66845,3684,3772,904,25848,2377,368971,5037,221938,6185,111,128,221827,6167,210778,6134,11049,1668,147033,4405,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1683393,3128,597280,7968,134807,4134,106107,3606,124,146,105983,3611,101108,3589,4875,905,28700,2340,114847,4456,83675,3785,0,145,83675,3785,77769,3692,5906,1446,31172,2381,347626,6324,289922,6036,8,15,289914,6038,279055,6227,10859,1753,57704,3221,1086113,8449,846947,8595,43,34,846904,8600,810660,9020,36244,3017,239166,5240,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,167771,1923,60849,3148,15652,1770,10974,1567,0,190,10974,1567,10605,1576,369,236,4678,952,13279,1951,8149,1528,0,190,8149,1528,7943,1452,206,214,5130,1245,31918,2513,26619,2073,171,163,26448,2052,25550,2027,898,438,5299,1120,106922,3122,82160,3250,135,152,82025,3239,78288,3436,3737,1078,24762,2274,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1067548,3214,355541,6830,71195,4386,45847,3290,0,220,45847,3290,34981,2981,10866,1653,25348,3364,53204,4135,30701,2888,53,94,30648,2889,22615,2481,8033,1669,22503,2546,231142,6232,149487,5614,82,140,149405,5626,124728,5513,24677,2424,81655,4477,712007,7453,343610,8203,48,79,343562,8198,284931,7638,58631,4450,368397,6839,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
