GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005EA,B17006_005MA,B17006_006MA,B17006_006EA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010EA,B17006_010MA,B17006_011MA,B17006_011EA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014EA,B17006_014MA,B17006_015EA,B17006_015MA,B17006_016MA,B17006_016EA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019EA,B17006_019MA,B17006_020EA,B17006_020MA,B17006_021MA,B17006_021EA,B17006_022MA,B17006_022EA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025EA,B17006_025MA,B17006_026MA,B17006_026EA,B17006_027MA,B17006_027EA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US45,1061702,3608,283825,12966,69549,7393,18621,2958,4584,1381,46344,5047,214276,12058,21447,3809,7305,1867,1640,736,12502,2671,192829,11959,57512,5337,10845,2094,124472,8117,777877,13623,559708,13914,153055,6044,31786,2888,374867,10361,218169,9992,53340,6454,12263,2361,2718,966,38359,4962,164829,9259,33601,3472,9523,1791,121705,7717,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205136,1745,36240,3169,11449,2286,4364,1029,714,357,6371,1561,24791,2970,3668,1400,1685,933,315,318,1668,637,21123,2464,7401,1276,908,361,12814,1608,168896,3100,132817,4630,36891,2296,7202,1200,88724,3352,36079,4091,11601,1982,3275,1026,350,226,7976,1525,24478,3455,5717,1434,1076,480,17685,2649,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1460332,4186,378596,14674,121456,9878,38391,3520,9525,1626,73540,7115,257140,11919,29561,4298,10516,2349,1634,661,17411,2726,227579,11591,65417,5180,15245,2181,146917,8779,1081736,14329,818955,15527,213431,6857,41794,3822,563730,11168,262781,11485,71571,5567,20304,2974,3282,979,47985,4139,191210,10071,41970,3540,8853,1739,140387,8481,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7005209,7134,1702958,30836,659554,20392,193717,9316,41222,3539,424615,15425,1043404,27660,126199,10157,40971,4761,8059,1734,77169,7267,917205,26349,277204,10728,50488,4233,589513,20129,5302251,31590,3995312,40037,1098710,17374,222586,7504,2674016,29268,1306939,26903,369446,13927,107795,7140,21208,2756,240443,10975,937493,22694,207004,9161,50846,4261,679643,19524,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,891844,2596,115973,9743,55896,6781,18304,2660,3821,1242,33771,4695,60077,7079,8643,2462,1850,871,747,456,6046,1844,51434,6981,15284,2507,3845,1407,32305,4998,775871,9843,673425,10635,191058,4015,39200,3279,443167,8397,102446,8165,35752,4604,8551,2122,2433,1058,24768,3646,66694,7103,11934,2023,2114,836,52646,6128,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,118245,1320,18090,2458,4546,1316,1089,455,426,282,3031,904,13544,2368,1328,481,402,312,8,15,918,460,12216,2376,3787,1130,775,359,7654,1808,100155,2638,74546,3244,19972,1553,3979,774,50595,2540,25609,2680,9929,2239,2257,855,610,486,7062,1408,15680,1966,2776,767,866,346,12038,1695,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1833921,4899,283702,12972,79151,8454,22925,2997,5069,983,51157,6306,204551,10853,22229,3847,8233,2439,1212,644,12784,2209,182322,10614,53263,4987,13508,1821,115551,7307,1550219,13973,1212509,17278,335646,7323,65307,4281,811556,13366,337710,12634,93405,6506,27157,3387,5361,1494,60887,4911,244305,12175,53074,4126,10785,1636,180446,10711,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1563719,4696,265946,12401,89388,8307,27786,3126,6257,1615,55345,5951,176558,11880,29432,5914,10959,2449,1170,661,17303,4054,147126,11508,45409,4192,9179,1628,92538,8753,1297773,12735,1018497,15243,286133,6710,59205,3729,673159,12678,279276,11726,90431,6957,23317,3161,4630,946,62484,5532,188845,10124,42589,4428,9187,1717,137069,8144,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368225,3159,89528,5814,27796,4385,7210,1503,1953,818,18633,3225,61732,4960,10011,2097,3946,1253,557,310,5508,1363,51721,4678,17639,2426,2461,627,31621,3457,278697,6031,219502,6921,58439,3027,11765,1609,149298,6073,59195,4734,21887,2902,5411,1215,648,343,15828,2486,37308,4019,7212,1467,1299,568,28797,3319,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1266880,3493,228692,8994,62982,6110,19596,2408,4369,986,39017,3933,165710,8282,26905,3680,10188,2012,1533,601,15184,2557,138805,7524,42084,3837,7351,1246,89370,5320,1038188,9294,796655,10791,209591,4433,41407,2461,545657,8183,241533,8338,85755,5354,21872,2294,5008,1183,58875,4108,155778,7355,31044,2952,7413,1188,117321,5508,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,134349,1599,16262,2421,4670,1167,2439,757,267,293,1964,704,11592,2383,1850,954,346,276,175,221,1329,779,9742,1970,2513,776,761,412,6468,1703,118087,2940,93613,3583,26482,1423,5026,924,62105,3230,24474,3213,9810,1769,2103,784,639,520,7068,1592,14664,2568,3505,1096,674,430,10485,2020,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,766916,1232,447769,8694,133697,7900,29455,3175,7403,1536,96839,6450,314072,10564,54563,5871,19033,2784,3617,1040,31913,4215,259509,10009,66371,4097,12313,1838,180825,8145,319147,8644,202831,8821,44792,4051,9605,1765,148434,8004,116316,6328,27058,3857,7810,1804,1298,632,17950,2687,89258,5690,15085,1945,3668,1045,70505,5016,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
