GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002MA,B01001I_002EA,B01001I_003EA,B01001I_003MA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008MA,B01001I_008EA,B01001I_009MA,B01001I_009EA,B01001I_010EA,B01001I_010MA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020MA,B01001I_020EA,B01001I_021MA,B01001I_021EA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030MA,B01001I_030EA,B01001I_031MA,B01001I_031EA,state
0400000US42,837487,1034,427359,2153,44893,952,40547,2905,42457,2818,22893,882,17015,1498,39328,1670,37289,1386,35157,1461,61405,1938,42197,1636,26121,1172,11874,1159,4915,918,1268,572,410128,2079,43432,1107,39717,2747,38606,2626,20370,904,15861,1407,38185,1449,31997,1005,32235,1256,56123,1443,42406,1364,28208,1032,14611,1192,5736,972,2641,814,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,148096,-555555555,73848,909,7158,394,6855,899,6694,921,4608,427,3276,376,7281,414,6461,394,5780,312,10362,649,7752,576,4482,263,2039,193,858,238,242,201,74248,909,7327,402,5850,988,6590,1039,4160,409,3165,378,6940,477,6189,520,5558,404,10126,478,9045,514,5163,233,2556,238,1240,252,339,247,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,257404,860,139037,2352,13724,1396,15021,1772,11569,1688,5920,1322,6146,1472,11589,1991,13087,1844,14151,1639,24062,2279,12408,1882,7238,1441,2684,759,1116,475,322,337,118367,2252,13121,1394,13569,1894,11811,1584,5887,1014,4969,1174,8043,1261,9139,1246,9466,1528,18919,2016,11750,1554,6849,1002,3282,780,1133,548,429,309,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,28719,1214,14282,1413,1611,554,2069,497,1162,394,469,234,961,507,1642,779,1285,404,1668,565,2070,442,422,243,511,354,285,214,127,194,0,151,14437,1292,2145,668,1617,572,1970,593,620,645,301,208,1322,643,1187,579,1040,538,1619,700,1058,509,899,501,618,524,37,56,4,9,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,322339,1777,169484,2626,20073,1524,20638,2036,17570,1815,6919,1157,5721,1100,13035,1390,15038,1258,17557,1473,26753,1769,14918,1413,6778,1243,2841,756,1538,586,105,101,152855,2429,20450,1438,19881,1892,15103,2097,7327,1252,5486,1308,10977,1815,13615,1475,13908,1539,21679,1849,12569,1427,6664,1031,4342,998,721,365,133,157,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10408238,1826,5236161,4676,504564,2659,507804,9435,492501,9630,275887,2487,183011,3885,452113,4259,419338,3245,412938,2966,739342,3702,579305,3279,379408,2030,186485,1988,78727,2600,24738,2381,5172077,4328,477463,2761,502205,8075,464126,7996,266316,2675,171183,2804,421205,2759,382763,2905,388797,3270,732931,4111,582088,3330,401063,1923,224607,1962,114383,2887,42947,2870,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,397100,447,203545,1320,24280,1297,21900,1607,21649,1768,11256,502,8031,1051,16430,772,16134,680,16927,759,30277,973,19837,1011,10521,714,4475,619,1287,372,541,323,193555,1358,20836,643,23285,2090,20015,2054,11017,929,6685,504,17837,859,14284,643,15214,698,26869,943,18893,707,10573,545,5118,427,1979,490,950,363,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10775,584,5179,732,440,253,713,406,250,149,383,288,407,256,341,270,352,313,552,328,698,343,286,232,222,173,320,201,215,169,0,147,5596,673,539,314,254,151,214,158,459,278,498,282,736,266,607,374,451,329,599,309,387,294,488,236,216,129,41,65,107,111,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,731971,2514,377837,3414,37311,1823,37082,2277,29560,2458,16383,1242,14809,1441,31161,1827,34758,2410,37843,1826,64346,2730,42937,2028,20714,1214,7331,1245,2737,739,865,447,354134,3669,36369,1632,32910,2464,28729,2490,16893,1825,11970,1345,30674,1982,28951,1522,30675,1560,57593,2352,39408,1951,22640,1394,10810,1055,4477,844,2035,736,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,858778,-555555555,445362,1844,49270,914,47004,2543,47108,2540,23605,1175,17396,2015,40723,2217,37855,1186,37815,1587,62948,2173,44045,2004,24222,1210,9507,1145,3078,581,786,369,413416,1843,48158,934,49265,2470,42039,2610,22739,907,13803,1337,38187,1786,32720,1037,32857,1054,59089,1658,36682,1534,20984,1148,11576,978,3975,855,1342,537,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24503,1679,13196,1616,1204,419,1345,694,1448,603,650,539,426,274,1709,1115,1323,719,771,461,1289,526,1255,497,1332,606,320,277,106,126,18,40,11307,1742,735,320,866,516,1528,665,1075,674,506,403,893,395,1086,552,478,296,976,433,836,319,1178,534,445,369,494,413,211,180,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,370982,455,191746,1680,21253,970,23273,1442,20291,1498,10347,854,6521,792,16093,1267,15324,1301,16968,1270,28667,1364,17223,1268,9291,932,4267,607,1448,467,780,345,179236,1667,19908,1144,19935,1613,21915,1432,9540,799,6124,907,14014,1281,12847,1104,14693,1118,26378,1506,16818,1087,9227,865,4717,710,1776,600,1344,439,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,57065,-555555555,28822,1809,2529,811,2777,769,2913,893,1741,689,468,295,3248,950,2993,1478,3034,914,3557,1168,2670,853,1940,710,634,310,271,168,47,79,28243,1809,3242,811,3126,600,1759,527,1406,478,857,516,2150,683,2702,1013,2527,821,4072,1043,2697,768,2072,516,1250,473,167,174,216,170,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514279,3817,1687085,3845,97983,2477,107613,5087,118442,4946,76006,2049,53908,2779,137443,2909,101114,1750,102501,2188,218472,2557,212895,2414,196244,618,158116,899,80742,2227,25606,2094,1827194,3948,85695,2403,98382,4088,114403,3947,68885,1736,52229,2730,128415,2770,109323,2049,113602,2013,235769,2177,241313,1414,233203,794,191911,809,109760,2750,44304,2658,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
