GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004MA,B27017_004EA,B27017_005EA,B27017_005MA,B27017_006EA,B27017_006MA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011EA,B27017_011MA,B27017_012EA,B27017_012MA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018MA,B27017_018EA,B27017_019MA,B27017_019EA,B27017_020MA,B27017_020EA,B27017_021MA,B27017_021EA,B27017_022EA,B27017_022MA,B27017_023EA,B27017_023MA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026MA,B27017_026EA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033EA,B27017_033MA,B27017_034EA,B27017_034MA,B27017_035MA,B27017_035EA,B27017_036MA,B27017_036EA,B27017_037EA,B27017_037MA,B27017_038EA,B27017_038MA,B27017_039EA,B27017_039MA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042EA,B27017_042MA,B27017_043EA,B27017_043MA,B27017_044MA,B27017_044EA,B27017_045EA,B27017_045MA,B27017_046MA,B27017_046EA,B27017_047MA,B27017_047EA,B27017_048EA,B27017_048MA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051MA,B27017_051EA,B27017_052MA,B27017_052EA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055EA,B27017_055MA,B27017_056EA,B27017_056MA,B27017_057MA,B27017_057EA,B27017_058MA,B27017_058EA,B27017_059MA,B27017_059EA,B27017_060EA,B27017_060MA,B27017_061EA,B27017_061MA,B27017_062MA,B27017_062EA,B27017_063MA,B27017_063EA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066EA,B27017_066MA,B27017_067EA,B27017_067MA,B27017_068MA,B27017_068EA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071EA,B27017_071MA,B27017_072EA,B27017_072MA,B27017_073MA,B27017_073EA,B27017_074MA,B27017_074EA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077EA,B27017_077MA,B27017_078EA,B27017_078MA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082EA,B27017_082MA,B27017_083EA,B27017_083MA,B27017_084MA,B27017_084EA,B27017_085MA,B27017_085EA,B27017_086EA,B27017_086MA,B27017_087EA,B27017_087MA,B27017_088EA,B27017_088MA,B27017_089MA,B27017_089EA,B27017_090MA,B27017_090EA,B27017_091MA,B27017_091EA,state
0400000US26,9683611,4169,719061,19213,230164,10438,28626,3516,201538,10090,452911,13067,138341,6866,314570,11007,35986,2387,20850,1861,15136,1567,849696,22028,262689,10517,48540,5100,214149,10295,501490,14667,134172,5515,367318,12772,85517,3995,38288,2764,47229,3321,695663,23143,203742,11718,70391,6707,133351,9117,384461,13187,153626,7958,230835,9362,107460,4386,61052,3407,46408,3102,228888,11972,63590,5391,23897,3097,39693,4499,129177,7347,59863,4546,69314,5405,36121,2897,22367,2192,13754,1794,865631,20978,207330,9110,121004,7001,86326,5679,495980,12188,302661,9691,193319,7537,162321,5451,112947,4388,49374,3087,889141,18916,195339,7581,142042,7436,53297,4471,526034,12692,384102,11038,141932,6909,167768,5270,123575,4394,44193,3013,812581,21878,181837,8888,147626,7976,34211,3184,478375,13718,379930,12623,98445,5782,152369,5587,122476,4589,29893,2785,1382784,26068,283983,10534,254609,10603,29374,3136,846747,18007,730962,15636,115785,7312,252054,6940,205251,6765,46803,2950,3240166,33585,552556,12652,526860,12010,25696,2903,2195791,23314,2068125,22417,127666,6328,491819,8627,411572,8599,80247,4121,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,260064,11845,78094,6651,15109,2621,62985,6508,164444,6665,60422,4046,104022,5738,17526,1731,9847,1191,7679,1224,351290,15415,110623,8063,26243,3840,84380,6268,202337,8451,60182,3928,142155,7485,38330,2270,17683,1781,20647,1982,284640,11470,84269,5712,32929,3804,51340,4357,148030,6162,58460,3758,89570,5078,52341,3465,30158,2172,22183,2610,97935,8555,30550,4387,13690,3551,16860,3232,51148,4453,25327,3103,25821,2902,16237,1738,10651,1390,5586,915,426634,13971,120221,7199,70832,5461,49389,4899,230727,8340,137113,6303,93614,4919,75686,3558,53069,2736,22617,1806,433782,13740,105970,6383,76458,6039,29512,3279,250913,8177,175120,7326,75793,5193,76899,3313,56475,3103,20424,1618,407067,11035,103767,5109,86461,5318,17306,2546,238009,7136,195601,7129,42408,3565,65291,3140,48932,2380,16359,1834,772129,19374,180570,8102,163460,7796,17110,2261,477187,12689,413253,11522,63934,4305,114372,4335,86886,3820,27486,1978,2296346,24557,448369,11080,433635,11029,14734,1879,1557251,14692,1484241,14408,73010,4453,290726,5812,235698,5617,55028,3433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,293627,12587,111320,7773,9487,2408,101833,7543,170043,8070,42024,4306,128019,7105,12264,1654,4585,869,7679,1343,329148,14546,100406,7255,13918,2783,86488,6713,186242,8505,52627,4491,133615,7550,42500,2732,11615,1580,30885,2577,269171,14578,76822,7155,21002,3600,55820,6118,143321,8594,50956,3910,92365,6554,49028,3435,18244,2266,30784,2464,82713,7760,20846,3313,8624,2327,12222,2433,47345,4648,19822,2748,27523,3113,14522,2155,5721,1255,8801,1779,323606,16374,87635,7240,33849,4657,53786,5698,184226,10609,101028,6639,83198,6538,51745,3872,24630,2627,27115,2764,283325,16562,69967,7084,44132,5169,25835,3548,169260,10942,112111,8293,57149,6075,44098,3331,26201,2389,17897,2471,241561,15166,59492,6322,43009,5391,16483,3282,148427,9645,112059,7346,36368,4453,33642,3144,23246,2315,10396,1741,375518,17168,82826,6987,67062,6078,15764,3358,235717,11536,193105,9736,42612,4748,56975,3831,38978,3444,17997,2331,690673,18438,111423,6517,101451,6116,9972,1718,468882,12510,424989,11160,43893,5053,110368,4751,79238,4039,31130,3332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,403084,17425,131274,9628,20153,2967,111121,9271,251247,10713,85402,5538,165845,8336,20563,2205,9970,1522,10593,1545,505490,18863,155807,10082,30310,3937,125497,9149,289413,11823,84102,5369,205311,11060,60270,3440,22359,2234,37911,2534,432588,17994,122505,8747,41571,4454,80934,7277,237514,10143,99320,6150,138194,7749,72569,3765,32246,2734,40323,2908,140866,9829,36249,4470,16876,2928,19373,3228,78577,5992,39030,3929,39547,3754,26040,2476,11590,1279,14450,2078,571927,17208,144925,8143,85066,6625,59859,4525,322276,10302,196592,7463,125684,7935,104726,5122,57430,3638,47296,3697,554966,20203,134808,9137,99729,7770,35079,4098,322314,12193,238303,10458,84011,5696,97844,4661,59265,3452,38579,3522,527104,19722,124122,8757,100097,7714,24025,3926,314349,12620,248217,11834,66132,5059,88633,4717,57352,3962,31281,2822,862171,24715,189036,10453,173609,10341,15427,2078,533654,15346,461410,13983,72244,5815,139481,5810,92571,4599,46910,3724,1871783,26659,320684,10565,302715,10156,17969,2817,1267619,18994,1189174,17339,78445,5405,283480,6888,204812,6018,78668,4465,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,69360,6392,18363,2672,2478,735,15885,2481,47493,4495,20499,2436,26994,3447,3504,917,1610,554,1894,738,84594,6341,22256,3203,2673,856,19583,3189,52129,4025,18335,2226,33794,3164,10209,1415,4985,1017,5224,991,86012,8100,26763,4404,7063,2009,19700,3814,45716,4103,21078,2349,24638,3041,13533,1781,5979,1100,7554,1353,22468,3778,4923,1540,1118,614,3805,1414,13133,2581,6640,1733,6493,1618,4412,1015,2477,657,1935,729,101759,6608,23499,3069,12344,2243,11155,2076,59411,4205,33920,3262,25491,2622,18849,2173,10025,1329,8824,1529,99002,6869,23938,3193,15379,2603,8559,1755,56708,3575,39412,2892,17296,2100,18356,1935,11883,1685,6473,1164,88360,7572,21316,3053,15678,2615,5638,1113,48256,4651,36015,3823,12241,1820,18788,2293,13298,2042,5490,962,138767,8579,29260,3464,24738,3145,4522,1287,84585,5402,69872,4774,14713,2069,24922,2207,18024,1998,6898,1113,304799,10637,48989,4052,45334,3971,3655,1015,202869,6905,186471,6574,16398,1847,52941,3161,38165,2732,14776,1841,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1824141,1550,95149,6923,30978,3971,5133,2012,25845,3539,58484,4045,20514,2270,37970,3323,5687,1049,2730,646,2957,732,132161,7128,43436,4034,10105,2291,33331,3182,73929,4242,29572,2744,44357,3360,14796,1579,6982,1086,7814,1143,125525,8676,41284,4440,10855,2053,30429,3805,63272,4606,32405,3090,30867,3076,20969,1944,12189,1549,8780,1201,39605,4963,10731,2280,4203,1086,6528,1877,22301,3050,11767,2252,10534,1847,6573,1075,3654,706,2919,784,174407,11032,50622,5182,29967,4019,20655,2929,96677,6087,65085,4930,31592,3028,27108,2241,17043,1938,10065,1192,183134,9836,49571,4754,38215,3632,11356,2447,105221,5991,81535,4491,23686,2687,28342,1874,18093,1599,10249,1341,159133,9751,41762,4881,37234,4661,4528,1177,93908,5645,81240,5137,12668,1685,23463,2458,15988,1861,7475,1123,296285,11133,77650,5965,71559,5655,6091,1670,177439,6278,157399,5748,20040,2604,41196,2807,29170,2190,12026,1832,618742,12793,114256,5594,109711,5492,4545,1123,413329,8046,395776,7957,17553,2240,91157,3307,69630,2983,21527,2045,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,208717,11488,66880,6790,12980,3067,53900,6575,130170,7151,37632,3451,92538,5960,11667,1913,3820,904,7847,1663,217729,15151,76741,9072,14956,3264,61785,8565,119974,7417,36720,3389,83254,6343,21014,2490,6071,1347,14943,1872,228508,15347,75706,7043,30730,5963,44976,5303,121553,8954,47267,4884,74286,6525,31249,3009,10950,2008,20299,2526,68481,8901,18598,4197,8098,2762,10500,2552,37748,5026,17642,3547,20106,3541,12135,1740,4228,1176,7907,1448,302560,17863,86597,8081,55207,7131,31390,3974,172844,10190,101483,7788,71361,6535,43119,3160,17641,2057,25478,2568,297743,14187,71241,5652,47704,4887,23537,4399,185542,8876,123684,6845,61858,5669,40960,3188,18794,2009,22166,2604,245986,11963,56490,4544,45766,4581,10724,2457,154859,8438,114991,6773,39868,4604,34637,3190,18221,2120,16416,2407,395023,15934,79757,6719,67301,6377,12456,2642,255433,11157,205541,9151,49892,5093,59833,4176,35077,2882,24756,2768,829695,18079,121814,6007,113875,6023,7939,1511,566480,12114,507041,11328,59439,4822,141401,4731,93804,4427,47597,3322,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,47168,4925,12657,3153,1730,865,10927,3015,31138,2935,13077,2269,18061,2052,3373,834,1668,623,1705,501,70815,7413,21806,3693,4410,1371,17396,3312,42063,4418,12013,1931,30050,3921,6946,1149,3490,951,3456,795,60801,6560,14723,2929,2540,1137,12183,2521,33393,3698,13274,2422,20119,2734,12685,1916,6572,1185,6113,1492,22069,4206,6156,1927,2825,1575,3331,1180,11917,2456,5304,1595,6613,2083,3996,1203,2483,735,1513,714,86932,7881,19628,3068,8010,2056,11618,2431,46501,4751,27375,3583,19126,2931,20803,2620,11660,2072,9143,1838,105322,8205,25101,3911,17665,3344,7436,1800,60621,5218,42180,3712,18441,2672,19600,2239,13212,1634,6388,1534,98491,7167,19059,3153,13528,2731,5531,1898,62006,4990,47120,4269,14886,2921,17426,2153,12230,1874,5196,1061,187163,11582,40471,4444,34947,4192,5524,1353,115101,7039,97227,5976,17874,3082,31591,2651,22593,2110,8998,1392,607811,12762,104531,5286,98330,5026,6201,1605,418156,8511,393597,8482,24559,2807,85124,4117,67466,3597,17658,2140,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,431563,18055,139456,11144,21964,3645,117492,9933,255347,10069,63523,3697,191824,9492,36760,3136,15239,2013,21521,2369,541246,20334,176107,9800,26719,3664,149388,9550,292660,12536,62851,4848,229809,11099,72479,4128,20576,2242,51903,4142,452914,18682,135534,8983,36532,4705,99002,8464,244493,11104,77326,5430,167167,9045,72887,4279,30783,2310,42104,3622,147874,12025,40028,5235,15343,2907,24685,4318,82152,7164,33015,3812,49137,5658,25694,2472,11924,1470,13770,2016,602837,20857,149772,9516,65539,5639,84233,7671,346798,12633,164771,7460,182027,10228,106267,4830,58546,3930,47721,3671,613893,21475,142485,7754,87165,6611,55320,5559,365078,14858,219298,9901,145780,10008,106330,6090,64505,4411,41825,3985,548095,21000,126142,8130,87548,6808,38594,4442,328648,13981,224944,9630,103704,8112,93305,4969,56440,3664,36865,3189,1046476,25459,225925,9550,182680,8412,43245,5358,655507,17381,511056,14792,144451,8425,165044,6674,107904,5445,57140,3978,4370429,35337,851628,14870,807455,14468,44173,4128,2925458,23332,2705729,24114,219729,9663,593343,9579,439351,8930,153992,6212,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,191365,12872,68599,7313,5188,1490,63411,7344,111514,6824,24604,3056,86910,5866,11252,1848,2632,910,8620,1648,244610,15468,77367,7865,8538,2638,68829,7425,137169,8837,29809,3826,107360,8061,30074,2852,7951,1355,22123,2557,187670,12429,55830,5905,10265,2619,45565,5718,101011,7702,32048,3760,68963,6296,30829,2861,9341,1347,21488,2276,57979,6860,16450,3164,3056,1335,13394,2797,33793,4182,11226,2070,22567,3261,7736,1550,4273,1183,3463,966,206127,13279,55825,6504,16544,2850,39281,5146,118243,7633,55386,5047,62857,5564,32059,2536,15398,1716,16661,1795,187458,12110,47677,5268,24785,3562,22892,3338,113696,8468,67978,6061,45718,5245,26085,2559,14819,1855,11266,1853,145588,10243,35679,4727,22256,3436,13423,2745,88175,5964,58826,4681,29349,3222,21734,2455,13600,1921,8134,1546,251288,13214,52318,5219,38513,4533,13805,2737,153685,8497,115977,7037,37708,4448,45285,3709,29078,2741,16207,2382,565836,16893,84400,5181,72574,5378,11826,2677,373327,12776,331180,11267,42147,4426,108109,4356,79224,3421,28885,2582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,1349961,31364,423258,14402,71443,5819,351815,14522,832690,19369,227317,9261,605373,16642,94013,5107,35008,2591,59005,4438,1712897,33190,513680,17485,99744,8666,413936,15651,965868,19346,224886,10425,740982,15749,233349,8185,55694,3418,177655,7533,1287938,42988,350354,17953,110229,8971,240125,13595,717339,25080,219233,9639,498106,20394,220245,7409,82380,4070,137865,6857,399892,17146,104733,7703,39111,5855,65622,6335,231129,11508,82924,5819,148205,9766,64030,3977,29221,2655,34809,2829,1558326,32322,377996,13387,189980,10891,188016,9001,910871,20748,446667,14688,464204,14522,269459,8628,134425,5979,135034,6014,1504768,44071,336578,17793,212390,10558,124188,10807,923155,26847,578009,18589,345146,14528,245035,7852,133412,5815,111623,5223,1350628,29291,288977,9362,206360,9071,82617,6916,837841,21269,583424,16374,254417,12330,223810,6676,130618,4935,93192,4975,2356311,40868,465535,13073,385279,11498,80256,5923,1532214,29346,1199348,25321,332866,14395,358562,8943,230905,7143,127657,5603,7692771,50420,1288857,18414,1207381,18692,81476,6493,5315617,36956,4841688,36306,473929,13109,1088297,11650,795942,11522,292355,8186,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,711855,20102,236867,12566,22896,3258,213971,11523,441562,11312,136465,6740,305097,10419,33426,2425,16466,1947,16960,1826,955222,25659,311675,13756,42898,5379,268777,13361,539862,13795,162293,8549,377569,12153,103685,5095,38749,3150,64936,3795,810850,23464,235335,11538,57927,7053,177408,9679,447351,14162,188244,9145,259107,10162,128164,5816,56860,4413,71304,4149,248078,16481,69293,8257,21754,3818,47539,6805,140816,9090,66384,5285,74432,6411,37969,3786,17399,2203,20570,2968,1004206,29802,268060,12683,124661,8367,143399,8395,573765,17973,329788,12320,243977,11193,162381,6603,88551,4752,73830,4398,917941,25985,205207,11813,135339,9506,69868,6460,561609,16691,394460,13854,167149,8093,151125,6241,89862,4079,61263,4952,762838,26680,165873,10104,131231,9038,34642,4138,466967,17109,361082,14452,105885,6623,129998,5303,84564,4740,45434,3175,1252031,28148,253707,11240,220210,10378,33497,4459,797412,19250,671818,17284,125594,8248,200912,7083,139219,6063,61693,4251,2970924,36844,513783,13373,483342,12770,30441,3296,1984526,23675,1847017,21689,137509,8722,472615,10351,368795,9489,103820,5823,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
