GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007EA,B15002_007MA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010MA,B15002_010EA,B15002_011EA,B15002_011MA,B15002_012EA,B15002_012MA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021MA,B15002_021EA,B15002_022EA,B15002_022MA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025MA,B15002_025EA,B15002_026MA,B15002_026EA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033EA,B15002_033MA,B15002_034MA,B15002_034EA,B15002_035MA,B15002_035EA,state
0400000US36,13539612,4821,6418724,4006,120510,5407,52714,3970,117085,6077,128917,6509,104407,5640,123142,6438,128903,4757,146347,6489,1755053,18482,304652,8840,771617,11395,493037,11189,1278104,15969,581179,10061,202243,7328,110814,5047,7120888,3367,145655,5323,68093,4293,129847,6034,139770,5570,107781,5294,120850,5293,142594,6764,153960,5362,1844854,17892,320221,7791,781231,13396,670390,9881,1373046,16768,878323,15214,160882,6127,83391,4851,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661937,8478,3156700,6076,39742,3094,21261,2574,45966,3072,73316,4730,79962,5062,95670,4936,81433,4647,46850,3428,884588,13058,188380,7581,477223,8997,243917,8530,560893,10555,203961,6987,61001,3601,52537,3043,3505237,4754,37866,3248,18437,2159,37788,3033,60654,4102,67522,4828,75947,4237,79492,4156,40820,2931,887697,10976,235599,5947,558768,9951,370475,8947,678964,11286,277582,7341,42493,2718,35133,2877,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478850,1774,241418,1783,1166,422,365,287,811,448,5533,765,1839,535,3269,853,4056,907,3806,914,70899,2952,17519,2017,40407,2616,31028,2521,42261,2468,10768,1405,4260,924,3431,837,237432,1537,1748,666,182,136,754,308,5219,694,2160,702,2565,642,2133,490,1660,453,62494,2757,15541,1372,38933,2951,33447,2198,52612,2705,14011,1623,1966,574,2007,721,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7857460,5100,3766832,4250,32749,2565,9891,1886,13523,1805,63279,3865,50180,3301,83049,4361,106064,5468,66761,3561,1309176,13786,248767,7724,517570,10543,259400,5945,625688,10172,253046,7178,75613,3098,52076,3029,4090628,3651,34441,2674,7068,1358,12539,1494,59427,3783,49430,3667,82132,3912,105951,5432,59547,3546,1357387,14087,275021,7235,562093,11036,399797,9463,676059,9852,323273,7718,50523,3361,35940,2733,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529885,3184,1227246,2750,12709,1635,6526,1311,14867,1504,21463,1929,25028,2130,28773,2287,37312,2321,19973,1892,401511,6258,86423,3589,202014,5513,79016,3309,192593,6021,62028,2823,22898,2188,14112,1680,1302639,2378,11124,1282,4417,948,14198,1547,21549,1811,21730,1821,27833,2163,34696,2234,19732,1783,399924,6764,102077,3554,218724,5329,106898,4381,213206,6081,83785,3118,13239,1588,9507,1399,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746957,3516,1338503,3041,15745,2255,8702,1818,14326,2196,18363,2656,17379,2364,19939,2494,27200,3156,25974,2547,330828,8988,100237,4749,243772,8507,108688,5124,252248,6966,99160,4007,31728,2353,24214,2193,1408454,2671,15756,2317,7735,1634,15120,2347,19379,1978,13328,2166,19303,2042,26438,2898,18759,1757,335950,8925,123282,4734,251343,7829,123165,4362,275816,7676,124953,5564,22704,2136,15423,1665,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8858865,4222,4248908,3825,43413,2934,13480,2181,23837,3410,71407,4093,60347,4296,93617,4571,96924,4437,70679,3517,1576602,16028,223711,6802,456396,8870,295245,7251,742789,10338,312340,7347,96492,4147,71629,3421,4609957,3223,43664,2777,14208,1977,24671,2249,74194,4164,53431,3763,89172,4405,99009,4531,62915,3620,1643725,13435,253707,6140,501112,8364,405674,8449,811331,11320,417506,9098,62890,3241,52748,3383,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,725871,1262,344594,1248,5708,1007,3651,1018,4404,1145,7447,1571,7128,1424,8721,1422,8342,1538,5891,1172,101038,4583,17620,1640,40985,3412,25843,2327,64790,3570,26734,2577,8415,1115,7877,1559,381277,1030,5700,1093,4382,1034,3487,889,6830,1381,9077,1671,8524,1463,8379,1804,5574,919,107328,4509,20184,1871,54876,3337,33858,2846,66618,3383,35100,2533,5685,1005,5675,1136,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3260929,4938,1544480,3952,18063,1704,10559,2324,14991,1921,33884,3710,35478,2931,49207,3664,44488,3164,31583,2785,479318,9272,84792,3878,221247,7017,119387,6144,263316,6846,90903,4653,27286,2332,19978,2280,1716449,3299,16533,1986,7041,1225,16951,2020,30262,2878,29743,3128,43671,3693,44130,3718,25382,2482,509905,9472,103205,5030,264999,7795,169137,6795,280601,6788,141916,6326,19650,2109,13323,1551,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555488,2208,275320,2013,1773,541,398,314,646,348,7681,1123,3640,722,4197,945,5237,1108,2697,633,89092,3547,16983,1577,41781,2654,29180,1754,50210,2773,13630,1390,4169,837,4006,930,280168,1777,1554,485,466,284,1031,587,5372,819,2535,630,4082,693,2525,618,2540,612,81030,3404,16871,1852,46339,2774,33622,2437,60898,3524,16373,1913,3213,760,1717,602,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4425073,5132,2109755,4373,27082,3135,15113,1945,22334,2400,58679,4062,39991,2922,58320,4470,60324,3716,36796,2600,722928,11666,121955,4830,294313,8989,122514,5894,344411,8144,114809,4653,40236,2816,29950,2527,2315318,3931,23866,2577,10555,1740,19042,2022,63018,3664,36836,3219,56814,4397,66666,4471,33555,2817,750619,10557,148473,5183,343388,8574,173585,5953,373390,8133,165273,6559,27489,2302,22749,2302,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17087888,8810,8325761,7090,165189,7072,132606,7017,279452,9184,186150,7562,235625,11696,171657,7715,216764,8468,145603,6497,2134374,25252,495057,10963,1331178,20329,518879,12167,1483412,18617,549661,10024,164011,6139,116143,5533,8762127,6684,171690,6313,137228,5799,276370,8819,193749,6425,225763,8311,176473,7170,192314,8317,139062,5747,2164480,22512,579567,10878,1441395,20320,628234,15782,1621435,20276,634964,12448,102882,5490,76521,4751,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1704734,2360,846406,1910,6186,1379,3201,985,10397,1761,5641,1385,7889,1690,9537,1622,15675,2032,16103,2167,188735,5762,63183,3442,162331,5166,70585,4250,177891,5250,73513,3473,18951,1958,16588,1326,858328,1842,6740,1060,2633,872,9922,1721,5983,1066,8545,1612,8901,1387,14534,1844,14637,1933,203127,5395,74339,3753,167482,4612,98225,5385,175941,5703,53665,3221,7124,1131,6530,1109,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438279,1113,211293,1098,1454,523,154,125,650,384,4705,759,1892,552,3502,763,3583,945,2914,691,72678,2650,10650,1308,24910,2087,14059,1399,43257,2595,17124,1477,5715,978,4046,758,226986,965,1544,424,94,87,448,263,3107,841,2427,780,2866,773,3202,734,2505,717,61674,3039,13936,1321,32459,2886,19965,1638,48215,1988,26529,2075,4538,952,3477,712,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5623295,6583,2710032,5332,34190,3295,13901,2180,34546,3642,56935,3614,42708,3799,56534,4165,59586,3927,37822,2785,687630,9216,152627,6539,365126,8791,168052,6664,544681,10439,313743,8482,79862,4213,62089,3197,2913263,4838,35848,2617,15666,2146,31804,3413,45702,3680,35319,2782,51353,3622,53687,3535,39388,2789,694746,11708,186800,6477,416166,8923,240820,7599,629191,11275,341258,8202,57786,3419,37729,2728,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4784484,4372,2357613,3538,27366,2780,13662,2250,25614,3061,28364,2549,23721,3322,30122,2772,41574,4159,43703,3670,549602,10484,172738,6800,384706,7133,215175,7423,507199,9790,195960,6145,57032,3259,41075,2503,2426871,2851,28999,3175,16165,1935,25091,3031,28305,3520,22019,2149,29388,2917,35924,3491,38544,2878,541122,10439,198615,6895,414565,10367,264624,7115,498486,9938,214499,6289,43375,2605,27150,2382,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1296350,2745,629875,2128,6911,1114,2010,636,5907,1000,20401,2407,14285,1719,19842,2248,21988,2568,8410,1384,269632,5462,32294,2582,80032,4387,31300,3192,72509,3386,28988,2239,9210,1362,6156,983,666475,2229,4518,1025,956,408,4367,1129,19153,1706,14672,1871,23695,2264,18048,2072,6883,1004,263286,5764,42407,3024,83994,4391,53102,3522,79925,3946,41409,2682,5268,985,4792,1023,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3898162,3715,1909221,2972,17506,1937,4606,953,10929,1661,29417,2292,18446,1888,29296,2444,35467,2707,35994,2424,629825,8839,121471,4241,271015,6410,182057,5115,345679,6871,115987,4839,36400,2404,25126,1976,1988941,2566,15535,1569,5321,1217,7869,1453,23845,2076,16502,2120,23615,1993,35158,2294,27130,2008,614843,10119,134714,4648,278735,6806,220772,5893,390865,7613,153406,5085,24149,1782,16482,1723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,388962,2214,196006,1760,788,396,666,473,1067,717,1881,894,1833,552,2399,733,3733,972,2716,758,59548,3719,16843,1886,34610,2857,19301,2066,34867,3028,9227,1419,3159,797,3368,825,192956,1794,404,248,670,499,565,274,2328,879,1943,800,2368,738,3802,1009,1679,610,47211,2585,18285,1891,38679,3038,22310,2219,34690,2526,14580,1838,2211,711,1231,545,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2400677,2961,1108206,1883,31194,2804,55781,3466,54103,3202,53866,3609,51829,3635,22629,2102,30794,3234,13445,1961,345275,8376,16904,2273,119064,5013,90658,4423,156049,6174,38872,3167,15646,1883,12097,1824,1292471,1964,31232,2678,65017,4510,54741,4317,52826,3590,48928,3561,22762,2612,25315,2950,13317,1944,324661,7352,17911,2002,138645,5663,133068,5709,261084,6599,74771,4424,16424,2096,11769,1788,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
