GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001MA,B07010_001EA,B07010_002EA,B07010_002MA,B07010_003EA,B07010_003MA,B07010_004MA,B07010_004EA,B07010_005MA,B07010_005EA,B07010_006MA,B07010_006EA,B07010_007EA,B07010_007MA,B07010_008EA,B07010_008MA,B07010_009MA,B07010_009EA,B07010_010MA,B07010_010EA,B07010_011MA,B07010_011EA,B07010_012EA,B07010_012MA,B07010_013EA,B07010_013MA,B07010_014EA,B07010_014MA,B07010_015MA,B07010_015EA,B07010_016MA,B07010_016EA,B07010_017MA,B07010_017EA,B07010_018EA,B07010_018MA,B07010_019EA,B07010_019MA,B07010_020MA,B07010_020EA,B07010_021MA,B07010_021EA,B07010_022MA,B07010_022EA,B07010_023MA,B07010_023EA,B07010_024EA,B07010_024MA,B07010_025EA,B07010_025MA,B07010_026MA,B07010_026EA,B07010_027MA,B07010_027EA,B07010_028MA,B07010_028EA,B07010_029MA,B07010_029EA,B07010_030EA,B07010_030MA,B07010_031EA,B07010_031MA,B07010_032MA,B07010_032EA,B07010_033MA,B07010_033EA,B07010_034MA,B07010_034EA,B07010_035EA,B07010_035MA,B07010_036EA,B07010_036MA,B07010_037MA,B07010_037EA,B07010_038EA,B07010_038MA,B07010_039MA,B07010_039EA,B07010_040MA,B07010_040EA,B07010_041EA,B07010_041MA,B07010_042MA,B07010_042EA,B07010_043EA,B07010_043MA,B07010_044MA,B07010_044EA,B07010_045MA,B07010_045EA,B07010_046EA,B07010_046MA,B07010_047EA,B07010_047MA,B07010_048MA,B07010_048EA,B07010_049EA,B07010_049MA,B07010_050MA,B07010_050EA,B07010_051MA,B07010_051EA,B07010_052EA,B07010_052MA,B07010_053MA,B07010_053EA,B07010_054EA,B07010_054MA,B07010_055MA,B07010_055EA,B07010_056MA,B07010_056EA,B07010_057EA,B07010_057MA,B07010_058MA,B07010_058EA,B07010_059MA,B07010_059EA,B07010_060EA,B07010_060MA,B07010_061MA,B07010_061EA,B07010_062EA,B07010_062MA,B07010_063MA,B07010_063EA,B07010_064MA,B07010_064EA,B07010_065EA,B07010_065MA,B07010_066MA,B07010_066EA,state
0400000US13,8019982,4605,1344975,16026,6675007,16905,1419530,17698,736240,14922,1140433,16216,863807,17929,906345,14921,588002,13613,234138,8155,786512,12557,6781100,27521,1114794,14639,5666306,29006,1136926,17973,624634,13342,952208,13108,733017,16157,783124,14923,520605,12945,207030,7490,708762,12299,583853,19101,99786,7076,484067,15078,133963,7069,56676,4358,95997,6115,63335,4921,60130,4438,31128,3241,10866,1973,31972,3320,389196,15927,80042,5318,309154,13719,91793,5559,30805,3208,56333,6039,40428,3405,37705,4396,20241,2487,9042,1677,22807,2619,222273,11203,35039,4228,187234,9464,49910,4813,20459,2899,31205,3515,24517,3351,21782,3061,13211,2670,5574,1546,20576,2524,43560,4134,15314,2248,28246,3451,6938,2020,3666,1085,4690,1236,2510,937,3604,1178,2817,1214,1626,731,2395,762,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,150156,6081,1008596,6295,172333,6593,89207,3890,153872,5854,139536,5210,163707,5336,108258,4862,47692,3433,133991,4624,992696,8234,125346,5244,867350,9045,143175,6222,76442,3730,133253,5498,119058,5446,142946,5321,95271,4800,40149,3228,117056,4363,100734,6596,14106,2186,86628,5884,17447,2567,7216,1532,12567,1959,13321,1974,13160,2256,8626,1448,5010,1319,9281,1500,5426,1301,731,376,4695,1192,724,403,475,308,563,295,633,422,1285,586,122,139,348,264,545,392,48638,4244,6820,1132,41818,3873,8641,1453,3659,1134,6583,1220,6210,1376,4910,1073,3833,1241,1497,658,6485,1387,11258,1788,3153,952,8105,1600,2346,871,1415,806,906,444,314,249,1406,482,406,275,688,401,624,288,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,161080,6085,1113343,6517,247087,7057,129467,5777,208960,7254,156722,6462,144039,5912,87809,4266,34503,3249,104756,4888,1058497,9570,133642,5911,924855,9177,189743,5970,102617,5159,172298,7170,132720,5917,125180,5730,77751,4084,29496,2762,95050,4694,113861,7589,11205,2206,102656,6745,28299,3583,14372,2169,22223,2785,14501,2024,10531,1899,5056,1290,2558,998,5116,1579,45690,4359,7095,1136,38595,4174,13282,1979,6376,1484,6656,1365,4078,1146,4185,1272,1991,860,790,473,1237,728,51096,4824,7529,1576,43567,4470,14372,2182,5790,1267,6989,1496,5144,1366,3954,1044,3000,1450,1481,913,2837,809,5279,1154,1609,645,3670,1027,1391,628,312,332,794,391,279,209,189,201,11,18,178,183,516,340,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,1498878,15462,8913283,15677,1699325,18246,841161,14300,1449930,20214,1089725,13231,1208397,15500,898967,15071,373073,9231,1352705,16581,9017976,23471,1278135,15641,7739841,26841,1411162,19280,721845,14207,1251452,17605,948900,11887,1057607,15366,783969,14908,334117,8823,1230789,16061,864522,18468,124768,6119,739754,15701,165789,5640,76754,4680,131191,6411,92230,5366,98429,5526,75210,4419,25808,2559,74343,5219,288852,9130,52892,3497,235960,8522,72185,4269,22178,2191,35528,3138,26739,2568,28887,2564,20442,2168,6938,1196,23063,2395,180840,9614,22477,2501,158363,8900,36661,3826,15800,2393,26323,3512,17748,2223,20167,2534,16510,2708,4768,1016,20386,2611,59971,5298,20606,2485,39365,4270,13528,2122,4584,1123,5436,1034,4108,1127,3307,976,2836,855,1442,651,4124,1008,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,657713,11266,4627098,11952,945652,11460,492671,10837,810111,10778,668827,12871,695275,12486,426542,9289,154405,6500,433615,9526,4502982,20105,544112,11290,3958870,18595,748342,12290,408882,9937,689281,9780,573060,12488,613487,10730,386850,8230,141361,5883,397607,9076,449697,14494,60347,4459,389350,12911,106264,5874,54809,4156,72599,4915,62363,4405,46836,3712,21229,2953,6952,1200,18298,2178,194663,8722,29500,2927,165163,7436,54782,3360,18354,2346,27186,2564,21282,2600,22254,2715,10273,1567,2722,823,8310,1902,115126,6249,15690,2010,99436,6121,30154,2247,9111,1530,19174,2480,10873,1950,11595,1960,7107,1595,3104,977,8318,1704,22343,2773,8064,1450,14279,2289,6110,1340,1515,573,1871,599,1249,477,1103,574,1083,465,266,223,1082,549,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,212164,6108,2291145,6151,434959,8320,225989,6509,373093,7098,320314,8535,373534,8206,236558,6139,89697,4095,237001,6347,2115653,10765,172097,5614,1943556,10998,332201,7620,186065,5570,309619,6726,275762,7550,328282,7717,213290,5809,80296,3874,218041,6202,215428,9153,17099,2656,198329,8494,51333,3751,22738,2576,37529,3120,29021,2536,27274,2771,14344,1885,5589,1288,10501,1503,94775,5373,11444,1515,83331,4678,29460,2289,10003,1569,14086,1949,9103,1465,10333,1560,5385,1030,1796,557,3165,722,66525,5105,8190,1509,58335,4702,19055,2507,6263,1107,11036,1739,5722,1104,7030,1413,2915,677,1886,659,4428,1153,10928,2164,3334,1107,7594,1509,2910,859,920,437,823,355,706,319,615,325,624,394,130,149,866,496,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,248502,7133,2050644,7352,402757,8582,206792,5625,340634,7018,280816,7051,312743,6746,199206,6132,76174,3961,231522,5732,1916208,12214,201849,7115,1714359,11913,306309,7242,166765,4670,277111,6608,236448,6773,273842,6441,176247,5151,66861,3423,210776,5673,213051,10711,21659,2761,191392,9318,49595,3954,22590,2601,36360,3417,28051,3042,24851,2405,13541,1879,5358,1179,11046,1534,81744,4457,11141,1630,70603,4114,23861,2224,8076,1336,14450,1694,8618,1403,7552,1319,3753,916,1247,536,3046,904,74857,5532,10207,1615,64650,4885,19075,2343,8310,1858,11176,1723,6420,1411,5814,1263,4748,1212,2575,809,6532,1116,13286,2400,3646,1001,9640,1942,3917,1389,1051,565,1537,633,1279,510,684,455,917,497,133,121,122,131,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,443594,9494,3125596,10304,734198,11026,364156,8664,565907,12539,422058,10489,421197,9102,262158,7213,92507,4763,263415,6656,3009243,14493,365418,8473,2643825,16056,576020,10867,305496,7773,470010,11138,361269,9934,372421,8352,233891,6363,84414,4741,240304,6554,315243,11165,38597,3650,276646,9940,86880,5193,36717,3138,56735,4013,35808,3332,27826,2811,16629,2026,4727,1129,11324,1542,145289,8670,24104,2433,121185,7584,43638,3541,13280,1807,23548,2887,14834,2267,13018,2088,6206,1090,1305,500,5356,1191,87643,6202,12774,1805,74869,5221,25292,2230,8094,1430,13735,2216,9095,1930,6528,1491,4524,1241,1769,649,5832,1120,11772,1818,2701,977,9071,1412,2368,638,569,399,1879,749,1052,562,1404,545,908,523,292,268,599,342,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,604265,11951,3112475,11834,693416,13574,367032,8931,534194,14021,387931,9970,413749,10194,262178,7886,104796,5009,349179,8383,3222498,15320,510848,10712,2711650,15352,582798,12375,318895,8877,463646,12665,341636,9449,362880,10050,234581,7414,93706,4930,313508,8034,273296,12595,46361,4595,226935,10595,59982,4693,27342,3244,42301,4594,28405,3307,28459,3235,16730,2235,6328,1364,17388,2276,126121,7872,29179,3006,96942,7845,32116,3435,11135,2267,14589,2549,9521,1844,12877,2462,6375,1604,1886,702,8443,1762,82241,6302,14718,1925,67523,5676,15605,1961,8744,1901,11726,2109,7627,1855,8196,1751,3894,1033,2606,932,9125,2033,12584,2403,3159,983,9425,2030,2915,869,916,528,1932,811,742,334,1337,650,598,303,270,169,715,373,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,92300,4215,1027390,4373,212128,5862,112406,4769,183495,5498,148345,5404,146142,4662,95321,4707,36492,2545,93061,4284,967086,7374,77684,3788,889402,7664,169588,5744,94958,4151,159951,5410,129181,5157,130361,4720,86448,4609,33461,2624,85454,4310,80788,5387,6539,1289,74249,5092,19780,2428,9612,1545,13966,2083,10904,1616,9512,1620,5420,1136,1736,767,3319,1033,33893,3430,3632,962,30261,3346,12094,1771,3775,1089,4804,1090,4534,1108,2564,822,1128,545,599,436,763,336,33084,3401,3291,891,29793,2983,8608,1363,3871,1026,4361,966,3466,971,3343,786,2102,808,696,445,3346,1056,4839,1416,1154,679,3685,1112,2058,581,190,182,413,299,260,216,362,417,223,209,0,159,179,146,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,612367,11520,4242383,11214,716586,10499,338050,8314,563105,11966,486107,10843,576805,12409,448438,10119,212276,6901,901016,12726,4195505,17875,512876,10507,3682629,17762,602151,9469,289307,7917,479884,11615,415163,10688,494990,10783,391910,9748,188524,6229,820700,12341,349748,11986,45511,3977,304237,11084,55580,4080,28786,2918,48630,3852,43371,4115,42970,4279,33100,2965,13143,1507,38657,3357,137235,7402,23579,2947,113656,6051,23635,2405,8403,1496,16530,2096,12650,1650,19166,2403,11095,1927,5937,1235,16240,2188,134875,7823,18427,3205,116448,6340,26209,2731,9516,1754,15249,2017,12446,1986,17170,2004,10533,1615,4096,1216,21229,2621,37387,3968,11974,1934,25413,2941,9011,1677,2038,757,2812,889,2477,995,2509,807,1800,733,576,371,4190,1070,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,593177,10853,5011683,11238,940807,12524,459738,9599,697899,11165,547953,11912,634865,13618,519556,10624,247628,6734,963237,11271,4848984,16411,490901,9907,4358083,15392,768772,11079,395858,8689,607133,11348,475513,11919,554123,13403,459830,10257,221103,6668,875751,11008,402634,13389,47585,4648,355049,12043,83144,4549,37738,3316,53703,4331,43881,3819,45837,3858,31482,2909,14572,2008,44692,3699,161069,8217,16486,2075,144583,7777,36837,3302,12215,1933,18163,2618,14432,1960,19713,2603,16261,2425,6402,1379,20560,2804,130935,6221,14632,2070,116303,5736,36974,3260,11681,2223,14348,2103,10515,1619,11621,1403,9742,1449,4606,964,16816,2133,61238,5051,23573,2444,37665,4212,15080,2435,2246,600,4552,1675,3612,972,3571,954,2241,583,945,447,5418,1302,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,999221,13055,7089933,13296,1527340,17680,767843,11762,1207504,14494,929958,13505,975431,13818,629509,10645,261621,6566,790727,12572,6907264,21399,835257,13173,6072007,21485,1217399,15853,648467,10440,1029668,13210,799601,12445,856576,12820,558343,9436,234904,6361,727049,11956,690882,14514,90387,5449,600495,12650,173083,6696,74879,4708,111898,4995,82959,4650,69882,4732,41184,3379,13546,1500,33064,2959,324351,11794,43086,3084,281265,10785,95622,5634,32240,2808,46582,3563,30876,3081,31928,2735,18619,1830,8445,1543,16953,2232,126259,7410,16461,2425,109798,6536,31376,2892,9942,1468,16436,2275,14593,2061,12853,2016,10190,1767,3769,937,10639,1804,40398,3568,14030,1872,26368,2875,9860,1932,2315,723,2920,773,1929,587,4192,1024,1173,367,957,498,3022,823,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,346097,8179,4040837,8215,731539,9729,358492,8666,600028,8408,517962,9568,624955,9077,449354,8439,180860,5266,577647,9659,3747166,13963,290888,7471,3456278,15169,574886,10053,298905,7770,501962,8577,438028,8964,548932,8932,398967,8206,165232,5389,529366,9221,313756,8993,22771,2673,290985,7869,70308,4160,28118,3007,51522,3759,43278,3184,38197,2513,26039,2560,8903,1130,24620,2426,209726,7405,16898,1824,192828,7049,53157,3656,20002,2203,31787,2672,26295,2459,26566,2282,17399,1874,4080,766,13542,1789,91957,5953,8913,1386,83044,5623,26141,2101,9788,1548,12165,1777,8704,1765,9660,1620,5978,1000,2047,720,8561,1607,24329,3470,6627,1492,17702,2656,7047,1715,1679,681,2592,971,1657,653,1600,602,971,477,598,406,1558,594,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,394118,8293,1989489,8206,498307,9211,245643,7511,357946,9246,261497,6702,270178,7935,153330,6666,52823,4344,149765,6417,2068041,11325,331080,8373,1736961,11534,418864,8642,212297,7290,312698,8656,231511,6815,239469,7782,136760,6050,47919,4186,137443,5718,156404,8860,27922,3025,128482,8034,38612,3737,16031,2004,25722,3491,16983,2468,15208,2405,8210,2059,2085,797,5631,1412,91770,5407,20911,2690,70859,5247,23304,3055,9997,1852,12447,2219,7817,1796,9059,1900,3475,962,1335,484,3425,1091,60821,4987,11197,2116,49624,4465,15874,2119,6632,1858,6690,1314,4834,1143,6296,1872,4864,1532,1400,541,3034,1014,6571,1249,3008,996,3563,876,1653,701,686,335,389,238,352,364,146,118,21,39,84,145,232,182,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,570128,10846,4339066,11199,927828,13701,468963,10232,753982,12689,604704,10833,621032,12374,378185,8249,151728,5405,432644,8247,4144060,18974,462306,9692,3681754,19602,730941,12737,390709,10207,630165,11345,518795,9605,543027,11455,336599,7553,137781,4968,393737,8017,408229,12623,50516,4023,357713,10935,98467,5427,41876,3076,73771,5189,50197,4173,44458,3532,22640,2773,7499,1581,18805,1906,210327,10198,36290,3502,174037,8490,60078,4106,23243,2439,28451,3059,21191,2127,18773,2455,9805,1590,2946,885,9550,1526,128156,7154,14367,2106,113789,6382,33693,3246,11827,1766,19527,2200,13645,2292,13641,2229,8507,1406,3230,1012,9719,1782,18422,2104,6649,1460,11773,1822,4649,1147,1308,765,2068,698,876,421,1133,500,634,370,272,264,833,428,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,75223,3736,760199,3786,167415,5535,82852,4100,138888,5165,108340,4765,101745,4252,64457,3883,25924,2239,70578,3123,698938,6767,62095,3460,636843,6273,126935,4807,67841,3731,114123,4565,93104,4526,89143,4152,57958,3684,24320,2146,63419,2664,70429,4925,6384,1385,64045,4648,18082,2582,8760,1405,14808,2027,8815,1551,6936,1700,2695,718,1014,429,2935,759,32262,3359,3121,782,29141,3079,11563,1661,3144,956,5222,1276,3281,880,2898,1052,1651,618,319,209,1063,544,31322,3072,2698,817,28624,2873,10359,1412,2868,853,4491,1071,3031,1014,2647,1031,1958,619,271,176,2999,905,2471,698,925,397,1546,492,476,238,239,190,244,237,109,178,121,113,195,222,0,161,162,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,122063,3895,1366667,4210,261368,5471,130483,5093,231687,5933,201444,5755,214273,5067,135197,4906,47384,2525,144831,4169,1238798,8523,97773,3891,1141025,8428,198560,5696,104721,4456,189214,4954,166857,5261,183876,4829,121674,4343,43315,2358,132808,3994,144247,6700,11531,1551,132716,6370,33008,2891,15614,1941,26528,2939,22243,2610,18679,2165,8051,1435,2093,691,6500,1166,56857,4099,4076,965,52781,3767,17668,2098,6217,1101,9538,1402,7441,1504,6786,1072,2592,718,711,312,1828,679,40765,3520,5776,1148,34989,3155,10242,1621,3139,908,6135,1366,4516,1062,4167,806,2394,717,1073,366,3323,886,8063,1458,2907,1021,5156,963,1890,623,792,345,272,189,387,258,765,417,486,291,192,237,372,242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
