GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010MA,B01001A_010EA,B01001A_011MA,B01001A_011EA,B01001A_012EA,B01001A_012MA,B01001A_013EA,B01001A_013MA,B01001A_014EA,B01001A_014MA,B01001A_015MA,B01001A_015EA,B01001A_016MA,B01001A_016EA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023EA,B01001A_023MA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US41,3358250,13638,1658624,7908,90026,1618,93977,4135,98957,4121,61026,1390,39899,1619,106486,1879,110165,1748,112363,1526,219222,2351,218774,1817,238532,1523,166316,890,73174,2100,29707,2038,1699626,7209,86643,1783,88620,3784,92810,3766,55573,1376,36132,1434,105882,2218,107810,1774,115134,1655,210207,1998,222666,1735,253508,1134,183045,1169,89817,2934,51779,2894,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10408847,14006,5095871,8362,265571,2414,276898,4662,301993,5843,188311,1492,141437,2236,330258,2847,334834,2389,313650,2295,605167,3054,749335,2133,753972,1575,483891,1239,253901,3330,96653,3417,5312976,7903,251948,2510,260836,5003,289046,5273,178003,1411,135592,1488,324684,2008,320163,1737,306426,1757,602808,2485,765070,2095,785942,1604,545599,1265,342104,4871,204755,4628,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,858236,5406,414450,3363,19699,1124,21784,1804,22755,1784,15923,647,12798,835,31382,999,27722,864,25344,682,48769,923,62629,963,60401,556,38694,433,18085,1063,8465,1119,443786,3000,19438,1186,19257,1649,22719,1811,14012,646,13261,709,31028,992,27436,919,25702,697,50203,862,66562,818,65820,611,43940,544,25853,1588,18555,1566,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3254145,8625,1599845,5333,87361,1761,94071,3975,95247,3677,56806,1496,45971,2234,110562,2565,103131,1888,98742,2187,204121,2078,220190,1631,214038,1128,172481,859,74917,1763,22207,1775,1654300,4862,84084,1975,90848,4049,90967,3918,54772,1418,42177,2054,100770,2159,103152,1416,97694,1894,202231,2097,226327,1306,235796,1036,189376,801,92537,2592,43569,2608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,724768,2261,364236,1506,23474,793,21325,1481,24574,1423,13387,590,10614,942,25155,1093,24056,604,24091,744,42323,375,47519,274,51847,236,32381,108,17029,822,6461,794,360532,1770,21292,776,21616,1579,21684,1525,12522,687,9957,1111,23859,1261,20861,568,22763,487,39862,652,47332,484,51334,297,32926,442,20800,968,13724,955,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5084404,7598,2486831,5660,141227,2084,153014,3542,157726,3849,94280,1736,63717,2453,165815,2983,160252,1913,155807,1757,325276,2142,354137,1493,332011,1157,241711,721,112011,2074,29847,1920,2597573,4442,136703,1861,145320,5194,148575,5204,90565,2097,61229,2527,165258,2887,160060,1987,161271,1679,325493,2039,363999,1494,359554,954,268444,1049,146301,3005,64801,3053,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20265860,39583,10085382,21345,727221,6175,747243,12983,744272,13148,435232,4721,292699,5644,737194,7398,723060,6684,724301,5867,1345849,6470,1306510,7050,1143122,4934,716188,3278,333341,4335,109150,4306,10180478,23588,684219,7952,719000,11176,708063,10006,419266,4886,271786,5091,693036,5394,697315,4765,702480,5871,1337958,6253,1314601,6315,1197778,4151,797148,3194,443523,4841,194305,4583,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2568018,10207,1287875,6381,109271,1903,111955,3683,111150,3403,61357,1055,36204,1262,105590,1630,91043,1245,99624,1184,171242,1482,136149,1295,125091,926,77769,727,37613,1476,13817,1461,1280143,5407,100807,1783,110342,3943,101538,4043,57944,1102,36819,1097,104935,1951,90037,1315,96626,1201,164977,1691,136020,1187,129448,1009,85080,717,48054,1682,17516,1612,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,591853,1756,291459,1159,14448,284,15317,1024,16548,1029,10951,408,9576,644,22068,677,16674,272,16815,259,33588,351,42744,254,45464,324,29798,184,12395,705,5073,576,300394,918,13276,349,15855,1333,14412,1348,10278,288,8760,703,21448,796,16637,435,17068,274,34161,314,44617,388,47592,305,31150,146,16995,990,8145,948,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5739681,13500,2845803,8587,160454,2681,167948,4857,171071,4653,102440,1934,80935,3368,198494,4110,201346,2878,195790,2819,374451,3305,413511,2895,373867,1305,253521,1231,113271,2428,38704,2248,2893878,8776,154803,2389,158339,5044,160225,4734,99714,2655,76452,2921,186877,3462,187791,2395,187037,2641,363908,2508,419975,2040,394902,1587,280055,1128,147945,3454,75855,3341,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5484997,15746,2739950,9226,157909,2244,160552,4693,162798,4318,98115,1987,64701,2060,186616,3406,194753,2062,193358,1895,354722,2849,383246,2471,381490,1374,250650,946,106556,2602,44484,2659,2745047,8840,151311,2308,154760,5374,152307,4654,95313,1562,60921,2007,172456,2481,180249,2181,183636,1849,343106,2630,379063,1928,394542,1536,268556,1232,133287,3536,75540,3498,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1731464,2718,851753,2339,45702,1009,47582,2960,53375,2867,30796,893,21971,1565,56498,1643,50586,975,50473,291,107520,617,118640,574,126398,536,88229,352,41253,1548,12730,1528,879711,2450,45483,968,46424,2816,47930,2833,29568,1175,20789,1516,55494,1525,48474,721,51001,312,107349,428,120200,385,132306,397,95111,342,54453,2099,25129,2008,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4966282,7475,2468687,4560,134320,1311,145705,3908,153133,3698,93472,1186,63945,708,167093,1430,152068,1214,159146,1265,299458,1433,367267,1296,359997,918,220973,696,110700,2084,41410,1963,2497595,4512,127227,1546,139352,3782,142735,3668,87497,857,62876,1295,162581,1445,141951,1223,153990,1221,291227,1569,366229,998,362298,1013,236281,720,140860,3068,82491,3165,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,531680,2736,270315,2074,16746,764,17564,1502,17545,1780,10516,912,6544,1167,20223,1394,20050,1403,19189,750,33125,1125,33980,733,38752,709,23201,517,10006,806,2874,641,261365,2686,16812,895,18234,1507,14492,1376,9216,813,6177,968,17882,1069,17937,985,18084,763,31129,1044,33410,701,37549,390,22908,605,12449,812,5086,728,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2520447,22007,1196644,11759,74887,2861,75776,4314,82110,4919,52898,2534,35979,2317,96028,3607,68777,2936,71985,2854,149876,4092,148819,3738,139522,3249,117274,2601,62755,2337,19958,2045,1323803,13881,63421,2765,71203,4125,81203,4053,47343,2215,36689,2827,89643,3258,78014,2835,78923,2802,167252,4490,172964,3797,173227,3468,144915,2983,84322,2807,34684,2465,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
