GEO_ID,B12503_001E,B12503_001M,B12503_002E,B12503_002M,B12503_003E,B12503_003M,B12503_004E,B12503_004M,B12503_005E,B12503_005M,B12503_006E,B12503_006M,B12503_007E,B12503_007M,B12503_008E,B12503_008M,B12503_009E,B12503_009M,B12503_010E,B12503_010M,B12503_011E,B12503_011M,NAME,B12503_001EA,B12503_001MA,B12503_002MA,B12503_002EA,B12503_003MA,B12503_003EA,B12503_004MA,B12503_004EA,B12503_005EA,B12503_005MA,B12503_006EA,B12503_006MA,B12503_007MA,B12503_007EA,B12503_008MA,B12503_008EA,B12503_009MA,B12503_009EA,B12503_010EA,B12503_010MA,B12503_011EA,B12503_011MA,state
0400000US47,5309334,2891,2556919,3865,832587,11503,1724332,10905,28092,2698,1696240,11255,2752415,3393,751194,9159,2001221,10020,26212,2737,1975009,10412,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,10339954,6221,3693020,22115,6646934,22962,101128,5364,6545806,24330,10661573,5811,3117291,21975,7544282,21700,108770,6050,7435512,21662,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178253,1767,1085912,1890,356153,5763,729759,6059,10331,1918,719428,6479,1092341,1856,284780,6056,807561,6168,13021,2230,794540,6699,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,528064,685,256941,1031,86611,2490,170330,2505,1716,524,168614,2618,271123,912,75506,2611,195617,2585,1813,496,193804,2466,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6772134,3689,3297416,4779,1144868,10847,2152548,12175,26776,2642,2125772,12420,3474718,4920,1019938,12977,2454780,12258,30206,2479,2424574,12252,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5722255,2266,2845066,2914,982876,12032,1862190,12164,24995,2903,1837195,11712,2877189,2642,784563,9335,2092626,9076,25068,2439,2067558,9623,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1532355,1817,751800,2500,240214,5752,511586,5979,7126,1128,504460,5966,780555,2122,184876,5278,595679,5216,9702,1471,585977,5262,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682400,2811,2307821,3071,804084,8816,1503737,9011,17262,1975,1486475,9187,2374579,2691,678969,7519,1695610,7451,18660,1668,1676950,7613,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469219,1355,238620,1996,72507,3244,166113,2934,1625,603,164488,3016,230599,2002,54138,3300,176461,3343,1874,632,174587,3310,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2921604,1170,1377833,2040,595124,7454,782709,6980,8872,1761,773837,6836,1543771,1684,549567,8707,994204,8521,9763,1329,984441,8108,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
