GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004MA,C14003_004EA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007EA,C14003_007MA,C14003_008MA,C14003_008EA,C14003_009MA,C14003_009EA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014MA,C14003_014EA,C14003_015MA,C14003_015EA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018EA,C14003_018MA,C14003_019MA,C14003_019EA,C14003_020MA,C14003_020EA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US46,817645,1771,195450,3717,7986,1270,48605,2423,52850,2511,30010,1013,17337,1527,19423,1825,10944,1645,8295,1242,27831,2687,3130,765,6226,1213,5147,1048,2351,679,2145,767,3722,933,2830,716,2280,657,594364,3895,13709,1453,3163,863,1065,426,1121,474,5867,1261,38300,2148,97829,2398,433310,2329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6312125,5175,1307442,12019,37373,3202,344750,8193,364946,8363,212324,3514,99213,4361,122050,6045,70819,5106,55967,3416,281749,8981,25285,2622,51089,4368,50172,4184,33359,2587,24794,2600,45590,4101,27490,2729,23970,2714,4722934,10204,98470,4717,23849,2666,6857,1472,6636,1380,53420,3089,286875,7633,756185,7093,3490642,6158,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25813524,12058,6654774,27124,209409,8124,1774234,17995,1828029,17756,1047369,6753,481113,9343,649722,12874,381120,9572,283778,9697,812492,16199,124001,6498,158846,7685,135963,5345,70496,4612,60731,4066,99654,5987,75221,5687,87580,4970,18346258,25815,469544,10814,83267,5441,28704,2823,42540,3685,231320,8689,1230694,14888,3448389,13189,12811800,12390,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2795749,3810,823324,8845,24501,2555,225959,6067,236165,6009,129055,2099,47426,2558,73755,3929,52751,3560,33712,3145,130563,6411,19429,1974,22074,2679,14439,1929,7985,977,7642,1414,31078,2943,16133,1781,11783,1346,1841862,8224,58726,3214,11990,1508,4213,1025,3860,940,30877,2356,141841,4759,367479,4235,1222876,3889,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608282,1158,118302,3345,4252,860,30004,1837,29743,1879,20424,857,11486,1144,10934,1616,5174,1020,6285,1017,27959,2456,2645,741,2572,645,3468,859,2412,696,5314,1075,7061,1217,2952,848,1535,411,462021,3014,5704,942,1520,707,310,227,476,271,3352,647,28326,1929,64770,1699,357563,1717,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8027413,5816,1800003,16219,44711,3063,440453,9175,462240,7980,273290,4040,160175,6108,196148,7191,121943,5039,101043,4153,368648,10705,56168,3109,61565,3911,52650,3721,32168,2721,27868,2654,45833,2992,42297,3670,50099,3892,5858762,14731,107795,4835,22433,2498,7264,1421,7924,1302,56803,4544,348630,8153,1001411,9379,4306502,9113,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6799458,5339,1481538,13478,34691,3043,379200,7405,397066,7854,236524,3490,110129,4440,141965,6859,101570,6751,80393,4034,243616,8513,39102,2756,49771,3249,39120,3658,18167,2256,18742,1864,29526,3434,24392,2448,24796,2492,5074304,13665,108341,4721,24018,2248,5894,1473,8687,1617,48467,3972,325564,7196,886795,8716,3666538,5625,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1790661,2487,372603,6719,13377,1984,95023,4076,100220,3988,59421,1532,32520,1935,40127,3101,17371,2148,14544,2049,38640,4004,3109,831,7275,1483,6742,1480,4063,958,3096,811,7355,1222,2838,1049,4162,1260,1379418,6158,26401,2157,3977,1154,2182,856,1745,635,12629,1703,75049,3586,199210,3270,1058225,3247,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5560761,3437,1211102,11107,40183,2717,292760,6124,314257,6538,200228,2232,101964,3301,138482,5345,66316,3826,56912,3335,240300,8403,23599,2107,57621,3641,50550,3226,18596,1561,18151,1915,31900,2806,19053,2156,20830,2153,4109359,9755,78503,3559,12814,1441,8074,1388,5514,867,37287,2311,232116,5746,646724,4426,3088327,5428,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,562284,1711,130896,3528,3403,768,33911,2062,33421,2509,20685,1166,11238,1835,13427,1646,7967,1934,6844,1111,13686,2122,2691,748,3691,1102,2236,915,1570,551,663,424,1055,517,526,370,1254,610,417702,3675,9966,1584,3146,1190,600,346,575,286,2820,773,28224,2286,75062,2386,297309,2744,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443825,3754,613509,8008,37507,2919,154028,5901,185572,6554,108027,3152,42230,3023,54545,4110,16818,2175,14782,1937,307659,9741,13351,2032,47135,4168,45509,4005,30896,2743,34465,2642,69976,4348,39181,3596,27146,2875,2522657,9200,28858,3074,7004,1629,3257,1014,7029,1443,30183,2680,143576,5155,374491,6210,1928259,4668,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
