GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001MA,B07401_001EA,B07401_002MA,B07401_002EA,B07401_003EA,B07401_003MA,B07401_004EA,B07401_004MA,B07401_005MA,B07401_005EA,B07401_006MA,B07401_006EA,B07401_007MA,B07401_007EA,B07401_008EA,B07401_008MA,B07401_009EA,B07401_009MA,B07401_010MA,B07401_010EA,B07401_011MA,B07401_011EA,B07401_012MA,B07401_012EA,B07401_013MA,B07401_013EA,B07401_014MA,B07401_014EA,B07401_015EA,B07401_015MA,B07401_016EA,B07401_016MA,B07401_017MA,B07401_017EA,B07401_018MA,B07401_018EA,B07401_019MA,B07401_019EA,B07401_020MA,B07401_020EA,B07401_021EA,B07401_021MA,B07401_022MA,B07401_022EA,B07401_023MA,B07401_023EA,B07401_024MA,B07401_024EA,B07401_025MA,B07401_025EA,B07401_026EA,B07401_026MA,B07401_027EA,B07401_027MA,B07401_028MA,B07401_028EA,B07401_029MA,B07401_029EA,B07401_030MA,B07401_030EA,B07401_031MA,B07401_031EA,B07401_032EA,B07401_032MA,B07401_033MA,B07401_033EA,B07401_034MA,B07401_034EA,B07401_035MA,B07401_035EA,B07401_036MA,B07401_036EA,B07401_037EA,B07401_037MA,B07401_038MA,B07401_038EA,B07401_039MA,B07401_039EA,B07401_040MA,B07401_040EA,B07401_041MA,B07401_041EA,B07401_042MA,B07401_042EA,B07401_043MA,B07401_043EA,B07401_044MA,B07401_044EA,B07401_045MA,B07401_045EA,B07401_046MA,B07401_046EA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049MA,B07401_049EA,B07401_050MA,B07401_050EA,B07401_051MA,B07401_051EA,B07401_052EA,B07401_052MA,B07401_053EA,B07401_053MA,B07401_054MA,B07401_054EA,B07401_055MA,B07401_055EA,B07401_056MA,B07401_056EA,B07401_057MA,B07401_057EA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060MA,B07401_060EA,B07401_061MA,B07401_061EA,B07401_062MA,B07401_062EA,B07401_063MA,B07401_063EA,B07401_064MA,B07401_064EA,B07401_065EA,B07401_065MA,B07401_066EA,B07401_066MA,B07401_067EA,B07401_067MA,B07401_068MA,B07401_068EA,B07401_069MA,B07401_069EA,B07401_070EA,B07401_070MA,B07401_071EA,B07401_071MA,B07401_072MA,B07401_072EA,B07401_073MA,B07401_073EA,B07401_074MA,B07401_074EA,B07401_075MA,B07401_075EA,B07401_076EA,B07401_076MA,B07401_077MA,B07401_077EA,B07401_078MA,B07401_078EA,B07401_079MA,B07401_079EA,B07401_080MA,B07401_080EA,state
0400000US13,9890145,21256,523050,6910,1826691,8025,304206,7865,714765,9507,673433,8324,686391,7830,665654,14469,709422,13616,685043,6152,696850,6012,618068,9201,548601,9055,444507,7673,318295,7144,475169,3648,8406436,36778,418916,6921,1570153,13707,213951,6539,511401,9790,488069,9802,539298,8610,557644,13803,620748,12604,613739,6937,627488,5975,568335,9076,510090,9346,418609,7723,303082,6981,444913,3988,765710,25707,57536,4715,152447,9855,31961,3591,98635,6015,89897,6080,78242,6053,56713,4962,43897,4011,35889,3922,35606,3301,26782,2857,19856,2549,11853,1716,8018,1436,18378,2471,472429,21812,30131,3950,65157,7169,39906,3558,71296,5801,61785,5163,43310,4337,34947,3518,30546,3057,23638,2736,23188,2642,16295,2411,11416,1796,8446,1708,4666,1143,7702,1299,245570,13098,16467,2255,38934,4796,18388,2210,33433,3383,33682,3520,25541,3723,16350,2605,14231,2230,11777,2060,10568,1758,6656,1221,7239,1364,5599,1296,2529,721,4176,1219,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1391479,7890,72402,2482,217597,2208,33228,1997,99455,2477,108385,2739,101478,2820,87768,3406,88121,3729,86432,1478,91856,1393,91602,3385,87351,3475,76776,2782,48625,2866,100403,1029,1198766,10297,57295,2515,191479,3072,25006,1395,77256,2600,78383,3167,79028,2474,71713,3435,77023,3517,77322,1609,83415,1754,84273,3216,81654,3419,72984,2657,46719,2872,95216,1399,124846,8421,9333,1592,18034,2904,3898,1136,13037,2088,19182,2746,12540,1734,11112,1493,7547,1455,6141,1066,5942,1229,5207,1099,4488,1341,2796,833,1298,419,4291,926,7128,2063,1416,862,471,279,123,155,496,380,1069,741,1182,553,512,435,157,167,357,280,213,202,324,262,344,254,356,327,32,50,76,72,60739,5271,4358,1133,7613,1813,4201,1034,8666,1800,9751,1978,8728,1866,4431,1124,3394,1062,2612,923,2286,769,1798,719,865,518,640,341,576,412,820,485,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599631,10011,88471,3023,316783,3547,45287,2785,110010,3591,105261,3123,105819,2800,99974,4790,99700,4578,92782,2367,103312,1888,98208,4010,98375,3943,81203,3097,59239,3140,95207,1352,1335689,14615,68521,3482,270981,5779,29976,2618,63124,3729,71485,3191,81920,3302,81343,4708,89978,4686,81150,2703,93418,2579,92341,3756,91400,3701,76198,3024,55893,3234,87961,1631,148695,11362,10656,2208,29672,4408,6121,1612,26295,3074,17432,2502,13575,2176,12237,2301,5986,1486,6137,1576,6794,1928,3512,1086,3346,825,1675,515,1277,490,3980,951,58360,6101,5586,1655,8666,2018,5200,1206,10674,1823,7532,1507,5070,1233,3624,1039,2536,947,3366,1733,936,527,1004,435,1202,523,922,456,1113,660,929,480,56887,5985,3708,1179,7464,1793,3990,926,9917,1781,8812,1873,5254,1258,2770,966,1200,582,2129,941,2164,764,1351,556,2427,988,2408,882,956,476,2337,861,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12775981,20713,643723,7353,2205917,6359,369910,4235,900769,7405,877575,6387,894618,5593,841611,12500,845940,12841,853970,4273,922403,3830,879145,9606,746630,9740,578584,8233,429393,7896,785793,2440,11021611,32616,525273,7709,1948290,11075,264986,5002,651487,9428,634354,8357,707394,8270,718942,11897,746970,11613,775701,5239,847734,4798,818608,9553,697901,9652,544240,7982,407186,7557,732545,3953,1090742,26711,78756,5373,180226,10332,37398,3024,142154,7423,152585,7081,121065,5823,77463,5145,64715,5641,51829,3554,46716,3772,38241,3046,30365,2589,20220,1934,12712,1531,36297,2955,340160,11603,21229,2532,38350,3943,34256,2583,60396,4684,46905,3567,33761,3106,23130,2860,17343,2011,12899,1664,14362,1985,10971,1463,7912,1486,6127,1252,3366,770,9153,1075,323468,14689,18465,2469,39051,5440,33270,2171,46732,3970,43731,3966,32398,3209,22076,2910,16912,2213,13541,1869,13591,2247,11325,1926,10452,1729,7997,1620,6129,1667,7798,1314,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6488141,13697,334706,5273,1161110,3933,185824,4137,478384,6062,419597,4595,417716,4042,398515,9420,426419,10091,421033,3129,467715,3415,446188,8127,389563,8181,315030,5094,221204,5140,405137,1957,5540754,26629,267405,5771,1013386,8897,132394,4288,310579,6719,304036,5738,335113,5158,338190,10239,374594,9118,375674,3837,425650,3707,415504,8168,363330,7746,297132,4828,209666,4896,378101,3016,576965,18569,45450,3793,102021,6253,22626,2225,94011,5110,65607,3865,52559,3659,37116,3601,33278,3424,29909,2898,25842,2518,18755,2333,14939,2749,10753,1862,7134,1122,16965,1814,233553,12110,14304,2468,30536,4247,21925,2370,46104,3787,30301,2695,17819,1954,15278,2560,13219,2218,9468,1619,9400,1451,7187,1316,5690,1277,2854,827,2754,748,6714,1082,136869,8574,7547,1927,15167,2306,8879,1238,27690,4067,19653,2588,12225,1928,7931,1254,5328,1133,5982,1117,6823,1495,4742,1139,5604,1545,4291,1130,1650,709,3357,817,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3051259,10061,152793,3721,528046,3731,89557,3401,223966,4560,190003,3274,198238,3114,183388,5754,179094,5355,188140,2687,220237,1972,214357,3947,192184,4674,150376,3150,109813,3173,231067,1353,2594781,13916,124006,3819,464246,4494,56211,3102,128145,4574,136060,3336,160397,3554,156960,5556,159336,5519,168356,2836,202759,2257,198901,4249,181155,4480,142876,3139,103095,3270,212278,2180,266980,12098,17653,1787,40099,3975,13507,2127,55137,4146,31273,2646,21805,2661,16980,2357,11778,1911,12805,1875,10948,1520,8907,1360,5583,1220,3655,1029,3965,881,12885,1470,112538,7466,6882,1342,14989,2488,14240,1641,25507,2779,12574,1566,8461,1366,5289,1057,4094,1039,4534,953,3273,651,4124,1120,2416,607,1559,479,1431,536,3165,720,76960,7152,4252,1222,8712,2191,5599,1123,15177,2202,10096,2274,7575,1510,4159,1157,3886,1246,2445,905,3257,842,2425,747,3030,1081,2286,747,1322,643,2739,895,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2848002,10892,158833,4308,518471,4427,83777,3652,209978,5182,191184,4156,193224,3279,169916,5005,176026,4545,167860,2177,196604,2323,191365,4647,173076,4690,130855,3359,95240,3450,191593,1692,2378716,16745,125215,3560,440246,6901,55536,3090,126735,5368,133729,4161,150589,3935,140814,4582,151059,4931,151195,2281,179550,2456,175252,4632,161485,4389,122720,3371,90292,3235,174299,2539,277001,14532,21924,2689,50256,5449,11533,1959,48618,4233,33371,3513,24239,2391,18396,2344,15745,2186,9045,1443,10488,1662,9567,1667,6244,1116,4834,1170,2922,746,9819,1505,99238,6329,5243,1259,15070,2674,11523,1243,19430,2486,10930,1342,8122,1452,5464,1108,4881,1087,3361,825,3266,945,2844,687,2328,1037,1517,531,1162,456,4097,1084,93047,7502,6451,1434,12899,2227,5185,1024,15195,2382,13154,2214,10274,1807,5242,1357,4341,1180,4259,1074,3300,859,3702,971,3019,910,1784,663,864,486,3378,914,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4337415,10626,218632,3910,740869,4840,116206,4191,305032,4683,273412,4608,283739,4769,273711,6394,281720,6721,292661,2975,322294,2898,307684,5884,267951,5554,223669,5253,162012,4879,267823,1829,3663490,18486,171077,4943,631644,7482,81772,3798,199504,6235,195860,5094,221906,5239,224876,6022,244635,6370,259430,3409,289849,3934,280779,5431,249048,5683,209245,4876,153204,4962,250661,2496,398346,14450,28014,3374,71221,5345,14732,1939,62590,4709,44067,3373,32706,3008,30256,3542,22857,2653,19816,2026,19589,2661,17054,2349,11227,1797,8046,1127,5495,1031,10676,1819,177083,11396,11610,1981,24253,3965,14928,1653,29802,3778,20762,2641,19024,2436,12889,2238,8402,1357,7910,1535,7598,1424,6203,1213,4628,998,2981,952,2071,810,4022,916,98496,7763,7931,1959,13751,2649,4774,949,13136,1992,12723,2255,10103,2283,5690,1380,5826,1617,5505,1475,5258,1070,3648,986,3048,988,3397,1597,1242,563,2464,891,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4568045,12333,249052,4344,809382,5105,125004,4940,342069,6661,328018,4906,328272,4843,289468,8633,285069,8943,284591,4033,312307,3591,313236,6792,272818,6863,213326,5131,156674,4605,258759,2480,3970442,20735,201773,5291,708210,7401,96590,5413,250173,6410,252664,5832,270016,5735,247715,8600,251187,8181,256635,4665,290022,4204,291061,6734,257439,6183,203180,5214,149717,4326,244060,2686,360705,17438,31045,3810,69281,7004,12072,1747,54213,4622,43980,4717,33048,3700,24320,3934,19787,2276,17603,2750,14425,2090,11413,1684,9703,1950,6586,1078,4876,1065,8353,1590,150997,9530,9885,2295,18042,3167,12557,1688,25277,3615,21545,2477,14742,2738,9706,1858,8914,1852,6908,1392,5748,1018,7122,1756,3618,918,2078,810,1113,536,3742,930,85901,7457,6349,1570,13849,3222,3785,889,12406,2185,9829,1897,10466,2178,7727,1974,5181,1574,3445,830,2112,714,3640,1186,2058,832,1482,690,968,493,2604,1202,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1305084,6134,49775,2041,191935,2000,33578,1519,78493,2112,75110,2278,74687,1601,72703,3497,81486,3680,92396,1517,108885,1459,107226,2958,97254,2834,82091,2657,57580,2578,101885,1125,1138397,9455,41365,2116,173245,3093,22540,1440,51929,2923,51690,2780,61434,2140,62948,3889,72651,3517,82665,1916,99351,1840,101497,2925,90418,2694,78050,2671,54359,2502,94255,1559,96104,6907,4238,1070,13184,2458,3131,815,12847,2045,13594,1915,8467,1710,6389,1332,5890,1298,5555,1173,6721,1497,3885,785,4630,1120,2007,712,1395,497,4171,926,38507,3944,2471,866,2684,814,4946,894,7524,1569,6098,1288,2456,894,1789,891,1556,645,1787,746,1563,692,725,279,1325,415,759,355,802,355,2022,877,32076,4506,1701,918,2822,1345,2961,717,6193,1394,3728,1274,2330,1068,1577,690,1389,594,2389,960,1250,620,1119,406,881,496,1275,608,1024,517,1437,660,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5884563,14550,299188,4445,979174,4820,161417,3330,403618,5679,413664,4142,402675,3783,373369,7676,393372,8179,420734,3260,452625,3797,414439,7137,350004,6757,280262,5958,198233,5890,341789,2656,5091903,22914,242797,5013,858061,7064,124528,4082,300645,6263,300071,6098,319929,5190,317313,7475,344937,8512,380008,4617,417785,3768,383795,6755,327585,6546,264967,6168,186646,5767,322836,2849,448850,15831,34933,3012,79367,5442,12041,1951,50579,4464,60303,5127,50991,4129,31106,3102,29486,3071,25567,3190,20721,2753,17563,2424,12289,1834,7688,1453,6002,1384,10214,1597,166751,10246,11744,2509,22590,3723,10185,1675,25514,2920,26807,3193,14353,2011,13265,2098,9842,1876,7451,1380,6451,1457,6233,1290,3887,1042,1933,688,2750,1038,3746,936,177059,9996,9714,1753,19156,2808,14663,1738,26880,3112,26483,2690,17402,2477,11685,1800,9107,1586,7708,1542,7668,1821,6848,1453,6243,1176,5674,1111,2835,986,4993,1158,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6610990,13237,293306,4581,1016237,4420,199549,3692,481211,5644,473961,5426,439974,3622,392873,8512,436588,8745,472618,2952,508993,2282,469739,6672,412526,6040,322827,6067,238825,5929,451763,2317,5784744,21481,244266,5761,920230,7462,147583,3646,360081,6959,351759,6853,349668,5356,334805,8743,392828,8015,427965,3700,470353,3677,439935,6655,389655,5860,306835,5938,227966,6072,420815,2945,491560,17619,33592,3597,68202,5787,19496,2121,60740,4587,67419,4537,53257,3727,37691,4376,29394,3196,28765,2613,25215,2853,17896,2177,14331,1784,8694,1678,5984,1281,20884,2346,180950,8894,7937,1486,14611,2424,14405,2022,33564,3860,30098,3320,20106,2769,12263,1754,8503,1682,8517,1560,8525,1849,6943,1249,4216,916,3588,1002,2243,651,5431,1342,153736,8754,7511,1498,13194,2408,18065,1936,26826,2726,24685,3176,16943,2377,8114,1592,5863,1621,7371,2076,4900,921,4965,1198,4324,1106,3710,789,2632,802,4633,1003,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9770869,15448,449345,5902,1651044,5840,274008,3852,726309,5532,599207,5195,588833,4157,571418,9788,615988,9690,659973,3488,736543,3102,721209,8217,641604,8228,497794,7756,379778,7834,657816,2464,8336037,29138,353214,6706,1431005,8857,191288,3515,476899,7900,424867,6770,467730,5747,478096,9012,540711,8510,593600,4485,673551,4839,668080,7976,595961,8322,468564,6914,359028,7829,613443,2989,878098,19880,66600,4741,153313,7150,33875,2749,148218,6909,101442,5177,74672,4037,59683,3507,46599,3231,43023,3133,39648,2938,32371,2736,24703,2528,15870,1861,10894,1449,27187,2342,383397,14452,21443,2527,46521,4070,37596,2463,73439,5366,48243,3852,31995,2716,21607,2432,19454,2428,16702,1956,16489,2042,13272,1862,13435,2051,6848,1251,5525,1017,10828,1678,173337,10888,8088,1524,20205,3765,11249,1377,27753,2939,24655,3182,14436,2021,12032,2145,9224,1818,6648,1413,6855,1240,7486,1995,7505,1321,6512,1605,4331,832,6358,1222,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5369854,13176,273323,4007,932911,4293,146416,3192,355169,4577,361804,4099,381430,3836,336173,6591,332617,6464,351957,2415,405924,2559,385792,6055,328362,6381,250285,4011,181214,4089,346477,1762,4612655,18403,225929,4603,831565,7139,92379,3001,227606,5376,255049,4426,304255,3776,290341,5970,296653,6415,319674,3123,376431,3059,360697,6240,308999,5951,235677,4045,169342,3870,318058,2627,385099,11859,25902,2668,57274,4947,15928,1885,63652,3927,50719,3205,37585,2465,25177,2576,20313,1927,19549,2226,15799,1788,13380,2004,9357,1416,6580,1230,6595,980,17289,1956,250781,10092,15362,2271,31269,3073,22363,1745,44081,2978,39263,3139,27745,2452,13654,1900,11130,1458,8410,1246,8766,1625,6913,993,5790,1060,4204,857,3415,790,8416,1326,121319,6694,6130,1423,12803,2164,15746,1883,19830,2581,16773,2147,11845,2011,7001,1442,4521,1079,4324,1277,4928,1352,4802,1253,4216,1085,3824,951,1862,913,2714,899,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
