GEO_ID,C17018_001E,C17018_001M,C17018_002E,C17018_002M,C17018_003E,C17018_003M,C17018_004E,C17018_004M,C17018_005E,C17018_005M,C17018_006E,C17018_006M,C17018_007E,C17018_007M,C17018_008E,C17018_008M,C17018_009E,C17018_009M,C17018_010E,C17018_010M,C17018_011E,C17018_011M,NAME,C17018_001MA,C17018_001EA,C17018_002EA,C17018_002MA,C17018_003EA,C17018_003MA,C17018_004EA,C17018_004MA,C17018_005MA,C17018_005EA,C17018_006MA,C17018_006EA,C17018_007EA,C17018_007MA,C17018_008EA,C17018_008MA,C17018_009EA,C17018_009MA,C17018_010MA,C17018_010EA,C17018_011MA,C17018_011EA,state
0400000US18,1657223,12597,180534,6423,42809,3978,65180,3466,58953,3826,13592,1916,1476689,11767,114333,4734,450703,8725,471125,9329,440528,7423,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,10733,1513,20042,2194,26049,2238,6558,1184,738180,7501,40646,2410,204573,5183,253405,6450,239556,6197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,15439,1902,20986,1980,23535,2275,6898,1036,661744,7678,44968,2980,143818,5720,224840,6135,248118,5418,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,48825,3668,57500,4041,47059,3455,9321,1693,961881,11820,98176,4043,288887,6525,305005,7243,269813,7016,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,52019,3918,65103,4125,39813,3346,8583,1359,947141,11077,103020,5313,285267,7983,287559,8180,271295,7411,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,5032,1093,12167,1629,12772,1729,3369,1110,311245,4889,14118,1794,84994,4016,101365,4102,110768,4147,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,24980,3023,34588,2948,29627,2537,12907,1924,1343870,11944,92091,4010,281285,8075,364700,9381,605794,8408,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,36870,3780,44474,3623,34736,3301,17472,1759,1477029,12298,101405,4915,304089,7741,371133,7615,700402,10539,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,61831,3770,94052,4019,104235,4639,24263,2177,2200778,14387,138876,5224,543264,8122,775335,9621,743303,9937,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,22114,2535,29788,2434,38736,2929,11535,1694,1267421,10435,58843,2684,268576,5644,431522,7441,508480,9135,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,34616,3436,38970,2884,40522,3533,7407,1423,616948,8477,68318,3783,165379,5214,216683,5929,166568,6482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,40470,3227,52127,3542,55829,4082,12891,1906,1347499,12605,91267,4203,362755,7931,435281,9471,458196,9538,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,3253,888,8500,1336,9269,1332,2953,833,227201,5088,11086,1486,59111,3206,75581,3588,81423,3046,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,11692,1899,11301,1473,14647,1410,4224,845,438453,5413,28908,2240,102183,3142,156842,4513,150520,4496,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,21990,2516,20496,2228,21095,2303,6954,1128,571926,7912,66846,3897,134762,4984,211602,6235,158716,5320,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,4070,1128,6679,1171,7162,1471,2958,878,325032,5115,15556,1967,77565,3702,98233,4551,133678,4338,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,48671,3574,62471,3570,44192,3220,27788,2194,2020553,14123,143627,6713,470169,10357,506980,9520,899777,10614,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,24948,2364,24532,2383,25593,3055,5710,1201,408749,7109,44064,2414,90229,3950,138970,5349,135486,5300,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,184956,6588,178365,5975,140582,6742,60674,3825,4057377,19572,398855,9365,952484,14105,1113707,14715,1592331,15710,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,88776,4904,96222,4740,108745,5497,25555,2752,2172750,16961,189714,7092,491616,10262,725550,11780,765870,11702,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,1903,612,3643,843,6706,1495,1571,503,173977,3963,8622,1214,41992,2811,68228,2914,55135,2448,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,81762,5193,116111,5029,120086,5517,21811,2210,2583753,14984,176191,6347,763674,11112,799930,12546,843958,10440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,30075,1898,42598,2374,37695,2517,7221,958,848927,6916,72507,3047,231924,5207,289435,6030,255061,5338,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,24073,2921,30123,2983,40134,3241,11793,1666,860127,10332,58028,3419,171003,6592,315602,7983,315494,5949,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,70977,4596,118283,4933,86405,4364,24737,1978,2884652,16930,196460,6533,924906,13812,753726,10772,1009560,12367,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,7401,1375,8881,1502,7986,1364,1407,571,231490,5299,23447,2099,55372,3461,68205,3925,84466,4163,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,47859,3898,53212,4067,47157,3660,10352,1654,1043036,10411,93600,4932,272093,7191,331884,7607,345459,8155,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,3999,779,7195,1101,6456,989,2148,673,191437,4014,8111,920,48579,2550,70949,3087,63798,3122,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,61945,4110,89795,5253,60750,5001,15409,1921,1432445,15401,131520,5502,421706,9135,434989,10536,444230,9348,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,335826,9699,243774,8079,215319,9085,64427,4590,5547819,27507,724642,13183,1186955,16517,1748120,21509,1888102,19524,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,13690,1989,14352,1985,21537,2459,8929,1356,632987,6369,35785,3104,114493,4117,248720,6357,233989,5130,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,1940,587,6537,1088,4067,815,1477,461,147996,3267,6921,1095,40651,2126,42135,2445,58289,2631,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,43464,3444,55728,3785,53690,3527,18600,2140,1887338,15435,151279,5718,385726,9701,535982,9690,814351,11075,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,35193,3200,38347,2527,59504,4695,18251,2087,1573804,13718,105478,4823,292748,8263,568454,10105,607124,10218,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,15332,2199,24516,2507,17909,1988,4000,929,411112,6988,41481,2331,160192,4961,111102,4432,98337,3852,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,26637,2239,47426,2944,47753,3339,11628,1588,1352433,10596,77041,3256,368759,7808,452104,7882,454529,7434,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,2088,688,4009,949,4331,987,551,273,138053,3888,7863,1473,31808,2734,55901,3491,42481,2280,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,127745,5346,122966,5203,83152,4482,33211,2776,500431,9420,77168,3953,114737,5042,118765,5198,189761,5940,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
