GEO_ID,C15002C_001E,C15002C_001M,C15002C_002E,C15002C_002M,C15002C_003E,C15002C_003M,C15002C_004E,C15002C_004M,C15002C_005E,C15002C_005M,C15002C_006E,C15002C_006M,C15002C_007E,C15002C_007M,C15002C_008E,C15002C_008M,C15002C_009E,C15002C_009M,C15002C_010E,C15002C_010M,C15002C_011E,C15002C_011M,NAME,C15002C_001MA,C15002C_001EA,C15002C_002EA,C15002C_002MA,C15002C_003MA,C15002C_003EA,C15002C_004EA,C15002C_004MA,C15002C_005EA,C15002C_005MA,C15002C_006MA,C15002C_006EA,C15002C_007EA,C15002C_007MA,C15002C_008MA,C15002C_008EA,C15002C_009MA,C15002C_009EA,C15002C_010EA,C15002C_010MA,C15002C_011EA,C15002C_011MA,state
0400000US32,19822,1605,8916,1157,1186,444,3366,852,3344,800,1020,496,10906,943,2244,592,3633,697,3670,649,1359,401,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1705,579,676,378,177,186,170,215,184,212,145,131,1029,421,149,131,483,297,181,111,216,286,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,9950,1478,4969,1308,1324,667,1469,566,1259,559,917,350,4981,874,1127,551,1125,399,1793,615,936,430,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,117332,2987,56581,1888,12687,1391,20858,1804,17533,1691,5503,965,60751,1758,13077,1160,18717,1503,21643,1630,7314,1143,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,53035,3852,25309,2571,7595,1656,7328,1262,6257,1326,4129,1101,27726,2378,6075,1368,7273,1192,9408,1515,4970,880,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,71468,2764,33290,1858,9881,1455,11232,1308,9009,1173,3168,769,38178,2133,8455,1025,10193,1385,13737,1515,5793,947,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,21004,1297,9947,864,2307,583,2744,571,3864,758,1032,405,11057,1106,2083,598,2499,768,4902,899,1573,518,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,15667,1860,7167,1149,1361,486,2552,663,2206,659,1048,513,8500,1275,1442,569,2141,732,3171,799,1746,509,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,165263,3539,79031,2190,13709,1201,29310,2086,23597,1418,12415,1258,86232,2505,12522,1303,29225,1623,29491,1861,14994,1281,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30704,2874,14994,2173,3735,1679,4436,926,5229,1023,1594,617,15710,1623,2282,646,5578,1139,5782,1060,2068,654,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,17786,1698,10297,1340,2571,779,3706,958,2256,766,1764,649,7489,1237,1512,517,1907,535,2515,707,1555,582,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,3318,834,1684,770,169,205,851,685,378,379,286,224,1634,380,334,232,636,309,500,313,164,185,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,9254,1441,4398,1064,986,445,1130,484,1057,474,1225,497,4856,940,976,501,1249,406,1859,512,772,366,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,35489,1310,17873,1099,3496,565,7851,932,5402,994,1124,343,17616,1007,2996,626,5169,943,7217,888,2234,574,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,12495,1849,5989,1249,1320,597,1881,672,1612,623,1176,508,6506,1265,1349,564,1818,842,2464,703,875,525,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,77689,5643,37831,3358,9364,1559,9763,1794,12191,1667,6513,1214,39858,3473,7871,1215,10938,2085,14383,2117,6666,1124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18216,1513,8268,785,1991,528,2734,722,2440,644,1103,493,9948,1057,2337,550,2801,809,3700,818,1110,486,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2040,713,595,405,131,171,39,49,286,324,139,122,1445,544,247,187,219,144,531,358,448,363,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,15902,1865,8889,1273,1806,699,2147,595,3054,932,1882,601,7013,1227,858,466,1349,567,3144,898,1662,522,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,58087,2972,26710,1947,4834,901,9294,1360,10000,1144,2582,710,31377,1946,5583,1121,9186,1305,13061,1661,3547,766,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,2646,848,1156,457,410,345,297,203,206,134,243,242,1490,661,198,227,536,400,701,457,55,90,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,29865,1678,14553,1175,2431,518,5750,813,4665,757,1707,489,15312,1112,1698,388,5201,755,5998,825,2415,589,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8309,1464,4228,1076,395,258,1804,670,1773,675,256,145,4081,784,561,407,1179,559,2184,575,157,105,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,7071,1363,3414,835,1396,529,688,381,839,446,491,299,3657,884,1259,581,980,471,827,386,591,380,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
