GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001EA,C27012_001MA,C27012_002EA,C27012_002MA,C27012_003EA,C27012_003MA,C27012_004EA,C27012_004MA,C27012_005MA,C27012_005EA,C27012_006MA,C27012_006EA,C27012_007EA,C27012_007MA,C27012_008EA,C27012_008MA,C27012_009EA,C27012_009MA,C27012_010MA,C27012_010EA,C27012_011EA,C27012_011MA,C27012_012EA,C27012_012MA,C27012_013EA,C27012_013MA,C27012_014EA,C27012_014MA,C27012_015MA,C27012_015EA,C27012_016MA,C27012_016EA,C27012_017MA,C27012_017EA,C27012_018EA,C27012_018MA,C27012_019MA,C27012_019EA,C27012_020MA,C27012_020EA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,C27012_023EA,C27012_023MA,C27012_024EA,C27012_024MA,C27012_025EA,C27012_025MA,C27012_026EA,C27012_026MA,C27012_027MA,C27012_027EA,C27012_028MA,C27012_028EA,C27012_029EA,C27012_029MA,C27012_030EA,C27012_030MA,C27012_031EA,C27012_031MA,C27012_032MA,C27012_032EA,C27012_033MA,C27012_033EA,C27012_034MA,C27012_034EA,C27012_035EA,C27012_035MA,C27012_036EA,C27012_036MA,C27012_037EA,C27012_037MA,C27012_038MA,C27012_038EA,C27012_039MA,C27012_039EA,C27012_040EA,C27012_040MA,C27012_041EA,C27012_041MA,C27012_042EA,C27012_042MA,C27012_043MA,C27012_043EA,C27012_044MA,C27012_044EA,C27012_045EA,C27012_045MA,C27012_046EA,C27012_046MA,state
0400000US27,4117420,1660,1934274,12297,1877787,12215,1772259,13259,1535905,13012,185149,5392,5182,977,100777,4619,105528,5151,56487,2367,56127,2351,31581,2075,17300,1394,45802,2017,1938,431,360,269,1140596,11231,1025289,11004,916260,10130,594766,9457,146757,5585,24337,1858,199843,7146,109029,5144,115307,4026,115100,4012,36001,2222,57734,2938,111685,3838,6070,800,207,187,1042550,10580,466936,9104,416116,8090,174302,5511,70226,3511,67806,2895,161518,6093,50820,3554,575614,4882,573318,4839,139689,4492,312484,5836,569267,4919,56985,2988,2296,844,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,873066,10186,843750,9760,724501,10700,642057,10272,71557,4748,4898,1003,24256,2476,119249,6529,29316,2953,29316,2953,15193,1918,7311,1234,25991,2755,1542,580,0,206,449981,10486,407881,9816,279793,8790,181691,7703,56221,4839,8246,1717,44871,3239,128088,7341,42100,3028,41716,3040,12747,1558,15339,1747,40870,3026,4042,932,384,277,874239,11120,530513,10993,394475,9912,123264,5617,57242,4384,105011,4426,187008,7148,136038,6508,343726,4160,342187,4251,68748,4028,111184,4199,340208,4195,79940,3267,1539,714,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,1955796,16311,1883014,15764,1690491,15880,1500735,14687,180151,6503,7527,1387,34629,3258,192523,8245,72782,2978,71793,2906,39991,2735,17796,1761,61234,2747,1449,432,989,594,1102329,13901,993849,13117,756330,12105,526679,11005,156079,7634,24507,2550,80951,5562,237519,8448,108480,4000,108148,4000,33548,2215,38538,2376,105912,4048,6106,1196,332,193,1504920,15121,792576,13679,631873,12061,259845,7392,96291,4669,163669,6258,210867,7154,160703,7037,712344,5267,710504,5157,199071,6045,253755,5115,704785,5294,75539,4051,1840,615,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,322233,6098,307258,5678,263107,5741,219235,5952,41134,3175,1498,560,5619,1259,44151,3555,14975,1602,14762,1604,6575,998,4251,853,13293,1595,595,343,213,134,222857,5597,197085,5115,145589,5337,90123,4500,36803,2904,5181,1179,17414,2229,51496,3758,25772,2071,25467,2058,6394,1115,10294,1364,25121,2050,1889,563,305,348,238975,5550,114208,5030,85687,4339,33669,2518,20374,2212,19591,1795,26981,2756,28521,2652,124767,2207,124553,2239,31456,2378,53762,2852,123758,2296,13972,1676,214,222,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,705460,6402,674264,6483,611341,6631,524155,6934,89915,4071,2561,652,12110,1599,62923,3983,31196,1539,31148,1543,17131,1300,9789,1213,25993,1597,978,310,48,59,344890,6064,303889,5615,242229,5378,164330,5334,51902,3095,6527,1072,26937,2455,61660,3565,41001,2327,40843,2328,11032,1282,19355,1633,40116,2299,2292,499,158,175,336744,5416,149650,5058,120352,4456,53306,2929,23851,2047,25701,2203,40704,2940,29298,2229,187094,2787,186770,2778,39480,2655,88753,2838,185775,2791,22113,1883,324,360,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,900090,10598,871452,10425,740938,11888,659616,12591,65434,3850,2633,686,28390,2867,130514,6021,28638,2082,27348,1868,18111,1605,3951,694,21597,1577,1316,416,1290,710,518300,8821,475125,8760,350909,8103,238373,7959,50704,3665,7171,1599,63055,4713,124216,6106,43175,2459,42443,2484,15762,1879,11258,1645,41260,2474,2258,613,732,515,725508,10532,401306,10469,300154,8992,141497,7095,43767,3307,46355,4038,99511,6055,101152,6514,324202,3362,319185,3618,84813,4144,75027,4135,314117,3742,45557,3132,5017,1528,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,480237,7053,459135,7092,420415,6957,384598,6658,32449,2823,2329,864,7648,1661,38720,3494,21102,1798,20661,1775,13167,1300,5620,870,16836,1683,823,412,441,299,279473,6854,248132,6178,200558,5600,151135,5566,31134,2638,4686,990,19308,2302,47574,3569,31341,2383,31336,2384,12581,1536,11855,1481,30571,2280,1351,442,5,12,285378,6469,136277,5884,114644,5459,58760,3714,18924,2517,25038,2639,27839,3045,21633,2866,149101,2828,148719,2853,53626,3029,55024,3096,147232,2929,12252,1568,382,279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,3092336,17683,2960034,17768,2621245,19744,2369206,19412,198422,7528,8797,1389,115123,6366,338789,9560,132302,4620,129448,4506,90350,4182,23155,2295,100563,3895,4145,879,2854,903,1613649,17879,1450249,17744,1160380,16435,854906,13900,151978,6842,22020,2502,177234,6967,289869,8853,163400,5157,161773,5258,77045,3787,50396,2993,154919,5350,7861,992,1627,781,2117622,15572,1141215,14808,912970,13372,495377,8960,113705,5697,132307,5562,294574,9406,228245,9632,976407,6653,964222,6825,353290,8103,293957,6940,951049,6999,139656,4988,12185,1922,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,605072,10267,580119,9764,480892,8763,396286,9458,46766,3260,2285,618,42078,3693,99227,6030,24953,2435,24524,2442,12320,1912,5353,1323,20372,2270,1208,562,429,263,356671,9998,321357,9386,239676,8696,127073,5951,34201,3154,6838,1189,78579,5588,81681,4772,35314,2750,34614,2787,13226,1516,9239,1625,33759,2762,3034,687,700,504,589946,9917,337050,8694,262041,8009,87238,5711,34338,3194,52736,4082,125344,6740,75009,5309,252896,4125,248595,4106,81018,3401,59751,3706,245447,4340,40599,3075,4301,1531,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15282470,3460,6529634,29400,6270759,28482,5633027,31015,4861193,31399,457789,11638,27371,2808,489069,10572,637732,14184,258875,6154,253777,6224,171502,6125,40910,3169,194722,5297,14996,2075,5098,1157,3628228,25679,3300062,23782,2797168,21917,1742324,20114,393706,9969,54650,3872,768181,13046,502894,12848,328166,6728,324217,6516,157537,4610,86886,3902,307953,6519,26907,2120,3949,1020,5124608,26186,2914849,24796,2523561,22490,1019864,15214,332106,10735,353878,8369,1215532,18087,391288,13064,2209759,8642,2191686,8689,784611,11693,554724,10263,2169171,9059,499830,10345,18073,2361,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,3093479,18805,2992524,18348,2617392,19891,2264446,17431,308042,9993,11578,1643,72025,4569,375132,12261,100955,4018,100445,3993,55417,3495,28613,2531,89532,3779,5030,957,510,270,1783038,17652,1610541,16440,1164394,16194,741380,13830,260844,8187,26109,2717,156476,7031,446147,11886,172497,5354,171232,5317,59409,3592,64182,3757,168301,5202,11337,1375,1265,602,2588966,18653,1442143,17812,1115265,16026,432583,10366,198788,7397,240643,7407,391748,10359,326878,10272,1146823,6941,1139779,6990,334685,8149,419148,9136,1130496,7228,164317,6733,7044,1341,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,275574,5322,266234,5216,247176,5009,212265,5051,35735,2524,795,381,7126,1268,19058,2445,9340,959,9329,961,4239,592,3729,646,8436,915,267,133,11,15,154275,4732,134060,4681,116348,4723,80976,4317,22355,2247,2936,803,14211,1700,17712,2138,20215,1469,20008,1446,6475,956,10739,1148,19664,1428,1709,747,207,190,127411,3773,58074,3314,49819,3100,22810,2112,11036,1614,8214,1059,13193,1477,8255,1320,69337,1884,69224,1892,16581,1694,41099,2227,68344,1929,7904,1179,113,95,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,3736055,21459,3609757,21370,3324155,21446,2981761,20536,247052,7128,15827,2185,167271,7303,285602,9942,126298,4529,125222,4538,80148,3950,25818,2030,102598,3581,4900,1012,1076,616,2200988,18631,1977231,18779,1657383,19702,1109545,15066,203162,6529,44665,3317,368664,9295,319848,10120,223757,5319,222770,5334,88959,4158,69435,3923,216601,5251,12910,1570,987,333,2852285,19039,1474149,17811,1260326,15034,534966,9852,139572,6038,243439,8474,508670,10447,213823,6680,1378136,7008,1370406,7093,525205,8591,438426,8287,1352467,7368,151116,5409,7730,1449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1268676,10060,1213061,9650,1031336,10044,905867,11199,111803,4560,5378,944,29927,2374,181725,6331,55615,2717,55130,2679,32974,2409,14149,1345,47833,2316,1926,499,485,201,620132,9456,554193,9204,378717,7989,250593,7087,69629,4011,11602,1558,54981,3550,175476,6232,65939,2779,65618,2785,23025,1994,23065,1777,63394,2713,3577,764,321,205,959035,8482,537790,7670,396605,7283,160414,4384,66188,2925,90253,3680,124770,4697,141185,4251,421245,4015,419176,3951,121755,3655,139781,4468,415668,4086,50795,2563,2069,616,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1157292,10569,1115607,10144,995538,11221,854403,10984,96791,4976,4184,1100,73645,4260,120069,7200,41685,2710,41118,2692,23381,2196,10937,1593,33641,2544,1790,516,567,477,875671,12376,798914,11263,654590,10037,390879,9450,103671,4616,13009,1754,179521,6795,144324,7130,76757,3545,76134,3563,24454,1838,28522,2177,73953,3543,5845,1085,623,460,1041259,11611,535106,10669,458625,9868,165476,6422,74917,3732,77028,4182,205509,8448,76481,4566,506153,4488,504589,4435,136947,5031,199519,5533,498806,4431,72778,3745,1564,821,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,4184656,22167,4020617,21372,3710790,21469,3355055,22283,347661,9647,15139,1599,104863,5289,309827,9459,164039,4817,162985,4811,104320,3492,41932,3226,134041,5098,7581,1074,1054,374,2410890,19914,2150150,19968,1781705,18165,1249839,15122,312881,8544,42532,2947,262051,9887,368445,10983,260740,6353,259129,6207,95455,4170,109618,3781,252348,6204,16591,1533,1611,586,3294195,20859,1663092,18293,1425503,15494,625553,10980,240473,7010,262816,7482,564136,11726,237589,9193,1631103,8440,1624169,8482,506696,7973,701882,9789,1610351,8450,217321,6020,6934,1268,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,337224,5085,322648,5140,293597,5322,254733,5581,24821,2317,1051,428,21178,2590,29051,3190,14576,1667,14534,1658,10709,1385,2482,698,11125,1445,92,88,42,69,229585,6036,209193,5672,181842,5716,115389,4757,32829,2403,4483,1076,37495,3418,27351,2987,20392,1808,20236,1820,7695,1223,6558,1097,19404,1814,2026,748,156,125,260709,6246,135714,6028,123001,5563,46138,3359,15398,1945,25004,2716,60086,4840,12713,1985,124995,2120,124296,2260,33843,2390,44929,3052,122996,2328,22366,1966,699,592,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,1489785,17505,1435916,16347,1240889,15709,1085926,16849,124042,6096,6683,1133,42114,3660,195027,8862,53869,3268,53295,3293,31958,2432,13333,1801,46517,3004,1795,628,574,348,833817,13531,747284,12905,538568,10635,354092,8833,88129,4601,13550,1932,86184,6124,208716,9549,86533,4266,85789,4272,33766,2836,26278,2326,84077,4157,5754,1128,744,401,1329361,12957,725436,12170,551014,11389,217100,7646,83491,5246,132630,5641,207261,8056,174422,7154,603925,4806,601834,4671,181780,6426,201322,6319,597880,4590,83225,3993,2091,747,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,314275,4843,301552,4840,273212,4928,227431,5019,44320,3166,1141,441,5750,1190,28340,2435,12723,1311,12546,1323,5264,902,4614,847,10902,1257,790,337,177,148,158147,5013,134778,4617,108173,4072,70670,3081,23957,2099,3723,870,13299,2118,26605,2708,23369,1708,23191,1692,5567,935,10887,1169,22703,1606,1850,603,178,194,153395,4131,66832,3631,52351,3249,18230,1694,11215,1546,11628,1663,19498,2238,14481,1483,86563,2014,86325,2041,15508,1753,41593,2011,85722,2002,11892,1272,238,232,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,2047129,18129,1964841,17312,1725152,18158,1486226,17416,195764,8886,8276,1435,78495,4721,239689,9690,82288,3874,82031,3838,45739,2865,21776,2339,71251,3484,4119,1044,257,260,1157233,17288,1049978,17171,794315,12904,511822,11946,137363,6209,15334,1693,147318,7361,255663,10417,107255,4645,106924,4633,33608,2593,40627,2576,104243,4596,7334,1362,331,212,1754755,17045,986218,15632,786695,14117,298770,8663,114955,5505,184122,6325,314508,9365,199523,8894,768537,6469,765294,6512,205077,6074,277976,6837,758266,6815,119400,4978,3243,1066,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19379111,5466,9022383,31041,8703662,30922,7000558,32454,6183689,33123,722198,15216,28060,2993,205158,8399,1703104,22008,318721,7497,311378,7396,173762,5614,68884,3774,260454,6958,15836,1814,7343,1415,4374521,37951,4015218,34460,2655445,27367,1831425,25668,482636,10281,54983,4276,329513,11416,1359773,24333,359303,10170,351145,10181,129215,5298,104350,5179,339930,9903,26231,2300,8158,1711,5982207,32893,3648114,27753,2506390,24210,1187776,19730,388367,10521,440161,12343,793387,17239,1141724,17217,2334093,13463,2290656,13540,647331,13711,615332,10842,2255866,13718,386727,7752,43437,3681,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2013992,1783,892323,9600,867148,9564,762427,9089,678370,10225,79535,4089,1742,648,15477,2019,104721,5500,25175,1922,24892,1908,15635,1594,4877,962,20071,1794,997,392,283,267,570459,8244,531566,8083,416332,8536,310675,8318,75306,3706,7117,1552,36681,3094,115234,6341,38893,2657,38603,2640,13900,1680,14777,1660,37161,2583,1877,521,290,279,551210,8197,324101,7924,265309,7220,161502,5980,45839,2955,33609,2733,57907,3955,58792,3765,227109,2882,225674,3008,77140,3264,74099,3145,222779,3006,22192,1933,1435,676,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,498981,807,214152,4534,204334,4322,190698,4433,157985,4255,18225,1876,858,381,18062,1786,13636,1664,9818,1217,9803,1219,5039,823,2672,612,8421,1122,418,187,15,25,146841,4080,126093,3737,115528,3474,68026,3554,15995,1400,3456,711,33387,2416,10565,1396,20748,1480,20678,1484,8171,1046,7187,1131,20368,1464,1653,540,70,91,137988,3884,65423,3555,61681,3437,18825,1364,7067,1074,15533,1855,35652,3308,3742,728,72565,1662,72517,1674,20144,1611,29786,1668,72304,1643,13137,1353,48,79,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6250146,5469,2889861,17931,2783638,17864,2516865,18040,2203621,19390,260777,7846,8816,1443,37429,3177,266773,9910,106223,4471,104961,4286,71737,3432,22502,2174,83924,3710,3082,712,1262,688,1498056,15828,1344402,15119,1051132,14607,725646,13074,209062,7486,21160,2216,87281,5246,293270,11030,153654,4927,152355,4892,64574,3226,51402,3196,147318,4748,6646,987,1299,623,1862229,16288,1001608,14507,797432,13472,391135,9906,130827,5634,143916,6749,189674,7829,204176,8665,860621,6830,850867,6870,292986,6961,301116,8186,836486,6973,94968,5171,9754,1765,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5353777,3704,2251273,18028,2168501,16699,1973262,17633,1722381,17919,181156,7162,8239,1633,91355,6194,195239,8781,82772,3972,81808,3964,52191,3466,18866,1891,65641,3518,3009,599,964,476,1401579,15927,1281532,14596,1058531,12624,670112,11852,180136,6200,20867,2201,214993,8020,223001,8892,120047,4781,119007,4725,43498,3027,42873,2703,114615,4725,7432,1296,1040,577,1700925,14996,932430,13552,790135,12072,334571,7932,125474,6466,126288,6609,291435,8546,142295,6482,768495,5611,763307,5490,231209,6860,280365,6090,754088,5586,104646,4172,5188,1282,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438611,1847,525041,7504,505085,7772,448776,7926,398531,8189,25279,2339,2411,751,32087,2947,56309,5015,19956,1908,19898,1888,12606,1351,4806,1029,17128,1842,823,350,58,82,300835,7296,267443,6807,218488,6247,143513,6164,20864,1860,5290,1129,57886,3678,48955,3941,33392,2528,33344,2521,15518,1661,9481,1428,32685,2482,2251,626,48,62,612735,7666,346150,7263,306985,6891,119494,5482,23542,2208,73562,4100,146501,6154,39165,3203,266585,3105,266467,3111,115435,4474,70492,3495,264808,3155,32984,2865,118,109,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
