GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001MA,C18130_001EA,C18130_002EA,C18130_002MA,C18130_003EA,C18130_003MA,C18130_004EA,C18130_004MA,C18130_005EA,C18130_005MA,C18130_006MA,C18130_006EA,C18130_007MA,C18130_007EA,C18130_008EA,C18130_008MA,C18130_009EA,C18130_009MA,C18130_010EA,C18130_010MA,C18130_011MA,C18130_011EA,C18130_012MA,C18130_012EA,C18130_013EA,C18130_013MA,C18130_014EA,C18130_014MA,C18130_015EA,C18130_015MA,C18130_016EA,C18130_016MA,C18130_017MA,C18130_017EA,C18130_018MA,C18130_018EA,C18130_019EA,C18130_019MA,C18130_020EA,C18130_020MA,C18130_021EA,C18130_021MA,C18130_022MA,C18130_022EA,state
0400000US25,6554571,3046,1367066,3246,60627,4366,14663,2312,45964,3658,1306439,5088,187850,9363,1118589,10650,4181776,2280,387804,10279,107549,5272,280255,9155,3793972,11142,349225,13775,3444747,18780,1005729,1975,330201,6396,43344,3079,286857,6507,675528,7041,49124,3688,626404,7557,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,2165334,3939,107824,5196,38242,3774,69582,3896,2057510,7076,447678,13201,1609832,14768,5995949,3189,756510,11706,226411,7007,530099,9931,5239439,12244,697558,15123,4541881,19370,1533234,2177,543292,6757,59849,2792,483443,7006,989942,6689,59907,2905,930035,6977,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,1262904,3286,47088,3362,10477,1587,36611,3007,1215816,5075,154922,8565,1060894,8755,3328030,2622,296272,7106,74050,4045,222222,5378,3031758,7466,253146,8316,2778612,10758,774084,1860,247627,4567,25793,2356,221834,4907,526457,4751,27981,1968,498476,4887,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,717321,2938,32291,3697,13065,2686,19226,2319,685030,4473,211208,9984,473822,10603,1743813,2882,258390,8720,88039,5492,170351,7857,1485423,8871,271210,9858,1214213,12886,428426,2079,182348,5215,27803,2666,154545,4559,246078,4998,25735,2298,220343,5338,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892155,3749,1362918,4361,64137,4673,20827,3040,43310,3610,1298781,6510,254884,12546,1043897,12926,3615249,4385,461916,11811,130091,6757,331825,9853,3153333,12103,391584,10696,2761749,17337,913988,2470,339024,6906,38229,3131,300795,6599,574964,7301,39542,3206,535422,6909,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1004846,1366,220891,1635,7696,1144,1842,666,5854,1030,213195,1860,40995,5031,172200,4993,609785,1708,71561,4296,21435,2308,50126,3486,538224,4724,69531,4147,468693,6166,174170,1183,59889,2569,6319,1007,53570,2573,114281,2684,6974,1098,107307,2639,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1837329,1761,463054,1912,17431,1963,4747,1173,12684,1476,445623,2635,73255,5443,372368,5712,1107529,2148,101020,4242,25528,2363,75492,3809,1006509,4774,108024,5619,898485,7578,266746,1573,89690,2930,8953,1212,80737,2909,177056,3169,10714,1347,166342,3199,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2843025,2297,657834,2389,32312,3432,9720,2616,22592,2529,625522,4177,127628,9139,497894,9642,1767453,1731,203007,7544,49706,4366,153301,6997,1564446,7589,196044,9422,1368402,11265,417738,1327,146865,4804,15390,1802,131475,5067,270873,4857,19553,2404,251320,5087,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286530,1517,258185,1783,11238,1868,2145,736,9093,1644,246947,2447,25447,3133,221500,3878,817995,1599,88713,5561,20906,2642,67807,5018,729282,5817,44777,4997,684505,7551,210350,969,68673,3404,5896,916,62777,3444,141677,3315,6854,1285,134823,3243,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8774480,3323,1973408,3261,67082,4588,16138,2322,50944,3729,1906326,5283,292100,14060,1614226,15086,5497553,2824,427670,10986,90179,5495,337491,9561,5069883,10974,445343,14398,4624540,17959,1303519,2475,424457,6724,44716,3022,379741,6931,879062,6536,57627,3788,821435,7015,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037063,1913,493508,2841,18297,2230,5486,1527,12811,1939,475211,3353,135567,8005,339644,8505,1218040,2924,155319,6221,51689,4900,103630,5250,1062721,6261,188690,8226,874031,9043,325515,2047,132241,4404,18611,1957,113630,4388,193274,4411,17557,2369,175717,4030,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19267869,5816,4136399,5724,160513,7472,57127,5530,103386,5145,3975886,9606,852895,24042,3122991,25392,12261092,5009,1088241,17156,327884,8361,760357,14927,11172851,17546,1410799,24767,9762052,29673,2870378,3440,959310,12683,151938,6286,807372,11393,1911068,13050,169018,6468,1742050,13127,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9734531,5458,2254289,5474,99517,5019,32728,3514,66789,3941,2154772,6691,496907,15090,1657865,15820,6006771,5823,726436,15116,206348,8879,520088,13305,5280335,15332,734792,15670,4545543,21748,1473471,3957,538438,8412,66998,4309,471440,8096,935033,8819,68782,4083,866251,8906,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,726772,1350,168518,1351,4662,891,1291,685,3371,726,163856,1691,19017,2537,144839,3029,456781,1888,37726,2709,8978,1360,28748,2603,419055,2962,41611,3533,377444,4052,101473,800,36380,1858,4324,748,32056,1740,65093,1911,4742,684,60351,2000,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11289467,4442,2586663,5080,130249,6606,47580,3980,82669,5229,2456414,7562,502690,18138,1953724,17942,6932635,3653,841821,12379,255180,7930,586641,10533,6090814,13000,734557,17293,5356257,22510,1770169,2765,612287,8398,64050,3169,548237,8840,1157882,8414,70330,3510,1087552,9297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3784268,2410,942107,2507,44645,3122,14310,1775,30335,2466,897462,3957,194683,8399,702779,9297,2284190,3069,319494,7365,88953,3852,230541,6383,1964696,8205,265725,8236,1698971,11895,557971,2143,230237,4464,24699,1639,205538,4633,327734,4556,22128,1696,305606,4789,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3950277,2536,842712,2977,39181,3405,12582,2081,26599,2621,803531,4501,158077,10803,645454,11105,2456974,2276,319397,9449,98744,6731,220653,7554,2137577,9787,289854,11316,1847723,13703,650591,1712,244593,5573,23760,2224,220833,5530,405998,5486,23951,2557,382047,5481,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12382549,4229,2645645,4752,135888,6109,46356,4277,89532,5113,2509757,7680,466437,16598,2043320,17014,7635278,3668,876057,13183,243160,8511,632897,14337,6759221,13599,710330,15378,6048891,20679,2101626,2717,722681,10090,78491,4716,644190,9373,1378945,10194,85221,4115,1293724,10126,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1014930,800,209265,1063,9718,1762,3529,1214,6189,1240,199547,1901,37037,4335,162510,4487,642844,1380,72517,5154,20399,2820,52118,4122,570327,5147,63286,5262,507041,7145,162821,1128,55981,3432,8617,1721,47364,3347,106840,3342,8167,1501,98673,3400,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4736122,3648,1067138,4032,50669,3912,16412,2637,34257,3172,1016469,6072,239767,10905,776702,11065,2892397,3647,369256,10149,106184,6092,263072,8892,2523141,10709,356136,12972,2167005,16514,776587,2246,290125,6301,37244,2978,252881,6640,486462,6348,34770,2716,451692,6098,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827878,1278,205346,1756,7760,1323,2010,769,5750,1152,197586,2003,35237,3388,162349,3670,494463,1928,50626,4143,15289,2537,35337,3007,443837,4213,50901,4092,392936,5670,128069,1515,41697,1912,5448,971,36249,2028,86372,2404,5186,1301,81186,2398,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6422742,4167,1469880,4208,63802,4761,22196,3115,41606,3644,1406078,5995,332979,14253,1073099,13724,3964578,4141,548729,12004,168143,7657,380586,12086,3415849,12081,457140,13921,2958709,20248,988284,3174,392182,8319,52160,3215,340022,7401,596102,8828,45106,2855,550996,8962,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26780825,8065,7123545,7737,289988,10602,90709,6292,199279,8510,6833557,13560,1546599,35133,5286958,36061,16521855,7549,1618604,24433,384581,11485,1234023,24092,14903251,25966,1909777,31223,12993474,38142,3135425,5075,1208024,15201,163681,7365,1044343,13849,1927401,14298,158661,5454,1768740,13744,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2945258,2351,900713,2386,30250,3460,8283,2029,21967,2535,870463,4257,107711,8492,762752,9413,1740543,2075,154873,5583,27912,2672,126961,5469,1585670,6281,167031,7797,1418639,9094,304002,1669,107434,3761,9434,1325,98000,3668,196568,3665,11352,1515,185216,3752,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600408,872,116713,1140,8210,1550,1900,780,6310,1443,108503,1906,13569,2511,94934,3233,377272,1022,46483,2698,9748,1619,36735,2354,330789,2876,29089,2879,301700,3632,106423,653,35724,1922,3417,775,32307,1754,70699,1830,3591,758,67108,1853,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8050563,5810,1842215,4454,73210,5021,17774,2556,55436,4189,1769005,6365,255055,11721,1513950,12300,5046132,7176,476403,12373,109201,5925,367202,10927,4569729,13355,440980,14471,4128749,17944,1162216,3478,381141,8645,37244,2864,343897,8328,781075,8822,47149,3541,733926,9418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7003730,4914,1583981,4233,60519,4370,14274,1991,46245,3815,1523462,5690,231802,12091,1291660,12358,4403660,3996,481229,11106,127044,6367,354185,9566,3922431,10535,408340,12525,3514091,16188,1016089,2383,363543,7500,37908,3049,325635,7430,652546,7334,37669,3110,614877,7345,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792288,1970,371562,2717,21912,2829,7517,1853,14395,2207,349650,3677,86007,6128,263643,6840,1092962,2140,186321,6645,58081,4512,128240,5876,906641,6448,142021,6906,764620,9174,327764,1481,142559,4083,14209,1885,128350,4019,185205,4115,13748,2007,171457,4333,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5617691,2751,1268029,3048,51311,3734,16362,2184,34949,3107,1216718,4793,191076,10013,1025642,10708,3476944,2902,348889,7579,91326,4440,257563,6365,3128055,8054,317220,8932,2810835,10890,872718,2166,276613,5478,27850,2061,248763,5314,596105,5537,34130,2131,561975,5237,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570447,996,137243,2551,4416,1278,463,364,3953,1181,132827,2812,17691,3914,115136,4840,352800,2837,37346,3827,5815,1345,31531,3636,315454,4428,33031,4052,282423,6219,80404,927,29105,2180,2676,719,26429,2150,51299,2027,3749,912,47550,2066,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3442501,965,734295,1026,60193,4166,39826,3603,20367,2406,674102,4265,388300,9532,285802,9837,2089113,928,370400,9895,199713,8274,170687,7419,1718713,9918,704556,12693,1014157,13445,619093,719,306455,5686,136820,4977,169635,5091,312638,5726,117070,4734,195568,5904,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
