GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001MA,B08524_001EA,B08524_002MA,B08524_002EA,B08524_003MA,B08524_003EA,B08524_004MA,B08524_004EA,B08524_005EA,B08524_005MA,B08524_006MA,B08524_006EA,B08524_007MA,B08524_007EA,B08524_008MA,B08524_008EA,B08524_009EA,B08524_009MA,B08524_010MA,B08524_010EA,B08524_011EA,B08524_011MA,B08524_012MA,B08524_012EA,B08524_013MA,B08524_013EA,B08524_014EA,B08524_014MA,B08524_015MA,B08524_015EA,B08524_016EA,B08524_016MA,B08524_017MA,B08524_017EA,B08524_018MA,B08524_018EA,B08524_019EA,B08524_019MA,B08524_020EA,B08524_020MA,B08524_021MA,B08524_021EA,B08524_022EA,B08524_022MA,B08524_023MA,B08524_023EA,B08524_024EA,B08524_024MA,B08524_025EA,B08524_025MA,B08524_026MA,B08524_026EA,B08524_027EA,B08524_027MA,B08524_028MA,B08524_028EA,B08524_029EA,B08524_029MA,B08524_030EA,B08524_030MA,B08524_031EA,B08524_031MA,B08524_032MA,B08524_032EA,B08524_033EA,B08524_033MA,B08524_034EA,B08524_034MA,B08524_035EA,B08524_035MA,B08524_036EA,B08524_036MA,B08524_037MA,B08524_037EA,B08524_038EA,B08524_038MA,B08524_039MA,B08524_039EA,B08524_040EA,B08524_040MA,B08524_041EA,B08524_041MA,B08524_042EA,B08524_042MA,B08524_043MA,B08524_043EA,B08524_044EA,B08524_044MA,B08524_045EA,B08524_045MA,B08524_046EA,B08524_046MA,B08524_047MA,B08524_047EA,B08524_048MA,B08524_048EA,B08524_049EA,B08524_049MA,state
0400000US26,4383993,17263,1551532,17831,789068,12026,1008971,15447,343167,7570,689838,10565,1417,530,3630408,21630,1314255,17681,615305,10311,846645,14386,279068,6723,573988,9702,1147,525,378855,10208,102844,4759,80325,4997,77773,4023,42044,2758,75849,4576,20,34,58268,4742,16898,2171,17507,2209,11472,1687,3740,1164,8651,1710,0,189,101629,4326,26958,2588,32680,3267,25009,2294,5906,1177,10912,1381,164,74,55995,3623,14360,1715,15907,2096,9857,1612,4014,1075,11815,1343,42,69,158838,6080,76217,3019,27344,3039,38215,2622,8395,1447,8623,1404,44,60,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2876109,11512,1161196,11558,463454,8659,642040,10138,233677,6354,375171,8038,571,259,2247682,12655,906807,10544,339649,8008,513644,9178,191324,5511,295721,7099,537,257,239581,7406,84182,4262,43107,3425,43045,3144,25567,2329,43646,3091,34,48,104254,4416,42712,2868,20723,2074,25940,2227,1926,680,12953,1680,0,189,77032,3771,27532,2108,22444,2301,16620,1848,3743,620,6693,1085,0,189,50205,3553,20266,2091,9604,1282,8260,1239,3178,713,8897,1476,0,189,157355,5052,79697,3332,27927,2704,34531,2057,7939,1087,7261,1003,0,189,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1141953,11389,351687,9569,203559,7901,269665,9257,116481,5557,195311,7113,5250,1252,974119,11861,306896,9093,170811,7402,239239,9121,91756,5948,163333,6616,2084,824,104622,5627,26700,2679,22176,2608,18269,2332,17305,2197,19805,2777,367,322,3393,871,704,375,1146,512,119,115,328,301,1096,554,0,189,17576,2233,3655,899,3218,998,3277,872,1051,607,3730,1178,2645,839,17128,2378,3618,1265,2678,899,2690,963,2597,953,5545,1422,0,189,25115,2892,10114,1880,3530,1059,6071,1388,3444,1166,1802,751,154,246,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2886690,18643,1037727,13524,505733,10788,697178,11811,259385,9106,379973,8681,6694,1816,2363226,19292,869276,12881,393259,9927,579952,10365,208479,7389,309257,7998,3003,981,250690,8492,70442,4003,52338,4190,54627,3857,32265,3807,40806,3263,212,164,46905,4174,11187,1749,15763,2191,11115,2200,1684,673,7022,1428,134,162,53681,3669,14758,1675,16543,2416,12284,1638,3461,985,6537,1435,98,110,35658,3289,8097,1354,6354,1255,7666,1655,3818,1192,9689,1661,34,46,136530,5876,63967,3657,21476,3177,31534,3350,9678,1779,6662,1568,3213,1689,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479416,7204,182647,6402,90269,4949,102078,5319,63484,3752,39437,3205,1501,677,357711,6492,134407,5852,64520,3902,80492,4727,45372,3484,31864,2874,1056,542,49434,3763,15756,2041,10843,1678,9288,1699,9171,1556,3993,1023,383,294,3830,1278,989,589,1568,917,633,310,273,221,367,338,0,189,27039,2455,11577,1984,6641,1100,4290,873,3224,866,1245,446,62,103,12293,1828,5136,1071,2806,1017,1784,771,1800,639,767,324,0,189,29109,2309,14782,1516,3891,755,5591,1128,3644,975,1201,406,0,189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,997028,7665,365118,6859,160230,6422,232728,6570,101510,4422,135375,4308,2067,597,817976,8732,303971,6969,123416,5672,195271,5944,83530,4059,109855,4166,1933,591,88881,4615,25908,2376,18385,2391,17407,1966,11610,1671,15494,2033,77,86,7690,1395,1600,667,2303,657,2884,919,151,117,752,387,0,189,27908,2006,10647,1397,6551,1067,6210,924,1790,434,2675,736,35,62,16244,1967,3522,825,3303,896,2965,796,1507,490,4947,1096,0,189,38329,2511,19470,1945,6272,827,7991,1124,2922,698,1652,457,22,29,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,359653,9842,361318,9942,343381,9204,116867,5355,131663,6068,3150,749,1024543,12383,290423,8426,277050,9470,262792,8510,92002,4845,99270,4826,3006,750,137730,7426,28662,2445,41159,4044,36068,3575,15500,2309,16254,1907,87,101,48873,4494,5000,1188,18376,3282,14492,2374,3569,892,7436,1629,0,189,29136,2553,5945,1166,11165,1662,8125,1616,1633,650,2252,690,16,32,27645,3350,6325,1382,7521,1941,7105,1510,2615,1058,4038,1170,41,47,48105,3466,23298,2245,6047,1388,14799,2271,1548,638,2413,883,0,189,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,252086,7355,106723,5125,160683,5665,53102,3298,74870,5212,573,304,520983,8865,204944,7090,82170,4647,129502,5207,41754,2865,62267,4840,346,304,49705,4093,15003,2065,11526,1917,12116,1916,5236,935,5824,1152,0,189,4026,1149,1127,490,1041,599,891,434,550,501,417,374,0,189,19856,2229,5946,1178,4841,1158,4858,914,1473,537,2660,1015,78,277,8043,1644,1939,544,1942,963,1206,563,1176,627,1706,625,74,137,45424,3300,23127,2160,5203,1318,12110,1889,2913,941,1996,573,75,139,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,1560926,17367,682721,14872,981367,16402,294978,8760,452689,10940,5407,925,3050518,23010,1266121,16805,476145,12212,761367,14552,221871,7583,321667,9479,3347,771,312454,12776,88471,5814,63457,5120,69969,5109,35904,3566,54373,4421,280,266,224999,7989,63000,4116,58653,4480,56058,3546,11645,1955,35643,3778,0,189,139521,8084,29085,2763,46993,4929,36066,3329,8591,1675,17698,2316,1088,695,75543,5249,15823,1953,20604,2566,12280,2108,8984,2299,17276,2661,576,294,175053,6184,98426,5380,16869,2416,45627,2768,7983,1753,6032,1243,116,194,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,301765,8476,185871,8534,205780,7147,97787,5095,76191,4642,3933,1070,709118,13140,244624,7857,148443,7293,172873,7108,76378,4733,63524,4373,3276,1024,77907,5097,23929,2292,18369,2706,16169,1973,13786,2326,5377,1494,277,202,8171,1549,3225,892,2339,792,1312,539,507,366,788,444,0,189,20173,2423,5435,1138,5681,1457,4509,1090,1854,683,2384,900,310,292,13682,1891,4443,854,3035,991,2424,954,1921,691,1789,774,70,96,42276,3309,20109,2057,8004,1331,8493,1551,3341,1008,2329,897,0,189,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,3948395,33208,1883733,25028,2241609,23128,699566,11428,881154,14950,13384,1655,4960821,27560,1946918,19085,854662,17150,1186929,14329,416111,9136,548623,12086,7578,1560,622797,16193,208295,8588,135105,6242,136947,6086,68625,4737,73547,4631,278,153,2949400,26555,1277200,18881,660897,13312,666820,14329,165686,7187,178493,7822,304,264,585647,15785,234923,8323,141705,8438,140660,7147,23843,3118,41994,3355,2522,709,181531,8505,75268,5327,36488,2972,35463,3577,9836,1747,24025,2966,451,262,367645,11384,205791,7343,54876,3985,74790,4462,15465,2227,14472,2106,2251,413,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,1646255,19594,758606,14284,1031088,17264,444321,11137,601329,12678,39210,3049,3687937,23962,1368295,17737,602674,13120,857444,15446,331181,9656,497564,12002,30779,3112,422808,12229,107769,5428,80428,5676,81115,5902,81566,6031,69506,5634,2424,780,51017,4713,14463,1888,17445,2882,12084,2134,2335,905,4662,1417,28,58,77617,4595,21675,2448,22032,2773,16097,2257,7268,1250,6661,1446,3884,873,53886,4603,15624,2112,11961,1742,8823,1830,7515,2016,9756,1546,207,209,227544,8563,118429,6344,24066,2669,55525,4049,14456,2354,13180,2193,1888,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437559,5770,151329,5658,70324,3928,92484,4207,64653,3863,56107,3399,2662,728,358094,6848,122558,4849,54535,3773,80024,4367,52657,3490,46192,3270,2128,688,39413,3412,11145,1494,7318,1469,6013,1218,8570,1635,5969,1236,398,255,1336,558,634,434,302,268,81,70,78,82,241,188,0,189,15776,1692,5641,1024,4024,903,2903,726,1310,404,1898,683,0,189,4837,1094,1310,453,1068,557,607,285,818,566,898,392,136,146,18103,1810,10041,1260,3077,739,2856,994,1220,369,909,318,0,189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5393979,20740,1941193,20619,926142,12833,1257676,16819,408472,10052,858583,13944,1913,676,4495749,23996,1651828,19136,736671,11902,1055607,15674,339008,8903,711050,12418,1585,515,418407,11880,112700,5732,84435,4826,84556,4582,45986,3446,90429,5028,301,336,95066,5325,22154,2355,28075,2436,26600,3028,2498,854,15739,2017,0,189,126210,5078,37570,2680,36935,2835,32462,3009,6050,1311,13166,1928,27,46,58127,4411,14335,1927,14977,2178,9237,1377,5572,1304,14006,2109,0,189,200420,7634,102606,5125,25049,2605,49214,3129,9358,1571,14193,2288,0,189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1730466,11506,582165,8288,303668,7886,416212,8656,200689,5348,216006,6676,11726,1271,1426062,11723,494465,7600,240334,6437,349447,8251,156239,5211,179463,5678,6114,1103,177658,6698,47229,2953,37136,3022,37320,2769,31036,2889,24447,2375,490,339,6872,1295,965,365,2222,605,1779,660,526,353,1380,592,0,189,30698,2617,7172,994,9810,1599,7787,1421,2424,608,2447,608,1058,470,23944,2324,5182,989,5373,1025,5075,1240,3871,826,4443,1047,0,189,65232,3392,27152,2449,8793,1306,14804,1638,6593,1223,3826,783,4064,599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1888562,14550,705439,10517,346791,9231,431403,9889,171511,8119,232575,7662,843,410,1351383,16272,498182,9160,233705,8167,317608,8822,125536,6048,175574,6742,778,399,193875,8914,56452,4122,37398,3443,38489,3354,29182,4044,32354,3622,0,189,91974,5334,33519,3063,26696,2805,22045,2126,2366,644,7348,1576,0,189,68938,4437,24230,2651,18383,2530,16777,2192,4061,1060,5473,1213,14,48,65908,3765,29282,2185,12842,2034,12294,1730,4042,927,7448,1599,0,189,116484,6214,63774,3658,17767,2152,24190,2575,6324,1663,4378,1036,51,81,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5911288,22804,2213309,22566,1031472,17162,1371589,16555,480336,9173,812669,12760,1913,640,4500194,22600,1694314,20222,734875,12792,1054074,14697,377469,7658,637901,11723,1561,577,502487,10665,140616,5171,101227,5025,103933,4913,61390,3432,95131,5519,190,166,345301,9979,134562,6214,85758,5062,85558,5264,10850,1669,28564,2739,9,17,231835,7182,82174,4444,61818,4399,55839,3927,10457,1611,21424,2444,123,139,79421,3625,26094,2130,16231,1926,13180,1882,7458,1669,16428,1787,30,69,252050,7598,135549,4723,31563,2690,59005,3634,12712,1737,13221,1926,0,189,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,484342,7695,192722,5742,89369,4885,116133,6753,33909,2958,50834,3845,1375,476,385613,6982,157908,5413,68717,4061,91784,6275,26361,2410,40229,3478,614,329,45177,4496,14280,2436,8821,1688,10476,2098,4988,1329,6580,1638,32,53,11419,2154,3489,938,2962,1057,3473,1258,224,213,1271,707,0,189,18460,2375,5998,1360,4147,1023,5180,1016,1063,808,1868,807,204,216,6745,1554,1840,561,2832,1224,806,444,607,302,532,349,128,141,16928,2204,9207,1460,1890,893,4414,847,666,444,354,280,397,219,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2112333,18257,707923,13008,374959,10925,512048,12370,195411,8315,306913,10501,15079,1762,1748898,20301,604040,12714,298123,9907,431920,11596,152527,7318,257109,9494,5179,1105,198772,8218,46756,3793,45763,4363,41968,3804,30020,3595,33642,2855,623,381,10654,1718,2530,846,3133,1050,2648,970,970,661,1373,544,0,189,43390,2958,7337,1206,10534,1721,9615,1736,4428,1022,3719,1242,7757,1385,29913,3987,7946,1430,7755,1802,4914,1317,2688,1229,6247,1557,363,285,80706,4303,39314,2642,9651,1586,20983,2509,4778,1283,4823,1128,1157,566,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435764,6340,147669,5231,76996,4313,101378,4039,47278,2827,61470,3321,973,465,352024,6258,116193,5076,59547,3935,85914,3951,38737,2567,50669,2919,964,460,35965,2702,10848,1419,6934,1268,7971,1315,5299,863,4904,1088,9,16,3355,1141,181,245,982,578,366,219,131,137,1695,907,0,189,13206,1509,5175,867,4135,995,1969,602,566,273,1361,432,0,189,6244,1440,1690,649,1459,591,1183,857,566,255,1346,582,0,189,24970,2293,13582,1719,3939,907,3975,872,1979,550,1495,548,0,189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3002764,19872,1029673,13633,503739,12925,728411,14066,264650,9218,472413,12413,3878,938,2526427,23212,874515,14077,412022,12070,627567,13550,215735,8099,393162,11515,3426,803,268957,11226,72414,3680,55111,4705,54465,4457,33536,3729,53025,4123,406,379,23973,2829,3126,1013,8249,1775,5704,1136,2046,891,4848,1233,0,189,35404,3185,11586,1674,8991,1845,7804,1414,2455,1023,4522,1421,46,86,36606,3950,8046,1665,7331,1890,6490,1599,4680,1219,10059,1461,0,189,111397,5794,59986,3866,12035,1772,26381,2383,6198,1475,6797,1489,0,189,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12559656,35659,4420533,31105,2160800,26675,3040719,33156,1367442,21676,1518707,20817,51455,3871,10153731,41239,3658931,29757,1671258,26179,2485140,28619,1050063,18962,1253889,17382,34450,3267,1278449,25294,338520,9893,260535,10294,287074,11474,224714,10496,164317,8518,3289,1029,187955,7360,55802,3713,53483,4580,48048,3838,11220,1963,19156,2560,246,201,194029,9146,52030,3841,57924,5600,41378,3459,15395,2554,19039,2859,8263,1911,196543,7657,49701,3953,44937,3930,37188,3083,31261,3817,33015,2951,441,299,548949,12907,265549,8622,72663,5652,141891,6709,34789,3644,29291,3303,4766,1159,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1393568,12637,512707,9189,212056,7611,364383,8279,120281,5797,182769,7000,1372,445,1058763,12415,392417,8277,148126,6031,283338,8103,90312,4922,143483,5830,1087,411,156168,7326,43772,3639,30570,3267,35295,3010,21200,2912,25263,2804,68,85,36550,3716,14692,2125,7768,1759,9301,1984,1650,717,3104,838,35,59,38197,3966,11997,1738,11025,1943,9626,1975,1843,862,3569,1418,137,128,26513,2597,9820,1371,5379,1245,5735,1235,2248,749,3331,834,0,189,77377,4490,40009,3294,9188,1429,21088,2221,3028,864,4019,1004,45,74,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,319961,4755,130846,4443,55339,3353,68205,3316,29793,2109,35638,2477,140,133,245290,4807,100855,3787,40234,2854,54124,2855,23029,1838,26981,2047,67,72,27115,2412,9255,1266,4476,860,4927,977,3565,832,4824,1136,68,109,3788,775,1211,423,1016,421,1231,418,0,189,330,232,0,189,18659,1973,6274,964,5244,1091,4393,1235,1326,515,1422,469,0,189,5541,996,1869,488,1163,562,874,395,558,337,1075,552,2,189,19568,1772,11382,1278,3206,721,2656,621,1315,515,1006,341,3,189,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4005675,20484,1646972,17070,671312,14658,885236,13381,358422,9826,393058,12536,50675,3657,3168066,21316,1318040,15099,504472,13463,713007,12259,273595,8296,319172,10199,39780,3656,353555,12529,114417,5654,68061,5226,74001,4451,55338,4295,39521,3400,2217,730,129257,6426,54912,3609,27475,3047,28509,3002,5676,1623,9651,2134,3034,957,98047,5889,32309,2558,26868,3158,19493,2197,8057,1888,7637,1405,3683,1363,65931,4375,21298,2614,16227,2356,10686,1793,6983,1585,9729,1880,1008,582,190819,7001,105996,4314,28209,2792,39540,3065,8773,1626,7348,1387,953,734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
