GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001MA,B23008_001EA,B23008_002EA,B23008_002MA,B23008_003EA,B23008_003MA,B23008_004EA,B23008_004MA,B23008_005EA,B23008_005MA,B23008_006MA,B23008_006EA,B23008_007EA,B23008_007MA,B23008_008MA,B23008_008EA,B23008_009MA,B23008_009EA,B23008_010EA,B23008_010MA,B23008_011EA,B23008_011MA,B23008_012EA,B23008_012MA,B23008_013MA,B23008_013EA,B23008_014MA,B23008_014EA,B23008_015EA,B23008_015MA,B23008_016EA,B23008_016MA,B23008_017EA,B23008_017MA,B23008_018MA,B23008_018EA,B23008_019MA,B23008_019EA,B23008_020MA,B23008_020EA,B23008_021EA,B23008_021MA,B23008_022EA,B23008_022MA,B23008_023MA,B23008_023EA,B23008_024MA,B23008_024EA,B23008_025MA,B23008_025EA,B23008_026EA,B23008_026MA,B23008_027EA,B23008_027MA,state
0400000US41,816316,3878,262321,3744,185921,5445,110526,4802,64675,4966,7490,2190,3230,1031,76400,5258,21038,3125,18546,2983,2492,990,55362,4294,42350,3889,13012,2153,553995,4518,376480,8541,245509,8656,106602,6454,17233,2456,7136,1775,177515,8665,44832,4995,40170,4783,4662,1515,132683,7190,107728,6713,24955,3524,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2563616,7742,826411,6044,519092,9523,325270,8652,169676,6631,13926,2554,10220,2375,307319,9138,70128,5161,64198,4863,5930,1568,237191,8294,175250,7321,61941,5657,1737205,7966,1130919,11577,765296,13804,301846,10102,42497,3611,21280,3784,606286,13517,133347,6982,116270,6711,17077,2664,472939,12055,368166,11651,104773,6405,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203423,1921,64150,1824,39012,2961,27099,2654,10404,1642,1204,754,305,309,25138,2698,3866,1129,3694,1115,172,191,21272,2774,16630,2420,4642,1555,139273,2251,83855,3753,62108,3568,15661,2593,4011,1505,2075,966,55418,4359,10041,2206,9264,2090,777,547,45377,4223,36487,3940,8890,2186,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1020296,6431,328564,4664,193982,6089,115476,6203,71421,5158,5755,1488,1330,667,134582,6082,28551,3571,25298,3473,3253,1324,106031,5751,80440,5225,25591,3287,691732,6706,413390,9790,270976,9210,118663,8278,14848,2556,8903,2257,278342,10053,50661,5085,42743,4240,7918,1958,227681,10257,184809,8612,42872,5266,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198054,2170,68606,2218,45066,2460,32843,2413,11220,1258,724,429,279,362,23540,2425,7065,1262,6356,1246,709,331,16475,1906,12856,1738,3619,902,129448,2481,90186,3513,70573,3756,16208,2053,1573,853,1832,1513,39262,3144,11068,1579,9923,1562,1145,512,28194,2762,24407,2584,3787,1129,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1397180,7947,456971,6866,279365,8097,159137,6223,106286,6607,8369,1841,5573,1749,177606,7278,34524,4055,30420,3718,4104,1234,143082,6738,102333,6295,40749,4387,940209,9183,594074,11762,380675,12827,172447,9049,27035,3272,13917,2590,346135,11878,76163,5743,63381,5192,12782,2637,269972,11531,214533,9686,55439,6476,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6869767,12889,2277276,11443,1431126,15721,705661,15485,658511,16597,45833,5146,21121,3390,846150,14816,189222,10249,171598,9654,17624,3333,656928,16394,470412,16290,186516,8305,4592491,14998,2996536,28920,1735202,26176,1097261,27220,109380,8911,54693,6955,1595955,28915,322305,14667,290017,13492,32288,5067,1273650,26358,1024618,25133,249032,13976,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,881399,3324,294892,3494,238227,5852,108562,6441,122923,5716,4227,1331,2515,1018,56665,5189,15340,2804,13958,2721,1382,776,41325,4394,30870,3927,10455,2169,586507,4456,471323,9393,255703,10257,201701,9025,8541,2083,5378,1873,115184,7523,28203,3634,26235,3606,1968,888,86981,7190,73520,6523,13461,2258,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,113312,1414,34122,1240,25511,1814,17177,1526,6963,1259,1057,409,314,291,8611,1539,2366,884,2253,847,113,98,6245,1434,4257,921,1988,967,79190,1806,56640,2378,42361,2387,9971,1725,2774,925,1534,880,22550,2285,6729,1458,5671,1339,1058,494,15821,2115,12950,1780,2871,1143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1777624,7253,592924,6639,398985,8517,243703,8152,140916,7303,10382,2163,3984,1219,193939,7590,42770,4867,39621,4914,3149,1241,151169,6710,118771,5878,32398,3868,1184700,8184,805589,11015,540684,10988,224678,8672,30048,3978,10179,1844,379111,11522,77115,6124,68180,5646,8935,1886,301996,11085,249054,10409,52942,5161,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1535153,5604,514720,4931,371030,7725,196429,7312,156819,7954,13019,2690,4763,1371,143690,6381,40442,3761,37200,3614,3242,1163,103248,5801,73348,4723,29900,3264,1020433,5800,709136,11050,436908,12072,227472,10182,30965,4264,13791,2139,311297,11547,83510,6577,74163,6223,9347,2136,227787,9260,183707,9739,44080,4196,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,351552,3497,116078,2870,68249,3603,37872,3252,25788,3017,2254,883,2335,1037,47829,3447,12341,2431,10769,2376,1572,840,35488,3277,23042,3025,12446,2179,235474,3498,149517,5271,89582,4842,46872,4185,7966,1667,5097,1507,85957,4908,23870,3235,17986,2305,5884,1659,62087,4860,42796,3925,19291,3214,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1238445,4383,399123,4166,271461,4850,189996,5369,68700,4008,9632,1880,3133,1106,127662,5082,32020,3070,29904,2975,2116,848,95642,5319,76614,5158,19028,3233,839322,5320,570907,8526,421300,8720,116888,5911,23734,3404,8985,1576,268415,7453,72772,4579,65528,4416,7244,1929,195643,6668,163142,6436,32501,3416,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132763,2529,45877,2366,30947,2591,18092,2673,12108,2202,344,225,403,417,14930,2643,5398,1978,4887,1953,511,461,9532,2020,7916,1983,1616,726,86886,2514,63233,3100,44058,3644,16533,2753,1921,947,721,493,23653,2614,9036,2053,8548,2037,488,351,14617,2185,12179,2339,2438,954,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,708200,3423,206906,3949,72841,5462,44265,3977,20950,3178,3084,1329,4542,1579,134065,5600,25713,2972,22989,2825,2724,1074,108352,5659,58516,4332,49836,4669,501294,4835,214828,7868,125011,6110,55845,5764,16650,3252,17322,3376,286466,7838,43917,4882,36175,4494,7742,2036,242549,7533,150241,7376,92308,6753,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
