GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002EA,B08006_002MA,B08006_003EA,B08006_003MA,B08006_004MA,B08006_004EA,B08006_005MA,B08006_005EA,B08006_006MA,B08006_006EA,B08006_007EA,B08006_007MA,B08006_008EA,B08006_008MA,B08006_009MA,B08006_009EA,B08006_010MA,B08006_010EA,B08006_011MA,B08006_011EA,B08006_012EA,B08006_012MA,B08006_013EA,B08006_013MA,B08006_014MA,B08006_014EA,B08006_015MA,B08006_015EA,B08006_016MA,B08006_016EA,B08006_017MA,B08006_017EA,B08006_018EA,B08006_018MA,B08006_019MA,B08006_019EA,B08006_020EA,B08006_020MA,B08006_021MA,B08006_021EA,B08006_022EA,B08006_022MA,B08006_023MA,B08006_023EA,B08006_024EA,B08006_024MA,B08006_025EA,B08006_025MA,B08006_026MA,B08006_026EA,B08006_027MA,B08006_027EA,B08006_028MA,B08006_028EA,B08006_029EA,B08006_029MA,B08006_030EA,B08006_030MA,B08006_031EA,B08006_031MA,B08006_032MA,B08006_032EA,B08006_033MA,B08006_033EA,B08006_034EA,B08006_034MA,B08006_035EA,B08006_035MA,B08006_036EA,B08006_036MA,B08006_037MA,B08006_037EA,B08006_038MA,B08006_038EA,B08006_039MA,B08006_039EA,B08006_040EA,B08006_040MA,B08006_041EA,B08006_041MA,B08006_042EA,B08006_042MA,B08006_043MA,B08006_043EA,B08006_044MA,B08006_044EA,B08006_045EA,B08006_045MA,B08006_046EA,B08006_046MA,B08006_047EA,B08006_047MA,B08006_048MA,B08006_048EA,B08006_049MA,B08006_049EA,B08006_050MA,B08006_050EA,B08006_051EA,B08006_051MA,state
0400000US13,4555243,21695,4079763,20881,3626672,19600,453091,12985,342647,11408,62962,4625,47482,4161,104957,6737,79150,6069,1058,523,22719,2729,1794,594,236,143,9044,2008,69170,5980,60341,6278,231968,9335,2378018,14518,2125597,15060,1874722,16273,250875,9918,182633,8192,36467,3429,31775,3212,51027,4380,37101,4123,662,486,12286,1787,742,313,236,143,6694,1539,38154,4114,37653,4541,118893,6460,2177225,15928,1954166,16437,1751950,16395,202216,8445,160014,8001,26495,2809,15707,2312,53930,5062,42049,4499,396,349,10433,2046,1052,501,0,214,2350,862,31016,3514,22688,2934,113075,5708,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,570531,6672,475067,7451,95464,5214,72380,4582,14529,2106,8555,1862,49270,3864,48483,3846,142,225,455,391,39,64,151,169,6458,1094,29047,2608,16992,1953,32616,3184,388614,4834,319125,5144,272832,5436,46293,2835,35124,2457,6626,1231,4543,1132,21088,2134,20517,2094,6,14,375,365,39,64,151,169,4880,942,16779,2169,10367,1547,16375,2299,316300,5127,251406,4906,202235,5240,49171,3418,37256,3008,7903,1315,4012,1062,28182,2530,27966,2540,136,224,80,97,0,182,0,182,1578,525,12268,1514,6625,1203,16241,1663,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,645370,8933,566332,9324,79038,5103,62481,5011,10722,2582,5835,1134,5905,1226,5720,1192,88,144,10,19,0,193,87,144,5996,1359,23518,2778,8885,1484,45237,4045,395724,5362,346063,6156,304467,6642,41596,3503,31972,3544,6373,1825,3251,728,4210,1067,4210,1067,0,193,0,193,0,193,0,193,3862,1154,13952,2250,6359,1377,21278,2824,339187,5857,299307,6532,261865,6536,37442,3027,30509,2670,4349,1301,2584,784,1695,703,1510,637,88,144,10,19,0,193,87,144,2134,786,9566,1555,2526,782,23959,2580,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,4967687,25193,4485040,27164,482647,13251,378304,11247,63656,4333,40687,3665,566654,12552,226985,7963,2369,812,189023,7048,147852,6465,425,244,40329,2599,185404,7998,66320,4728,268434,8524,3209988,13237,2618962,15185,2366545,17277,252417,9841,195355,7990,34656,3102,22406,3005,288950,9114,101970,5518,1329,549,98569,4680,86801,4953,281,192,28951,2245,98226,5253,37702,3159,137197,6161,2884840,16294,2348725,16897,2118495,16534,230230,7765,182949,6415,29000,2873,18281,2064,277704,8235,125015,5368,1040,434,90454,4731,61051,3513,144,144,11378,1180,87178,5578,28618,2989,131237,5610,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,2809492,17189,2545272,17562,264220,10374,211147,9049,29719,2940,23354,2466,33240,3130,25692,2586,658,501,1971,813,4679,1063,240,197,14426,2076,69969,4347,27295,2760,109168,4985,1619061,10323,1483989,11014,1343533,11244,140456,6904,110253,5986,16607,2222,13596,1909,16660,2140,13174,1880,364,445,850,477,2159,691,113,138,10247,1653,37932,3054,16845,2327,53388,3412,1444529,12690,1325503,13343,1201739,13082,123764,6587,100894,5756,13112,1680,9758,1467,16580,2436,12518,2074,294,212,1121,635,2520,766,127,165,4179,1151,32037,2670,10450,1572,55780,3199,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,1410780,11334,1274961,11457,135819,5647,103474,4875,18009,2380,14336,1975,21648,2568,21230,2588,119,116,0,155,150,138,149,142,9100,1398,54044,3415,15008,1947,64248,3432,830182,7033,740905,7755,667001,8558,73904,3964,56954,3435,9308,1635,7642,1584,11230,1989,11028,2010,44,71,0,155,47,81,111,128,7099,1325,29116,2598,9680,1409,32152,2508,744646,8211,669875,7839,607960,6525,61915,3478,46520,2964,8701,1335,6694,1138,10418,1492,10202,1492,75,87,0,155,103,111,38,48,2001,521,24928,2081,5328,1252,32096,2601,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,1293653,11855,1168154,12818,125499,5275,94777,4376,17892,2253,12830,1574,8983,1772,8654,1762,53,44,95,102,0,168,181,153,4306,1167,32791,2751,14756,1846,59428,3100,757430,8100,692763,8961,628315,9100,64448,3874,48357,2966,8953,1571,7138,1347,4081,1193,3896,1192,40,36,48,80,0,168,97,113,3480,1091,18886,2156,9306,1312,28914,2267,656487,7449,600890,7319,539839,7404,61051,3412,46420,3038,8939,1325,5692,977,4902,1114,4758,1109,13,26,47,68,0,168,84,81,826,455,13905,1625,5450,1315,30514,2147,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,1744081,15305,1559409,14460,184672,7472,148452,7459,22762,2376,13458,1998,21727,2376,21358,2352,85,110,7,13,162,188,115,141,3730,982,46953,3182,22320,2381,59739,4095,1000245,9962,918451,10385,814500,9628,103951,5731,83060,5605,11963,1767,8928,1631,11085,1649,10786,1644,57,97,7,13,162,188,73,125,2481,749,26807,2579,12846,1749,28575,2425,898305,8641,825630,9499,744909,8840,80721,4076,65392,3693,10799,1469,4530,1027,10642,1664,10572,1659,28,48,0,187,0,187,42,71,1249,581,20146,2103,9474,1901,31164,3097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,1849208,16173,1667940,16472,181268,9554,132195,7456,31123,3939,17950,2620,29758,3245,27606,3105,1589,578,63,78,356,349,144,126,11118,1749,41099,3957,26294,2767,56858,4390,1045970,10767,951345,11452,855423,11217,95922,6669,70605,5613,14878,2314,10439,2158,14898,2411,13741,2248,923,495,41,70,89,151,104,135,7864,1293,24334,3322,17860,2090,29669,2695,968365,10955,897863,10309,812517,11058,85346,5692,61590,4258,16245,2819,7511,1561,14860,2055,13865,2074,666,378,22,37,267,317,40,68,3254,943,16765,1902,8434,1681,27189,2974,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,562142,7699,506801,8045,55341,3938,43697,3612,6554,1207,5090,1162,4045,1122,3716,1090,0,163,27,33,154,184,148,128,2022,867,24332,2464,7242,1613,36488,3120,322784,5214,284474,5321,253741,5515,30733,2548,25183,2386,2927,699,2623,798,2079,950,1963,948,0,163,16,27,42,73,58,63,1259,626,13495,1651,4711,965,16766,1813,313487,5725,277668,5643,253060,5513,24608,2447,18514,2180,3627,886,2467,719,1966,594,1753,546,0,163,11,20,112,163,90,99,763,609,10837,1409,2531,962,19722,2054,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,2479929,18327,2214171,19068,265758,10251,205074,8889,36174,3122,24510,3141,271533,9922,127020,8158,1607,696,122836,5576,19549,2190,521,296,9041,1484,77065,4640,31738,3314,131975,6166,1539277,9820,1280575,12370,1140480,13276,140095,6279,104076,5732,20605,2272,15414,2346,129427,6201,58274,4763,315,187,59556,3379,10981,1495,301,205,6392,1259,42827,3675,17489,2306,62567,4443,1462004,11884,1199354,11272,1073691,10808,125663,6536,100998,5555,15569,2085,9096,1570,142106,7258,68746,5682,1292,636,63280,4513,8568,1430,220,185,2649,751,34238,2724,14249,2057,69408,3688,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
