GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001EA,C07001_001MA,C07001_002MA,C07001_002EA,C07001_003MA,C07001_003EA,C07001_004MA,C07001_004EA,C07001_005EA,C07001_005MA,C07001_006EA,C07001_006MA,C07001_007MA,C07001_007EA,C07001_008MA,C07001_008EA,C07001_009MA,C07001_009EA,C07001_010EA,C07001_010MA,C07001_011EA,C07001_011MA,C07001_012EA,C07001_012MA,C07001_013MA,C07001_013EA,C07001_014MA,C07001_014EA,C07001_015MA,C07001_015EA,C07001_016EA,C07001_016MA,C07001_017EA,C07001_017MA,C07001_018MA,C07001_018EA,C07001_019MA,C07001_019EA,C07001_020MA,C07001_020EA,C07001_021EA,C07001_021MA,C07001_022EA,C07001_022MA,C07001_023EA,C07001_023MA,C07001_024MA,C07001_024EA,C07001_025MA,C07001_025EA,C07001_026MA,C07001_026EA,C07001_027MA,C07001_027EA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031EA,C07001_031MA,C07001_032MA,C07001_032EA,C07001_033EA,C07001_033MA,C07001_034MA,C07001_034EA,C07001_035EA,C07001_035MA,C07001_036MA,C07001_036EA,C07001_037MA,C07001_037EA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040MA,C07001_040EA,C07001_041MA,C07001_041EA,C07001_042EA,C07001_042MA,C07001_043MA,C07001_043EA,C07001_044EA,C07001_044MA,C07001_045MA,C07001_045EA,C07001_046MA,C07001_046EA,C07001_047MA,C07001_047EA,C07001_048MA,C07001_048EA,C07001_049MA,C07001_049EA,C07001_050MA,C07001_050EA,C07001_051EA,C07001_051MA,C07001_052MA,C07001_052EA,C07001_053EA,C07001_053MA,C07001_054MA,C07001_054EA,C07001_055EA,C07001_055MA,C07001_056EA,C07001_056MA,C07001_057MA,C07001_057EA,C07001_058MA,C07001_058EA,C07001_059MA,C07001_059EA,C07001_060MA,C07001_060EA,state
0400000US13,10088525,6934,523025,7522,1853054,4563,1028679,7070,1383268,8797,1388193,7545,1401045,6065,1208502,3822,809315,4521,493444,3820,8489689,34028,409356,9822,1566515,10767,743089,11446,1029281,12248,1168576,10458,1248712,9932,1109585,6838,754501,6657,460074,5188,782139,28132,57361,4566,170066,9133,119172,7978,162124,8123,115147,7121,70180,6040,47927,4463,25310,2927,14852,2018,476868,15082,30536,3608,64439,6015,107335,6520,112388,6381,62652,4861,46943,4825,27798,2784,14626,2249,10151,2139,283325,17018,21046,3237,45087,6553,50022,4455,64316,4853,35030,3755,29888,4088,19342,2774,11770,2077,6824,1723,56504,6654,4726,1767,6947,2146,9061,1511,15159,2572,6788,1601,5322,1383,3850,1221,3108,1098,1543,640,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1414355,1729,74845,1873,219113,890,134483,1493,216396,1794,177777,1124,174599,800,179989,598,133842,691,103311,516,1206066,10201,60053,2624,189862,3192,101893,3333,159881,4136,148487,3236,155450,2492,164886,2222,126856,1409,98698,1292,128513,8991,9847,2056,19629,2790,17007,2315,33293,3688,19371,2613,13945,2139,8347,1448,4349,1041,2725,791,8283,2581,237,200,1179,1224,1279,626,1496,622,1261,816,556,322,1296,788,363,312,616,692,53742,4403,3025,807,6274,1458,11317,2167,17568,2105,5674,1193,3591,908,4048,1218,1623,658,622,311,17751,3472,1683,702,2169,1035,2987,1240,4158,1155,2984,1086,1057,657,1412,574,651,337,650,390,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1635366,2042,92283,2264,320334,1607,156767,3028,216810,3562,204505,2578,198964,2926,202439,1574,145577,1441,97687,1153,1333758,15568,69071,3447,271391,5588,90372,4012,154460,4962,167830,4609,171576,4444,183616,3396,135461,2278,89981,2244,168437,11566,12958,2379,30748,4522,36432,3716,33705,3122,21254,3439,14855,2644,10239,2136,4681,1373,3565,967,50354,5849,4578,1335,6055,1668,13460,2123,10893,1936,5537,1232,4429,1484,3571,1310,1337,563,494,258,73809,7373,5447,1623,10275,2230,14022,2413,15669,2384,8785,1929,7608,1952,4669,1265,3909,1183,3425,1821,9008,2615,229,228,1865,1003,2481,1158,2083,947,1099,893,496,366,344,307,189,197,222,257,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12706393,5951,626064,6460,2180519,3148,1237872,4556,1773212,5413,1672605,4678,1744768,4132,1643128,2257,1040206,2668,788019,1941,11029917,29927,511362,8299,1937290,11000,914817,9270,1356578,11815,1453311,8183,1597766,8681,1541387,5361,988937,4472,728469,4592,1071716,27137,80448,5391,176450,9779,166108,7873,266710,9718,143614,7178,98709,6083,66973,4051,33636,3136,39068,3398,328113,12954,18311,2661,37611,4419,88112,4632,73639,4523,44556,4109,26356,2889,18820,2314,8362,1261,12346,1716,209828,10119,12795,1965,21082,2924,54312,4123,58168,4545,23288,3024,17299,2298,10685,1882,6237,1294,5962,1421,66819,5622,3148,1073,8086,1616,14523,2650,18117,2843,7836,1464,4638,1319,5263,1205,3034,876,2174,612,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6540691,4312,340220,4418,1160525,2939,676373,5207,842022,5129,822598,4338,878429,4048,855200,2691,555659,2370,409665,1487,5527512,24338,266832,6168,1000520,9801,448752,7887,625231,8545,706949,7561,793891,6295,790971,5317,520126,3611,374240,2999,604567,19966,47491,4158,108038,7968,120930,6238,123321,5771,72549,5342,50318,3719,40206,3730,19207,2177,22507,2233,238643,11224,16084,2269,26862,3233,68356,5252,54405,4545,23493,3180,20487,2440,13347,1932,8185,1524,7424,1304,147529,10054,9317,1664,21883,3562,32207,3356,35388,3891,16805,2498,11931,1778,8981,1661,6733,1586,4284,863,22440,3730,496,300,3222,1221,6128,1050,3677,931,2802,1562,1802,1067,1695,654,1408,679,1210,548,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3081446,2995,152631,3297,533669,2217,320642,3414,392752,4531,368059,3320,399872,2874,412669,1825,267973,1227,233179,1130,2598298,16346,122525,4113,463321,6338,187287,5064,295971,5427,315867,5257,362880,4222,384952,3387,254158,2087,211337,2049,266954,10527,18122,2031,39749,4493,67909,4161,53898,3481,28485,3181,21466,2365,15174,1738,7837,1100,14314,1706,119511,8365,7150,1383,17553,3417,37532,3219,22234,2178,14004,2622,7408,1294,6030,1107,2958,774,4642,971,85937,7418,4622,1189,12238,2741,25605,2631,17267,2431,8316,1945,6822,1225,5865,1404,2831,722,2371,726,10746,2176,212,212,808,493,2309,620,3382,1541,1387,717,1296,747,648,407,189,166,515,266,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2875640,2522,161065,2895,523168,2841,302928,3701,384499,4174,347230,3376,362357,2847,368341,1671,235259,1760,190793,1470,2405677,14673,125496,3263,452175,5486,194529,5395,281663,6647,292796,5126,325972,4069,339276,3543,219943,2357,173827,2599,262126,11676,21480,2504,45488,4373,50483,3860,58122,4862,30153,3009,20444,2382,17197,2275,8294,1167,10465,1554,98589,6591,6051,1246,11752,1874,30502,3306,22426,2510,9167,1520,7412,1472,4856,1104,3299,898,3124,839,91340,7226,7725,1819,11568,2211,21120,2356,18584,2222,12986,2047,7533,1619,5472,1163,3262,1009,3090,1685,17908,3502,313,231,2185,1110,6294,1604,3704,1217,2128,1022,996,436,1540,696,461,280,287,197,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4373403,3381,221677,4155,737217,3088,425719,3578,561502,4030,563472,3178,601478,2521,588210,2370,401646,2151,272482,1584,3706705,22052,173638,4399,629514,7554,284912,7068,425833,5583,476429,5648,535926,5217,545285,4250,380707,2883,254461,2377,364754,17856,30169,3397,63975,6135,69925,5542,69226,4691,49555,4022,37474,3521,22383,2747,11734,1619,10313,1621,179057,9240,10481,1970,25445,3676,40553,3388,38384,3276,22123,2391,18898,2722,12907,2124,5195,1054,5071,1027,106918,8171,6994,1306,15057,2516,27529,3479,24245,3044,12288,2066,8553,1571,6735,1349,3358,929,2159,731,15969,3239,395,257,3226,1643,2800,1054,3814,1060,3077,1395,627,377,900,429,652,369,478,256,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4612024,4460,246145,4583,811340,3599,459284,5075,670600,6183,578072,5883,597756,5154,595219,2602,383313,2716,270295,2314,4007364,20659,198422,5864,707261,8912,350872,7419,524079,7944,502239,7346,544817,6637,557040,4065,365909,3301,256725,2667,354502,15741,30843,3916,73479,6840,56672,5065,81798,5385,44310,3871,29875,3277,20798,2278,8487,1323,8240,1127,141721,9236,9451,2343,18310,4191,30300,3049,37114,3360,15064,2174,13405,2239,11075,1996,4183,919,2819,798,93321,7854,6245,1841,10160,2321,19101,2283,23635,3003,14342,2169,8522,1619,5196,1142,4070,1146,2050,713,15116,2842,1184,671,2130,998,2339,863,3974,998,2117,822,1137,484,1110,686,664,464,461,317,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1317444,1397,51968,1667,192007,1632,112229,2034,151964,1903,152672,1439,196149,1602,209887,1107,146641,712,103927,665,1127394,9359,41841,2078,169595,3385,70909,3558,109534,3653,133535,2774,176577,3035,193187,2740,138857,1527,93359,2133,114604,7565,7002,1547,13869,2707,22918,3021,25715,2876,11580,1959,13095,1961,10154,2027,3799,1171,6472,1579,41667,4921,1382,564,5139,1268,10165,1737,9866,1784,4444,1493,4459,1597,3158,817,1101,432,1953,698,30123,2991,1597,653,2727,828,7658,1197,6026,1539,2845,964,1688,601,3023,764,2579,881,1980,983,3656,990,146,162,677,385,579,392,823,463,268,228,330,282,365,218,305,170,163,147,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5934005,4398,294231,4383,981105,1740,556183,3058,834133,3114,769729,3614,868662,2965,782977,2232,498035,2227,348950,1642,5076791,24604,232907,6369,847689,8668,418526,7361,627139,8590,646706,7144,781339,6026,727135,4574,467081,3164,328269,2587,460769,19551,37517,4862,81893,6549,59031,5311,101852,6059,71361,5771,52010,4458,31111,2981,15159,1880,10835,1539,178019,10050,10793,1936,20696,3188,39700,4068,46630,3407,20167,2582,16915,2342,11956,1597,7276,1467,3886,698,168894,10301,9917,1685,21760,3787,31449,2940,47218,3830,25895,3278,14141,2085,8979,1769,5577,1393,3958,1010,49532,4940,3097,1055,9067,1544,7477,1674,11294,1814,5600,1334,4257,1302,3796,1246,2942,1056,2002,863,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6725678,3740,296639,3813,1021811,1037,700584,2288,941776,2666,838603,2757,976402,2478,905637,1574,590043,1647,454183,1360,5893936,18618,255608,5129,933016,5466,513721,7804,716202,8035,734680,5902,906194,5469,850891,4280,560998,2952,422626,2873,443952,16734,24577,2846,55413,4600,77880,5374,114515,6873,62934,4154,39782,3573,30889,3555,16178,2052,21784,2124,190407,10007,10406,1935,15695,2982,47430,4036,56585,4221,20783,2571,16973,2501,12274,1979,5513,1127,4748,1125,132642,7404,3618,827,10759,1923,46272,3751,37436,3865,11438,1702,8583,1594,7602,1398,3662,1024,3272,940,64741,6266,2430,959,6928,1751,15281,2515,17038,2618,8768,2278,4870,1128,3981,1191,3692,896,1753,778,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9811416,4125,459495,4457,1637169,2569,986405,3248,1221558,4160,1175407,4689,1375302,4038,1385439,1986,908606,1975,662035,1635,8394658,25486,367732,5399,1421197,10418,666780,8934,913909,8645,1013822,6745,1249631,6724,1286979,5206,858146,3474,616462,3222,880599,20468,63210,3977,156945,8926,178489,7522,181787,6840,105240,5067,77715,4814,59444,4095,29257,2361,28512,2477,348703,12400,16877,2486,37102,3292,100249,5276,79081,4513,35309,2685,31564,2778,24420,1997,12787,1648,11314,1561,142639,8234,9594,1562,16624,2673,31219,2725,34230,3059,16667,1924,12266,1981,11311,1594,6208,1284,4520,1265,44817,5346,2082,855,5301,1126,9668,2118,12551,2218,4369,975,4126,892,3285,717,2208,746,1227,444,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5419822,3620,281155,4239,931971,2479,505761,2758,745711,3298,675937,2983,744590,2898,729739,2254,451628,1782,353330,1312,4618325,19800,225669,4425,820044,6522,329331,6365,549566,7204,584454,5569,680135,5002,678186,3643,427177,2915,323763,2535,412063,14616,28978,2991,67391,5332,74383,4213,97131,4786,50582,3837,35100,2682,28204,2609,12717,1851,17577,1760,249320,10106,16629,2262,27668,3228,69069,4396,60803,3297,25397,2330,19487,2247,14861,1487,7113,1134,8293,1190,108476,7030,6998,1331,12453,2004,27999,2737,29328,2755,10734,1732,8273,1484,6093,1116,3569,818,3029,929,31638,4705,2881,1139,4415,1697,4979,1171,8883,1596,4770,1235,1595,624,2395,899,1052,437,668,420,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2959289,2681,155805,3396,539158,2531,311989,4802,373921,5928,385487,5492,375597,4637,376371,1948,262037,2627,178924,2267,2554660,15529,126368,3924,466250,6023,224607,6111,291429,7773,338498,6265,339064,5811,351855,2963,248024,3075,168565,3004,224885,15201,20267,2638,49858,5642,38233,4466,45607,5195,25506,3554,21154,2976,12139,2071,6578,1252,5543,1358,102969,8155,4620,1350,14522,2736,27646,3383,21079,2842,12844,2191,8251,1678,6294,1150,4224,951,3489,830,69351,6816,4470,1340,7969,2200,19857,2349,14257,2234,7357,1899,6296,1404,5418,1332,2715,710,1012,555,7424,1551,80,102,559,366,1646,611,1549,786,1282,670,832,434,665,319,496,315,315,228,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6015580,3399,306278,3656,1018196,3447,593894,4221,796209,5525,733744,3590,807305,3807,809006,2461,540203,1911,410745,1376,5056661,24391,240776,4708,860338,9808,390169,8046,584547,7086,618574,6528,726132,5874,748646,4437,507670,3905,379809,3334,517740,17634,41314,4265,93583,6578,96182,5296,110015,6272,62302,4230,43855,3869,32388,2954,17864,2266,20237,2349,259321,11709,11758,1635,38427,4555,64717,5170,55851,3812,34406,3639,22946,2539,16511,2263,8616,1480,6089,1012,159152,8254,11501,1934,22945,3455,37208,2526,39306,3760,16670,1933,12383,1868,10254,1727,4882,1011,4003,1080,22706,2811,929,458,2903,867,5618,1110,6490,1728,1792,664,1989,754,1207,571,1171,574,607,380,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1019646,1426,47117,1555,165807,1413,100393,1689,128657,1849,118633,1612,128947,1400,151161,974,105390,847,73541,811,855861,9601,35236,2110,141265,3826,59712,2897,93396,3987,102472,2183,116397,2344,139283,1844,99721,1253,68379,1430,84149,6431,6460,1336,12763,2197,18826,2354,18918,2606,9771,1666,5793,1142,5673,1253,2334,748,3611,1108,34051,4192,2214,885,4941,1457,11137,1898,6026,1305,2202,747,3090,1270,2276,830,1303,677,862,381,42760,6511,3071,1185,6597,3018,10204,1918,9466,1809,3959,1113,3463,927,3482,892,1884,605,634,327,2825,986,136,214,241,237,514,206,851,444,229,206,204,261,447,395,148,158,55,69,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1869217,1976,103691,2250,339966,1764,192977,2685,252652,3227,232446,2387,231101,1974,237693,1499,152851,1281,125840,935,1570592,11472,81354,2593,295591,4795,120057,4345,187691,4206,196832,3745,209134,2653,220198,2485,145562,1757,114173,1872,169131,8461,13215,2107,27182,3110,38291,3359,36935,2735,20707,2506,13218,1572,9012,1362,3338,828,7233,1134,67086,5189,3321,768,8795,1856,21895,2258,13867,1837,6340,1240,4083,1089,4230,1274,1958,682,2597,675,52950,4461,5384,997,7148,1656,11357,1861,11027,1401,7423,1347,4127,1159,3568,877,1527,546,1389,454,9458,1447,417,262,1250,643,1377,503,3132,835,1144,525,539,255,685,349,466,298,448,292,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2859489,2806,145577,3126,491622,1225,254123,1552,411910,2048,388122,1700,390850,1729,355173,1346,264352,1285,157760,1074,2291842,18502,108631,4410,387556,6667,174279,5739,289801,5195,310900,4918,329288,4736,308128,3994,238233,2710,145026,2019,389068,16973,26263,3136,77002,6602,54828,4979,83257,5557,53964,4023,40823,3691,27564,2988,17250,2287,8117,1492,24763,3199,1187,587,2516,983,6033,1106,5874,1465,2105,710,3169,921,2767,1109,855,353,257,174,135999,9981,8730,1959,22911,4137,17004,2275,29005,3071,18212,2996,15447,2136,14694,1759,6892,1461,3104,902,17817,2686,766,463,1637,607,1979,916,3973,1173,2941,977,2123,772,2020,985,1122,602,1256,631,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318121,1867,51022,1963,199822,1052,130063,1688,155315,1774,156414,1848,205373,1467,201755,936,129371,668,88986,578,1134482,9193,40728,2256,177232,3377,90045,3016,113727,3216,133612,3209,187059,2486,188229,2146,121610,1580,82240,1577,96633,7513,5457,1400,14176,2607,18136,2329,20315,2928,13390,2388,11215,1898,6378,1284,3518,1043,4048,1055,25809,3063,1379,671,1407,627,7677,1706,5890,1306,2175,836,2320,648,3009,1031,1391,588,561,329,53446,5177,2955,854,6076,1802,12579,1671,12670,2096,6546,1669,4405,1156,3759,1197,2604,764,1852,789,7751,1908,503,440,931,460,1626,698,2713,917,691,440,374,322,380,288,248,238,285,279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
