GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002MA,B14005_002EA,B14005_003EA,B14005_003MA,B14005_004EA,B14005_004MA,B14005_005EA,B14005_005MA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010EA,B14005_010MA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013MA,B14005_013EA,B14005_014EA,B14005_014MA,B14005_015EA,B14005_015MA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024MA,B14005_024EA,B14005_025MA,B14005_025EA,B14005_026EA,B14005_026MA,B14005_027EA,B14005_027MA,B14005_028EA,B14005_028MA,B14005_029MA,B14005_029EA,state
0400000US47,346954,6304,176647,4767,147849,4762,41505,3333,9359,1422,96985,4436,28798,2551,23851,2439,14142,1976,3743,992,5966,1419,4947,1152,2242,818,463,280,2242,680,170307,4590,146875,4565,47218,3409,9099,1390,90558,4094,23432,2788,19120,2677,10840,1847,2395,931,5885,1485,4312,1091,1392,595,209,194,2711,846,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1565340,12911,800803,9883,654468,9959,148481,6265,35033,3609,470954,9812,146335,6699,104099,5439,64489,4599,13286,2383,26324,3249,42236,3907,17491,2616,5771,1406,18974,2381,764537,8415,655745,8985,165312,6378,30768,3753,459665,11536,108792,5432,79607,4297,43404,3381,10261,1706,25942,3211,29185,3040,8600,2069,2263,841,18322,2772,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,187110,4128,95280,2998,75593,3355,27413,2436,3576,937,44604,2977,19687,2234,15661,1909,12352,1725,1216,593,2093,592,4026,1329,2591,917,242,228,1193,772,91830,2940,76219,2792,32897,2360,5083,1158,38239,2482,15611,1775,12836,1646,8797,1652,1341,450,2698,761,2775,961,1152,614,310,226,1313,642,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36931,1473,18780,1179,16164,1151,5309,888,547,256,10308,1116,2616,782,1946,748,1172,609,114,156,660,407,670,311,307,244,127,121,236,180,18151,912,16548,998,6108,898,958,461,9482,861,1603,637,1343,531,1183,546,15,27,145,133,260,222,130,167,0,149,130,153,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,444226,7890,229231,5709,194337,5244,49140,3264,10630,1643,134567,4827,34894,2992,28060,2752,18859,2535,2593,758,6608,1670,6834,1533,2287,927,479,320,4068,1026,214995,5849,190351,5152,58054,3554,10972,1520,121325,4362,24644,2699,17899,2136,10791,1817,2072,741,5036,1255,6745,1605,2361,838,1093,587,3291,1105,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,363769,5647,187628,4014,157310,3992,37696,2812,10226,1550,109388,4316,30318,2291,20610,2055,12278,1661,2942,1017,5390,1286,9708,1858,3945,1188,1103,471,4660,1189,176141,3976,150137,3782,41774,2921,8517,1210,99846,3696,26004,2514,19899,2317,12562,1951,2687,971,4650,1284,6105,1404,2076,735,648,436,3381,1033,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,91170,3297,47846,2392,37878,1980,7201,1284,1949,692,28728,2012,9968,1537,8769,1478,5049,1372,1324,540,2396,667,1199,528,237,175,550,397,412,339,43324,2414,36226,2296,9228,1520,2125,724,24873,1851,7098,1346,5164,1244,2468,864,850,461,1846,666,1934,680,490,334,174,171,1270,514,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,302093,3865,155516,2818,132739,2778,52253,2592,6641,1015,73845,3140,22777,1892,16852,1526,11585,1351,2090,557,3177,810,5925,1091,2995,783,662,305,2268,677,146577,3071,130828,2999,61785,2708,5773,1175,63270,3079,15749,1815,11287,1411,7990,1237,1460,551,1837,589,4462,1042,1728,844,564,341,2170,668,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32667,2207,15650,1572,13068,1470,4463,1196,538,388,8067,1410,2582,886,1681,794,975,493,6,10,700,556,901,509,601,454,31,55,269,196,17017,1834,12899,1496,6379,1468,331,194,6189,1112,4118,1267,2375,881,946,502,647,482,782,501,1743,913,912,676,387,440,444,243,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,197435,4345,99773,3573,84080,3644,2939,1110,5717,1132,75424,3549,15693,2209,11909,2173,2160,854,3924,1162,5825,1379,3784,1005,528,440,467,320,2789,933,97662,3974,88273,3839,4172,926,5540,1305,78561,4140,9389,1594,7778,1436,1482,759,2140,667,4156,1010,1611,554,70,115,268,268,1273,521,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
