GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010MA,B17006_010EA,B17006_011EA,B17006_011MA,B17006_012MA,B17006_012EA,B17006_013MA,B17006_013EA,B17006_014MA,B17006_014EA,B17006_015EA,B17006_015MA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027MA,B17006_027EA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US45,1063564,4447,253279,11211,68693,7471,17482,2681,3982,1152,47229,5485,184586,10792,20901,3864,6416,1531,2109,888,12376,2940,163685,11164,48023,3877,8757,1561,106905,8596,810285,11125,580299,10591,157585,4831,31559,2979,391155,9836,229986,9484,54071,4391,16577,2618,3820,1247,33674,3277,175915,9298,34948,3469,9079,1864,131888,7573,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204024,1850,36009,3554,11286,2849,2343,754,842,371,8101,2322,24723,2978,4316,1425,1697,659,95,99,2524,998,20407,2884,7972,1430,693,274,11742,2230,168015,3528,129328,4753,36651,1965,7220,1099,85457,3697,38687,3991,13727,2353,3789,1068,1205,664,8733,1557,24960,3066,6073,1167,1240,465,17647,2292,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1462747,4704,348522,14822,112052,9362,33637,4020,7757,1392,70658,6350,236470,13562,33921,6269,11036,2838,2166,1166,20719,4030,202549,12528,65302,5408,14045,2304,123202,8019,1114225,14763,825722,15021,221058,6968,39371,3619,565293,12069,288503,12526,78423,7038,18084,2454,3166,898,57173,5763,210080,10358,43535,4420,11452,1878,155093,8299,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7098342,8706,1613692,35070,606274,25268,179991,10278,36878,3055,389405,17892,1007418,28881,123461,11837,43887,5672,7254,1461,72320,8347,883957,28663,259310,10488,55680,4801,568967,21701,5484650,35888,4129540,38152,1134157,14053,216470,8095,2778913,29355,1355110,30234,386536,17076,110859,7621,21623,2950,254054,13213,968574,27349,215818,11698,45922,3689,706834,21205,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,896647,2978,112203,8615,57660,7131,21264,3049,4320,1168,32076,4968,54543,6950,6468,2102,2345,962,219,158,3904,1666,48075,6532,13948,2603,3380,1321,30747,4849,784444,8907,672524,12195,184586,4692,36068,2418,451870,9798,111920,8354,35523,4300,9726,1976,2759,1362,23038,3089,76397,6620,16326,2681,3516,1034,56555,5066,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,115620,1307,14376,2692,4983,1796,1651,704,310,243,3022,1188,9393,2301,1395,726,287,238,23,30,1085,564,7998,2149,2589,1139,548,341,4861,1328,101244,2960,79761,3277,20947,1545,4017,824,54797,2477,21483,2489,7299,1480,1766,720,229,139,5304,1316,14184,2384,1937,615,662,450,11585,1971,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1835489,4625,266602,11670,71104,7840,22656,3460,4153,1158,44295,5560,195498,10454,24090,4747,8121,2076,1519,701,14450,3238,171408,10630,51130,4438,10343,1598,109935,7900,1568887,12182,1208109,14007,333089,7004,68561,3754,806459,10027,360778,14790,99590,9109,29491,4760,5813,1562,64286,5797,261188,12598,58783,5221,13681,2240,188724,8959,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1573973,4272,236697,12858,82111,8721,25735,3389,6370,1509,50006,6349,154586,9164,26112,4082,8005,1862,2439,881,15668,2999,128474,8498,37678,3613,6884,1501,83912,6254,1337276,12901,1040393,14348,298887,6120,58598,3556,682908,11380,296883,13168,102224,7921,26096,3587,5547,1477,70581,6233,194659,10748,41028,4095,8875,1599,144756,8963,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368718,2976,90727,6945,27995,3534,8111,1687,1569,682,18315,2801,62732,6185,9425,2398,3567,1378,660,419,5198,1549,53307,5908,18662,2620,4163,1248,30482,4230,277991,6906,207393,7242,54397,2997,11011,1673,141985,5576,70598,5857,25499,3913,6950,1617,800,400,17749,2835,45099,4598,8720,1719,2074,757,34305,3917,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1260040,3243,200400,10422,59987,5883,17732,2453,3213,637,39042,3998,140413,8504,19686,3149,7418,1828,586,299,11682,2041,120727,8739,38462,3819,8710,1474,73555,5693,1059640,11010,809824,12253,215230,4234,46552,2635,548042,9569,249816,9861,83888,5399,19191,2281,4070,757,60627,4287,165928,7566,34883,2758,8286,1474,122759,6010,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136778,2577,17689,3911,6517,2085,2276,973,323,211,3918,1575,11172,2920,2465,1194,1039,527,273,286,1153,639,8707,2723,3281,1326,970,649,4456,1576,119089,4605,93277,4250,24995,2128,5012,1021,63270,3143,25812,3772,12811,3490,3567,1731,1093,662,8151,2110,13001,2311,2538,815,1511,809,8952,1963,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,732858,1192,426750,10115,128645,8137,31014,3288,5685,1485,91946,6399,298105,9497,42185,5182,14670,2378,1478,701,26037,3877,255920,9153,64109,4088,17823,2435,173988,6940,306108,10071,196963,8017,38989,4153,11194,2288,146780,6273,109145,6681,29080,3863,8673,2067,703,360,19704,3259,80065,5838,14770,2544,2524,864,62771,4830,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
