GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005EA,C08113_005MA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010EA,C08113_010MA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022EA,C08113_022MA,C08113_023MA,C08113_023EA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026EA,C08113_026MA,C08113_027EA,C08113_027MA,C08113_028MA,C08113_028EA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US44,509823,7391,405748,7428,104075,5224,66163,4588,37912,3608,402631,6869,326529,6906,76102,4352,49134,3932,26968,2798,49275,4373,33496,3844,15779,2225,8384,1636,7395,1761,14844,2395,10223,1694,4621,1555,3089,1080,1532,1217,26145,2811,20197,2477,5948,1402,4264,1105,1684,698,16928,2204,15303,2145,1625,671,1292,593,333,233,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,1982876,16352,162498,5785,91093,5536,71405,4217,1780011,18960,1664470,17296,115541,6186,72321,5173,43220,3594,199079,8310,166077,7306,33002,3627,11128,1905,21874,3306,10895,1694,9396,1484,1499,796,802,494,697,534,74683,5112,66421,5029,8262,1540,3597,922,4665,1211,80706,4303,76512,4035,4194,1162,3245,1035,949,509,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,401822,5431,29046,2356,17800,1925,11246,1744,347078,5922,327054,5814,20024,2177,13320,1786,6704,1473,36117,2624,30821,2550,5296,1133,2169,750,3127,938,3455,1138,3117,1026,338,372,338,372,0,151,19248,2073,16750,1779,2498,960,1506,749,992,512,24970,2293,24080,2255,890,472,467,292,423,329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,2734125,18723,219929,7819,119052,6738,100877,5643,2478421,20665,2317818,19982,160603,7233,92384,5446,68219,5119,264633,10986,222279,9440,42354,4756,15413,2613,26941,3901,24614,2922,21861,2740,2753,890,1377,613,1376,722,74989,5218,68488,4980,6501,1717,4483,1304,2018,1008,111397,5794,103679,5240,7718,1565,5395,1204,2323,851,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,8077965,37244,4478754,32370,2665876,30974,1812878,25498,10145748,41732,6649752,38744,3495996,31405,2159893,30326,1336103,22070,1276953,24814,670742,16436,606211,16819,300123,10715,306088,12997,189234,7256,115191,5129,74043,5433,41248,3458,32795,3733,395835,12116,238068,9273,157767,7030,76652,5219,81115,5254,548949,12907,404212,10810,144737,7080,87960,5501,56777,4375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1394977,12250,1173339,12788,221638,7880,145538,6655,76100,4744,1057690,12530,901226,13019,156464,6152,105654,5060,50810,3486,156502,7281,118466,6135,38036,3705,19656,2546,18380,2700,37327,3871,28999,3009,8328,1938,5853,1436,2475,1327,66081,4572,54962,3975,11119,2007,8310,1552,2809,887,77377,4490,69686,4150,7691,1899,6065,1674,1626,821,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,320350,4069,301480,4725,18870,2361,15067,2151,3803,831,246467,4219,233025,4718,13442,2178,11229,2124,2213,624,26263,2394,24559,2241,1704,630,1066,480,638,403,4073,795,3619,749,454,294,232,188,222,205,23979,2176,21727,1973,2252,699,1737,588,515,312,19568,1772,18550,1745,1018,375,803,356,215,139,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4116194,17553,3393313,19648,722881,10822,452470,11174,270411,8923,3190412,19380,2700939,18509,489473,11852,320357,9867,169116,8730,374422,12047,270898,9363,103524,6673,51609,4162,51915,5685,194457,6908,131712,5180,62745,4877,40414,3020,22331,3079,166084,7865,127855,6430,38229,4362,20152,2974,18077,2873,190819,7001,161909,6410,28910,2994,19938,2483,8972,1489,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3370945,18724,2707360,20003,663585,12758,397469,12250,266116,8932,2441853,17998,1993320,15433,448533,11835,273866,10207,174667,7138,330657,11075,228244,8042,102413,6410,49034,4202,53379,5143,210545,7468,161075,6613,49470,3891,33019,3195,16451,2526,197457,7971,163236,6617,34221,3806,22466,2669,11755,2494,190433,8659,161485,7907,28948,3313,19084,2865,9864,1560,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721699,8469,702506,8592,19193,2263,14593,1814,4600,1308,597203,7904,582728,7969,14475,2114,11121,1733,3354,1140,62754,3699,60246,3801,2508,827,1736,619,772,483,7677,1530,6796,1440,881,527,528,516,353,203,30617,2822,29945,2716,672,348,560,337,112,103,23448,2299,22791,2264,657,340,648,339,9,15,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2912061,11431,2671631,12079,240430,7165,148198,5687,92232,4497,2365593,13673,2193234,13866,172359,6083,108293,4797,64066,3989,229662,6860,195050,6520,34612,3220,18229,2009,16383,2260,55722,3422,46871,3071,8851,1631,6300,1413,2551,846,142075,5408,126548,4602,15527,2252,9416,1665,6111,1307,119009,4725,109928,4594,9081,1196,5960,923,3121,832,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289163,5043,269062,5372,20101,2859,12822,2532,7279,1527,223552,5346,208185,5573,15367,2339,9739,2185,5628,1480,28959,2606,26850,2555,2109,846,1175,544,934,566,6353,1529,5997,1464,356,309,356,309,0,192,18163,2710,16088,2550,2075,877,1468,791,607,411,12136,2070,11942,2054,194,112,84,83,110,107,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999029,11178,48529,3883,950500,11961,221757,9094,728743,13343,821784,11840,38666,3362,783118,12651,186468,8222,596650,13060,85555,5047,5721,1187,79834,5213,16813,2508,63021,4439,19081,2218,1179,423,17902,2094,2897,814,15005,1957,50709,4086,2262,663,48447,3996,9230,1760,39217,3412,21900,3156,701,397,21199,3021,6349,1312,14850,2550,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
