GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003MA,B23006_003EA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014MA,B23006_014EA,B23006_015MA,B23006_015EA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021EA,B23006_021MA,B23006_022MA,B23006_022EA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026EA,B23006_026MA,B23006_027EA,B23006_027MA,B23006_028MA,B23006_028EA,B23006_029EA,B23006_029MA,state
0400000US45,2525878,4583,300164,10880,158226,7618,0,203,158226,7618,135430,6847,22796,2649,141938,6910,727681,13260,508413,12243,898,586,507515,12281,466504,12055,41011,3455,219268,7516,799639,16028,620962,13766,6393,1502,614569,13811,583659,14547,30910,3012,178677,7222,698394,13096,594175,12677,4646,1078,589529,12813,574542,12649,14987,1910,104219,5117,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,428595,2203,30716,2515,21142,2034,0,151,21142,2034,18944,1981,2198,838,9574,1602,124852,4859,98324,4156,42,69,98282,4158,92752,4014,5530,1135,26528,2986,149282,4384,125753,4258,1021,451,124732,4222,121238,4273,3494,834,23529,1751,123745,5066,108902,4771,753,375,108149,4770,107425,4771,724,350,14843,1619,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3457707,6003,404922,10553,205286,8003,0,200,205286,8003,180968,7572,24318,2881,199636,7983,1123432,16026,784388,15239,2139,768,782249,15201,726477,14781,55772,4572,339044,7366,986507,13180,765299,11723,5570,1240,759729,11597,725338,11886,34391,3503,221208,8474,942846,14668,807337,13453,6862,1575,800475,13395,780340,13427,20135,2235,135509,5886,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14251354,10407,2350219,30699,1503108,26276,0,214,1503108,26276,1405906,26433,97202,7199,847111,16528,3565505,33589,2567553,27883,7094,1716,2560459,28044,2415870,28203,144589,8330,997952,16327,4185499,33507,3303061,32952,26767,2859,3276294,32496,3125776,30241,150518,8370,882438,16128,4150131,30494,3545727,26127,24380,2553,3521347,25510,3426546,25253,94801,5347,604404,13222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1434107,2658,119970,6504,83601,5272,0,187,83601,5272,78026,5068,5575,1332,36369,3050,337221,7571,249317,7414,28,52,249289,7399,238949,7602,10340,2038,87904,4413,514167,10947,398086,10678,1600,511,396486,10625,385711,10407,10775,1625,116081,5200,462749,9442,384867,8981,691,396,384176,8953,376599,8968,7577,1374,77882,3913,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,328570,1072,22314,2221,12496,1629,0,149,12496,1629,10718,1379,1778,804,9818,1421,94539,3739,73955,3338,86,113,73869,3329,71613,3333,2256,647,20584,1987,89878,3724,73048,3441,107,122,72941,3435,71374,3391,1567,472,16830,1488,121839,4471,107113,4114,60,67,107053,4124,104929,3962,2124,671,14726,1472,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4497874,7138,411234,11112,254786,8027,140,145,254646,8052,229559,7258,25087,2672,156448,7190,1061520,17309,780383,14294,8544,1401,771839,14547,723626,14468,48213,4265,281137,8977,1272812,16823,1016507,15158,32128,3068,984379,15311,940750,14972,43629,3468,256305,7428,1752308,19159,1533956,18000,34057,3042,1499899,17818,1459755,17720,40144,2636,218352,6437,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3852688,4166,341678,10283,220563,7560,284,204,220279,7516,200635,7344,19644,2218,121115,5808,858893,13239,608819,12175,4309,1080,604510,12132,565460,11781,39050,3767,250074,8418,1311385,15059,1005647,13969,16693,1973,988954,14265,935921,13640,53033,4410,305738,7725,1340732,16546,1140724,13643,9589,1464,1131135,13591,1098240,13837,32895,2824,200008,6489,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,963986,3028,105215,5987,39831,3472,0,189,39831,3472,33266,3206,6565,1565,65384,4951,389082,8667,239594,7321,26,43,239568,7314,223097,7210,16471,1921,149488,5469,267739,7216,195065,6477,546,322,194519,6470,182983,6194,11536,1868,72674,4523,201950,7508,170514,6543,198,188,170316,6558,165637,6498,4679,1426,31436,2886,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3018234,3597,221229,6260,135521,5019,23,39,135498,5017,123050,4878,12448,1779,85708,4137,855514,11107,663146,10076,397,294,662749,10154,631416,9482,31333,2488,192368,4777,1027757,11905,854600,10966,1433,513,853167,11033,822300,11160,30867,2406,173157,5389,913734,12227,804917,11477,705,364,804212,11497,790941,11486,13271,1562,108817,3800,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,306200,2405,22764,3332,14553,2272,0,192,14553,2272,12895,2206,1658,789,8211,1765,87034,4695,68782,4352,43,72,68739,4358,64756,4041,3983,1342,18252,2089,117234,5425,95612,4922,808,504,94804,4913,91464,4789,3340,963,21622,2580,79168,4594,68532,4210,849,458,67683,4167,66728,4173,955,491,10636,1642,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1755561,3318,303266,10413,100691,6571,0,221,100691,6571,65632,5354,35059,3436,202575,8064,481239,9737,255773,8579,286,291,255487,8568,202123,7297,53364,4513,225466,7226,472370,10495,313017,9796,485,357,312532,9758,262073,8545,50459,4149,159353,5893,498686,11575,390536,10212,283,280,390253,10206,361274,10203,28979,2690,108150,5749,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
