GEO_ID,B25098_001E,B25098_001M,B25098_002E,B25098_002M,B25098_003E,B25098_003M,B25098_004E,B25098_004M,B25098_005E,B25098_005M,B25098_006E,B25098_006M,B25098_007E,B25098_007M,B25098_008E,B25098_008M,B25098_009E,B25098_009M,B25098_010E,B25098_010M,B25098_011E,B25098_011M,B25098_012E,B25098_012M,B25098_013E,B25098_013M,B25098_014E,B25098_014M,B25098_015E,B25098_015M,B25098_016E,B25098_016M,B25098_017E,B25098_017M,B25098_018E,B25098_018M,B25098_019E,B25098_019M,NAME,B25098_001EA,B25098_001MA,B25098_002EA,B25098_002MA,B25098_003MA,B25098_003EA,B25098_004MA,B25098_004EA,B25098_005MA,B25098_005EA,B25098_006MA,B25098_006EA,B25098_007EA,B25098_007MA,B25098_008MA,B25098_008EA,B25098_009MA,B25098_009EA,B25098_010MA,B25098_010EA,B25098_011MA,B25098_011EA,B25098_012EA,B25098_012MA,B25098_013EA,B25098_013MA,B25098_014MA,B25098_014EA,B25098_015MA,B25098_015EA,B25098_016MA,B25098_016EA,B25098_017MA,B25098_017EA,B25098_018EA,B25098_018MA,B25098_019MA,B25098_019EA,state
0400000US32,562960,8151,383713,7578,8970,1407,22916,2080,23031,2625,49081,3733,81560,4646,67776,3475,76125,3560,54254,2815,179247,4785,9095,1350,31132,2325,22814,2173,25931,2018,32977,2715,21630,2345,18843,2124,16825,1643,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,245829,6391,3492,844,8728,1422,9373,1406,19674,1875,39587,2980,42866,3703,64744,3247,57365,3623,120910,4085,4428,774,17387,1742,11885,1226,18137,1900,22715,1935,16500,1939,15095,1565,14763,1735,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,1355695,14353,21876,2304,51510,3246,48968,3561,93596,4248,187142,6128,189101,5934,328999,7804,434503,8655,653339,10595,26670,2429,85635,4130,60151,3235,79966,4077,109352,4208,78866,3751,96383,3904,116316,5041,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,287452,6864,10844,1830,26819,2104,25194,2599,34845,2880,57444,3580,47091,3449,51019,3308,34196,2775,226391,5639,23044,1889,50607,2661,28798,2476,29756,2512,38130,2829,21378,2091,20729,1692,13949,1611,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,2384448,17648,42427,2894,114029,4664,105908,4751,197683,6221,390647,9158,369122,9045,556468,11918,608164,10271,1454454,14635,64475,3723,198775,6414,146359,4869,193010,5706,259264,6452,173253,6088,201729,6654,217589,6860,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,1565959,13794,38404,3058,115551,4826,124338,5353,200618,7281,321928,6934,257191,6752,292549,7935,215380,5914,889182,11647,62607,4030,198079,6316,117951,4929,140529,5168,152884,5229,84558,4490,71951,3651,60623,2977,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,101178,3650,913,355,4714,963,3634,817,9452,1467,18669,1738,17780,1608,26484,2250,19532,1908,92164,3017,4569,734,12006,1068,9585,981,12877,1452,17042,1299,11654,1174,14184,1598,10247,1222,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,1918802,15327,35473,2468,124851,5116,127245,4270,231382,6430,404837,8446,335736,8339,400409,8017,258869,6733,1094291,13506,59660,3095,197224,6534,139316,4304,184587,5610,204558,5830,119641,4912,107012,4344,82293,3607,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,532396,7763,13912,1594,41224,2305,35908,2318,67670,2998,115937,4641,92288,3527,98808,3433,66649,3338,425462,5844,28634,1905,83676,3367,52509,2317,67814,2424,78717,3266,43151,2495,40375,2224,30586,1860,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,626571,9643,12796,1823,35624,2608,40098,2881,66216,3634,129741,4999,110301,4715,133064,5588,98731,3811,322320,6793,17948,2462,58508,3047,42073,2949,47150,3187,58248,3055,36199,2574,33668,3096,28526,2145,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,2063338,16418,39157,2840,119311,4061,114792,5052,217543,6754,413275,8960,367456,9006,443397,7583,348407,7444,1342418,13317,72281,3838,238002,5481,169642,5298,209047,5921,251708,6573,147220,5190,137435,4441,117083,4530,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,166697,5017,2608,649,7518,1130,8275,1479,15943,1871,27036,2403,29747,2584,40206,2880,35364,2550,73921,3017,3700,975,9579,1324,7667,1097,11045,1332,12664,1505,8761,1259,11424,1438,9081,1213,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,742852,11611,23328,2472,61291,3798,56159,3394,98382,5474,160336,6309,127903,5688,133162,5825,82291,4168,522775,8551,41300,2937,112942,4811,67954,4183,82066,3637,95720,5019,50774,2876,40599,2809,31420,2614,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,127098,3504,1658,487,6225,1190,7819,1239,14775,1806,28910,2213,27028,2199,26361,1937,14322,1275,104354,3141,5106,926,16108,1633,11744,1162,15610,1767,21286,1940,14837,1319,11409,1419,8254,1041,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,992453,12575,25856,2353,80945,3934,75900,4112,136086,5389,217773,7038,159430,6013,176871,6295,119592,5263,673045,10596,44880,2996,139136,5068,90062,4562,102090,4731,120623,5293,67890,3839,61348,3473,47016,2428,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,3334400,24861,64489,3420,195748,8129,189175,6785,330249,10644,612573,12980,525076,10835,737099,13349,679991,11890,2418426,19674,144157,5965,408452,10172,257359,6040,348262,10115,435737,10895,270213,7836,290743,9224,263503,7415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,451431,6601,6947,1138,18695,1899,22045,1836,48573,3354,99700,4500,88248,3509,100064,4272,67159,3720,189784,5125,8426,1232,26015,2243,20162,1779,26435,2038,36562,2634,26582,2239,24279,1638,21323,1488,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,113269,3236,1848,535,8658,1118,6208,924,11967,1301,23744,1804,20972,1490,24999,1415,14873,1326,66943,2541,2964,682,11903,1290,7581,974,10155,1279,11809,1178,8768,1123,7734,1054,6029,960,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,1398239,12901,26563,2506,68931,3838,64967,4112,121332,5139,239821,7105,212239,6900,310013,7778,354373,7367,621630,9323,32321,2864,105272,3975,64982,3559,89627,4700,108802,4498,69637,3605,77908,3162,73081,3403,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,1170191,12556,20641,2256,48498,3258,55111,3860,106628,4167,211458,6496,204342,6345,271482,6650,252031,6922,533078,8797,29276,2568,76529,3771,61585,3381,75949,3930,95501,3782,64646,3526,67381,3948,62211,3277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,246761,6744,6654,1161,21744,2206,18938,1985,36319,3036,54357,3328,42815,3036,43134,2863,22800,2101,284390,5808,20858,2360,69410,3702,41206,3089,49541,3094,48412,2644,25209,2276,19751,1869,10003,1239,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,1003999,9828,15097,1456,50793,2991,57969,3110,107831,3407,224119,5715,198302,4350,221671,5219,128217,4243,545144,6442,24435,1564,87962,2992,67724,2938,86797,3104,110221,3533,67613,3184,58595,2601,41797,2346,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,90726,3567,1560,635,5112,1085,4516,1173,8172,1283,18515,1886,16078,1525,26038,2625,10735,1607,64849,3077,2648,567,10300,1427,7886,1356,9860,1340,12517,1432,9145,1445,7057,1186,5436,1061,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,331261,7797,28090,2421,76129,4993,45794,3310,58092,2964,60597,3793,29585,2636,19735,2322,13239,1859,505559,7906,149757,5625,182328,6222,59541,3209,54378,3955,36570,2877,10908,1454,6971,1289,5106,867,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
