GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,B25074_051E,B25074_051M,B25074_052E,B25074_052M,B25074_053E,B25074_053M,B25074_054E,B25074_054M,B25074_055E,B25074_055M,B25074_056E,B25074_056M,B25074_057E,B25074_057M,B25074_058E,B25074_058M,B25074_059E,B25074_059M,B25074_060E,B25074_060M,B25074_061E,B25074_061M,B25074_062E,B25074_062M,B25074_063E,B25074_063M,B25074_064E,B25074_064M,NAME,B25074_001EA,B25074_001MA,B25074_002EA,B25074_002MA,B25074_003MA,B25074_003EA,B25074_004MA,B25074_004EA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009MA,B25074_009EA,B25074_010MA,B25074_010EA,B25074_011MA,B25074_011EA,B25074_012EA,B25074_012MA,B25074_013EA,B25074_013MA,B25074_014MA,B25074_014EA,B25074_015MA,B25074_015EA,B25074_016MA,B25074_016EA,B25074_017EA,B25074_017MA,B25074_018EA,B25074_018MA,B25074_019EA,B25074_019MA,B25074_020MA,B25074_020EA,B25074_021MA,B25074_021EA,B25074_022MA,B25074_022EA,B25074_023EA,B25074_023MA,B25074_024EA,B25074_024MA,B25074_025MA,B25074_025EA,B25074_026MA,B25074_026EA,B25074_027MA,B25074_027EA,B25074_028EA,B25074_028MA,B25074_029EA,B25074_029MA,B25074_030EA,B25074_030MA,B25074_031MA,B25074_031EA,B25074_032MA,B25074_032EA,B25074_033MA,B25074_033EA,B25074_034EA,B25074_034MA,B25074_035EA,B25074_035MA,B25074_036MA,B25074_036EA,B25074_037MA,B25074_037EA,B25074_038MA,B25074_038EA,B25074_039EA,B25074_039MA,B25074_040EA,B25074_040MA,B25074_041EA,B25074_041MA,B25074_042MA,B25074_042EA,B25074_043MA,B25074_043EA,B25074_044EA,B25074_044MA,B25074_045EA,B25074_045MA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048MA,B25074_048EA,B25074_049EA,B25074_049MA,B25074_050EA,B25074_050MA,B25074_051EA,B25074_051MA,B25074_052EA,B25074_052MA,B25074_053MA,B25074_053EA,B25074_054MA,B25074_054EA,B25074_055EA,B25074_055MA,B25074_056EA,B25074_056MA,B25074_057MA,B25074_057EA,B25074_058MA,B25074_058EA,B25074_059MA,B25074_059EA,B25074_060MA,B25074_060EA,B25074_061EA,B25074_061MA,B25074_062EA,B25074_062MA,B25074_063EA,B25074_063MA,B25074_064MA,B25074_064EA,state
0400000US33,150876,5392,13010,2091,331,398,174,149,758,441,130,132,107,170,342,403,9175,1622,1993,720,22653,2263,1088,589,861,369,2350,859,1946,742,585,342,1757,697,12653,1559,1413,446,29431,2688,1101,412,1283,552,2164,812,4364,1036,4330,1412,7347,1458,7410,1440,1432,482,23732,2628,2334,990,4531,1115,6657,1427,4447,1223,2109,672,2546,728,585,423,523,254,29723,2936,8585,1564,8275,1478,6005,1532,3196,905,1439,635,666,393,459,378,1098,502,16348,2234,9349,1707,3721,1186,1667,692,348,240,317,332,0,184,0,184,946,486,15979,2325,14202,2189,970,379,151,170,64,103,0,184,0,184,0,184,592,301,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1178929,11453,132470,5792,2340,906,1254,522,5246,1217,6559,1101,3822,1041,3982,1048,74309,4156,34958,2882,158212,5710,6280,1340,5418,1145,10619,1879,9386,1673,4692,1048,6945,1385,108018,4951,6854,1276,215765,8261,8013,1391,4910,1044,9452,1535,19176,2433,23963,2544,44709,3460,98071,5220,7471,1600,162716,7379,8036,1356,13683,2103,27268,2508,30857,3224,26757,2992,30698,3114,19004,2677,6413,1307,200485,7053,35078,3296,50822,3361,43510,3486,29948,3110,15050,2022,12599,1717,5930,1340,7548,1560,120201,4738,51800,3086,32550,2724,16986,2327,7971,1742,3492,882,2547,859,515,317,4340,959,189080,7182,140222,6446,27688,2737,10093,1725,3619,1023,1567,588,550,334,48,80,5293,1263,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,247954,6175,41070,3239,246,199,842,565,1788,779,1104,528,484,314,1087,474,24922,2699,10597,1586,48800,3797,1792,695,2019,626,2122,711,2294,866,2981,1053,8758,1732,24343,2696,4491,921,51871,4350,3017,760,4777,1071,7127,1393,8311,1941,7086,1786,10218,1666,7479,1748,3856,963,40117,3851,10162,1743,8778,1707,7807,1722,5553,1333,2759,810,1887,784,654,537,2517,774,34471,3220,17886,2234,8398,1575,3979,1023,1474,618,349,382,38,44,370,243,1977,704,15438,1999,11448,1776,2202,862,643,425,24,42,0,193,185,226,0,193,936,395,16187,1991,14358,1925,925,395,104,125,42,50,19,32,0,193,0,193,739,359,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3394792,20532,457053,11610,2779,807,2758,749,20376,2597,23718,2734,11736,2141,16830,2227,270072,8554,108784,5358,518755,10405,17168,2141,20015,2418,32621,2775,37067,3119,24822,2393,41482,3907,327198,9407,18382,1946,584293,11676,37985,3256,33088,3133,45943,3736,62166,4425,44788,3480,93759,5399,243204,8153,23360,2130,435593,11701,57556,4183,56212,3824,61629,3885,59983,3885,49738,4114,69737,4860,62148,4534,18590,2065,528287,12960,129594,7000,100958,4660,94313,5660,75548,4728,44120,3468,38236,3591,26537,2644,18981,2101,310475,9753,136429,5991,69922,4370,42876,3946,20505,2313,13575,2180,10418,2084,5263,1348,11487,1846,560336,12871,393656,10350,80517,5058,38359,3852,19095,2484,8498,2297,5031,1169,103,127,15077,2048,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1388604,15481,183925,7309,1555,665,1787,661,6072,1382,5201,1072,2134,579,5601,1379,111928,5863,49647,3587,260535,7902,8172,1563,7274,1482,12646,1732,14476,1696,17309,2192,39503,3408,138198,5892,22957,2459,317754,10312,17843,2308,29005,2966,45952,3854,54765,4850,46186,4012,56621,4348,48230,4403,19152,2016,225124,8272,45976,3863,54166,4291,49730,3980,29732,2935,15000,2481,12879,2286,4144,1019,13497,1976,208553,8030,103511,6194,48882,3929,27426,2753,11276,2022,2957,984,2265,855,946,529,11290,1873,97361,6107,70594,4776,14231,2233,4952,1527,1819,779,634,382,219,192,175,170,4737,1168,95352,4831,83127,4756,6042,1177,830,539,509,258,342,240,205,206,0,200,4297,928,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,120133,4378,11876,1402,29,37,161,143,410,248,236,203,298,291,301,283,7981,1250,2460,723,18421,2195,686,379,843,335,1545,672,864,314,1989,794,4082,1172,7663,1364,749,248,24289,2634,2234,596,3900,1161,4020,1127,3457,904,3570,1060,2662,900,2956,1193,1490,425,21103,2435,5351,1147,5886,1285,3566,1049,2151,793,806,486,1024,572,906,478,1413,436,17953,2041,9795,1484,3909,1008,936,517,678,360,379,366,607,465,92,113,1557,382,12638,2172,9713,1866,1488,869,283,329,199,196,0,151,363,355,82,141,510,242,13853,2148,11691,1904,760,477,256,238,90,139,0,151,16,25,0,151,1040,430,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1593562,15621,256846,8138,5085,1195,2503,681,16140,2272,7913,1447,5359,1200,7720,1563,157039,6460,55087,4220,298527,7960,11628,1791,10327,1606,20706,2426,19616,1942,22785,2398,54772,3535,144096,5959,14597,1667,358017,9786,25330,2517,42531,3211,64251,4349,65009,4476,50618,3834,56650,3700,35309,2594,18319,2084,235353,8203,63756,4058,64133,4566,48916,4231,24919,2569,10472,1816,8520,1653,3376,1071,11261,1538,245058,8927,147508,6987,54675,3989,21367,2318,6790,1714,2795,990,1249,561,1489,463,9185,1246,108598,5634,89527,5696,9998,1787,1682,639,901,475,332,210,657,314,179,151,5322,1088,91163,4469,83582,4429,2342,739,640,301,546,408,42,71,257,166,0,187,3754,880,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,508093,7135,70997,3211,458,232,740,291,1921,611,2586,613,2046,598,2668,644,39532,2548,21046,1876,90252,3893,3112,690,3246,770,4479,788,5620,979,6289,981,16484,1413,41645,2771,9377,1159,115601,4758,8947,1111,13527,1508,18845,1961,20326,2189,13049,1430,18189,1796,12862,1800,9856,1171,81673,3963,21806,2092,21446,1947,14995,1757,8266,1349,4221,1136,1811,577,1870,724,7258,1026,82254,3833,49739,2893,16949,1556,6479,1411,2183,750,526,455,518,301,349,198,5511,807,34963,2618,27724,2537,3605,1012,448,249,187,154,262,236,127,149,124,147,2486,576,32353,2418,27353,2410,1716,624,245,134,105,103,44,74,27,45,0,155,2863,667,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,604314,9054,74102,4702,286,246,594,346,3303,1067,1916,866,685,367,737,402,50591,4131,15990,2072,96133,5219,2455,788,3921,1223,4712,1009,3925,1076,4945,1165,11238,1714,60084,4083,4853,956,129887,6477,4691,1141,5446,1072,13083,1786,16831,2153,20573,2428,31385,3428,32443,3507,5435,1149,97386,5000,12993,1871,19915,2777,23832,2478,15582,2249,9189,1373,7015,1353,5692,1142,3168,777,103321,5623,38570,3264,29842,3008,14865,2027,8504,1596,4381,1331,1546,690,1408,496,4205,1096,49847,3510,32906,3008,10082,1675,3099,752,1381,697,335,280,240,204,44,74,1760,687,53638,3382,46019,3287,4330,847,803,347,306,261,183,183,81,97,0,197,1916,645,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1550281,14088,218493,7109,2703,823,4079,1072,11462,1823,9742,1574,3859,967,5254,1216,133408,5546,47986,4470,277158,7680,10767,1687,12645,1529,22463,2110,18363,1594,14742,1870,32844,2965,148374,6113,16960,1997,324155,8344,21843,2167,25653,2220,39531,3147,44696,3247,42438,3074,61407,4183,67940,4110,20647,2221,230961,7028,45666,3496,46978,3197,45808,3467,31952,3002,17966,2226,19778,2481,10674,1697,12139,1642,247278,7734,111240,5595,58392,3486,33991,3128,15032,2026,6607,1355,5277,1121,3713,833,13026,1425,121478,5439,85580,4236,19525,2394,6417,1222,2514,783,737,376,1656,746,563,293,4486,881,130758,5099,111885,4488,8801,1404,2182,661,663,335,508,293,183,151,0,168,6536,1324,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,166866,5651,26373,2675,78,130,904,603,2741,908,1334,549,663,418,512,380,12877,1895,7264,1558,30344,2812,1223,600,1446,637,4955,1214,1875,535,1709,789,2355,766,15702,2184,1079,581,32971,3001,2390,1016,2218,873,2590,828,3952,1128,4645,920,7267,1280,8447,1754,1462,753,22340,2577,3255,1224,4425,1138,5586,1392,3761,1135,2117,768,1844,829,808,393,544,312,27709,2532,10975,1567,7455,1354,4429,1051,2168,920,918,566,580,351,141,152,1043,525,14904,2030,9794,1742,2496,839,1739,669,348,266,0,206,186,172,0,206,341,302,12225,1669,9733,1470,1152,659,426,402,194,173,0,206,0,206,0,206,720,393,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,592141,11341,87691,5034,315,322,1049,574,1931,663,1720,659,2324,680,2310,776,47223,3523,30819,2969,111858,6082,3035,807,4491,1210,4735,1026,6438,1463,7204,1366,15558,2189,57720,4344,12677,1797,134761,5755,9070,1568,13843,1985,17792,1922,22316,2401,18712,2500,23587,2415,18289,2481,11152,1573,90523,4778,18390,2261,22090,2667,19961,3027,10569,1859,5715,1131,4614,1207,3573,1174,5611,1204,91604,5577,45206,3629,22634,2771,8213,1733,4378,1039,2799,1239,1598,663,1003,505,5773,1073,37856,2918,27333,2511,5728,1240,1617,647,371,230,366,312,216,210,263,356,1962,789,37848,3488,32597,3188,2467,742,770,600,180,163,72,121,114,140,0,203,1648,755,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,107985,3840,13811,1592,478,320,353,331,1026,518,233,186,557,414,481,374,8016,1192,2667,730,20417,2267,1220,533,1394,460,1354,472,2187,955,1686,710,3051,854,8258,1492,1267,572,26832,2549,3932,807,4751,911,4101,1134,3884,965,3356,1028,2431,682,2522,795,1855,507,20051,2021,7044,1213,6080,1234,2875,935,2065,650,390,233,98,105,96,112,1403,383,16697,1880,10908,1481,2751,979,914,410,263,230,294,246,75,115,260,235,1232,377,6280,1075,4886,1014,662,418,172,174,0,151,0,151,0,151,0,151,560,233,3897,886,3385,864,0,151,0,151,0,151,0,151,0,151,0,151,512,222,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,864762,12955,132403,6369,2712,1028,1744,737,5994,1187,5079,1195,2734,803,4223,1115,70933,5005,38984,3265,158714,6762,6169,1272,6052,1296,8957,1512,11275,1634,10456,1843,23800,2466,77874,4512,14131,1836,200389,6584,14147,2120,18504,2003,29034,2664,33859,2856,24860,2858,39098,3935,26110,2637,14777,1632,137588,5777,30538,2718,33519,3402,32945,3622,16324,2088,9245,1594,5062,1388,2838,977,7117,1164,130068,5854,69360,4526,27427,2899,15951,2189,4568,1274,2285,767,1696,849,1088,518,7693,1406,54713,4406,40247,3815,7460,1835,1853,652,1773,754,370,259,167,141,69,111,2774,764,50887,3638,45115,3343,2426,938,675,379,64,79,92,115,67,113,0,200,2448,641,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3668586,28117,413001,9678,2983,1032,3745,1014,11482,1648,10863,1700,8403,1654,11276,1844,239311,7628,124938,7050,526447,13085,13654,2105,9447,1537,16776,2063,22014,2619,22280,2493,70894,5154,336854,10512,34528,3133,783148,16051,35326,3159,46368,3471,88477,5148,116618,6606,125261,6275,162945,6247,164663,8689,43490,3955,593581,12224,89316,4919,133183,6647,133684,6703,97826,5871,53999,4231,40980,3724,18861,2869,25732,2369,645289,14048,246860,8072,171998,7495,108732,5985,51470,4047,21516,2669,12481,2228,6028,1227,26204,2714,332113,12105,217869,9635,65183,4760,24036,3589,5902,1647,2551,1039,3406,1034,880,520,12286,2156,375007,10511,317519,10353,31120,3689,8751,1807,2540,974,1132,467,282,192,0,214,13663,2187,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,289765,7493,26109,2762,354,299,842,519,841,395,612,457,609,392,886,502,15924,1759,6041,1543,39012,3211,682,393,674,424,2969,880,2011,823,1404,501,5033,1162,23342,2907,2897,799,63213,4107,3329,951,4077,971,7453,1442,8758,1765,9542,1677,13091,1925,13638,2104,3325,807,51638,3876,8033,1298,11962,1722,12400,1797,7719,1469,4284,1259,3600,1042,1426,667,2214,672,57846,3794,26141,3068,14998,2160,7576,1366,3911,1023,1671,715,1029,510,583,395,1937,655,24812,2458,17299,2327,3914,874,1433,647,840,588,90,105,22,39,102,124,1112,476,27135,3158,23368,2960,1817,669,408,293,46,75,28,47,134,167,0,187,1334,517,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74653,3011,7614,1202,52,68,91,152,407,222,636,386,25,41,283,308,4507,1103,1613,614,14251,1759,737,395,800,398,2263,740,815,345,263,151,1019,384,7148,1311,1206,463,16272,1969,724,286,860,417,1346,545,2799,760,1886,742,3660,890,4179,1033,818,335,11332,1225,1079,417,2286,637,2218,559,1941,630,1154,422,870,408,1226,579,558,267,13669,1620,5144,1105,4218,971,1595,514,1031,370,399,273,395,295,44,51,843,335,6529,1218,3934,1054,1476,687,477,274,236,208,0,149,0,149,0,149,406,221,4986,904,3928,828,269,205,30,33,40,68,0,149,0,149,0,149,719,413,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1087026,12936,120194,5196,1086,507,390,275,5170,1165,3747,1042,1918,673,4154,1053,74598,4225,29131,2897,129263,6579,4242,892,4591,1050,7231,1421,7696,1509,6242,1366,12808,1769,76247,4933,10206,1727,195092,7272,9413,1671,9618,1633,15824,2073,21703,2657,22507,2986,39026,3576,64103,4086,12898,1796,162208,7592,17347,2436,23750,2691,28196,2433,25536,2763,19687,2317,25529,3152,15516,2127,6647,1323,191910,6907,49410,3923,40534,3517,37510,3461,27382,2657,13438,2020,11166,1502,4015,1157,8455,1580,117188,5815,47021,3589,32353,2904,17634,2485,7355,1346,3960,1081,3246,928,866,514,4753,1235,171171,6952,117965,5581,28925,2757,11540,1776,5255,948,1648,635,766,388,0,197,5072,1098,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1025304,13212,104529,5524,1074,662,1944,862,6625,1438,4446,1165,1846,637,2141,670,63037,4300,23416,2516,129360,5783,4389,1099,3469,1104,8376,1411,6300,1049,5744,1187,14047,1943,81257,4471,5778,1084,187415,7083,8206,1361,9997,1762,15336,1893,24171,2355,24732,2652,40441,3458,56756,3656,7776,1450,166990,7595,19194,2483,26011,3083,31564,2585,32017,3142,18657,2436,21712,2554,10899,1764,6936,1201,189500,6931,53044,3791,46043,3884,37589,3094,23083,3037,13036,1942,7306,1691,3525,1100,5874,1216,106513,5053,54425,3635,27349,2669,14587,2081,3671,855,1810,706,502,284,676,408,3493,970,140997,6349,109488,5498,19205,2468,5176,1090,2267,748,929,540,128,141,0,195,3804,1069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
