GEO_ID,B05008_001E,B05008_001M,B05008_002E,B05008_002M,B05008_003E,B05008_003M,B05008_004E,B05008_004M,B05008_005E,B05008_005M,B05008_006E,B05008_006M,B05008_007E,B05008_007M,B05008_008E,B05008_008M,B05008_009E,B05008_009M,B05008_010E,B05008_010M,B05008_011E,B05008_011M,B05008_012E,B05008_012M,B05008_013E,B05008_013M,B05008_014E,B05008_014M,B05008_015E,B05008_015M,B05008_016E,B05008_016M,B05008_017E,B05008_017M,B05008_018E,B05008_018M,B05008_019E,B05008_019M,B05008_020E,B05008_020M,B05008_021E,B05008_021M,B05008_022E,B05008_022M,B05008_023E,B05008_023M,B05008_024E,B05008_024M,B05008_025E,B05008_025M,B05008_026E,B05008_026M,B05008_027E,B05008_027M,B05008_028E,B05008_028M,B05008_029E,B05008_029M,B05008_030E,B05008_030M,B05008_031E,B05008_031M,B05008_032E,B05008_032M,B05008_033E,B05008_033M,B05008_034E,B05008_034M,B05008_035E,B05008_035M,B05008_036E,B05008_036M,B05008_037E,B05008_037M,B05008_038E,B05008_038M,B05008_039E,B05008_039M,B05008_040E,B05008_040M,B05008_041E,B05008_041M,B05008_042E,B05008_042M,B05008_043E,B05008_043M,B05008_044E,B05008_044M,B05008_045E,B05008_045M,B05008_046E,B05008_046M,B05008_047E,B05008_047M,B05008_048E,B05008_048M,B05008_049E,B05008_049M,B05008_050E,B05008_050M,B05008_051E,B05008_051M,B05008_052E,B05008_052M,B05008_053E,B05008_053M,B05008_054E,B05008_054M,B05008_055E,B05008_055M,B05008_056E,B05008_056M,B05008_057E,B05008_057M,B05008_058E,B05008_058M,B05008_059E,B05008_059M,B05008_060E,B05008_060M,B05008_061E,B05008_061M,B05008_062E,B05008_062M,B05008_063E,B05008_063M,B05008_064E,B05008_064M,B05008_065E,B05008_065M,B05008_066E,B05008_066M,B05008_067E,B05008_067M,B05008_068E,B05008_068M,B05008_069E,B05008_069M,NAME,B05008_001MA,B05008_001EA,B05008_002EA,B05008_002MA,B05008_003EA,B05008_003MA,B05008_004MA,B05008_004EA,B05008_005MA,B05008_005EA,B05008_006MA,B05008_006EA,B05008_007MA,B05008_007EA,B05008_008EA,B05008_008MA,B05008_009MA,B05008_009EA,B05008_010MA,B05008_010EA,B05008_011MA,B05008_011EA,B05008_012MA,B05008_012EA,B05008_013EA,B05008_013MA,B05008_014MA,B05008_014EA,B05008_015MA,B05008_015EA,B05008_016MA,B05008_016EA,B05008_017MA,B05008_017EA,B05008_018MA,B05008_018EA,B05008_019EA,B05008_019MA,B05008_020EA,B05008_020MA,B05008_021EA,B05008_021MA,B05008_022MA,B05008_022EA,B05008_023MA,B05008_023EA,B05008_024EA,B05008_024MA,B05008_025EA,B05008_025MA,B05008_026EA,B05008_026MA,B05008_027EA,B05008_027MA,B05008_028MA,B05008_028EA,B05008_029MA,B05008_029EA,B05008_030EA,B05008_030MA,B05008_031EA,B05008_031MA,B05008_032EA,B05008_032MA,B05008_033MA,B05008_033EA,B05008_034MA,B05008_034EA,B05008_035EA,B05008_035MA,B05008_036EA,B05008_036MA,B05008_037EA,B05008_037MA,B05008_038EA,B05008_038MA,B05008_039MA,B05008_039EA,B05008_040MA,B05008_040EA,B05008_041EA,B05008_041MA,B05008_042EA,B05008_042MA,B05008_043EA,B05008_043MA,B05008_044MA,B05008_044EA,B05008_045MA,B05008_045EA,B05008_046EA,B05008_046MA,B05008_047EA,B05008_047MA,B05008_048EA,B05008_048MA,B05008_049MA,B05008_049EA,B05008_050MA,B05008_050EA,B05008_051MA,B05008_051EA,B05008_052EA,B05008_052MA,B05008_053EA,B05008_053MA,B05008_054MA,B05008_054EA,B05008_055MA,B05008_055EA,B05008_056MA,B05008_056EA,B05008_057EA,B05008_057MA,B05008_058EA,B05008_058MA,B05008_059MA,B05008_059EA,B05008_060MA,B05008_060EA,B05008_061MA,B05008_061EA,B05008_062MA,B05008_062EA,B05008_063EA,B05008_063MA,B05008_064MA,B05008_064EA,B05008_065MA,B05008_065EA,B05008_066MA,B05008_066EA,B05008_067MA,B05008_067EA,B05008_068EA,B05008_068MA,B05008_069EA,B05008_069MA,state
0400000US13,1023717,16327,516213,10637,42579,3453,6623,1604,11130,1931,24826,2631,140146,4763,32785,3017,41346,3944,66015,3352,268689,8297,29780,3806,103754,6383,135155,6466,40695,3816,3097,992,8957,1826,28641,3358,195811,7181,146498,7354,15452,3177,63526,5756,67520,4518,49313,3978,7996,2041,20694,2623,20623,2801,32183,3899,3235,1307,10577,2108,18371,2996,64799,5839,15107,3148,21691,3681,28001,3039,507504,10049,48175,4464,6436,2457,11490,1997,30249,3105,152453,4107,38551,3665,41334,3679,72568,3779,243972,7521,24832,4300,96293,5330,122847,5757,48577,4183,3610,1576,11074,3047,33893,2849,156834,7216,112762,7257,9463,2895,51549,5068,51750,4369,44072,4925,6440,2055,19925,2885,17707,2709,38561,3450,5319,1758,13745,2155,19497,2477,62904,5711,13847,3194,22876,3739,26181,3524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,253414,8901,107039,4537,5936,1287,1121,691,695,381,4120,1029,83516,4187,11476,2037,17788,2557,54252,2969,7247,1293,1215,710,1578,645,4454,1133,704,364,57,103,82,99,565,312,4504,1002,3922,1040,721,522,891,578,2310,828,582,347,54,84,25,40,503,327,2039,732,383,400,580,351,1076,524,10340,1778,2572,861,3379,985,4389,1149,146375,5990,6575,1196,1322,607,995,494,4258,882,119228,4997,16508,2203,26659,2906,76061,4188,7311,1449,1762,866,2080,729,3469,838,517,427,204,340,100,162,213,184,3718,1255,3283,1111,710,717,1083,665,1490,602,435,333,0,182,27,46,408,330,3076,833,848,403,870,340,1358,640,13261,2490,2894,962,4865,1391,5502,1274,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,94364,5556,45622,3247,7242,1637,1615,796,1353,777,4274,1178,7853,1304,4066,1118,1268,728,2519,867,27173,2526,3309,1161,7926,2025,15938,1646,164,207,0,193,120,198,44,56,25439,2459,24710,2477,2420,1149,7575,2053,14715,1549,729,472,177,207,130,163,422,336,1570,632,712,433,101,95,757,467,3354,923,744,491,903,435,1707,667,48742,3411,7477,1705,1151,751,1252,786,5074,1212,10929,1558,3730,1022,2068,945,5131,1275,25517,2640,1077,534,7937,2072,16503,1820,71,130,0,193,0,193,71,130,23166,2685,22446,2640,968,502,7168,1870,14310,1708,720,463,46,88,130,206,544,351,2280,969,63,119,639,615,1578,828,4819,1378,1972,1245,713,495,2134,751,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1826156,22081,908655,12381,168335,7175,16179,2358,41883,3846,110273,5328,252508,5637,58384,5032,68156,4185,125968,4156,439709,8157,27597,3775,116416,6117,295696,7414,14609,2006,821,443,1725,733,12063,1860,396294,7458,365878,7955,19188,3123,98230,5703,248460,7149,30416,3330,2351,995,10122,2187,17943,2381,28806,3816,5237,1562,6339,1297,17230,2632,48103,3886,12307,2153,17332,2247,18464,2093,917501,12869,196439,5858,18879,2662,46748,3983,130812,4955,280304,6019,65375,5152,79792,4082,135137,4220,394566,8849,24998,3062,113344,7032,256224,6689,14988,2170,318,293,2694,1127,11976,1791,348193,8239,319958,8541,16188,2521,92080,6392,211690,6668,28235,3206,2900,1088,9265,1837,16070,2310,31385,3101,5592,1352,9305,1569,16488,2081,46192,5117,12852,3147,16722,2802,16618,2057,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,321308,8167,163122,5376,16889,1917,2108,764,3154,946,11627,1770,51648,2620,19618,2126,14526,1877,17504,1922,79102,3706,10973,2077,33894,4029,34235,2986,4549,1221,1082,732,1299,524,2168,763,70402,3580,56216,3341,4776,1290,23921,3022,27519,2795,14186,3335,3638,1414,7208,2652,3340,1070,4151,1069,1477,608,1466,654,1208,669,15483,2921,4904,2145,4472,1183,6107,1154,158186,4869,21263,2218,1727,586,2740,783,16796,1933,56645,2825,18397,2037,18381,2287,19867,2308,66910,3739,7712,1810,29178,3049,30020,3208,4476,1469,884,553,968,543,2624,1158,58688,3324,46911,3677,4511,1452,21069,2993,21331,2563,11777,2208,1623,843,5808,1454,4346,1302,3746,1027,694,338,1333,536,1719,770,13368,2023,4121,1646,3994,1239,5253,1066,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,148721,5960,75452,4192,8727,1952,1270,450,1556,680,5901,1587,26073,2083,11083,2039,5825,1472,9165,1452,31101,2226,4558,1320,10884,1638,15659,1829,1105,573,534,332,339,446,232,225,28569,2133,23266,2215,2958,1096,7566,1326,12742,1647,5303,1409,708,390,2312,954,2283,964,1427,626,358,340,667,428,402,234,9551,1766,3827,1120,3479,1070,2245,869,73269,3578,10464,2513,1010,588,1602,967,7852,2082,27139,2007,8262,1745,9108,1742,9769,1349,27370,2152,5083,1340,9286,1504,13001,1539,775,415,336,317,377,252,62,75,24961,1959,20136,2169,3464,1207,7071,1479,9601,1401,4825,1317,1008,526,1621,683,2196,910,1634,749,275,203,217,242,1142,650,8296,1830,2706,1102,3703,1145,1887,644,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,205720,7842,105526,4578,6634,1303,1494,671,1323,483,3817,991,31265,1786,11734,1916,6525,1191,13006,1251,56954,3560,7428,1694,20653,2451,28873,2626,801,458,327,437,140,155,334,241,53723,3409,45792,3701,4367,1346,16036,2494,25389,2479,7931,1880,2408,997,3108,1052,2415,816,2430,844,326,257,1369,630,735,420,10673,1763,2870,980,4429,1387,3374,919,100194,4790,9408,1455,1697,730,1806,655,5905,1158,32673,2371,8759,1569,10401,1939,13513,1533,49385,2832,6709,1519,17681,2706,24995,2590,954,769,558,722,135,148,261,249,44220,2663,38524,2806,2887,1007,14561,2557,21076,2323,5696,1329,1347,779,1805,687,2544,954,4211,1139,1917,895,1180,610,1114,431,8728,1817,2465,1133,3467,1093,2796,808,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,157336,8192,79031,4520,10632,2093,967,496,3209,1362,6456,1322,26276,2136,12285,1839,5793,1194,8198,1311,33978,2618,6838,1606,16286,2132,10854,1564,5552,1321,874,493,2957,1259,1721,625,26625,2333,18650,1978,2943,1290,9432,1577,6275,1237,7975,1851,2476,1205,3250,1064,2249,943,1801,586,545,335,647,381,609,378,8145,1797,2187,1049,2651,1180,3307,1094,78305,5212,13064,2333,735,432,3566,1257,8763,1735,29716,2461,11430,1900,8218,1560,10068,1569,25348,1971,5771,1556,11696,1669,7881,1551,4887,1211,1478,771,1981,807,1428,691,17565,1763,12804,1709,2061,757,6255,1388,4488,1218,4761,1312,1711,858,2124,849,926,529,2896,875,521,315,1336,516,1039,647,10177,3168,4342,2501,2786,1111,3049,996,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,186369,8016,93076,4922,7125,1240,1122,577,1724,537,4279,940,29440,2645,8880,2642,5473,1162,15087,1861,51896,3683,10028,1852,21764,3235,20104,2436,6682,1616,1288,756,2386,1100,3008,912,40174,3717,15910,2614,2918,1038,8499,2181,4493,1334,24264,2557,4354,1317,8897,2018,11013,1872,5040,1226,1468,510,1982,925,1590,608,4615,976,1170,550,1719,630,1726,627,93293,4878,11037,1799,2183,958,1996,553,6858,1352,30894,2204,6488,1617,8613,1621,15793,1808,46354,3817,10213,2040,14047,2206,22094,2583,8049,1856,2508,1097,1937,1017,3604,1009,32260,3412,10543,1830,1799,881,4584,1342,4160,1341,21717,2826,4305,1496,5968,1449,11444,1954,6045,1774,1601,923,1558,817,2886,956,5008,1208,672,358,2231,980,2105,649,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44694,3899,18132,1847,5021,1156,309,164,1316,659,3396,867,5066,1170,1489,948,986,420,2591,679,2409,932,100,100,1006,627,1303,574,1279,721,0,163,755,529,524,358,762,432,268,227,33,72,0,163,235,208,494,380,0,163,251,258,243,264,368,244,67,74,0,163,301,233,5636,875,1456,693,1052,490,3128,630,26562,2793,5713,971,425,263,901,393,4387,868,8364,2018,2251,1972,2951,885,3162,818,2171,611,569,346,399,300,1203,527,260,238,36,67,44,74,180,189,1075,435,759,408,218,241,202,235,339,187,316,222,60,72,59,91,197,179,836,442,255,248,94,137,487,428,10314,1588,2027,783,1335,651,6952,1288,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,911582,14920,443563,8018,35249,2737,6333,1195,6638,1115,22278,2070,143012,4131,26673,3357,42091,3200,74248,3443,184565,4763,28685,3266,70917,4453,84963,4485,30363,3401,4146,1314,7013,1678,19204,2593,125382,5047,23427,3706,2393,1026,12451,2416,8583,1831,101955,5243,17599,2943,43254,3877,41102,3376,28820,2982,4547,1255,8199,1881,16074,2376,80737,5552,16331,2676,33229,3135,31177,3067,468019,9852,49278,3387,7203,1270,8436,1332,33639,2632,161695,4317,27295,2749,51515,3646,82885,2952,174136,5161,29012,3582,62591,4386,82533,4521,36445,3764,5482,1507,8843,2291,22120,2674,100599,4510,17684,3337,2722,1349,8123,2030,6839,1686,82915,4561,13646,2313,34896,3196,34373,3113,37092,3957,7162,1952,10729,2163,19201,2232,82910,5899,17708,3143,33764,3846,31438,3148,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1095953,18149,527764,11135,111991,5275,14622,2166,20083,2522,77286,4022,156982,4125,40373,3157,40674,3668,75935,3436,192767,7303,35747,3790,69802,4785,87218,5100,77072,5183,13131,2133,25067,3049,38874,3738,54818,5459,9766,2515,2863,1415,4189,1213,2714,766,45052,5010,8108,1758,16171,2983,20773,2660,60877,4951,11645,2660,24375,2942,24857,2782,66024,4759,12103,2720,23498,2768,30423,3489,568189,11084,120866,5765,14218,1976,19520,2741,87128,4289,175465,3867,47205,3914,46186,3300,82074,3405,199840,6633,34910,3377,67469,4752,97461,4918,95210,5332,14324,2313,28756,3297,52130,4323,42943,3323,7187,2001,1858,1015,2662,1170,2667,1109,35756,2845,6654,1790,13373,2174,15729,2066,61687,4656,12074,2480,22678,3051,26935,2669,72018,5025,16195,2623,22310,2892,33513,3125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,652090,14179,319880,8098,63025,3734,6864,1541,11574,1868,44587,2833,161386,5140,45578,4482,43440,4093,72368,2998,64004,4350,9573,1881,21485,2722,32946,2633,7806,1547,1381,693,2600,1060,3825,975,50037,3824,43691,3417,6131,1796,14831,2354,22729,2216,6346,1404,662,444,2778,994,2906,744,6161,960,1399,471,1276,655,3486,679,31465,3076,6460,1200,7172,1596,17833,1633,332210,8079,71497,4320,7309,1547,13587,2069,50601,3183,169137,5211,42746,3965,50222,4158,76169,3867,57327,4070,9444,2074,17486,2483,30397,2956,8647,1819,2404,924,1309,550,4934,1350,42727,3359,36025,2898,5076,1409,12432,2225,18517,2143,6702,1718,618,365,2143,876,3941,1053,5953,1081,1346,506,1602,584,3005,674,34249,3103,7855,1837,7133,1392,19261,1699,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,457185,10800,223176,6570,21282,2628,3738,1029,5415,1467,12129,1901,84136,3919,25584,3000,19784,3033,38768,2247,60151,3292,7256,1622,25948,2515,26947,2558,2828,913,240,149,497,302,2091,823,47262,2759,38108,2822,4472,1599,16448,2322,17188,2063,9154,1687,1433,589,4981,1159,2740,883,10061,1694,1111,453,4022,1252,4928,1128,57607,4216,16710,2964,22747,2655,18150,2080,234009,6183,26547,2789,4420,1377,6285,1250,15842,2044,93121,3354,25909,3408,25523,2739,41689,2868,54682,3281,7309,1820,22981,2593,24392,2721,3153,1083,508,345,476,450,2169,911,40978,2947,29236,2500,2422,738,14519,2093,12295,1869,11742,2358,2612,1375,4280,1229,4850,1439,10551,1873,1767,711,3706,833,5078,1495,59659,4436,16655,3124,25783,2936,17221,1806,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72258,5209,38830,3297,2946,1178,882,963,563,355,1501,587,9835,1294,2743,1213,2369,963,4723,1110,23060,2541,3811,1155,11732,1911,7517,1402,1953,823,421,298,507,358,1025,681,20184,2523,17181,2499,2869,1142,8959,1941,5353,1091,3003,1054,353,338,2008,800,642,404,923,481,168,174,258,315,497,324,2989,1332,763,510,1215,852,1011,590,33428,3073,4973,1312,310,292,986,502,3677,1166,10892,1333,2779,845,2608,826,5505,1097,14122,2150,3678,1374,6551,1911,3893,977,1121,655,508,464,206,277,407,321,11813,2236,8382,2032,2023,1231,4092,1491,2267,928,3431,1356,973,740,1803,975,655,437,1188,644,174,168,450,471,564,368,3441,1121,816,586,1338,830,1287,662,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,242761,8048,120393,5609,17462,1953,2159,700,3864,1071,11439,1524,43584,2743,14057,1837,12342,1351,17185,1868,41174,2420,8029,1330,15084,1833,18061,2277,2958,1311,635,472,975,922,1348,528,34629,2636,25789,2821,4820,1239,10192,1782,10777,1726,8840,2229,1498,642,2935,745,4407,1847,3587,1193,1076,554,982,755,1529,757,18173,3260,4466,1502,7505,2090,6202,1380,122368,4300,21757,2263,2219,641,5082,1349,14456,1778,52378,2551,17090,2470,15170,1950,20118,1895,34389,2436,5179,1276,13804,1753,15406,1598,3338,1099,655,451,1244,651,1439,657,26041,2266,19285,2123,2273,840,7939,1481,9073,1263,6756,1414,897,491,3452,970,2407,831,5010,1179,1354,575,1169,547,2487,739,13844,2422,3741,1081,4623,1723,5480,1169,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21356,1943,9577,1591,1692,469,290,191,229,177,1173,397,2012,640,681,472,228,209,1103,488,2743,799,966,476,693,389,1084,522,313,311,23,45,74,162,216,220,1828,681,1577,622,398,328,437,283,742,443,251,297,205,295,46,62,0,165,602,304,340,242,136,161,126,114,3130,1068,494,444,978,610,1658,615,11779,1750,3171,729,143,125,397,283,2631,648,3529,839,706,397,887,571,1936,778,1882,510,331,171,435,361,1116,499,152,165,132,156,0,165,20,35,1455,525,1178,507,82,112,379,374,717,440,277,241,0,165,22,51,255,233,275,207,117,123,34,62,124,124,3197,943,891,709,239,181,2067,569,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
