GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001MA,B01001_001EA,B01001_002EA,B01001_002MA,B01001_003EA,B01001_003MA,B01001_004EA,B01001_004MA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007MA,B01001_007EA,B01001_008EA,B01001_008MA,B01001_009EA,B01001_009MA,B01001_010EA,B01001_010MA,B01001_011MA,B01001_011EA,B01001_012MA,B01001_012EA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015EA,B01001_015MA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018MA,B01001_018EA,B01001_019MA,B01001_019EA,B01001_020EA,B01001_020MA,B01001_021EA,B01001_021MA,B01001_022MA,B01001_022EA,B01001_023MA,B01001_023EA,B01001_024MA,B01001_024EA,B01001_025EA,B01001_025MA,B01001_026EA,B01001_026MA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029MA,B01001_029EA,B01001_030MA,B01001_030EA,B01001_031EA,B01001_031MA,B01001_032EA,B01001_032MA,B01001_033MA,B01001_033EA,B01001_034MA,B01001_034EA,B01001_035MA,B01001_035EA,B01001_036EA,B01001_036MA,B01001_037EA,B01001_037MA,B01001_038MA,B01001_038EA,B01001_039EA,B01001_039MA,B01001_040MA,B01001_040EA,B01001_041MA,B01001_041EA,B01001_042EA,B01001_042MA,B01001_043EA,B01001_043MA,B01001_044EA,B01001_044MA,B01001_045EA,B01001_045MA,B01001_046EA,B01001_046MA,B01001_047EA,B01001_047MA,B01001_048MA,B01001_048EA,B01001_049MA,B01001_049EA,state
0400000US13,10214860,-555555555,4975458,7577,333118,4395,373844,7835,351831,7543,220914,3996,152479,4735,78659,4996,70693,4794,221193,6628,351532,4548,332716,4687,333577,7291,336413,6490,343840,3464,340056,3401,310114,6647,113404,4810,147417,5417,91367,3999,125585,4393,153755,4895,94208,3340,57748,3149,40995,2957,5239402,7577,316242,4398,343592,8811,357194,8694,205679,3674,147555,4753,74996,5721,72047,5045,211057,6224,349723,3876,349297,3502,356806,7758,361397,8018,354565,3258,362584,2707,335330,7163,129194,5348,173043,6324,106290,4810,146697,4479,185621,4974,122947,4405,87994,3924,89552,3782,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1431603,-555555555,724635,1325,46558,789,43450,2797,44234,2804,24263,1015,15891,900,11100,1631,12058,1990,36316,2190,62284,1241,54767,818,46202,2220,45062,2276,43170,635,44416,447,48517,2267,16925,1709,22625,1872,16079,1372,22606,1618,26048,1652,16559,1263,10862,1197,14643,1280,706968,1325,45535,692,42258,2046,41267,1819,23641,815,14107,804,8479,1461,8461,1350,28071,1459,50706,808,48639,546,42331,2225,44182,2353,43083,522,43930,516,48470,2435,17558,1886,25894,2024,18906,1650,22205,1920,27998,2077,19414,1782,16871,1694,24962,1920,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1654930,-555555555,826819,2813,55420,1256,66760,3233,61759,2899,37320,1487,22317,1516,10371,1892,9145,1768,37918,2602,54635,2083,55141,1897,55273,2758,47774,2597,48573,1377,50586,1588,49310,3327,21376,2486,28944,2355,18338,1518,24923,2041,27610,2024,20663,1691,13159,1583,9504,1126,828111,2813,56427,1460,58146,3048,61726,3104,34623,1287,23348,1497,11819,1745,11283,1673,30566,2185,53509,1700,53525,1589,52206,3209,49252,3394,47663,1748,52142,1190,53457,2740,20391,2087,28961,2140,16327,1725,25393,2058,32986,2140,22712,2112,14628,1914,17021,1798,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12859995,-555555555,6310435,4724,396335,2261,423658,7182,426517,7301,262257,2074,174474,2859,86814,4426,93472,4851,273855,6053,443615,1995,445697,2691,424611,7874,410283,7807,419310,2479,442307,2168,426908,6810,159249,4814,209814,5615,122558,4054,160697,4429,199651,4319,136651,3819,90421,3253,81281,3020,6549560,4724,383331,2518,398266,7058,419060,6772,250761,2191,169537,3107,94623,4508,88317,4116,256780,5510,439002,1889,444898,2754,429959,8005,407752,7724,425167,2032,457984,1894,449818,5968,168185,5027,229154,5969,137070,4264,184091,4888,236139,5439,177378,4851,135795,4259,166493,4801,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6619680,-555555555,3253089,4727,211439,2593,218504,5693,236534,5198,137994,2084,95855,3215,48917,3908,52147,3471,147494,4940,213198,2724,207189,2483,206802,5835,204796,4958,209685,1943,225227,1830,218424,5634,85171,4174,112127,4132,66989,3218,84462,3205,109109,3851,74396,2962,46058,2914,40572,2656,3366591,4727,207770,2301,212513,6568,218159,6462,136821,2561,95703,3238,51888,4043,49395,3747,134974,4753,211814,2343,209821,2185,208599,5011,202401,5573,210470,2122,233047,1964,234147,4866,88180,4159,117151,5248,67910,3556,99916,3889,127273,3955,95165,3805,69640,3151,83834,3097,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3123899,-555555555,1549289,3241,98619,1902,107752,3606,102608,3672,63167,1231,52603,2893,24025,2647,23240,2715,65656,3365,96375,2125,102408,1900,94746,3409,91453,3536,94464,1628,105945,1433,104204,3309,43814,2989,56766,2513,33092,1944,41674,2109,53874,2278,38984,1868,28208,1339,25612,1668,1574610,3241,96465,1920,98936,3509,100865,3524,60341,1076,44850,2079,22931,2605,23958,2589,63379,3141,95445,1978,98524,1547,93336,4060,88524,3906,93290,1502,106173,1180,105892,2992,41907,2332,60086,2644,33581,2009,45331,2329,60421,2056,48424,2350,38143,2006,53808,2222,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2911641,-555555555,1449224,3248,100159,1703,99092,3833,105202,3779,62847,1721,44074,2481,24970,2907,24396,2851,66657,4131,97937,2361,98837,1878,89932,4063,85442,3511,86186,2352,95623,1523,97796,2876,32626,2050,49570,2322,28833,1712,37103,2002,46065,1972,32044,1650,24061,1640,19772,1666,1462417,3248,96907,1902,100505,3664,97216,3555,58306,1580,43018,2490,21280,2120,21434,2405,57099,3513,91760,1943,95965,1646,89006,3122,82850,2668,82894,1659,97654,1214,98175,2720,38412,2617,51762,2690,30166,2238,40657,2108,52435,2217,40916,2399,33870,2178,40130,1869,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4425092,-555555555,2174892,4384,139784,2011,142664,4310,145447,4185,88691,2182,61282,2173,36332,3393,32450,2841,88410,3964,142757,2013,137015,1881,138648,3993,144106,4202,141949,1641,155631,1857,150028,4237,58788,3090,75151,3551,46780,2547,62165,2788,78997,2923,50927,2488,33259,2312,23631,2001,2250200,4384,133582,2246,135924,4472,138886,4283,85605,2225,61378,2702,34789,2829,28492,2933,82586,4227,143532,1996,138198,1992,138337,4554,142381,4785,142910,1474,160988,1438,160054,3862,61657,3739,82532,3271,52191,2470,71566,3286,89947,3390,65383,2656,46082,2508,53200,3217,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4670724,-555555555,2286299,5065,158418,3244,164406,5243,156602,5088,95421,2563,66589,3601,34158,2827,34558,3852,99941,5068,164077,3086,163621,3305,154691,5206,134251,5490,135208,2949,153825,2945,149813,4345,56871,3614,79592,3332,48236,2871,60477,2969,68946,3038,50073,2429,31360,2263,25165,2031,2384425,5065,146427,3072,160757,5913,143195,5603,90959,2633,58853,3364,33914,3102,35037,3513,96234,4572,174360,3447,168542,2834,146403,4857,142727,5013,147296,2452,161427,2483,162538,4552,63208,3376,83197,3935,50482,3415,67601,2900,87571,3523,61855,3055,50907,2735,50935,3033,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329328,-555555555,651030,2161,32056,966,35922,2322,39426,2274,24727,775,17329,968,8593,1451,8549,1336,23579,2349,37405,1083,36935,885,35385,2160,39896,2148,44696,823,51722,881,52612,2449,20169,1668,28764,2009,17499,1466,24659,1585,28221,1697,20152,1400,12061,1218,10673,1279,678298,2161,31796,845,33427,2377,35494,2224,23011,987,15976,993,9588,1583,8040,1442,20575,1931,38787,922,38837,1014,35163,2386,42228,2564,46128,946,53603,611,57663,2476,20380,1742,30299,2172,19768,1550,25124,1869,31370,2110,22761,1514,16929,1691,21351,1657,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6006401,-555555555,2912348,3611,186793,1726,192933,5057,191787,5378,117077,1545,77913,2138,43857,3043,41146,3091,120402,4234,210455,1619,201818,1600,188336,5970,186225,5746,199546,1865,218360,1788,203535,4549,72229,3406,94572,4056,55907,2633,80496,2919,91996,2897,61295,2234,40879,2704,34791,1984,3094053,3611,179834,1940,182469,5954,182014,5731,114825,1724,77885,2471,40967,3186,38266,3446,115747,4771,212321,2307,209539,1847,202206,4670,192962,5213,214740,1519,236016,1519,217845,4818,82094,3427,112702,3853,69165,3345,89542,3663,110929,3549,81874,3050,59253,2611,70858,2683,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
