GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001MA,B27001H_001EA,B27001H_002EA,B27001H_002MA,B27001H_003MA,B27001H_003EA,B27001H_004EA,B27001H_004MA,B27001H_005MA,B27001H_005EA,B27001H_006MA,B27001H_006EA,B27001H_007MA,B27001H_007EA,B27001H_008MA,B27001H_008EA,B27001H_009EA,B27001H_009MA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012MA,B27001H_012EA,B27001H_013EA,B27001H_013MA,B27001H_014MA,B27001H_014EA,B27001H_015EA,B27001H_015MA,B27001H_016MA,B27001H_016EA,B27001H_017MA,B27001H_017EA,B27001H_018EA,B27001H_018MA,B27001H_019MA,B27001H_019EA,B27001H_020EA,B27001H_020MA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025EA,B27001H_025MA,B27001H_026EA,B27001H_026MA,B27001H_027EA,B27001H_027MA,B27001H_028MA,B27001H_028EA,state
0400000US47,4831549,4031,304736,3896,296890,3897,7846,1642,676788,4236,652376,5641,24412,3651,427464,2391,370237,5232,57227,4782,593353,3299,501446,5905,91907,5195,602174,2034,528996,5487,73178,5286,686894,1663,599771,5354,87123,4846,684456,995,630088,3678,54368,3561,516351,973,514659,1275,1692,905,339333,1075,338695,1129,638,410,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11593014,6558,739302,5217,697291,5883,42011,4260,1580645,5277,1483370,9042,97275,6885,966811,4569,819841,7931,146970,8007,1514549,6534,1254014,8797,260535,8467,1442430,4738,1247633,9737,194797,9533,1632200,3233,1451499,8531,180701,7553,1697148,2483,1550126,6681,147022,6040,1193335,2427,1188062,2908,5273,1361,826594,3180,825001,3299,1593,689,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2345928,1606,220570,2732,211750,3364,8820,1656,454908,2765,431775,4076,23133,3136,255351,945,228887,2798,26464,2616,335311,1472,296954,3687,38357,3622,311057,979,281140,2778,29917,2818,247079,928,225126,3073,21953,2898,245251,483,228313,2354,16938,2414,162380,529,161135,796,1245,601,114021,579,113665,627,356,281,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,579472,968,32453,1012,32210,1051,243,157,75006,1115,74200,1235,806,440,60867,509,57251,1164,3616,1083,64434,481,59080,1181,5354,1117,65328,272,61487,936,3841,864,84656,233,80627,894,4029,870,93226,208,89200,1000,4026,949,62889,262,62870,264,19,28,40613,330,40613,330,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5114459,5734,322456,3972,310436,4249,12020,2048,689062,3840,662285,5095,26777,3940,444154,3359,393868,5129,50286,4421,655998,4055,577697,6474,78301,5001,621776,3676,566041,5216,55735,4200,747013,2247,686153,4414,60860,4031,740594,938,692878,3771,47716,3660,532685,987,530927,1170,1758,621,360721,1282,360348,1244,373,272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4930135,3272,301702,3321,294210,3538,7492,1701,622593,3292,606788,4323,15805,2322,400473,1598,371236,3155,29237,2889,666095,2597,605218,5491,60877,4669,610497,1756,572037,3659,38460,3678,701779,1328,665120,3129,36659,2954,753116,841,717568,3205,35548,3102,528528,713,526694,1006,1834,606,345352,1126,344827,1161,525,356,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682364,1974,108724,2237,106044,2463,2680,999,229823,2399,222977,2697,6846,1488,145131,1062,131118,2416,14013,2192,192676,1553,167275,2970,25401,2691,209084,1052,189842,2436,19242,2299,230434,746,212253,2309,18181,2313,252318,737,240273,1878,12045,1717,187345,434,187082,524,263,238,126829,574,126705,615,124,192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4672314,2066,286913,2747,277059,2975,9854,1202,635139,2708,614442,3775,20697,2283,426955,677,398433,2538,28522,2479,554528,1135,508148,3202,46380,3153,546760,927,516506,2700,30254,2587,688248,968,654606,2568,33642,2510,716246,711,687673,2497,28573,2306,466300,800,465383,856,917,331,351225,995,350843,1019,382,223,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,485335,831,36277,1272,33278,1661,2999,991,70885,1299,66449,1751,4436,1277,44527,865,38295,1759,6232,1430,64057,1205,53977,1919,10080,1790,59862,1014,51064,1871,8798,1584,60788,596,53748,1367,7040,1195,73053,268,65645,1526,7408,1516,46531,632,46501,630,30,53,29355,608,29355,608,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26355,3135,1344,744,1344,744,0,221,3010,1114,2184,867,826,623,2211,906,2083,895,128,208,3636,1251,3311,1094,325,399,4069,1091,3666,967,403,470,4298,1214,3907,1261,391,282,3467,889,3023,857,444,272,2766,778,2669,771,97,161,1554,506,1554,506,0,221,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
