GEO_ID,B12504_001E,B12504_001M,B12504_002E,B12504_002M,B12504_003E,B12504_003M,B12504_004E,B12504_004M,B12504_005E,B12504_005M,B12504_006E,B12504_006M,B12504_007E,B12504_007M,B12504_008E,B12504_008M,B12504_009E,B12504_009M,NAME,B12504_001EA,B12504_001MA,B12504_002EA,B12504_002MA,B12504_003MA,B12504_003EA,B12504_004MA,B12504_004EA,B12504_005EA,B12504_005MA,B12504_006EA,B12504_006MA,B12504_007EA,B12504_007MA,B12504_008MA,B12504_008EA,B12504_009MA,B12504_009EA,state
0400000US42,22.1,0.2,22.1,0.2,22.8,0.2,14.2,1.3,17.6,0.7,22.2,0.2,22.8,0.2,15.9,1.4,16.8,0.7,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20.4,0.8,20.2,0.9,21.0,0.7,8.6,4.2,18.7,8.0,20.5,0.8,21.0,0.7,17.3,6.5,16.1,4.4,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,20.6,0.3,20.6,0.4,21.3,0.4,11.5,1.3,16.6,1.3,20.6,0.4,21.3,0.4,13.1,2.7,16.5,1.4,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21.7,0.6,21.6,0.6,22.0,0.7,13.5,6.2,13.9,5.9,21.8,0.7,22.3,0.8,14.1,4.8,12.6,1.8,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,19.2,0.3,19.3,0.4,20.1,0.3,10.1,1.8,14.7,0.7,19.0,0.3,19.8,0.3,11.6,2.0,14.7,0.8,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17.5,0.2,17.4,0.2,18.1,0.2,11.0,0.6,15.6,0.5,17.6,0.2,18.2,0.2,10.2,0.6,15.6,0.5,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16.8,0.3,16.9,0.4,17.5,0.5,7.7,1.4,11.8,3.2,16.7,0.4,17.3,0.5,8.0,2.0,13.9,2.5,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,23.0,0.6,23.3,0.7,23.4,0.7,17.5,4.2,24.7,3.4,22.7,0.6,23.0,0.6,15.4,9.8,18.1,8.1,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,18.9,0.3,18.8,0.2,19.5,0.3,10.3,1.2,14.5,0.6,19.1,0.2,19.7,0.3,12.2,2.0,15.0,0.8,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,18.5,0.3,18.4,0.3,18.8,0.3,11.1,1.3,15.3,1.5,18.6,0.3,18.9,0.3,13.9,1.5,17.0,1.9,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22.0,0.5,22.3,0.6,22.8,0.6,17.9,3.3,17.1,2.0,21.7,0.6,22.6,0.7,8.6,4.4,15.2,3.1,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,22.0,0.3,22.0,0.3,22.4,0.3,15.8,2.2,16.3,1.2,21.9,0.3,22.3,0.3,13.9,2.5,16.8,1.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,18.2,0.8,18.2,0.8,18.9,0.9,11.6,3.8,16.3,0.9,18.1,0.9,19.0,1.0,11.5,4.4,7.3,2.0,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,25.1,0.4,25.5,0.4,26.1,0.5,16.4,3.4,23.2,1.8,24.5,0.5,25.6,0.4,13.8,2.7,19.8,1.6,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
