GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002EA,B25093_002MA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010MA,B25093_010EA,B25093_011MA,B25093_011EA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026MA,B25093_026EA,B25093_027MA,B25093_027EA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US46,231452,4098,3784,1007,2213,753,133,145,666,381,216,201,556,314,0,151,30092,2264,15994,1713,6100,1073,3688,923,1329,448,2806,711,175,196,134919,2856,86187,2653,15254,1555,9311,1417,6404,1172,16599,1753,1164,554,62657,1594,40492,1552,5388,989,4340,803,3214,688,9115,1026,108,106,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,16196,1842,5827,986,3075,856,2187,814,1180,546,3217,1019,710,521,155119,5698,83126,4258,22720,2446,15833,2198,8949,1555,22647,2734,1844,786,972619,11389,579512,9393,120274,6080,79619,3700,48354,3062,136557,4780,8303,1489,521564,6781,320464,6578,51385,3233,35578,2747,26278,2207,83370,3670,4489,887,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,52441,3502,22899,2189,7564,1553,4500,1080,3428,849,13045,2130,1005,535,585389,11025,307638,9284,91257,5680,54736,4361,36163,3361,91255,4519,4340,1228,3607277,20885,2113687,19708,465051,11710,284490,8390,177594,6946,533864,13666,32591,3053,1507719,12726,908343,11604,145666,4276,105660,5029,73374,3508,263775,6659,10901,1511,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,11511,1570,4087,972,2621,895,915,457,1654,699,1977,695,257,330,86150,3264,39791,2630,15298,1650,11592,1690,6907,1282,12132,1689,430,314,385645,5446,218253,5466,61369,3435,34303,2588,20015,1784,49253,3315,2452,910,157909,2819,101027,2583,14005,1418,9915,1332,7763,1331,24503,1851,696,314,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,1308,460,424,268,296,196,174,200,115,118,299,249,0,149,11567,1237,4105,814,2730,593,1808,664,732,295,2169,527,23,42,110864,2506,53288,2103,15591,1440,10743,1163,8096,1049,22695,1672,451,246,56473,1626,25540,1395,6580,685,4621,692,3166,599,16355,1401,211,131,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,10638,1523,4173,995,1051,414,1147,441,537,417,3528,881,202,190,182904,5992,83244,3638,34628,2728,21506,2186,13701,1838,28383,2832,1442,706,1238474,10813,658651,10154,180262,5968,119120,5032,75815,3874,195166,6425,9460,1375,587853,6773,332176,6601,62147,3841,43901,2427,29418,2263,116388,3969,3823,845,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,11470,1557,4526,1134,1644,609,1417,584,219,148,3604,925,60,101,160715,6181,68175,3652,31331,2547,21533,2750,12534,1448,25708,2817,1434,620,1041497,11156,531884,9921,156650,5727,106704,5371,64311,3879,173616,5640,8332,1474,489587,5775,269123,5152,49970,2807,37099,2409,27673,2208,103099,4487,2623,712,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,4555,1039,3037,846,463,300,88,87,289,201,574,266,104,136,40422,2426,27834,2184,4827,976,2913,768,1620,627,3144,906,84,95,303193,5897,209218,4698,28687,2586,16492,1867,10314,1822,35405,3225,3077,863,182981,3406,131184,3782,15756,1691,8963,1323,5965,1103,19997,1824,1116,432,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,13338,1629,5912,998,2427,752,2141,841,648,331,2198,670,12,21,149252,4294,82837,3524,27462,2320,15638,1504,8053,1194,14905,1384,357,201,945395,7766,537200,6295,138910,4781,86161,3684,49852,2631,128651,4707,4621,814,441158,4599,229094,4209,51968,2597,36592,2134,27685,2252,92400,3711,3419,665,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,2608,919,1413,662,326,260,125,120,173,219,571,350,0,192,17815,1466,10285,1429,2706,792,1640,600,780,424,2404,631,0,192,92708,3252,57660,3065,12019,1739,7011,1350,4408,1153,10888,1580,722,443,42444,1828,27850,1662,3658,706,2447,600,1589,630,6636,1151,264,176,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,3863,980,1432,482,155,140,295,247,185,185,1266,560,530,305,46941,3441,18797,2249,7002,1337,3683,1239,3065,1038,12263,2023,2131,790,466467,7006,237449,6090,48023,3108,37410,3003,26473,2848,93418,5903,23694,2691,319549,5222,209358,5327,20687,1968,15706,1587,13299,1659,51727,2735,8772,1112,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
