GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001MA,C08501_001EA,C08501_002MA,C08501_002EA,C08501_003EA,C08501_003MA,C08501_004EA,C08501_004MA,C08501_005MA,C08501_005EA,C08501_006MA,C08501_006EA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009EA,C08501_009MA,C08501_010EA,C08501_010MA,C08501_011MA,C08501_011EA,C08501_012MA,C08501_012EA,C08501_013MA,C08501_013EA,C08501_014EA,C08501_014MA,C08501_015EA,C08501_015MA,C08501_016MA,C08501_016EA,C08501_017MA,C08501_017EA,C08501_018MA,C08501_018EA,C08501_019MA,C08501_019EA,C08501_020EA,C08501_020MA,C08501_021EA,C08501_021MA,C08501_022EA,C08501_022MA,C08501_023MA,C08501_023EA,C08501_024MA,C08501_024EA,C08501_025MA,C08501_025EA,C08501_026EA,C08501_026MA,C08501_027MA,C08501_027EA,C08501_028MA,C08501_028EA,C08501_029MA,C08501_029EA,C08501_030MA,C08501_030EA,C08501_031EA,C08501_031MA,C08501_032EA,C08501_032MA,C08501_033EA,C08501_033MA,C08501_034MA,C08501_034EA,C08501_035MA,C08501_035EA,C08501_036EA,C08501_036MA,C08501_037EA,C08501_037MA,C08501_038MA,C08501_038EA,C08501_039MA,C08501_039EA,C08501_040MA,C08501_040EA,C08501_041EA,C08501_041MA,C08501_042EA,C08501_042MA,state
0400000US30,479416,7204,18147,1993,47891,3042,191475,3701,98542,2948,50301,2587,73060,3469,357711,6492,11856,1594,33506,2409,142096,3261,75668,3103,39177,2625,55408,3068,49434,3763,3006,953,6461,1442,21645,2147,9687,1649,3750,825,4885,978,3830,1278,77,74,905,656,1564,822,538,258,145,192,601,448,39332,3226,2502,688,5838,1448,15352,1841,6845,1154,3897,920,4898,877,29109,2309,706,383,1181,536,10818,1411,5804,972,3332,774,7268,1112,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,997028,7665,45467,2565,106335,2993,408146,5400,199530,3572,102415,3283,135135,3785,817976,8732,33975,2472,83660,3476,333116,5969,167934,4298,86817,3037,112474,3468,88881,4615,5699,1070,11811,1936,43275,3215,14896,1479,6046,1034,7154,1088,7690,1395,328,211,1531,640,3633,941,1101,629,654,345,443,292,44152,2737,4071,732,6719,1291,14306,1754,8068,1190,4228,797,6760,987,38329,2511,1394,555,2614,700,13816,1650,7531,1141,4670,815,8304,1061,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,37308,2640,134021,4144,596381,8417,285031,5065,112921,4386,150370,5125,1024543,12383,24765,2416,97636,4363,472350,8091,224421,6191,87697,3828,117674,4602,137730,7426,5730,1241,18489,2059,61981,4789,29650,2989,10939,1746,10941,1650,48873,4494,2518,670,8096,1521,19822,2874,9559,1907,4705,1208,4173,1085,56781,4577,3723,988,7859,1516,23148,3301,10030,1681,5184,1309,6837,1402,48105,3466,572,343,1941,843,19080,2671,11371,1978,4396,955,10745,1562,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,31983,2572,61691,3142,234992,5975,149400,4227,77166,3595,92805,3777,520983,8865,20605,2032,46548,3153,194802,6323,121782,4345,62439,3508,74807,3540,49705,4093,5043,1129,6552,1321,18471,2270,10861,1660,4496,958,4282,938,4026,1149,75,113,1156,639,1912,942,448,263,301,271,134,110,27899,2577,4467,1182,5457,973,7849,1596,3908,854,2543,952,3675,778,45424,3300,1793,719,1978,567,11958,1769,12401,1736,7387,1433,9907,1440,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,105738,4756,325998,6349,1625396,15959,951697,11337,436481,7765,532778,9289,3050518,23010,66768,4171,239356,6649,1220534,15073,751207,10862,349349,7725,423304,9412,312454,12776,17487,2151,30287,2787,136097,7979,67169,4469,28113,2657,33301,2569,224999,7989,6590,1483,26579,2630,109773,5238,42937,3630,19822,2159,19298,2100,215064,9292,13318,1948,24769,2686,96735,6250,40266,3409,17835,2228,22141,2356,175053,6184,1575,655,5007,1255,62257,3948,50118,3552,21362,2100,34734,2543,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,30997,3079,93444,4775,364092,6879,175056,4561,91321,4132,116417,5293,709118,13140,22511,2449,74954,5146,298112,7955,144746,4494,77462,4275,91333,4351,77907,5097,3535,1338,9999,1869,37782,3892,14408,1784,4681,878,7502,1414,8171,1549,363,378,900,534,3016,899,1591,605,1032,486,1269,621,33855,3245,3666,1241,6093,1498,12643,1829,5541,1109,2749,774,3163,763,42276,3309,922,680,1498,708,12539,1993,8770,1411,5397,1042,13150,1735,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,234565,6535,844779,10562,4278633,20066,2161130,13311,972493,11632,1176241,14495,4960821,27560,112024,4457,391127,7107,1972227,19289,1224982,10722,573956,9578,686505,10355,622797,16193,32842,2468,65342,5412,257098,8649,138632,5924,61741,4431,67142,4048,2949400,26555,42706,3364,271263,6950,1557990,21095,574408,10135,234747,7242,268286,7855,767178,15724,40351,2880,98173,5477,360449,11913,132916,6053,59808,4268,75481,4725,367645,11384,6642,1342,18874,2097,130869,5850,90192,4731,42241,3409,78827,4547,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,157239,5373,451577,9227,1968725,15170,992880,10502,429079,9279,521309,11497,3687937,23962,111922,4616,352825,9720,1603839,17194,823497,12148,359973,8898,435881,9452,422808,12229,25482,2852,51512,3685,202417,8650,82840,5361,30502,2582,30055,2744,51017,4713,2115,806,9528,2293,22992,3038,9055,1571,3337,1023,3990,966,131503,6425,13315,1826,27008,3130,50497,4366,20232,2327,9189,1500,11262,1767,227544,8563,4405,985,10704,2042,88980,5513,57256,4300,26078,2558,40121,3467,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437559,5770,18239,1792,59031,2415,188753,3794,79099,2292,40487,2197,51950,2791,358094,6848,13823,1591,48527,2637,155375,4604,63379,2571,33454,2162,43536,2548,39413,3412,2046,745,6106,1376,19424,2231,7027,1195,2284,794,2526,571,1336,558,117,114,283,268,261,189,584,396,83,83,8,13,20613,1862,1621,556,3023,1027,7344,1308,3634,724,2700,556,2291,392,18103,1810,632,405,1092,430,6349,1256,4475,892,1966,473,3589,669,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5393979,20740,221929,6169,522284,7824,2217666,12678,1179241,10559,563333,9219,689526,11835,4495749,23996,155098,5444,404223,7851,1857166,15476,1009614,9519,486180,8294,583468,10186,418407,11880,30903,2841,55310,4103,181861,7211,80269,5002,31104,2351,38960,2732,95066,5325,6499,1352,15280,2333,40857,3204,14571,1376,8694,1182,9165,1533,184337,7316,24300,1884,38344,3922,64548,4064,25631,2226,13176,2098,18338,1938,200420,7634,5129,1115,9127,1461,73234,5070,49156,3577,24179,2379,39595,2865,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1730466,11506,72280,3158,188405,4382,752648,7445,345109,4728,157553,4272,214471,4431,1426062,11723,52103,2861,149365,4585,619294,7547,288921,5335,136049,3785,180330,4466,177658,6698,10754,1532,24169,2462,85945,5071,31586,2152,10533,1283,14671,1367,6872,1295,485,314,1009,560,3299,889,922,249,534,272,623,254,54642,3481,5435,904,9525,1460,20912,2258,9207,1320,3927,744,5636,830,65232,3392,3503,983,4337,943,23198,2393,14473,1590,6510,957,13211,1359,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1888562,14550,60896,3534,180867,5755,841472,9657,395621,6740,176053,6072,233653,6775,1351383,16272,37787,3000,116987,5615,588184,10396,295892,6906,137817,5696,174716,5712,193875,8914,9272,1693,24335,2576,96107,5879,37451,4063,12033,1423,14677,1803,91974,5334,2532,903,12532,2059,49638,4319,14735,2222,5772,1202,6765,1245,134846,5199,8972,1332,23570,2923,62685,3823,20811,2187,8520,1330,10288,1393,116484,6214,2333,935,3443,948,44858,3499,26732,2771,11911,1814,27207,2383,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5911288,22804,220304,6459,533756,8044,2367097,13192,1323035,9157,657081,8425,810015,10948,4500194,22600,131869,5306,358515,7744,1786565,14041,1049000,9754,527154,8557,647091,9678,502487,10665,36632,3469,56022,3359,211092,7322,102930,5030,45908,2823,49903,3042,345301,9979,11040,1709,46585,3906,160472,6759,61731,3905,30799,3056,34674,2665,311256,8601,33834,2783,58872,4021,116912,6593,46393,2742,24354,2192,30891,2588,252050,7598,6929,1110,13762,1894,92056,4721,62981,3389,28866,2518,47456,3137,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,484342,7695,17692,1793,47344,2528,192369,4947,109183,3477,53941,3674,63813,3907,385613,6982,8404,1287,33443,2747,154876,4997,90366,3645,44422,3158,54102,3335,45177,4496,3098,926,5320,1402,19177,2926,9554,1466,4714,917,3314,882,11419,2154,1290,580,2206,984,4209,1199,2086,846,768,489,860,517,25205,2773,4428,817,5462,1308,8463,1829,3246,1095,2146,960,1460,511,16928,2204,472,280,913,393,5644,1329,3931,1281,1891,560,4077,968,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2112333,18257,81827,4434,210824,6733,900763,9360,460179,9368,201420,6687,257320,7128,1748898,20301,52399,3938,164409,7148,753873,10459,386841,10065,172185,6835,219191,6905,198772,8218,13166,1943,24538,3482,90338,4672,38797,3753,15055,1849,16878,2028,10654,1718,180,169,1884,827,4461,1175,2603,771,762,326,764,423,73303,4894,13750,1968,16158,2160,24257,3093,10351,2026,4574,1056,4213,966,80706,4303,2332,1064,3835,1132,27834,2460,21587,2900,8844,1684,16274,1627,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435764,6340,21572,1708,45116,2191,174161,3553,86589,2100,46994,2444,61332,3199,352024,6258,17612,1478,35189,2425,140844,3342,70057,2223,38737,2143,49585,2843,35965,2702,1939,577,4026,880,17123,1798,7336,1218,2846,807,2695,735,3355,1141,75,117,1193,823,1273,592,345,319,104,108,365,293,19450,2195,1396,440,3444,832,7073,1359,3147,758,1955,707,2435,572,24970,2293,550,236,1264,470,7848,1259,5704,894,3352,905,6252,908,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3002764,19872,114168,5335,305465,7838,1283148,12520,651117,8744,290062,6787,358804,7974,2526427,23212,87024,4881,250846,8145,1075411,14756,563357,9128,248397,7081,301392,8194,268957,11226,18798,2526,32649,3343,125838,7346,48106,3560,20260,2140,23306,2411,23973,2829,874,532,3333,1211,10698,2081,4421,1146,2007,807,2640,611,72010,5311,6400,1533,14379,2332,27041,4010,10183,1662,5896,1190,8111,1137,111397,5794,1072,482,4258,1162,44160,3819,25050,2700,13502,1812,23355,2461,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12559656,35659,441503,10606,1296540,14956,5789036,27016,2612115,16436,1080779,13307,1339683,16491,10153731,41239,301256,9211,1011849,15074,4715445,29281,2148043,19552,891519,13022,1085619,14980,1278449,25294,83056,5190,171810,10611,611225,14830,230370,10214,83697,4857,98291,5120,187955,7360,9146,1686,25282,2864,82407,5558,37233,3492,15559,2208,18328,1960,390572,11608,40124,3642,63137,5150,159754,7749,62714,4169,27632,2501,37211,2874,548949,12907,7921,1494,24462,2919,220205,8327,133755,6760,62372,3797,100234,5311,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1393568,12637,83665,3450,189230,4829,646167,7312,237234,3735,103188,4227,134084,5205,1058763,12415,58199,3341,136393,5418,494691,8731,185108,4817,81038,3699,103334,4494,156168,7326,12285,1534,28654,3116,70900,4545,23324,2261,9312,1495,11693,1454,36550,3716,2463,788,5599,1491,17306,2551,4657,1184,2690,855,3835,1021,64710,4599,9355,1674,14246,2332,25668,2807,8861,1668,2434,617,4146,832,77377,4490,1363,450,4338,997,37602,3059,15284,1894,7714,1136,11076,1339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,319961,4755,13756,1439,31853,1735,114587,2523,71262,2110,36199,2086,52304,2742,245290,4807,8760,1096,20731,1682,89721,2780,57108,1775,28880,1871,40090,2433,27115,2412,1813,545,3084,878,10645,1506,6423,963,2471,580,2679,563,3788,775,351,242,1123,551,1206,513,557,279,243,228,308,205,24200,2225,2522,633,6070,974,7100,1167,3144,762,2033,622,3331,723,19568,1772,310,142,845,422,5915,951,4030,845,2572,622,5896,827,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4005675,20484,137528,5577,394515,8385,1719783,12759,881836,8622,386346,7599,485667,9027,3168066,21316,90629,4901,295883,8255,1358286,13288,711987,8311,319667,6932,391614,7971,353555,12529,19943,2649,40103,3720,163739,8056,72430,5072,23505,2628,33835,2777,129257,6426,4026,1077,18818,2442,64114,4459,22151,2492,9969,1446,10179,1465,163978,7853,19954,2841,31585,3432,64113,4411,23621,2753,10866,1613,13839,1862,190819,7001,2976,639,8126,1628,69531,4006,51647,3696,22339,2566,36200,3330,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3322759,19821,107155,4660,323223,8481,1480239,11540,702138,7943,322710,6641,387294,7699,2405922,19059,70305,3598,220318,7958,1054779,11392,526523,7835,249147,6439,284850,6931,326122,11198,13859,2291,34985,3299,157370,7882,66674,3712,25455,2540,27779,2496,206777,7288,6051,1133,26406,3461,108455,5888,36305,3050,12792,1782,16768,1569,193505,7563,12595,1932,31025,3220,88000,5379,30696,2797,12637,1390,18552,1760,190433,8659,4345,1185,10489,1862,71635,4902,41940,3043,22679,2434,39345,3162,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,705487,9511,23931,2584,64404,4075,294477,5543,154612,4383,73459,3350,94604,3394,584455,8762,17471,2166,50538,3372,244647,5981,131080,4197,62386,3208,78333,3070,60295,3777,3193,842,7921,1629,26635,2607,10495,1332,5766,1132,6285,1221,6419,1393,180,214,1226,521,2034,904,1799,679,566,297,614,331,30870,2994,2240,675,4216,1135,12516,2174,5433,1123,2522,730,3943,966,23448,2299,847,447,503,276,8645,1513,5805,1391,2219,627,5429,1021,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2867776,12108,132909,4029,304836,5231,1143636,8251,631836,6027,313508,5165,341051,6278,2323902,13884,91559,4071,227007,5657,936370,10308,524691,6255,261167,5506,283108,6107,227738,6717,16942,1861,26951,2484,100730,4336,45319,2556,20078,1939,17718,1509,54669,3303,3903,963,11703,2223,22349,2389,8026,1222,4538,968,4150,683,142458,5409,16860,1542,33033,2858,43964,3072,22245,2155,11789,1323,14567,1328,119009,4725,3645,840,6142,1324,40223,2851,31555,2211,15936,1411,21508,1691,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,297812,5401,14130,1905,28299,2184,127373,3676,58307,2100,31730,2404,37973,2482,229309,5476,10562,1812,21196,1934,98706,3749,45447,2257,24908,2272,28490,2288,31149,2509,1330,617,3315,939,14042,1743,5984,1163,3408,1070,3070,929,5945,1470,322,298,889,509,2186,751,978,455,885,724,685,406,19273,2745,1626,765,2327,993,9008,2046,2470,738,1280,588,2562,653,12136,2070,290,342,572,413,3431,1056,3428,1067,1249,442,3166,947,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999433,11296,11321,1791,83633,4774,510167,8935,231299,5123,78285,4618,84728,3982,822215,11832,7459,1374,66704,4412,428315,9667,193919,5201,60915,3772,64903,3417,85735,5052,1300,430,6791,1330,45261,3780,18795,2388,7163,1418,6425,1180,19032,2216,415,261,2178,720,8163,1399,4454,1110,2248,703,1574,551,50551,3999,1828,697,7154,1533,19501,2417,10360,1602,4789,1130,6919,1158,21900,3156,319,420,806,449,8927,1796,3771,1008,3170,1138,4907,1156,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
