GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001EA,B27012_001MA,B27012_002EA,B27012_002MA,B27012_003EA,B27012_003MA,B27012_004EA,B27012_004MA,B27012_005MA,B27012_005EA,B27012_006MA,B27012_006EA,B27012_007MA,B27012_007EA,B27012_008MA,B27012_008EA,B27012_009MA,B27012_009EA,B27012_010MA,B27012_010EA,B27012_011EA,B27012_011MA,B27012_012EA,B27012_012MA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015MA,B27012_015EA,B27012_016EA,B27012_016MA,B27012_017EA,B27012_017MA,B27012_018EA,B27012_018MA,B27012_019EA,B27012_019MA,B27012_020MA,B27012_020EA,B27012_021MA,B27012_021EA,B27012_022EA,B27012_022MA,B27012_023EA,B27012_023MA,B27012_024EA,B27012_024MA,B27012_025MA,B27012_025EA,B27012_026MA,B27012_026EA,B27012_027EA,B27012_027MA,B27012_028EA,B27012_028MA,B27012_029EA,B27012_029MA,B27012_030EA,B27012_030MA,B27012_031MA,B27012_031EA,B27012_032MA,B27012_032EA,B27012_033EA,B27012_033MA,B27012_034EA,B27012_034MA,B27012_035EA,B27012_035MA,B27012_036MA,B27012_036EA,B27012_037MA,B27012_037EA,B27012_038EA,B27012_038MA,B27012_039EA,B27012_039MA,B27012_040EA,B27012_040MA,B27012_041EA,B27012_041MA,B27012_042MA,B27012_042EA,B27012_043MA,B27012_043EA,B27012_044EA,B27012_044MA,B27012_045EA,B27012_045MA,B27012_046EA,B27012_046MA,B27012_047MA,B27012_047EA,B27012_048EA,B27012_048MA,B27012_049EA,B27012_049MA,B27012_050EA,B27012_050MA,B27012_051EA,B27012_051MA,B27012_052EA,B27012_052MA,B27012_053EA,B27012_053MA,B27012_054MA,B27012_054EA,B27012_055MA,B27012_055EA,B27012_056MA,B27012_056EA,B27012_057EA,B27012_057MA,B27012_058MA,B27012_058EA,B27012_059MA,B27012_059EA,B27012_060EA,B27012_060MA,B27012_061EA,B27012_061MA,B27012_062MA,B27012_062EA,B27012_063EA,B27012_063MA,B27012_064MA,B27012_064EA,B27012_065MA,B27012_065EA,B27012_066EA,B27012_066MA,B27012_067EA,B27012_067MA,B27012_068EA,B27012_068MA,B27012_069MA,B27012_069EA,B27012_070MA,B27012_070EA,B27012_071EA,B27012_071MA,B27012_072EA,B27012_072MA,B27012_073EA,B27012_073MA,B27012_074EA,B27012_074MA,B27012_075MA,B27012_075EA,B27012_076MA,B27012_076EA,B27012_077EA,B27012_077MA,B27012_078EA,B27012_078MA,B27012_079EA,B27012_079MA,B27012_080MA,B27012_080EA,B27012_081MA,B27012_081EA,B27012_082EA,B27012_082MA,B27012_083EA,B27012_083MA,B27012_084EA,B27012_084MA,B27012_085EA,B27012_085MA,B27012_086MA,B27012_086EA,B27012_087MA,B27012_087EA,B27012_088EA,B27012_088MA,B27012_089EA,B27012_089MA,B27012_090EA,B27012_090MA,B27012_091MA,B27012_091EA,B27012_092MA,B27012_092EA,B27012_093EA,B27012_093MA,B27012_094EA,B27012_094MA,state
0400000US13,7524722,4418,3322667,22282,1841385,15473,1779276,16277,1507231,16670,1298211,17286,197350,7222,6254,1240,29872,3204,272045,8999,62109,3834,61579,3803,36737,2828,12070,1762,52152,3663,3563,817,530,365,1481282,15568,1437417,15375,1288562,15483,1125051,15660,147275,6470,4690,1074,41473,4277,148855,8113,43865,3052,43393,2973,27024,2321,8821,1215,35706,2681,2461,643,472,364,1670757,20354,715244,12586,637570,12456,430262,11590,293230,10015,94881,6259,6937,1368,40385,3224,207308,10031,77674,3534,76601,3374,30990,2500,23037,1952,73901,3292,6548,1041,1073,702,955513,13563,880540,13616,678210,13932,449803,12128,140494,7226,11214,1882,90261,5125,202330,6428,74973,3482,73886,3404,28340,2476,23192,2329,70984,3504,4959,1303,1087,637,2531298,21634,988919,14161,577312,13046,429252,11551,173360,7797,66277,3772,103220,5575,149132,7720,148060,7401,411607,5307,408741,5219,133360,4790,112969,5416,405371,5260,54202,3593,2866,1117,1542379,15907,942303,15985,709903,12832,336209,9784,121429,6101,110219,4861,222126,8229,232400,8030,600076,4715,594935,4983,178310,5736,172256,5891,587472,4824,109226,3958,5141,1307,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,479896,7228,265070,4992,250644,4841,241701,4987,211659,4753,19494,2136,843,440,12410,1902,8943,1769,14426,1419,14339,1412,11020,1299,2676,630,9808,1149,624,357,87,107,214826,5355,203714,5084,198517,5024,178240,4674,14746,1570,814,384,9575,1600,5197,1362,11112,1385,11112,1385,9540,1296,1744,556,7773,1134,472,392,0,182,245355,6038,113349,4607,96868,4307,86795,4236,59507,3692,12544,1637,731,360,16188,2072,10073,2075,16481,1647,16142,1554,8655,996,4002,874,14699,1520,696,323,339,422,132006,4147,118304,4115,110390,3955,70995,3245,15043,1717,2031,655,21949,2037,7914,1469,13702,1356,13470,1350,6999,1009,3775,711,12998,1317,851,381,232,292,338816,6545,139494,4157,65155,3685,55932,3284,21162,1878,7204,1077,9960,1453,25357,2637,9223,1820,74339,2223,74081,2243,34821,1899,16426,1503,72452,2172,9830,1558,258,264,199322,5011,96516,4590,89795,4402,38713,2802,13999,1798,6511,1143,28246,3113,6721,1328,102806,1962,102307,2028,44434,2471,27307,1550,100246,2216,16407,1722,499,313,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,489929,8153,296820,5891,285633,5590,243474,6437,200515,5758,42330,3371,548,346,6441,1213,42159,3990,11187,1501,11138,1500,5699,984,3268,1026,9825,1434,707,457,49,60,193109,6317,187841,6309,167963,6750,144886,6507,21607,2404,843,601,4469,1194,19878,2447,5268,1074,5199,1058,3161,770,1471,616,4439,1016,385,346,69,114,327090,8012,140943,5594,121485,5361,90324,4507,55227,3879,25540,3067,3075,831,11174,1839,31161,3097,19458,1914,19458,1914,5432,1115,7286,1178,19141,1941,1590,674,0,193,186147,6123,170386,5585,139770,5215,89366,5127,37780,2999,1629,611,17734,2614,30616,3421,15761,2078,15761,2078,4065,1352,6972,1258,15607,2079,1334,604,0,193,383889,8183,151754,5167,69887,4739,58871,4528,20242,3188,12257,1798,16939,2657,23529,2902,11016,1686,81867,2367,81703,2373,20507,1660,32416,2193,81076,2402,7355,1235,164,155,232135,5808,126673,5257,106369,5044,46920,3167,26475,2484,14301,2192,32440,3427,20304,2300,105462,2738,105375,2741,22181,1573,47113,2824,104697,2690,13645,1755,87,113,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,4338246,22302,2481123,13698,2389231,12935,2164782,14866,1877698,13050,237734,7852,8401,1359,102836,5612,224449,8515,91892,4181,90601,4188,54640,3010,23524,2014,72775,3260,3200,940,1291,501,1857123,15272,1794725,15004,1693896,15503,1454654,14447,154765,5783,8210,1583,128803,6852,100829,5801,62398,2988,61346,3001,40744,2526,12831,1625,48526,2530,2000,585,1052,738,2347471,20348,1008298,12224,896152,10679,745179,10889,474167,8706,131748,6083,13589,1469,152225,6962,150973,6025,112146,4220,111322,4281,43297,2713,40407,2903,107558,4263,5089,900,824,358,1339173,14509,1228248,14004,1116651,13634,704000,12214,176323,5849,16907,1948,266513,7586,111597,6218,110925,4212,110267,4241,40363,2577,42904,2612,105501,4066,6352,1007,658,412,3037881,21860,1192713,12143,627442,10242,537345,10215,200027,5992,78897,4798,98367,4572,228058,7779,90097,5050,565271,5066,561291,5045,188418,4733,193698,5387,553130,5152,63578,3467,3980,972,1845168,17007,1022779,15764,890537,15342,420764,11067,128200,5462,100873,3884,330116,10881,132242,5854,822389,5361,815364,5341,245587,5422,311432,5887,800559,5899,108461,4493,7025,1278,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,2174273,16935,1257444,10742,1214808,10347,1088662,12152,967593,11802,109178,5476,5445,1265,34705,3540,126146,6681,42636,2940,41887,2892,24207,2167,10847,1424,34300,2664,857,323,749,509,916829,12298,892067,12254,827661,12256,738941,11432,70564,4874,5018,1294,37502,3728,64406,4106,24762,2315,24749,2319,14891,1788,6307,989,20790,2022,944,333,13,23,1209982,14956,513842,9766,450183,9264,346533,8212,246710,7463,58345,3819,9483,1648,47576,3297,103650,6063,63659,3051,63434,3051,19702,1885,24003,1922,62282,3127,2955,701,225,184,696140,11797,635547,11469,540584,10671,378993,9266,83892,4485,11683,1980,96806,4736,94963,5436,60593,2990,60164,3013,17854,1600,27130,2181,58811,2974,3689,767,429,375,1560006,15904,615520,9283,311842,8386,259858,8079,95115,5705,40950,2695,71567,4721,99881,5422,51984,3857,303678,4125,302266,4009,99789,3554,115709,4024,299677,4008,25604,2322,1412,600,944486,11613,510723,10354,434539,9570,211300,7474,65429,3889,74406,3552,145700,6171,76184,4545,433763,3863,432488,3850,122865,4232,180912,4509,429264,3810,49554,2879,1275,549,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1124628,10930,647900,7723,622493,7351,584955,7561,504038,7290,74686,3463,2277,536,25516,3111,37538,3713,25407,1676,25257,1630,12275,1197,9504,1108,21567,1442,1569,565,150,167,476728,7768,462112,7569,442681,7596,382837,7433,45621,2977,2429,679,29206,2898,19431,2286,14616,1537,14379,1478,7863,1040,4930,786,12048,1349,814,379,237,262,598437,8770,256418,5912,214087,5467,188639,5307,119634,4953,36365,3203,7706,1309,38212,2958,25448,2638,42331,2379,42237,2354,11728,1350,20417,1722,41545,2339,3313,638,94,103,342019,6298,306206,5684,286499,5211,191605,5259,44746,3023,7582,1125,62826,3326,19707,2260,35813,2203,35678,2229,9633,1256,19855,1662,35143,2235,2945,635,135,96,630851,8634,251272,5846,104678,5007,93736,4465,32365,2595,17324,2376,20159,2059,41793,2897,10942,1594,146594,2701,146491,2688,37714,2023,73301,2489,145774,2722,16830,1388,103,122,379579,6505,166813,6045,151487,5840,67481,3492,29354,2542,23307,2105,58307,4202,15326,2078,212766,2885,212503,2828,46645,2480,117300,3088,211369,2910,28274,1980,263,249,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1006242,10916,583563,7444,555119,7088,497679,6839,435341,7149,66361,3764,2058,669,8682,1209,57440,4198,28444,2253,28212,2278,16289,2100,8283,1161,22943,1798,1000,404,232,185,422679,7924,407375,7684,377744,7459,335319,7717,44262,3059,1254,401,8718,1520,29631,3184,15304,1395,15304,1395,8727,1124,5309,810,13047,1313,467,302,0,168,518379,9640,219874,6200,188354,5657,145649,5360,99461,4188,30333,2752,4668,1248,14928,2133,42705,3714,31520,1781,31421,1781,8229,1036,13387,1125,30450,1718,1630,415,99,159,298505,7924,268829,7428,233201,7428,162344,5830,49506,3428,6634,1325,26745,2295,35628,3091,29676,1887,29604,1896,6877,1102,14234,1326,29045,1878,1422,372,72,81,606544,10212,235911,6044,114097,5002,93238,4694,33932,2883,22789,2502,24216,2242,31844,2774,20859,2214,121814,2595,121347,2573,29561,1736,58446,2745,120596,2572,11257,1207,467,245,370633,7317,190285,6877,154048,6520,78837,4150,30300,2705,23312,1924,38689,3334,36237,3410,180348,2643,179745,2712,38452,2773,86632,2454,178229,2682,21926,2198,603,363,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1362083,12431,767673,8604,739478,8919,682483,8707,578327,10259,67675,4395,5957,1371,50133,3611,56995,4484,28195,2218,28004,2195,16152,1660,7496,1258,24993,2129,1713,525,191,165,594410,8169,574290,8023,548671,7801,465251,7193,45568,2963,4345,1222,50539,3209,25619,2765,20120,1559,20076,1564,13440,1325,4701,949,16693,1511,554,302,44,71,757465,11652,334510,7335,295367,6969,247751,6043,137026,5471,35884,2554,8847,1961,76797,4571,47616,4017,39143,2315,38972,2309,16362,1578,13479,1346,38333,2263,3412,861,171,165,422955,8360,389623,7766,355735,7721,207478,6625,47052,3684,8191,1335,109692,4724,33888,2901,33332,2449,33070,2414,13593,1831,11821,1340,31507,2144,3227,808,262,343,1214976,10884,498606,7864,277471,7931,255137,7047,65454,3392,26910,2532,77008,3956,136207,5775,22334,2584,221135,3201,220638,3180,74789,3251,71598,2986,218784,3214,30051,2132,497,320,716370,7666,406726,7045,376896,7361,131358,4899,41710,3305,78124,4338,185139,6302,29830,2779,309644,2695,308430,2762,99172,3393,105721,3542,305202,2838,55550,3358,1214,607,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1464223,16887,809278,11024,771150,10716,663231,9888,566816,10222,84299,4990,5206,1417,18690,2306,107919,5886,38128,2224,38090,2240,21275,2018,8447,1273,31862,2042,3143,880,38,78,654945,11613,631361,10892,565198,10799,484982,9922,65990,3978,3746,929,28424,2353,66163,5176,23584,2259,23295,2194,14242,1710,3794,840,20247,2132,1710,538,289,338,744680,13690,325429,9061,290632,8880,203922,7800,132090,6896,43446,3628,7544,1344,29854,2849,86710,5509,34797,2355,34778,2350,13482,1305,9992,1386,33820,2382,2877,751,19,33,419251,9487,385308,9012,305349,8438,191859,6835,56245,3698,8376,1573,62388,4401,79959,5559,33943,2763,33693,2784,13586,1697,11211,1444,32272,2797,2609,614,250,222,1243850,14705,494156,9703,292298,9105,218561,7450,72158,4685,30051,2863,66428,4042,99214,6247,73737,6196,201858,3597,200719,3667,57747,2941,57062,2605,197783,3569,33348,2247,1139,502,749694,10272,450022,10216,361371,9374,157027,6057,56389,3201,60410,3889,138512,7291,88651,5262,299672,3537,298838,3500,81547,3579,86181,3354,292061,3644,63522,3642,834,539,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,422579,8382,237035,5477,225531,5094,202404,4809,174378,4958,21659,2063,656,295,8279,1333,23127,2936,11504,1466,11489,1466,5885,1024,3067,956,9679,1375,463,218,15,28,185544,5404,179285,5172,166945,4913,145425,4480,17929,2021,1078,519,7071,1179,12340,2133,6259,1062,6175,1047,3116,634,1559,443,5371,957,369,264,84,140,292836,7260,129566,4829,107541,4519,86722,4371,51141,3730,19514,2160,3558,798,15546,2037,20819,2672,22025,1744,21889,1731,7813,935,5836,848,20890,1555,1962,655,136,119,163270,5141,142342,4998,124607,4750,78277,3646,25516,1659,2950,770,24124,2640,17735,2206,20928,1616,20908,1615,6824,931,7437,1164,20227,1621,2790,709,20,33,344115,7301,143984,4527,66870,3854,56123,3428,14853,1909,7279,1170,20107,1918,30884,2349,10747,1581,77114,2167,77048,2168,21016,1844,25701,1753,76194,2203,13847,1477,66,56,200131,5099,94625,4772,83687,4519,27030,2664,12672,1532,21933,2421,42232,3465,10938,1454,105506,2299,105473,2299,26526,1891,36690,2001,104208,2359,22732,1964,33,44,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2228921,16021,1210645,11326,1153442,11361,1059148,11576,911021,10348,118738,4793,5318,1214,48781,3536,94294,5265,57203,2797,56587,2708,39945,2304,10782,1327,45098,2453,1774,539,616,398,1018276,11257,980586,10889,936663,10811,805959,10558,92543,4210,4601,1223,60289,4387,43923,3508,37690,2835,37432,2796,28660,2303,6725,1059,29437,2461,1427,469,258,309,1020207,14478,438798,9995,384504,9746,318094,9167,208411,6407,52767,3643,7566,1526,61406,4592,66410,4762,54294,3171,54173,3153,30643,2418,15198,1531,51937,3132,3635,847,121,110,581409,10173,528127,10159,483486,9949,319589,8301,69967,3949,9711,1550,104427,4870,44641,3489,53282,2851,53282,2851,29253,2148,17973,1726,50480,2689,3439,868,0,195,1313240,14712,506606,8984,260136,8415,228678,7431,95426,4874,32842,2804,40548,3364,98842,4502,31458,3484,246470,3883,243873,3875,118727,3744,69433,2966,236854,4046,29997,2470,2597,745,806634,11043,431990,10634,384738,10148,187466,6441,54233,3585,49753,3475,135600,7011,47252,3630,374644,3927,369282,3977,160614,4857,116008,3888,361238,3905,55461,3026,5362,1162,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
