GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002EA,B27006_002MA,B27006_003MA,B27006_003EA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009MA,B27006_009EA,B27006_010MA,B27006_010EA,B27006_011MA,B27006_011EA,B27006_012MA,B27006_012EA,B27006_013EA,B27006_013MA,B27006_014MA,B27006_014EA,B27006_015EA,B27006_015MA,B27006_016MA,B27006_016EA,B27006_017MA,B27006_017EA,B27006_018MA,B27006_018EA,B27006_019MA,B27006_019EA,B27006_020MA,B27006_020EA,B27006_021MA,B27006_021EA,B27006_022EA,B27006_022MA,B27006_023MA,B27006_023EA,B27006_024EA,B27006_024MA,B27006_025MA,B27006_025EA,B27006_026EA,B27006_026MA,B27006_027EA,B27006_027MA,B27006_028MA,B27006_028EA,B27006_029MA,B27006_029EA,B27006_030MA,B27006_030EA,B27006_031MA,B27006_031EA,B27006_032MA,B27006_032EA,B27006_033MA,B27006_033EA,B27006_034MA,B27006_034EA,B27006_035EA,B27006_035MA,B27006_036MA,B27006_036EA,B27006_037EA,B27006_037MA,B27006_038MA,B27006_038EA,B27006_039EA,B27006_039MA,B27006_040EA,B27006_040MA,B27006_041EA,B27006_041MA,B27006_042MA,B27006_042EA,B27006_043MA,B27006_043EA,B27006_044MA,B27006_044EA,B27006_045EA,B27006_045MA,B27006_046EA,B27006_046MA,B27006_047MA,B27006_047EA,B27006_048EA,B27006_048MA,B27006_049MA,B27006_049EA,B27006_050EA,B27006_050MA,B27006_051EA,B27006_051MA,B27006_052MA,B27006_052EA,B27006_053MA,B27006_053EA,B27006_054MA,B27006_054EA,B27006_055MA,B27006_055EA,B27006_056EA,B27006_056MA,B27006_057EA,B27006_057MA,state
0400000US35,2050178,1243,1007659,3417,82613,2543,647,492,81966,2565,172278,2961,966,551,171312,3003,101470,2449,1323,645,100147,2479,132906,2664,2635,915,130271,2782,119135,2249,3097,1280,116038,2387,121984,2430,7437,1403,114547,2440,129027,1465,14253,1944,114774,2096,91807,1440,86636,1865,5171,1216,56439,1204,55332,1373,1107,538,1042519,3200,78765,2694,1185,734,77580,2693,164759,3002,1064,535,163695,2963,100316,2141,487,368,99829,2197,128770,2212,2840,1075,125930,2341,120671,1854,4283,1173,116388,1920,130895,1662,8845,1799,122050,2182,141049,1399,15014,1803,126035,2129,103789,1838,98914,2162,4875,1171,73505,1332,72297,1454,1208,615,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,722484,5349,3065,1101,719419,5380,1430381,5782,8427,1691,1421954,5924,951109,2884,8924,1578,942185,3104,1397857,3155,18025,2233,1379832,3702,1203806,3114,25086,2807,1178720,3777,1322694,2876,58862,4111,1263832,4879,1202026,2405,103900,4985,1098126,5487,745825,2218,689314,4820,56511,4357,485641,2622,478052,2719,7589,1232,10094629,4885,684545,5289,3729,1330,680816,5336,1366968,5920,6296,1376,1360672,5966,962533,2551,6978,1360,955555,2900,1439175,3544,15315,1752,1423860,3941,1269341,2562,29628,2744,1239713,3208,1412994,2401,57565,3692,1355429,4350,1320161,1904,118911,5594,1201250,5810,895458,2070,838695,4155,56763,4070,743454,2454,731423,2793,12031,1549,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,368606,6024,1632,686,366974,5959,799614,5515,3164,1176,796450,5552,484842,6016,4340,1144,480502,6268,594151,6250,10573,1861,583578,6193,615290,6252,15751,2374,599539,6394,651259,4805,38877,3606,612382,5842,593273,3089,69552,4030,523721,4613,412682,3024,394529,3320,18153,1867,232164,2669,229680,2704,2484,783,5103731,7348,357026,5886,2409,1083,354617,5890,757765,5627,2906,1014,754859,5532,466992,4444,2939,880,464053,4475,657544,5193,8683,1657,648861,5215,669065,5348,17258,2010,651807,5626,697043,3911,41009,3328,656034,4674,669671,2582,87924,4567,581747,5264,485040,2334,471342,3184,13698,2118,343585,2536,339834,2497,3751,966,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,30597,1219,47,65,30550,1230,56279,1621,556,560,55723,1567,45652,1427,133,171,45519,1416,60474,2240,542,420,59932,2271,45165,1565,808,549,44357,1644,44593,1041,1299,401,43294,1028,47922,754,4200,738,43722,1093,27437,368,26264,532,1173,428,18920,409,18757,407,163,122,363508,2331,31142,1451,66,103,31076,1449,52976,1403,521,431,52455,1528,43962,1654,420,349,43542,1639,50575,1295,605,393,49970,1310,39784,991,644,309,39140,1013,43135,965,1347,394,41788,1041,46818,913,3443,875,43375,1005,28443,483,27668,483,775,283,26673,560,26565,569,108,96,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,423301,5084,5007,1242,418294,5147,919726,5173,5547,1355,914179,5283,538816,3172,4975,1262,533841,3387,719055,4467,11841,1558,707214,4414,676045,3466,19753,2127,656292,4320,761465,3282,37591,3244,723874,4406,762641,1934,77982,4231,684659,4782,479873,1654,455207,2728,24666,2337,299720,1890,294868,1956,4852,973,5861387,4171,401254,3755,3736,1245,397518,3949,882490,3845,6234,1571,876256,4042,533525,3054,4272,1103,529253,3207,738565,3164,10758,1732,727807,3606,702235,3314,18717,2415,683518,4232,795428,3098,41079,2612,754349,4148,817314,2005,78602,3861,738712,4231,550489,1869,526735,2677,23754,1933,440087,2191,434135,2312,5952,885,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,164412,2737,4339,1054,160073,2636,328393,3039,6417,1010,321976,3313,191491,2603,1716,646,189775,2622,255475,2906,3522,670,251953,3014,230227,2266,6473,1095,223754,2467,232106,2027,14722,1536,217384,2468,229253,1473,28934,2251,200319,2554,153003,1576,145004,1740,7999,1158,95569,1272,94776,1329,793,328,1950400,3699,154241,2624,3215,1030,151026,2787,311372,2793,5507,1170,305865,2829,186640,2228,1979,581,184661,2272,261588,2267,4678,1092,256910,2606,235879,2191,7236,1061,228643,2404,241546,1969,14974,1664,226572,2543,249735,1525,30712,2111,219023,2465,175280,1582,168512,1846,6768,896,134119,1423,132190,1433,1929,463,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,138996,2746,146,154,138850,2735,299411,3633,894,430,298517,3770,181347,2210,1650,717,179697,2371,272084,2631,3686,886,268398,2705,261525,2596,6420,1287,255105,2668,253126,2390,10954,1711,242172,2791,260239,1564,24214,2730,236025,3202,188647,1382,179624,1633,9023,1427,108958,1220,107618,1315,1340,489,2026800,3856,134624,2622,304,278,134320,2608,286377,3084,324,215,286053,3119,179030,2342,898,491,178132,2325,272649,2552,3175,923,269474,2715,260086,2552,4819,1133,255267,2771,259491,2414,12973,2142,246518,3153,281557,1696,28791,2384,252766,3013,205190,1340,197719,1995,7471,1365,147796,1453,146332,1491,1464,534,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,439058,4646,1929,1046,437129,4645,933498,3958,6623,1334,926875,4331,602082,3011,4501,1014,597581,3129,798291,3229,9814,1536,788477,3479,721078,2914,18868,2346,702210,3274,857866,2591,39378,2921,818488,3493,859146,1928,80550,4770,778596,4941,551463,2163,522886,2845,28577,2329,364440,2290,360154,2431,4286,904,6472495,4582,417616,4173,2334,896,415282,4269,895132,4159,4934,1101,890198,4129,595273,2218,3705,824,591568,2265,814486,3102,13095,1706,801391,3531,752636,2698,19276,1972,733360,3529,895592,2942,42528,3555,853064,4684,916037,2080,88024,4217,828013,4123,633727,2136,610119,3019,23608,1943,551996,2511,546505,2658,5491,956,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,34366,1391,165,181,34201,1389,73630,1570,298,290,73332,1593,55683,749,687,625,54996,980,69808,1211,1077,514,68731,1278,60017,1056,1399,675,58618,1137,70761,871,3338,963,67423,1091,68533,636,5746,1330,62787,1424,43541,698,40921,1091,2620,826,27572,706,27271,711,301,191,537357,1739,31584,1302,129,127,31455,1322,71817,1761,150,167,71667,1766,57624,915,371,331,57253,948,70821,1370,1805,983,69016,1438,62374,784,1132,543,61242,804,76840,557,4514,962,72326,1147,74589,524,7337,1261,67252,1360,50017,959,47710,1101,2307,821,41691,1022,41316,1020,375,228,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,179650,4456,724,576,178926,4450,379423,5100,3118,994,376305,5209,229530,3439,2880,1164,226650,3464,296979,5248,3811,1016,293168,5444,278569,4023,9963,1783,268606,4234,306923,3560,17290,2265,289633,4033,295154,1851,37039,3290,258115,3550,226614,1970,219923,2030,6691,1188,119164,1626,117581,1623,1583,620,2489295,5342,168238,3658,744,524,167494,3768,359296,4111,1680,633,357616,4135,232024,3059,1536,633,230488,3117,312763,3589,4531,1299,308232,3781,308008,3091,8732,1897,299276,3406,335784,3097,19291,2278,316493,3951,342373,1526,47312,3116,295061,3327,259292,1591,251924,1970,7368,1229,171517,1849,169847,1861,1670,550,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,36160,1761,281,238,35879,1740,71580,2104,442,471,71138,2093,42732,1212,571,330,42161,1189,54106,1617,591,429,53515,1655,49236,1486,1514,761,47722,1545,51894,1080,1061,369,50833,1144,56203,683,3904,879,52299,1015,35733,827,34559,908,1174,366,23187,663,23099,641,88,94,420532,2296,34864,1566,408,491,34456,1382,65976,1687,103,95,65873,1674,41039,1478,238,221,40801,1458,54005,1521,1031,566,52974,1542,47105,1255,468,318,46637,1326,51581,921,2528,697,49053,1195,56813,961,5311,1159,51502,1479,36080,743,34961,703,1119,447,33069,967,32977,963,92,88,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,244268,4015,3091,948,241177,4101,513745,5645,2835,748,510910,5777,309950,3761,4115,1191,305835,3922,402853,4056,7663,1720,395190,4346,401439,2954,11952,1974,389487,3371,426815,2269,27866,2575,398949,3198,402358,2289,49981,3824,352377,3844,283093,1713,270749,2546,12344,1813,156467,1530,154896,1543,1571,633,3355312,5547,234265,4401,2236,805,232029,4672,498671,4374,4202,1297,494469,4508,311317,3246,3166,1005,308151,3253,437333,3273,7485,1874,429848,3379,422968,3635,13621,1838,409347,3839,455121,2559,27224,2552,427897,2854,446913,2199,57275,4097,389638,4784,318393,1801,307809,2286,10584,1594,230331,1639,228111,1887,2220,940,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,1202165,8022,4792,1187,1197373,7971,2464723,9670,14888,2322,2449835,9669,1366987,5852,9805,1921,1357182,6301,1914849,7781,20378,2974,1894471,8545,1775848,7392,33921,2797,1741927,7141,1682019,5619,62806,4926,1619213,7291,1454280,3733,128071,6348,1326209,7581,887512,3368,820002,6091,67510,5134,510103,3600,498001,3760,12102,1704,13731949,10127,1153894,8329,6325,1575,1147569,8440,2377071,8895,12196,2286,2364875,9158,1340458,5787,9120,2032,1331338,5989,1944418,7015,21358,3003,1923060,7478,1856318,6628,31283,3111,1825035,7908,1757939,5327,67309,4374,1690630,6213,1564041,3604,143506,6048,1420535,7388,1017131,3154,954309,5000,62822,5052,720679,4040,698379,4190,22300,2494,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,152795,2219,461,412,152334,2214,314399,2593,653,345,313746,2602,170500,1483,815,397,169685,1515,217985,2669,2125,654,215860,2725,201012,2332,4014,1220,196998,2645,152356,1841,5557,1236,146799,2125,137509,1047,9566,1257,127943,1758,85823,1079,79366,1506,6457,1143,54877,930,53916,1004,961,475,1483747,2530,148159,2654,630,466,147529,2667,293932,2547,683,347,293249,2545,168298,1971,985,600,167313,2004,216402,2254,2299,779,214103,2394,196832,1389,3063,854,193769,1576,152114,1483,5542,1264,146572,1975,144708,1215,10340,1504,134368,1951,93517,847,88794,1269,4723,964,69785,1117,67953,1204,1832,665,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,18338,817,15,26,18323,817,43217,954,123,165,43094,956,34580,653,151,177,34429,651,35198,776,934,364,34264,848,34039,490,1321,471,32718,649,43582,653,2809,708,40773,769,47463,631,4521,846,42942,919,31165,376,30087,534,1078,322,17505,531,17177,613,328,265,315020,977,17658,829,15,25,17643,824,40615,968,47,48,40568,970,32266,582,692,488,31574,734,34849,846,806,378,34043,961,35468,611,1127,520,34341,783,46460,784,2544,744,43916,867,49951,668,5055,1041,44896,1146,32966,287,32167,387,799,346,24787,516,24778,517,9,16,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,313950,4993,814,566,313136,4938,640460,5458,4203,1184,636257,5498,382256,4471,1652,658,380604,4590,537975,5309,8515,2050,529460,5756,511962,5100,11590,1409,500372,4993,550466,4007,22493,2304,527973,4321,499638,2631,43198,3327,456440,4240,327375,2284,307382,2745,19993,2016,187698,2370,183348,2187,4350,1173,4210737,6301,302433,4956,1439,841,300994,4906,610249,5483,3713,1149,606536,5383,390521,4285,2168,758,388353,4422,572169,4675,5856,1336,566313,4898,545132,4128,10975,1991,534157,4425,594247,3026,24250,2591,569997,3684,548843,2521,46230,2945,502613,4084,374924,2280,352393,2509,22531,1869,272219,2225,267621,2293,4598,991,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,274605,3287,802,413,273803,3328,548326,4055,4043,1493,544283,4161,332359,3119,4036,1235,328323,3489,510940,4583,9074,1591,501866,4648,455848,3529,10126,1852,445722,4029,470132,3286,17374,2234,452758,4032,449987,2282,39478,2932,410509,3279,297971,2002,279522,2681,18449,2210,169718,1365,168012,1461,1706,548,3556926,4506,260404,3245,1002,490,259402,3361,527227,4281,1955,733,525272,4183,316373,2684,1914,767,314459,2759,505915,3016,7274,1461,498641,3614,454423,3088,10420,1445,444003,3186,469700,2433,19927,2353,449773,3217,474484,1955,42612,3443,431872,3866,322596,1749,306377,2549,16219,1658,225804,1813,222627,1869,3177,992,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,60755,2103,176,159,60579,2127,130200,2467,862,370,129338,2476,84042,1552,530,280,83512,1574,103284,1964,1829,598,101455,1989,111796,1773,5221,1308,106575,2279,120846,1324,10256,1730,110590,1837,130158,1309,24428,2295,105730,2586,93816,929,91181,1147,2635,700,55238,711,54784,737,454,312,925370,2531,61629,2174,437,539,61192,2222,125812,2246,922,604,124890,2315,78109,1586,893,516,77216,1623,108433,1974,1790,575,106643,2015,113282,1604,4652,1085,108630,2105,122602,1165,9880,1508,112722,2007,136793,981,19709,2131,117084,2314,102106,919,99398,1115,2708,641,76604,1087,76468,1106,136,123,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,209698,3354,1033,483,208665,3386,451989,3369,2854,795,449135,3355,277400,1951,2718,885,274682,2112,358583,2378,6029,1066,352554,2568,343671,2264,8200,1432,335471,2734,394087,2144,16227,1931,377860,2946,390440,1649,29843,2278,360597,2695,241262,1099,231491,1732,9771,1316,152870,1319,151359,1431,1511,560,2878995,3602,200385,3019,687,304,199698,3000,428278,3395,2867,768,425411,3477,275690,2041,1162,482,274528,2019,354392,2064,4427,872,349965,2179,342416,2380,9037,1442,333379,2646,397892,2016,16758,1784,381134,2549,401356,1460,31679,2226,369677,2419,260130,1547,252593,1574,7537,1103,218456,1398,216879,1429,1577,503,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,24580,1789,279,413,24301,1755,45819,1891,364,349,45455,1898,29310,1549,328,289,28982,1515,39045,1182,622,407,38423,1176,36809,1500,402,255,36407,1496,33785,824,884,531,32901,976,40693,853,2744,686,37949,1131,24869,633,23517,989,1352,692,13414,477,13255,470,159,151,288233,2454,22955,2055,112,146,22843,2032,45599,2436,634,677,44965,2372,27177,1445,246,280,26931,1503,40406,2587,326,308,40080,2610,34215,1605,300,254,33915,1614,35451,1368,1052,442,34399,1317,40309,922,3002,799,37307,989,24299,608,23370,648,929,388,17822,673,17731,675,91,134,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,110430,3596,2945,1186,107485,3554,269191,3480,2762,887,266429,3464,175498,2396,2913,1087,172585,2808,200300,3873,4012,1160,196288,4194,210075,3324,11995,1779,198080,3976,210215,1939,24353,2605,185862,3109,195148,409,50502,3534,144646,3488,159520,723,152297,1544,7223,1418,108587,802,105016,1228,3571,907,1808830,3875,102267,3473,1800,797,100467,3604,255310,3109,4073,1112,251237,3241,175452,2214,3618,1178,171834,2479,215124,3408,4483,1011,210641,3521,233349,2178,8880,1433,224469,2440,242585,1108,21729,2311,220856,2381,233757,509,44117,2764,189640,2857,196673,463,187547,1490,9126,1405,154313,1063,149643,1431,4670,1077,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
