GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004MA,C24060_004EA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010MA,C24060_010EA,C24060_011MA,C24060_011EA,C24060_012MA,C24060_012EA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016MA,C24060_016EA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019EA,C24060_019MA,C24060_020MA,C24060_020EA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024EA,C24060_024MA,C24060_025MA,C24060_025EA,C24060_026MA,C24060_026EA,C24060_027MA,C24060_027EA,C24060_028MA,C24060_028EA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036MA,C24060_036EA,state
0400000US35,879807,12325,303574,8261,188755,8657,210762,7249,98089,4858,78627,4508,538306,10831,124027,5766,123056,7173,153180,6045,74406,4303,63637,4189,30166,2828,15408,1963,2282,750,5748,1197,4737,1229,1991,825,65112,4320,40928,3159,11185,1722,10225,1588,1877,755,897,483,189119,6471,103098,5119,37056,3535,32757,3480,9127,1494,7081,1404,57104,3721,20113,2267,15176,1865,8852,1364,7942,1594,5021,1085,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9473337,28678,3781185,29526,1910941,24919,2207637,22343,687539,10787,886035,15347,6158371,31911,2012656,25527,1275126,20756,1680770,20223,492619,9429,697200,14048,355546,9909,186503,7528,37275,3040,76120,4766,33680,3011,21968,2339,968088,16226,618515,13296,162592,6451,140462,5422,18522,2965,27997,2795,1422133,18217,743616,13617,296227,10355,234557,7097,65704,3334,82029,4198,569199,11219,219895,6698,139721,5776,75728,4370,77014,5141,56841,3663,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4550972,20292,1663990,20625,779809,14855,1045282,17848,447318,11531,614573,13366,3162549,21247,917874,15926,539308,12538,832867,16488,331861,10759,540639,12342,158033,6502,77558,4192,18298,2287,33544,3013,19938,2167,8695,1677,311941,9061,203334,6983,41659,3696,48134,3349,6869,1285,11945,2201,651469,14714,381122,11087,115007,5919,91985,5196,32699,2959,30656,2979,266980,8239,84102,4590,65537,4695,38752,3105,55951,4750,22638,2844,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404589,4603,142700,5835,68246,4026,88549,4078,54635,3445,50459,3116,256475,5545,64372,4151,39636,3093,66499,3916,42843,2948,43125,3066,13151,1618,5917,984,1237,500,2726,668,1977,676,1294,571,42030,2974,22590,2280,10698,1652,6591,1338,731,322,1420,568,59922,3556,33161,3022,10266,1260,9817,1444,3892,962,2786,730,33011,2202,16660,1478,6409,1039,2916,687,5192,914,1834,489,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5489742,20338,1961686,18777,949620,13540,1280414,16895,413036,9535,884986,14377,3891505,24941,1108882,14547,661568,11444,1013924,14815,315801,9468,791330,13078,148218,6185,73106,3763,16071,1725,34316,3530,15099,1942,9626,1486,501858,12733,316846,9794,73479,4234,81558,4697,8903,1445,21072,2271,661036,13825,360474,10175,135833,5882,102890,4734,25817,2649,36022,2854,287125,8352,102378,5111,62669,3964,47726,3932,47416,3351,26936,2933,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1753445,9434,589076,8044,309310,7545,423177,8600,205710,5114,226172,6166,1179700,10872,302729,6408,205208,5607,322416,7693,153894,4677,195453,5761,63974,3851,30156,2541,7141,1421,15700,1852,7394,1203,3583,732,117491,5301,68484,3623,18852,2432,22220,2033,3849,830,4086,816,283867,6685,152228,4701,51213,2988,47683,2655,17949,1464,14794,1621,108413,4823,35479,2583,26896,2246,15158,1887,22624,2039,8256,1261,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1881255,13069,709914,10332,352309,9345,426132,10243,168097,7394,224803,7862,1228312,13802,361139,6952,225591,8238,318880,8997,128188,6872,194514,6990,75223,4617,40452,3321,6925,1416,15407,1869,8176,1267,4263,1113,178120,6759,108612,5190,28949,3326,30207,2475,3651,983,6701,1491,257336,8034,144320,6106,51895,3994,40802,3118,10688,1566,9631,1435,142264,6738,55391,3944,38949,3401,20836,2404,17394,2203,9694,1572,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6109670,22411,2284559,21738,1071792,18457,1415523,16916,498411,9939,839385,13596,4287443,23074,1309757,15493,737925,15242,1119610,16420,370882,9426,749269,12931,166660,6236,84381,4418,19789,1929,31823,2636,21179,1880,9488,1418,716100,13884,456398,10772,119654,5853,102226,4013,13381,1607,24441,2369,627810,13338,319858,8283,132611,5148,113930,5213,30336,2424,31075,2874,311657,8196,114165,5019,61813,4217,47934,2832,62633,3238,25112,1955,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,524975,7017,200654,6859,99209,4835,128296,6545,37555,2983,59261,4267,363007,7439,111817,5832,71199,4381,100889,6027,26210,2824,52892,3947,16423,2228,8352,1508,1166,539,4059,937,1628,572,1218,585,56733,3801,33764,3139,10055,1560,9242,1730,1976,859,1696,677,63096,4701,37542,3441,12384,2149,9402,1735,1366,552,2402,869,25716,2561,9179,1300,4405,1200,4704,984,6375,1518,1053,572,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2165702,18106,733006,12331,387365,11398,533231,13002,194758,7812,317342,10365,1528453,17637,405762,9506,268409,10116,423710,11237,146903,6817,283669,9746,65607,3822,29958,2217,6108,1222,17837,2035,8014,1332,3690,1031,134379,5474,82443,4003,19975,2293,22894,2688,4182,1051,4885,1207,317535,8614,181292,7075,59228,3787,48973,3651,12303,1467,15739,1767,119728,5874,33551,2982,33645,3356,19817,2379,23356,2599,9359,1786,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436852,6056,147694,5093,78185,4208,100603,3939,48389,2698,61981,3014,269240,5902,59580,3719,50372,3853,74306,3489,33870,2353,51112,2809,18231,1889,8077,1196,1583,611,3823,906,3161,832,1587,494,49986,2817,27997,2223,8839,1373,8597,1196,772,232,3781,1193,61802,3075,33584,2361,10979,1376,9851,1098,5056,989,2332,503,37593,2437,18456,1442,6412,983,4026,772,5530,808,3169,696,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2998814,17849,1029167,12825,510228,12381,722593,14071,267287,9233,469539,11830,2101951,16599,561302,12100,348922,11045,578366,11810,193051,7233,420310,11338,61664,3745,29762,2516,5244,1198,15672,1855,7284,1495,3702,895,227718,7296,144402,5723,32543,2788,35183,2998,6610,1489,8980,1679,404222,9548,223823,7332,76158,4213,61524,3949,20897,2389,21820,2155,203259,6800,69878,4296,47361,4048,31848,2787,39445,3259,14727,2124,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12693901,33476,4483037,29982,2207517,27719,3073810,33800,1386424,20717,1543113,20969,9169433,40084,2706237,23804,1539996,25692,2483031,29122,1094390,20012,1345779,20864,344813,11055,179444,6823,30478,3489,80940,5508,33664,3263,20287,2535,696458,13814,433875,11249,95791,5232,114057,6064,21471,3159,31264,2534,1640352,24932,906525,16765,334427,8816,259500,9850,68256,4628,71644,4587,842845,16683,256956,7726,206825,8183,136282,7106,168643,7770,74139,5246,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1414337,12253,519207,9115,217558,7527,369208,8253,122316,5917,186048,6925,978244,13045,285465,7507,148702,7574,288774,8022,93863,5684,161440,6559,59470,3712,29271,2496,5893,1224,14376,1989,6142,1153,3788,799,107945,5525,64465,3935,11925,1880,20818,2506,4219,1049,6518,1374,201194,6712,114206,5533,35238,2748,32925,2543,9619,1384,9206,1462,67484,4031,25800,2425,15800,1862,12315,2051,8473,1426,5096,1253,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327841,3836,134584,4179,56149,3291,69982,3176,30920,2106,36206,2347,189015,4754,55748,3383,33972,2482,48451,2680,20415,1819,30429,2274,14276,1474,7617,1181,885,339,2703,612,2302,592,769,400,50871,2888,33766,2310,7709,1352,7372,1238,685,334,1339,513,44849,3079,26951,2231,6442,1215,8832,1471,1303,370,1321,337,28830,2119,10502,1214,7141,1164,2624,661,6215,928,2348,520,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4081600,17473,1753599,17844,686858,14540,903468,12712,347368,11060,390307,11700,2607058,20319,886230,13168,458483,12448,679343,11173,262809,9246,320193,9537,135986,6332,72514,3560,15909,2009,25353,2655,15046,2059,7164,1380,322364,10262,218096,7336,36181,3480,51955,3581,4992,1196,11140,2231,807540,14606,502126,10608,121785,6341,117514,5658,29517,2832,36598,3197,208652,7512,74633,4551,54500,4298,29303,2707,35004,3020,15212,2014,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3397974,18026,1353891,16224,574591,15035,742452,14845,336570,8679,390470,10443,2254443,18996,735156,13190,375976,12194,555076,11180,259362,8321,328873,10052,134344,5974,70822,3886,12614,2197,29504,2624,14724,1843,6680,1185,268391,8380,171392,6331,38925,3211,44598,3496,5452,1245,8024,1362,533171,11379,295783,7953,92724,5377,82578,4189,29930,2990,32156,2738,207625,7174,80738,5161,54352,3827,30696,3063,27102,2664,14737,1995,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738438,8483,247096,7479,146054,6836,172459,6045,82029,3550,90800,4236,496176,9547,123543,4730,99072,6089,132282,5968,63647,2895,77632,3892,14600,1796,5707,1056,3040,975,3019,848,1718,682,1116,476,57757,3481,34071,2774,9556,1508,9998,1533,1845,796,2287,737,136164,4953,71610,3716,28348,2573,21355,2440,7417,1431,7434,1321,33741,2989,12165,1843,6038,1347,5805,1285,7402,1364,2331,577,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2959655,11488,1042930,11410,499738,9649,662702,10437,255344,5644,498941,8319,2088628,13174,576884,8976,342892,7099,522000,9973,193015,5741,453837,8100,89962,4265,42597,2678,9779,1430,19345,1936,12319,1421,5922,951,263330,7685,161226,5877,41059,3110,43687,2535,5116,1025,12242,1367,359629,7325,201297,5618,71860,3695,55751,2968,15067,1512,15654,1788,158106,4567,60926,2817,34148,2788,21919,2053,29827,1901,11286,1254,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295328,5477,92923,4102,51440,4260,65246,3879,46782,3391,38937,3441,185501,5419,37176,3233,29287,3325,46783,3472,39583,3248,32672,2981,12644,1737,6478,1137,1421,589,2325,686,1406,594,1014,585,19183,2167,11000,1832,3766,1169,3575,895,473,250,369,245,59174,3298,31539,2686,12675,1848,9346,1608,2818,796,2796,1032,18826,2391,6730,1282,4291,1145,3217,1037,2502,752,2086,969,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026611,11627,333231,9001,217874,8604,278836,8414,93290,5083,103380,5756,630497,12070,162652,6904,125245,6752,207208,8143,54154,4238,81238,5437,23981,3026,11957,1786,3430,935,3389,923,3559,1154,1646,793,46494,4352,25424,2580,9090,1546,8509,1576,1698,813,1773,830,228633,9030,103051,5128,55585,4696,44133,3922,13398,2230,12466,2028,97006,5417,30147,3527,24524,2798,15597,2111,20481,2427,6257,1363,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
