GEO_ID,B20017I_001E,B20017I_001M,B20017I_002E,B20017I_002M,B20017I_003E,B20017I_003M,B20017I_004E,B20017I_004M,B20017I_005E,B20017I_005M,B20017I_006E,B20017I_006M,B20017I_007E,B20017I_007M,NAME,B20017I_001MA,B20017I_001EA,B20017I_002MA,B20017I_002EA,B20017I_003EA,B20017I_003MA,B20017I_004EA,B20017I_004MA,B20017I_005MA,B20017I_005EA,B20017I_006MA,B20017I_006EA,B20017I_007MA,B20017I_007EA,state
0400000US27,22118,660,25364,1426,31930,850,12287,1098,19342,1437,29989,1271,9001,1340,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22491,1851,24351,3528,26662,2481,15262,4874,21349,2484,26173,7491,12056,6046,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,22052,982,25345,1338,30904,1159,11699,1334,20116,1051,30114,2395,7741,1466,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20819,1484,24483,5057,36537,3771,7288,3576,17425,3232,22950,3999,6727,2242,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22399,885,25719,1013,31257,1096,10581,858,16423,1311,26787,1796,6479,1565,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,25111,460,27067,574,32482,1782,14929,1290,21578,511,30365,466,11484,562,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23681,5183,22510,13945,37206,6747,7627,4418,23961,4389,35695,3001,9488,2248,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,25878,540,29509,1176,36407,602,12263,552,21544,526,32133,667,10908,340,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23457,835,26214,764,32508,2051,9245,1006,20331,817,31101,534,8458,767,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,25438,313,28103,1231,36554,586,12240,416,21501,355,34146,1207,10564,278,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,20904,363,22935,722,26555,713,11735,763,16526,492,22809,1625,8338,533,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26027,3975,35036,11229,39727,10451,16930,2631,20819,4028,26719,7499,6630,2771,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22124,760,24663,1407,32079,1738,10784,1217,19949,1311,30598,1073,9316,1335,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21409,411,25646,660,30590,505,12090,1191,16337,786,23717,1506,7958,885,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,21112,378,22819,950,29948,1784,10716,698,17444,960,26318,985,9170,809,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,22239,446,25254,988,32405,2708,8997,1164,20503,670,30400,927,7975,800,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21190,1132,24659,3842,36547,1137,10458,1555,17820,2107,35085,4840,8957,1685,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,20930,648,21831,757,25766,1333,10040,1263,17010,1547,27315,3094,7507,1073,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23247,3546,25442,2732,32181,9440,8432,2810,21014,3955,25317,5136,7763,5163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,21307,556,23199,1615,27379,1192,12800,2945,17241,1474,25635,1007,9157,1432,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23634,280,27332,255,32855,786,11429,249,19076,356,26909,331,8755,198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22332,631,26379,755,31320,664,13192,1694,17435,1240,26827,1219,9050,939,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,27125,7452,29485,6736,45934,19853,8138,4634,25421,16705,46648,13204,2499,-333333333,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,***,"2,500-",50
0400000US51,26944,832,30726,666,38180,1520,12087,723,21967,760,31860,858,10389,695,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,23913,750,27514,909,32038,420,12696,1179,19601,835,27880,1365,10083,778,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26436,9284,31970,13492,48203,25810,9160,4806,21360,5393,32404,4975,8046,3614,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,22408,811,25165,1068,30929,883,10625,769,20213,1027,27038,1503,9247,979,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,24373,3548,30985,3548,37166,3360,14003,6031,13663,6757,31800,8131,6414,1348,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16794,170,16749,226,23026,640,7409,288,16849,250,22752,511,7625,283,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
