GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001EA,B25125_001MA,B25125_002EA,B25125_002MA,B25125_003EA,B25125_003MA,B25125_004MA,B25125_004EA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008MA,B25125_008EA,B25125_009EA,B25125_009MA,B25125_010MA,B25125_010EA,B25125_011EA,B25125_011MA,B25125_012EA,B25125_012MA,B25125_013EA,B25125_013MA,B25125_014EA,B25125_014MA,B25125_015MA,B25125_015EA,B25125_016MA,B25125_016EA,B25125_017MA,B25125_017EA,B25125_018EA,B25125_018MA,B25125_019EA,B25125_019MA,B25125_020EA,B25125_020MA,B25125_021MA,B25125_021EA,B25125_022EA,B25125_022MA,B25125_023EA,B25125_023MA,B25125_024MA,B25125_024EA,B25125_025EA,B25125_025MA,B25125_026MA,B25125_026EA,B25125_027MA,B25125_027EA,B25125_028MA,B25125_028EA,B25125_029EA,B25125_029MA,B25125_030EA,B25125_030MA,B25125_031EA,B25125_031MA,B25125_032MA,B25125_032EA,B25125_033EA,B25125_033MA,B25125_034EA,B25125_034MA,B25125_035MA,B25125_035EA,B25125_036EA,B25125_036MA,B25125_037MA,B25125_037EA,B25125_038MA,B25125_038EA,B25125_039EA,B25125_039MA,B25125_040EA,B25125_040MA,B25125_041EA,B25125_041MA,B25125_042EA,B25125_042MA,B25125_043MA,B25125_043EA,B25125_044EA,B25125_044MA,B25125_045EA,B25125_045MA,state
0400000US13,3656407,14418,2261166,19480,215231,8308,186366,8682,1880,783,4049,1134,1086,510,3437,873,18413,2468,1411205,13611,1263823,13334,8166,1575,10906,1703,2536,920,7430,1214,118344,5965,634730,8466,574103,8613,3182,748,3779,760,1357,703,3560,918,48749,3201,1395241,15955,504978,10653,163604,6605,66856,4800,150283,7527,47376,4085,38022,3582,38837,3870,732672,12615,350173,9412,87013,5389,156928,6618,36370,3312,37612,3554,64576,4414,157591,5792,62117,3889,22600,2291,21713,2579,10786,1987,28577,2514,11798,1839,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,15204,1957,9806,1458,703,443,1593,821,690,304,2365,618,47,61,142153,4387,114110,3797,4891,1040,7777,1255,3387,887,11606,1357,382,191,95078,3069,78670,3063,2748,644,3818,734,1166,368,8546,992,130,118,193501,4944,65368,3158,32845,2237,7604,1264,10214,1621,5922,1380,8713,1510,70,122,96941,3987,46379,2997,9820,1474,19547,2020,6424,1315,14452,1776,319,298,31192,2630,10592,1237,3135,814,4951,1035,3315,990,9143,1350,56,75,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,47408,3035,43404,2887,152,119,42,72,32,58,51,86,3727,954,238250,5379,216310,5420,2089,1119,420,339,217,193,47,78,19167,2104,126300,3238,111866,3226,1094,449,584,397,227,353,40,67,12489,1559,185463,6126,75972,4043,33817,2863,19491,2358,12908,1921,2069,714,2156,862,5531,1364,85697,5127,48047,3402,15253,2518,8085,1517,3756,1170,2922,919,7634,1738,23794,2395,9413,1303,3456,842,3128,976,2799,862,3235,822,1763,592,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,312651,7580,246897,6874,15321,1628,17178,2106,7398,1417,16137,2101,9720,1492,1916749,13009,1683734,12495,78581,4079,49053,3473,21254,2220,38115,2859,46012,3128,900241,8289,765403,8342,46605,2640,18135,1738,16075,1609,27537,2593,26486,2038,1664882,16458,591849,9876,138211,5875,145523,5242,169573,6193,50354,3836,77562,4161,10626,1777,828333,12913,280513,8730,216229,6808,184766,7519,54459,4465,76355,4785,16011,1823,244700,6677,49452,2795,49815,3358,39037,2729,24069,2444,78660,3567,3667,922,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,196975,6339,183428,5934,1161,460,1244,537,146,156,196,187,10800,1571,1027399,10064,973561,9528,5938,1139,3087,887,476,229,418,239,43919,3119,490506,6077,459174,6271,6547,1185,2078,574,1102,581,670,402,20935,1819,800263,10613,301130,7008,113810,5186,53485,3608,87965,5094,19997,2809,11440,1841,14433,2267,383212,8598,185254,6705,60188,3530,83214,4828,17438,2512,17941,2047,19177,2043,115921,4328,32777,2452,18839,1921,24194,2608,11941,1462,25150,2497,3020,677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,112343,3965,103651,3898,1567,544,1237,605,337,303,124,125,5427,1458,513139,6184,486568,6144,3053,797,3056,949,593,347,229,183,19640,2075,255998,3140,236983,3408,3946,758,2880,693,1653,552,1238,470,9298,1093,365769,7852,155482,5339,58795,3940,25204,2314,45856,3550,17302,2248,4151,1203,4174,1272,151976,5912,70077,4242,27994,2571,32807,2982,10224,1609,6227,1236,4647,1171,58311,3177,14340,1295,8824,1058,9408,1244,11867,1664,12812,1713,1060,367,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,93399,3464,87088,3492,517,320,228,173,167,159,0,168,5399,1013,437105,6149,415830,5990,1291,394,973,478,58,80,84,109,18869,1787,207832,3702,196780,3785,1549,551,623,462,461,459,554,336,7865,1013,373246,7105,149714,4653,65158,3292,21726,2165,40649,3787,11912,2095,5091,1176,5178,1070,165425,5430,86906,3798,26656,2407,29397,2628,6510,1405,6925,1171,9031,1546,58107,3899,17430,1768,12359,1677,8697,1332,5971,1064,11967,1637,1683,632,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,119989,4919,98666,4314,1471,773,1819,723,136,143,146,212,17751,2157,667944,8691,572712,8500,3460,985,4833,1112,1075,512,633,378,85231,4342,350320,4291,308639,4314,3340,824,2934,677,956,352,1047,608,33404,2249,577915,9596,205790,5769,71980,3973,48244,3821,54641,3435,6972,1371,5692,1286,18261,2222,298002,7681,135905,6022,50246,3716,60014,4384,9686,1499,8120,1457,34031,3201,74123,3497,26257,2320,12832,1576,12414,1569,4501,890,11762,1549,6357,1244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,126754,5735,100940,5037,1737,583,773,482,108,103,658,422,22538,2547,656164,9060,549433,8781,5978,885,2055,889,968,372,1042,442,96688,4606,339376,5477,295326,5523,4162,973,2044,686,628,436,879,373,36337,2696,615614,11160,234326,6935,87784,4450,53736,4137,47171,3912,13130,1643,12564,1565,19941,2596,305384,8911,142707,6127,62499,4275,40737,4059,12512,1720,13699,1755,33230,3387,75904,4355,32889,2963,12561,1608,7928,1389,4168,845,12676,1901,5682,1331,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,33419,2382,28479,2180,1600,633,436,315,0,163,0,163,2904,807,233773,4297,202997,4313,7133,1197,535,359,223,157,418,284,22467,2166,119909,2727,103997,2713,3621,873,916,384,385,247,410,267,10580,1354,158125,4266,45103,2999,13196,1781,17457,2233,8081,1549,2004,794,751,435,3614,984,76783,3847,23805,2379,24282,2749,15445,2154,3620,826,2851,961,6780,1282,36239,2322,8501,1442,9349,1373,5186,1080,5313,1049,6384,1270,1506,508,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,131019,5049,119792,4777,857,318,5987,1440,456,269,1706,652,2221,824,906291,8916,860526,9184,5298,1437,21006,2371,2984,793,6566,1128,9911,1419,398849,5662,355778,6132,2492,583,13896,1605,6136,1101,13535,1517,7012,1107,741775,10581,234301,5978,76272,4049,23920,2408,91616,5107,8475,1246,31705,2933,2313,816,395348,8688,165846,7569,37595,2658,132285,5554,14227,1920,40610,3291,4785,1175,112126,4452,25310,1967,8235,1130,24173,2533,9226,1133,44152,2825,1030,582,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,125162,5703,93034,4626,19098,2055,6721,1209,3246,939,3055,914,8,13,997106,10185,851735,9764,90416,4391,24032,2576,12860,1685,11995,1650,6068,1312,457685,5939,372653,6357,46210,2708,10993,1604,7206,1225,10677,1046,9946,1521,979998,12799,314255,7385,37740,3696,127315,6197,82206,4752,31543,2680,34539,2791,912,473,486074,10143,91595,5268,205533,7970,105615,5844,34858,3380,46202,3438,2271,897,179669,5484,20416,2178,47762,3148,34298,2427,21676,2395,54523,3560,994,440,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,275719,6032,249446,5529,2997,614,3097,929,488,279,728,344,18963,2259,1624998,10428,1518533,10582,12439,1723,10600,1464,1704,538,2170,688,79552,3487,816500,6382,750507,6814,13340,1475,9606,1376,1793,475,3524,713,37730,2241,1141315,12832,408007,7549,154534,5859,57512,3889,130914,4636,26441,2669,24561,2268,14045,1561,554867,10793,260863,7819,75891,4010,128358,4552,28974,2740,36851,2872,23930,2299,178441,5689,42765,2896,19113,1577,36354,3073,18166,1991,56465,3139,5578,1265,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,194992,5476,178745,5514,2618,762,1923,770,1185,476,2242,674,8279,1275,934138,6560,880080,6907,9556,1462,4857,1091,3403,770,6409,1132,29833,2087,394143,4172,355968,4219,5872,911,4208,706,4552,839,11892,1237,11651,1033,623989,9511,245795,5470,70127,3313,34106,2804,51521,3913,40159,3194,45863,3234,4019,864,269393,6339,98087,4574,33307,2194,45296,2928,41483,3348,45374,3105,5846,984,108801,4275,16994,1400,7276,976,14498,1611,24638,1986,44012,2945,1383,367,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,72874,4792,56322,4186,424,440,30,60,0,207,10,20,16088,2457,433276,7460,359433,7511,871,539,797,525,0,207,20,33,72155,4109,238053,3659,212870,3886,375,218,450,265,159,154,181,118,24018,2209,360168,8053,127653,5139,52674,3620,20196,2661,36280,3475,3282,872,3398,929,11823,1921,188002,5826,97257,4893,27011,2581,30207,3257,3762,1064,4049,984,25716,2945,44513,2752,17762,2115,5990,1149,8750,1501,2309,742,4237,949,5465,1196,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
