GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002EA,B18106_002MA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005EA,B18106_005MA,B18106_006MA,B18106_006EA,B18106_007EA,B18106_007MA,B18106_008EA,B18106_008MA,B18106_009EA,B18106_009MA,B18106_010EA,B18106_010MA,B18106_011EA,B18106_011MA,B18106_012MA,B18106_012EA,B18106_013EA,B18106_013MA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017MA,B18106_017EA,B18106_018EA,B18106_018MA,B18106_019EA,B18106_019MA,B18106_020EA,B18106_020MA,B18106_021EA,B18106_021MA,B18106_022MA,B18106_022EA,B18106_023MA,B18106_023EA,B18106_024EA,B18106_024MA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027MA,B18106_027EA,B18106_028MA,B18106_028EA,B18106_029EA,B18106_029MA,B18106_030EA,B18106_030MA,B18106_031EA,B18106_031MA,B18106_032MA,B18106_032EA,B18106_033MA,B18106_033EA,state
0400000US34,8321161,1430,4031531,2815,746990,1716,7315,1311,739675,2145,963569,2204,10372,1717,953197,2367,1761742,2953,30223,2754,1731519,4056,339924,1887,12315,1571,327609,2677,219306,1735,24591,2183,194715,2442,4289630,2372,717530,1613,4911,1153,712619,2040,950779,1799,6439,1421,944340,2261,1877032,2032,29432,2899,1847600,3521,406397,1770,16522,1969,389875,2342,337892,2193,55202,3778,282690,3964,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1915948,2530,937925,3415,185157,2587,2551,923,182606,2661,234376,2366,3285,1063,231091,2501,370146,2518,11164,2001,358982,3272,91807,1440,5451,1289,86356,1846,56439,1204,8557,1450,47882,1743,978023,2561,179028,2374,1668,850,177360,2511,229086,2080,3379,1125,225707,2370,392615,2243,15061,2143,377554,2839,103789,1838,6107,1235,97682,1746,73505,1332,11665,1634,61840,1683,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18371364,3238,8853685,5169,1544727,3369,22616,2686,1522111,4016,2348966,2942,19057,2232,2329909,3343,3728526,3639,74982,4626,3653544,6028,745825,2218,30280,2781,715545,3722,485641,2622,57955,3285,427686,3939,9517679,4331,1474563,2942,10308,1527,1464255,3244,2401708,3566,15303,2448,2386405,4469,4002496,3611,88590,4447,3913906,5113,895458,2070,43327,3098,852131,3439,743454,2454,129886,5363,613568,5909,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9256772,5122,4444439,7612,860778,4935,9846,1564,850932,5119,1078993,6612,10287,1935,1068706,7128,1859822,5930,55863,4155,1803959,7151,412682,3024,19501,2074,393181,3911,232164,2669,25945,2652,206219,3344,4812333,6402,823393,4502,5709,1139,817684,4778,1124536,4577,9972,1697,1114564,4623,2035779,4795,63256,3569,1972523,5899,485040,2334,25338,2540,459702,3543,343585,2536,55362,3547,288223,3844,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,688375,1640,351302,2612,61139,1370,303,188,60836,1364,106126,1895,405,244,105721,1919,137680,1840,1793,552,135887,1900,27437,368,855,389,26582,494,18920,409,1275,407,17645,520,337073,2138,57683,1309,129,118,57554,1297,94537,1720,270,228,94267,1730,129737,1307,1996,492,127741,1382,28443,483,633,254,27810,538,26673,560,3139,845,23534,900,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10752741,3299,5228655,4588,991040,3463,12295,2027,978745,3765,1257871,4284,14525,2210,1243346,4873,2200151,4427,57074,4177,2143077,5818,479873,1654,20706,2409,459167,3089,299720,1890,30325,2093,269395,2618,5524086,4129,946443,2761,7344,1481,939099,2961,1272090,3116,8734,1651,1263356,3336,2314977,3828,69178,3986,2245799,5388,550489,1869,24877,2146,525612,2876,440087,2191,63227,3389,376860,3832,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3567378,2571,1743952,4313,356828,2448,4202,897,352626,2812,446966,3158,4600,1027,442366,3338,691586,2403,20529,1838,671057,3144,153003,1576,7282,925,145721,1841,95569,1272,10087,1247,85482,1404,1823426,3437,338639,1902,2409,594,336230,2108,448228,2482,5081,1274,443147,2820,727160,2494,23485,2211,703675,3217,175280,1582,8056,1137,167224,1834,134119,1423,18941,1673,115178,1900,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3761994,1925,1847280,3909,321354,2881,4477,1200,316877,2945,453431,2421,4029,870,449402,2565,774890,2680,20046,2480,754844,3886,188647,1382,7419,1520,181228,1999,108958,1220,11842,1487,97116,1987,1914714,3611,308915,2665,1611,583,307304,2679,451679,2406,4456,1117,447223,2461,801134,2685,22679,2190,778455,3085,205190,1340,9194,1624,195996,2036,147796,1453,21451,2618,126345,2884,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11884525,2370,5760528,4261,1006162,2596,14074,2022,992088,3140,1400373,3184,12904,2255,1387469,3928,2438090,3357,56941,2994,2381149,4537,551463,2163,21087,1998,530376,3033,364440,2290,34706,2367,329734,2970,6123997,4255,964250,2911,9863,2231,954387,3648,1409759,3030,12090,1624,1397669,3181,2564265,3265,65921,3902,2498344,5558,633727,2136,27464,2569,606263,3289,551996,2511,76550,3571,475446,4506,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,986875,983,475806,1948,79891,1168,1513,641,78378,1300,125491,1257,965,533,124526,1373,199311,1196,5620,1320,193691,1520,43541,698,1958,751,41583,1039,27572,706,3629,819,23943,965,511069,1619,77113,1237,1106,746,76007,1333,128445,1291,943,457,127502,1383,213803,1055,6797,1403,207006,1707,50017,959,2489,961,47528,1101,41691,1022,6098,1005,35593,1292,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4513813,3409,2163888,4676,410955,3872,5166,1333,405789,3992,526509,4875,6102,1446,520407,5145,880646,4668,29247,2890,851399,5570,226614,1970,12650,1605,213964,2128,119164,1626,14595,1495,104569,2087,2349925,4283,388164,3531,3271,907,384893,3470,544787,2978,4406,994,540381,3299,986165,3300,35239,3113,950926,4828,259292,1591,14669,1774,244623,2154,171517,1849,29063,2643,142454,2941,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781766,1667,390419,2793,77328,1740,427,253,76901,1719,96838,1750,203,155,96635,1766,157333,1692,2942,864,154391,1800,35733,827,945,378,34788,914,23187,663,1817,517,21370,810,391347,2181,71655,1283,818,435,70837,1363,95044,1963,256,196,94788,1966,155499,1803,3026,750,152473,1890,36080,743,1173,399,34907,774,33069,967,3983,836,29086,1183,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6097063,3862,2938357,5713,555382,4024,5569,1099,549813,4200,712803,4144,6101,1375,706702,4296,1230612,4327,37457,3091,1193155,4630,283093,1713,15045,1853,268048,2526,156467,1530,20002,1666,136465,2354,3158706,4837,536330,3400,4894,1415,531436,3751,748650,3628,5604,1462,743046,3959,1325002,4289,47065,3825,1277937,6310,318393,1801,18309,2042,300084,2723,230331,1639,40915,3181,189416,3296,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25023743,6376,12257922,10159,2666324,7287,26610,2551,2639714,7500,3281836,8033,26574,3500,3255262,8842,4912147,8248,109757,6811,4802390,10121,887512,3368,41551,3502,845961,4693,510103,3600,61083,3671,449020,4759,12765821,8905,2564837,6843,18899,2517,2545938,7107,3284876,6195,26247,2890,3258629,6547,5178298,7155,129905,6372,5048393,9958,1017131,3154,55708,4141,961423,5118,720679,4040,129256,5247,591423,6060,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2721034,1595,1359402,2306,339340,1858,2498,765,336842,1985,388485,2402,4415,1067,384070,2630,490877,2507,7768,1473,483109,2784,85823,1079,2845,697,82978,1235,54877,930,4730,739,50147,1173,1361632,2322,319976,1800,1560,603,318416,1847,384700,2118,2883,1074,381817,2484,493654,2237,8973,1476,484681,2753,93517,847,2904,605,90613,1036,69785,1117,9862,1246,59923,1513,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589935,642,289759,1043,46227,752,630,353,45597,791,69778,917,1075,449,68703,969,125084,914,3248,778,121836,1137,31165,376,809,325,30356,444,17505,531,1884,439,15621,638,300176,1049,43429,788,465,267,42964,829,67115,737,493,352,66622,873,131879,868,3103,961,128776,1171,32966,287,1304,475,31662,479,24787,516,3770,855,21017,1000,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7651600,5873,3689685,6370,692315,4305,8617,1392,683698,4293,920231,5823,7608,1426,912623,6213,1562066,5912,33948,3070,1528118,6046,327375,2284,12480,1419,314895,2818,187698,2370,19141,1633,168557,2657,3961915,5213,663860,4507,4831,1086,659029,4713,962690,4462,5335,1133,957355,4460,1688222,4494,37691,2774,1650531,5475,374924,2280,14272,1746,360652,2588,272219,2225,42101,3167,230118,3610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6622141,3462,3283046,4839,596091,3048,5747,1302,590344,3268,843299,3846,6531,1248,836768,3929,1375967,4145,30488,2943,1345479,5199,297971,2002,9314,1510,288657,2542,169718,1365,16428,2087,153290,2160,3339095,4023,569800,3244,3176,862,566624,2995,822288,2870,5857,1317,816431,3259,1398607,2915,31062,3146,1367545,4356,322596,1749,14638,2058,307958,2495,225804,1813,34688,2509,191116,2729,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1713551,1489,839501,2436,140321,1847,2259,672,138062,1929,187326,2071,2264,943,185062,2188,362800,2427,12282,1767,350518,2838,93816,929,7341,1201,86475,1271,55238,711,7154,1261,48084,1348,874050,2296,136121,1930,1460,652,134661,1890,186542,2119,2712,846,183830,2092,372677,2089,16388,2120,356289,2759,102106,919,7099,1337,95007,1668,76604,1087,13296,1527,63308,1726,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362152,2163,2647758,3408,489445,2708,5700,1139,483745,3153,635983,2435,6727,1098,629256,2617,1128198,2925,25090,2190,1103108,4034,241262,1099,7504,959,233758,1425,152870,1319,13882,1403,138988,1885,2714394,3051,464062,2189,3401,874,460661,2419,630082,2012,4194,853,625888,2105,1141664,2656,26605,2384,1115059,3545,260130,1547,8922,1177,251208,1655,218456,1398,26781,1893,191675,2409,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538407,1647,268208,2198,50283,1750,329,330,49954,1758,68355,1727,361,261,67994,1754,111287,1828,1591,578,109696,2010,24869,633,764,417,24105,708,13414,477,1129,496,12285,652,270199,2298,50520,2136,79,100,50441,2146,67583,2865,648,481,66935,2875,109975,1983,1551,562,108424,1941,24299,608,513,311,23786,670,17822,673,2550,847,15272,975,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3274898,1323,1548411,3272,289068,3029,3082,854,285986,3230,375798,3171,3466,949,372332,3409,615438,3104,32846,3171,582592,3972,159520,723,12246,1517,147274,1612,108587,802,22082,2202,86505,2220,1726487,2760,275234,2485,2349,896,272885,2655,390576,2027,3941,1129,386635,2452,709691,2305,34687,3205,675004,3919,196673,463,16807,2034,179866,1939,154313,1063,37466,2695,116847,2933,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
