GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005MA,B19037A_005EA,B19037A_006MA,B19037A_006EA,B19037A_007EA,B19037A_007MA,B19037A_008EA,B19037A_008MA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018EA,B19037A_018MA,B19037A_019EA,B19037A_019MA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029MA,B19037A_029EA,B19037A_030EA,B19037A_030MA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033MA,B19037A_033EA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038MA,B19037A_038EA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045MA,B19037A_045EA,B19037A_046EA,B19037A_046MA,B19037A_047MA,B19037A_047EA,B19037A_048MA,B19037A_048EA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062EA,B19037A_062MA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US30,383531,3153,19630,1895,4039,918,1471,640,1721,579,1679,674,1947,669,1444,534,1348,535,1431,884,831,478,1172,672,851,414,1084,479,103,117,0,165,48,67,461,382,109427,2631,5150,935,4350,1140,3457,911,5409,1224,3440,1004,6228,1181,5818,1077,5050,1355,4772,1004,11406,1673,13881,1577,16756,1824,12063,1661,5345,1075,3279,861,3023,759,148716,2451,10183,1283,7319,1308,6501,1143,8341,1302,6428,1074,6583,859,7764,1664,6854,1075,4929,822,11441,1465,18176,2019,20251,1974,13242,1239,7629,1196,6745,1248,6330,975,105758,2307,6140,915,7112,1078,9093,1078,9190,1138,7714,1216,8349,1128,7477,1105,5495,1106,4079,762,9166,1189,9345,1331,8242,1003,4813,833,3153,778,1911,548,4479,812,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,676838,4291,38639,2502,4278,1021,3071,834,3410,1016,4274,1035,3158,940,3352,840,3138,802,2430,620,1296,522,3438,868,2986,839,1886,573,1412,524,122,126,388,378,0,155,219458,3394,9347,1473,4782,1027,6243,1216,9881,1296,8533,1382,11103,1782,10686,1391,10588,1342,10379,1426,21346,1915,28481,2148,34139,2221,25402,2249,12292,1437,9350,1231,6906,1045,247635,2771,9403,1061,9374,1245,6703,982,8857,1184,7458,1101,9867,1223,10042,1347,10482,1326,10217,1079,17975,1621,30159,2406,39466,2024,28951,1940,16305,1348,16990,1651,15386,1536,171106,2291,10212,1246,13889,1304,15152,1467,12973,1039,12855,1288,11191,1299,9697,1207,8669,940,7330,916,13730,1140,15589,1318,15593,1467,9128,1174,5061,839,4632,754,5405,822,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,760494,7519,23283,2216,2334,683,1237,594,1236,531,2184,673,1841,705,2655,771,1958,716,1236,528,1280,488,1513,563,2382,783,1829,678,1005,506,468,327,85,141,40,67,243493,5371,14170,2000,6543,1368,8756,1608,10360,1721,8834,1568,15172,2162,12967,1836,13011,1968,11982,1999,21310,1966,30796,2976,36286,3049,23126,2344,10942,1379,10979,1421,8259,1254,288124,4729,14610,1803,9576,1486,9458,1365,12206,1580,13011,1624,12187,1610,10781,1399,11138,1491,12877,1681,22922,2333,29326,2402,42890,2775,31883,2235,16262,2109,19855,1785,19142,1935,205594,3841,10459,1499,14916,1701,15045,1687,16411,1735,14123,1716,13321,1614,12044,1617,12113,1454,9238,1125,15062,1710,20957,1875,20876,2067,12490,1175,6594,1116,6106,940,5839,984,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,494249,4806,14975,1906,1016,544,1183,680,374,289,947,452,1791,824,849,574,722,401,1469,731,653,373,757,394,2779,1086,1302,696,861,711,239,385,33,56,0,184,132461,3275,4796,1189,2468,819,2737,913,4550,1226,2180,731,4941,1314,4894,1212,4832,1038,4921,1272,10975,1645,15419,1988,24940,2789,17455,1622,9189,1281,10041,1415,8123,1346,219490,2982,6811,1177,6059,1134,5587,1346,7079,1207,6266,1300,6816,1185,7393,1233,8609,1522,6015,1255,14071,1849,21874,2249,31777,2395,27423,2401,18432,2006,23142,2127,22136,2171,127323,2548,6365,1035,7085,1140,9800,1500,8796,1451,6795,914,8192,1206,6213,1016,6304,994,6958,1290,11217,1360,11539,1306,14616,1578,8370,1320,4369,840,5498,993,5206,1053,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2279658,10928,30051,2975,3982,1058,1681,794,1732,778,2073,694,2123,733,2124,829,1448,529,2147,731,1759,680,2575,922,2336,857,3039,777,1582,608,501,320,641,409,308,245,603723,7625,21406,2364,11489,1659,14542,1869,17978,2211,16232,2110,20019,2366,20374,2303,17555,1934,15887,2398,38439,3228,60496,3680,87694,4667,75754,4345,54687,3667,61780,3633,69391,3732,991435,7194,37567,3625,19041,2056,19954,2333,24923,2497,21472,2304,25882,3021,25340,2228,28384,2543,28568,2720,55000,3621,84003,4206,126647,4618,120127,5192,88227,4025,115822,4730,170478,5746,654449,5572,34525,3013,39015,2604,45210,2908,44045,3221,38146,2786,37914,2757,31954,2229,32848,2330,28319,2366,49950,2956,58956,3072,69134,3421,46038,2794,29015,2351,32908,2170,36472,2473,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,593121,5893,23598,2322,4883,1371,2436,993,3244,1001,2717,776,1603,734,1368,600,644,368,1831,778,1151,578,1519,556,883,432,1153,555,51,80,35,61,80,121,0,193,169995,4356,12533,1950,8338,1768,9171,1790,8836,1651,8449,1732,10577,1851,9072,1835,9563,1768,7503,1458,13760,1705,21872,2587,20793,2408,12718,1613,8195,1486,5024,1037,3591,757,224468,4009,20097,2413,10442,1525,10585,1475,10623,1427,10088,1509,10355,1894,8012,1153,8584,1192,9834,1625,17492,2082,19218,1913,29451,2734,22016,2303,12967,1673,14655,1799,10049,1297,175060,3221,11811,1749,14808,1747,13675,1709,13156,1520,13035,1737,10489,1284,8840,1441,8769,1445,7971,1358,13604,1479,14983,1682,17429,1712,8975,1228,6156,1295,5725,1041,5634,1041,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4972668,17604,114382,4939,20394,2614,9368,1662,7620,1325,8185,1368,7593,1289,6736,1246,7167,1395,5169,1071,4257,1023,7825,1284,10165,1515,8349,1438,5507,1150,1870,617,2032,557,2145,765,1440773,11005,65569,3920,37071,3337,38007,2807,44690,3467,42410,3396,54217,4144,46300,3626,54073,4265,45224,3993,105193,4819,147767,4815,208749,7376,166790,6113,104416,5320,129637,5674,150660,5788,2024259,11770,110742,4805,60102,4124,57744,3318,62211,3788,56266,3801,61341,4231,62490,3370,64027,3919,60408,4195,130461,4809,192254,6091,275298,6609,225783,8106,153990,5530,199104,6310,252038,6916,1393254,8414,96648,4428,97752,4909,107652,4881,97736,4176,82048,4061,81933,3862,75919,3455,63504,3107,61438,2982,101926,4277,124315,4121,131065,4638,86408,3710,54667,3575,55032,3042,75211,3650,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2777790,11553,109603,5083,18636,2013,9115,1632,8103,1727,10104,1835,10133,1904,9215,1762,5766,1273,6620,1623,5587,1433,8938,1512,9497,1803,4289,1036,1702,772,905,532,328,293,665,561,841798,8082,39519,3509,27229,2973,33131,3077,38690,3467,38093,3517,43037,3011,42393,3457,45920,3486,39181,2849,76249,4747,100040,5514,125406,5887,76570,3806,41303,3429,37593,2979,37444,2895,1072693,7671,57859,3355,44765,3453,45141,3372,43311,3625,42312,3447,47543,3157,44839,3450,45926,3021,42945,3143,83805,4370,103966,5015,146918,4558,105739,4564,68795,3759,70993,4197,77836,3776,753696,5743,39911,2844,66456,3990,59169,3163,55406,3237,55923,3423,49506,3054,44537,3084,43455,2767,36201,2706,64394,3045,69569,3564,69403,3838,37484,2461,20441,2078,21459,1812,20382,1699,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,284262,3307,25437,1958,2854,916,1582,630,1695,661,1578,744,1353,707,1477,727,2199,817,1818,689,1896,823,1803,800,3099,1075,2340,1053,683,412,496,466,249,181,315,259,94787,2396,2518,607,2674,779,1846,700,2888,762,2697,722,4594,1230,3521,1049,4817,1110,3432,897,6598,1183,11564,1561,16745,1971,10802,1287,7390,1232,7192,1427,5509,1118,97376,1824,3645,628,2437,614,2364,701,3831,872,2701,816,3619,863,3561,820,3394,784,4060,899,6902,919,9553,1143,13822,1818,13283,1538,8394,1362,8619,1056,7191,947,66662,1379,4498,723,6646,1230,5349,803,5504,1027,4555,801,4600,801,4206,883,3880,669,2171,515,4329,700,5753,814,6611,1022,3610,756,2036,476,960,245,1954,417,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3846846,12301,137065,5341,23254,2089,11861,2019,11232,1767,12375,1823,10483,1664,10304,1694,8834,1431,9297,1780,6359,1104,12292,1530,8315,1349,8569,1460,2792,851,511,260,354,275,233,187,1134785,9206,59351,3490,37225,3242,37170,3348,41905,3524,48663,3748,55562,3229,48863,3659,57793,4292,49054,3255,99224,4479,147830,6402,177920,6043,120936,5217,60489,3043,53350,3186,39450,2889,1541022,7841,87839,3752,54358,4029,54132,3464,57110,3883,53134,3037,67613,4343,59668,3266,68519,3215,56633,3345,120254,5093,171850,6052,226102,7185,165463,5219,100263,4237,103272,3453,94812,3638,1033974,5583,54930,2999,73033,3668,89152,3596,88533,4034,77390,3337,77793,3897,70954,3082,59564,3029,53701,3378,88736,3869,95750,4354,89771,3244,45842,2316,23391,2178,23338,1845,22096,1793,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1132976,6655,54239,2405,9077,1491,3335,780,5606,1056,4502,1147,3661,936,4707,1021,3765,796,4112,873,2119,620,3525,650,5327,1104,2978,740,840,330,438,257,154,145,93,149,347163,4610,17888,1681,11756,1463,11538,1201,16836,2074,13428,1784,18893,1451,15585,1739,20595,2029,17282,1691,35180,2323,42303,2529,52196,2838,32827,1980,15400,1831,14036,1592,11420,1378,420651,4470,28697,2248,19057,1679,18348,1488,18753,1690,17576,1808,17740,1787,17482,1815,18425,1525,17936,1484,33116,2165,46397,2600,55447,2791,39360,2479,22851,1909,24803,1929,24663,1745,310923,3158,18959,1628,24704,1718,27515,2017,23736,1569,21436,1621,20769,1490,18550,1361,17152,1531,15444,1334,26315,1882,28302,1778,27817,1965,16085,1362,7508,924,6959,974,9672,916,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1377612,7074,50309,3123,9910,1830,3310,1117,4436,1196,4414,1291,5398,1440,3257,898,3037,849,3276,971,1980,879,3198,996,3844,1207,1982,739,1008,519,546,308,265,270,448,458,419524,5156,22946,2731,14713,2550,14798,2135,19713,2461,20738,2836,20448,2358,18545,2277,20214,2652,20782,2307,33113,3167,50427,3312,59950,3722,38392,2997,25299,2729,20295,2162,19151,1882,523557,6191,36421,2686,20529,2092,20078,2113,21850,2272,19221,1864,22973,2878,19496,2131,22875,2358,16905,1813,40199,3687,55427,3234,74990,4050,52049,3226,33815,2520,33425,1989,33304,2571,384222,4309,18314,2233,27173,2445,29514,2904,27583,2155,28092,2214,26825,2229,22214,2086,22406,2247,18284,1733,31515,2395,37754,2080,39477,2823,20166,1817,13187,1278,9845,1271,11873,1111,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4190170,11356,105175,4610,22560,2208,8383,1247,7118,1234,5962,1273,7099,1363,7145,1407,6956,1258,6376,1060,4797,1041,7583,1046,9181,1367,7379,1268,1944,605,818,403,1022,500,852,578,1152790,9220,52690,3478,28091,2867,27873,2211,38734,3058,43400,3238,43626,3100,44036,3147,51949,2883,49234,3398,99690,4629,141875,4934,197280,6862,135644,4897,75415,4254,68778,3632,54475,3170,1716619,6921,80762,3932,55440,3419,55604,3295,53953,3269,57605,3620,67856,4317,62585,3467,71703,3928,61278,3635,133486,4421,187939,6055,255843,6847,186442,5220,113792,4359,132008,4715,140323,3921,1215586,6097,66884,4046,91083,4364,110971,3989,102461,4345,92416,4008,85029,3417,73491,3492,65963,3136,59373,2683,96897,4100,111855,3956,106931,4112,54706,2773,32864,2036,30434,1969,34228,2312,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,342612,3930,8836,1370,1161,508,823,518,620,355,747,371,970,526,441,391,749,407,133,159,78,129,1004,636,765,537,1080,730,154,206,111,145,0,206,0,206,92119,2799,5075,1300,2579,899,2846,894,3542,1197,3569,1048,4063,1112,3391,987,3608,1055,3748,1101,6924,1455,9604,1508,14710,1737,11412,1659,6306,1342,6589,1485,4153,752,144034,3297,8665,1390,5295,1221,4516,1211,3981,1152,4028,921,4270,1093,4448,1034,5841,1251,3798,912,9648,1559,13820,1412,21550,2260,16159,1629,10869,1479,13956,1561,13190,1546,97623,2332,8243,1383,8897,1405,7615,1198,6835,1240,6074,1047,5498,1074,6039,1108,4392,944,3908,739,7192,1112,8574,1270,7641,1107,6174,980,4438,750,2990,699,3113,864,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1303559,8519,44689,3326,7867,1453,3660,919,3273,762,3904,1081,4324,1138,3138,878,2355,905,2583,673,2344,812,4405,991,3951,936,1998,808,558,252,22,43,169,170,138,228,378591,5916,19313,2340,9383,1768,13795,2220,15760,2381,14700,2059,18840,2198,20177,1777,20946,2402,17450,2206,33536,2607,51938,4148,61908,3779,36862,2822,17798,1976,15405,2120,10780,1477,502369,5468,32745,3075,19550,2478,18463,2358,19678,2326,18000,2099,24215,2456,19261,2278,22557,2171,17977,2097,39587,3264,54826,3449,71400,3920,52361,3333,28550,2283,31876,2433,31323,2680,377910,4364,18084,1974,29858,2132,24965,1942,30130,2353,26565,2211,22890,1952,23514,2142,20049,1727,17652,1910,33930,2777,37239,2744,38883,2560,20103,2103,10482,1372,11400,1450,12166,1337,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,306014,2984,18836,1910,2785,789,996,447,1038,476,2370,763,1397,599,1467,645,1287,468,865,372,1305,657,1928,673,1837,567,1062,520,261,260,98,100,55,111,85,153,93177,2326,3337,862,2534,845,2328,791,2092,577,4165,914,4764,871,3775,791,5120,989,5591,1177,8462,1312,13912,1598,17508,1604,8905,1107,4339,845,3683,734,2662,757,114359,1979,4301,910,4544,1071,3079,792,5114,1111,4260,868,5069,1026,5488,933,5004,882,4786,895,9221,1466,12827,1556,18585,1965,13224,1367,6440,919,5824,788,6593,907,79642,1679,5293,858,7554,1095,6573,1031,6113,955,5824,1032,5158,900,4638,890,3834,783,3147,727,5931,872,7372,1125,8434,1104,4204,987,1766,504,1403,430,2398,570,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2024229,9328,80718,4541,15142,1969,7979,1564,5509,1185,7771,1527,5573,1118,5147,1134,4577,1042,3989,1111,4368,1055,7652,1444,7282,1479,3310,902,1488,826,268,219,263,224,400,358,604978,7054,34442,3068,22306,2704,21577,2630,29366,2320,27993,2986,32719,3052,32510,3212,34644,3007,28793,2877,57079,3977,71786,4139,87312,4237,54561,3413,25373,2488,23672,2682,20845,2482,783322,6355,53918,3543,34866,2634,35027,2703,35665,2749,33283,2988,38411,2810,32625,2991,34841,3145,31358,2617,64308,4047,84297,4368,102112,5096,74136,4422,39479,2611,42254,2944,46742,3427,555211,5121,35063,2626,47385,3303,48855,3111,47702,3216,40315,2755,38773,2490,33454,2340,27746,2316,26857,2039,44594,3183,47226,2828,46953,2965,26126,2269,13972,1510,13350,1582,16840,1782,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
