GEO_ID,B19037_001E,B19037_001M,B19037_002E,B19037_002M,B19037_003E,B19037_003M,B19037_004E,B19037_004M,B19037_005E,B19037_005M,B19037_006E,B19037_006M,B19037_007E,B19037_007M,B19037_008E,B19037_008M,B19037_009E,B19037_009M,B19037_010E,B19037_010M,B19037_011E,B19037_011M,B19037_012E,B19037_012M,B19037_013E,B19037_013M,B19037_014E,B19037_014M,B19037_015E,B19037_015M,B19037_016E,B19037_016M,B19037_017E,B19037_017M,B19037_018E,B19037_018M,B19037_019E,B19037_019M,B19037_020E,B19037_020M,B19037_021E,B19037_021M,B19037_022E,B19037_022M,B19037_023E,B19037_023M,B19037_024E,B19037_024M,B19037_025E,B19037_025M,B19037_026E,B19037_026M,B19037_027E,B19037_027M,B19037_028E,B19037_028M,B19037_029E,B19037_029M,B19037_030E,B19037_030M,B19037_031E,B19037_031M,B19037_032E,B19037_032M,B19037_033E,B19037_033M,B19037_034E,B19037_034M,B19037_035E,B19037_035M,B19037_036E,B19037_036M,B19037_037E,B19037_037M,B19037_038E,B19037_038M,B19037_039E,B19037_039M,B19037_040E,B19037_040M,B19037_041E,B19037_041M,B19037_042E,B19037_042M,B19037_043E,B19037_043M,B19037_044E,B19037_044M,B19037_045E,B19037_045M,B19037_046E,B19037_046M,B19037_047E,B19037_047M,B19037_048E,B19037_048M,B19037_049E,B19037_049M,B19037_050E,B19037_050M,B19037_051E,B19037_051M,B19037_052E,B19037_052M,B19037_053E,B19037_053M,B19037_054E,B19037_054M,B19037_055E,B19037_055M,B19037_056E,B19037_056M,B19037_057E,B19037_057M,B19037_058E,B19037_058M,B19037_059E,B19037_059M,B19037_060E,B19037_060M,B19037_061E,B19037_061M,B19037_062E,B19037_062M,B19037_063E,B19037_063M,B19037_064E,B19037_064M,B19037_065E,B19037_065M,B19037_066E,B19037_066M,B19037_067E,B19037_067M,B19037_068E,B19037_068M,B19037_069E,B19037_069M,NAME,B19037_001MA,B19037_001EA,B19037_002EA,B19037_002MA,B19037_003EA,B19037_003MA,B19037_004EA,B19037_004MA,B19037_005MA,B19037_005EA,B19037_006MA,B19037_006EA,B19037_007MA,B19037_007EA,B19037_008MA,B19037_008EA,B19037_009EA,B19037_009MA,B19037_010EA,B19037_010MA,B19037_011MA,B19037_011EA,B19037_012MA,B19037_012EA,B19037_013MA,B19037_013EA,B19037_014EA,B19037_014MA,B19037_015EA,B19037_015MA,B19037_016MA,B19037_016EA,B19037_017MA,B19037_017EA,B19037_018MA,B19037_018EA,B19037_019MA,B19037_019EA,B19037_020EA,B19037_020MA,B19037_021EA,B19037_021MA,B19037_022MA,B19037_022EA,B19037_023MA,B19037_023EA,B19037_024MA,B19037_024EA,B19037_025EA,B19037_025MA,B19037_026EA,B19037_026MA,B19037_027MA,B19037_027EA,B19037_028MA,B19037_028EA,B19037_029MA,B19037_029EA,B19037_030EA,B19037_030MA,B19037_031EA,B19037_031MA,B19037_032EA,B19037_032MA,B19037_033MA,B19037_033EA,B19037_034MA,B19037_034EA,B19037_035EA,B19037_035MA,B19037_036EA,B19037_036MA,B19037_037EA,B19037_037MA,B19037_038MA,B19037_038EA,B19037_039MA,B19037_039EA,B19037_040MA,B19037_040EA,B19037_041EA,B19037_041MA,B19037_042EA,B19037_042MA,B19037_043MA,B19037_043EA,B19037_044MA,B19037_044EA,B19037_045MA,B19037_045EA,B19037_046EA,B19037_046MA,B19037_047EA,B19037_047MA,B19037_048EA,B19037_048MA,B19037_049MA,B19037_049EA,B19037_050MA,B19037_050EA,B19037_051MA,B19037_051EA,B19037_052EA,B19037_052MA,B19037_053EA,B19037_053MA,B19037_054MA,B19037_054EA,B19037_055MA,B19037_055EA,B19037_056MA,B19037_056EA,B19037_057EA,B19037_057MA,B19037_058EA,B19037_058MA,B19037_059EA,B19037_059MA,B19037_060MA,B19037_060EA,B19037_061MA,B19037_061EA,B19037_062MA,B19037_062EA,B19037_063EA,B19037_063MA,B19037_064EA,B19037_064MA,B19037_065MA,B19037_065EA,B19037_066MA,B19037_066EA,B19037_067MA,B19037_067EA,B19037_068EA,B19037_068MA,B19037_069EA,B19037_069MA,state
0400000US13,3656407,14418,141254,5923,33451,3138,14613,2056,10788,2041,12692,2254,11653,2392,9598,1897,8589,1712,7198,1570,6719,1330,7797,1572,7837,1498,6851,1471,2244,825,840,572,268,221,116,102,1288555,11250,94123,5300,47680,3781,53085,4071,71806,4982,61601,4927,71613,4623,62624,4455,71404,5657,61121,5053,114190,6072,152925,6719,165637,7400,105195,5514,54239,3853,51107,4115,50205,3374,1434277,11259,106307,5210,65567,3835,58298,3962,65572,3695,59077,4231,61862,4226,59348,4131,58025,4476,56010,5242,108634,6573,144716,6073,176000,5979,136369,5507,89759,4911,94680,4259,94053,4512,792321,8070,59142,3770,72437,3661,61971,4147,61767,3354,50780,3479,50221,3588,43880,3404,41917,3100,34182,2699,61708,3917,68777,4026,71052,3804,42367,3441,23956,2477,24557,2751,23607,1902,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,15349,1663,1610,547,210,178,459,277,2102,907,1415,625,1674,701,1147,498,693,391,384,207,1171,511,1666,779,2031,646,177,122,220,198,224,133,166,152,136441,3812,5144,1098,2486,662,4509,1199,3222,1000,3120,856,4485,1037,5558,1367,5545,1327,5059,1018,11711,1954,18244,2142,23983,2745,17721,1991,9838,1616,9250,1495,6566,1199,167876,3179,9372,1419,4460,936,4181,1000,3797,797,3854,1027,4692,920,5423,1230,5169,1174,4715,1043,9581,1455,17485,1743,23734,2088,21126,1870,14530,1519,18309,1924,17448,1671,126270,3245,7305,1285,7142,1050,6144,1056,6043,1109,5342,1025,5691,1170,4724,936,5293,854,4734,872,8492,1162,11204,1514,15131,1481,12149,1401,7857,1202,10257,1500,8762,1065,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,27821,2813,4469,1203,3634,1124,2932,935,3200,943,2655,730,1708,581,1734,675,2362,783,1362,528,1537,707,1270,630,536,263,183,250,184,296,55,83,0,193,201334,4969,12328,2176,8090,2081,9099,1705,9896,1864,8470,1456,12906,2123,11888,1782,10728,1643,10424,1733,22283,2665,24325,2830,26953,2840,16819,2414,7729,1508,5629,1380,3767,862,218172,3950,16327,2780,9115,1769,9833,1610,10158,1721,10558,1630,12894,1802,8686,1500,9797,1477,8258,1339,15111,1884,22948,2603,30331,2266,21849,2641,12731,1636,10611,1829,8965,1441,150094,2418,10411,1639,12307,1946,12931,1957,12489,1838,10618,1625,12187,1544,8361,1372,6911,1012,8370,1428,11670,1370,14044,1701,13798,1648,6951,1067,3371,898,2563,851,3112,754,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,163312,5546,37805,2856,12514,1746,13146,1926,11965,1757,12028,1875,9822,1343,9475,1611,7983,1350,7813,1457,11634,1845,11080,1484,10369,1859,3698,949,2188,858,1288,559,504,313,1599625,10220,93955,5861,48268,3421,59628,4304,68572,4484,65204,4088,71231,4657,66735,4301,71626,3982,63151,4273,132829,5822,177114,5867,223679,7056,165706,6208,97234,4864,101071,4802,93622,3940,1886645,9697,116249,4879,59375,3497,59911,3854,69340,4042,59292,3740,69977,3866,70425,3913,76452,4495,61952,3511,133868,4125,184514,5093,263857,7633,201337,6734,132268,4548,155155,5205,172673,5754,1144941,8467,78690,3739,85056,3937,96510,4520,89007,4284,76729,3968,73148,3441,63089,3906,56340,2848,50103,3112,86904,3321,101510,3630,109570,4667,62626,2689,38387,2325,35418,2515,41854,2757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,117559,5248,25024,2235,10754,1940,8591,1535,10853,1825,9225,1786,9370,1743,7613,1422,7569,1576,5075,1175,8516,1564,7216,1465,5083,1229,1553,551,414,412,539,492,164,160,805495,8664,49572,3804,32085,3186,34098,2891,38727,3297,41260,3233,42492,3239,42071,3220,41494,2993,38721,3498,70954,3771,98355,4397,117322,5580,71747,3747,34559,2799,30545,2695,21493,2487,985662,6964,59208,3631,40574,2683,41176,2902,41136,2693,42796,2975,42788,2828,45287,2893,43998,2867,41110,2933,83055,4565,110005,4923,140671,5253,96512,4328,57963,4065,49680,3314,49703,3512,606427,5275,34204,2665,42970,2859,55826,2706,50663,2628,47701,2792,47783,3197,40768,2239,38145,2582,31745,1918,52835,2700,53328,3192,50884,2776,25348,2089,11592,1539,10423,1273,12212,1626,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,70416,3647,12450,1886,7162,1789,6346,1393,5521,1206,6222,1434,5590,1057,4554,1304,3379,970,3358,1015,5034,1076,5365,1153,3134,810,1344,653,263,178,418,310,276,240,397221,5686,21389,2613,12942,1758,12508,1892,16203,2555,17883,2312,19445,2079,17371,1709,22139,2482,17000,1371,38209,2863,49355,3184,66519,3739,40622,3274,18485,2103,15510,1727,11641,1606,465303,4739,23812,2166,15525,1538,15850,1562,18268,2035,15487,1490,18931,1974,18254,1820,18166,1728,17980,1769,41185,2727,58083,3085,73796,3458,50709,2964,30273,2264,26870,2221,22114,2099,314309,2904,15506,1445,28404,2003,25839,1869,25278,2218,23806,2048,19585,1649,18193,1652,17324,1602,17789,1600,27407,1450,30115,2102,29835,2077,13935,1399,7362,872,6323,1011,7608,1096,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,61663,3617,11078,1979,6492,1307,4455,1073,7067,1570,4961,1195,4141,1027,3676,1057,3559,925,3747,1128,4199,1090,3991,1173,2382,868,1065,449,624,408,48,71,178,219,364725,5228,18426,2035,11744,1815,12832,1697,17489,1969,15407,1749,18795,2234,16686,1959,20673,1939,17853,2137,35534,2730,40498,2687,55279,3059,35962,2568,19967,2191,15256,1732,12324,1623,419255,4074,25341,2014,14599,1747,13612,1498,14724,2003,14907,1684,17310,1746,18598,2259,18222,1395,16403,1566,34612,2455,47831,2825,57216,3167,48411,2529,26292,2068,24833,2237,26344,1998,265939,3839,17728,1983,19034,1566,22035,2170,20041,1708,18593,1621,17100,1946,15271,1175,14196,1276,13226,1483,23269,1830,25261,2284,24950,1889,13747,1464,7940,1226,6046,1031,7502,1008,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,77139,3807,14900,2024,8755,1854,7096,1373,6957,1469,6789,1675,4253,948,4777,1194,3775,1073,4534,1320,5527,1551,3926,931,3597,1061,985,378,1132,611,111,130,25,43,534314,6403,42999,3398,24542,2778,26850,2773,27397,2616,25158,2936,31790,3191,29122,3212,27125,2992,22324,2243,47562,3207,64605,3676,72690,3482,41559,2768,21329,2295,16434,1757,12828,1735,680272,6338,63049,3902,38486,2996,35528,2958,34756,3475,32483,2701,33909,2576,31951,2584,29947,2945,28179,2860,53820,3400,67778,3544,83174,3947,55272,3285,32296,2593,30797,2413,28847,2234,424443,4588,37049,2497,42020,2433,38183,2676,34016,2382,32143,2447,29278,2310,25887,2216,23401,2020,20201,1878,32450,2477,35743,2322,31583,2184,17341,1758,7541,1265,9047,1154,8560,1107,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,72096,4256,16123,2045,7334,1427,6806,1802,7366,1444,5543,1055,5447,1297,2978,912,3364,850,2918,988,4675,1019,3903,1051,3681,1099,917,498,777,440,224,195,40,74,580115,7480,54317,3883,28624,2710,35286,3694,32137,2903,30774,2853,28285,2696,26246,2633,25341,2651,21427,2390,42820,3519,58290,3759,74730,4539,51675,4016,28359,2554,23266,2357,18538,1990,670417,8943,68128,4574,33753,2564,34030,3169,32394,3271,24167,2043,32752,3186,28781,3028,30863,3268,25528,2455,45784,3325,63346,3958,79518,3923,59466,3534,35713,2740,41292,3289,34902,2811,415280,4759,41251,2565,43465,3300,37818,2702,37396,2939,30506,2749,26751,2212,20655,2050,19490,2050,16770,1444,30341,2267,33841,2818,31983,2633,16799,1822,8664,1242,10139,1456,9411,1194,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,14287,1713,1583,623,1059,542,1146,461,1687,634,1038,632,1674,653,482,344,800,520,1601,778,1163,685,620,379,693,372,365,390,68,88,308,277,0,163,144300,3848,8899,1370,6390,1384,7335,1525,5580,1394,8140,1502,7005,1219,6858,1247,6340,1208,5320,1158,13718,1594,19695,1901,21245,1953,14385,1602,5517,906,4757,957,3116,748,230491,3287,14975,1825,10622,1303,11088,1289,8924,1157,8416,1364,10921,1532,10211,1448,8588,1273,9161,1387,18061,1836,27704,2167,34115,2110,20885,1756,12047,1434,13791,1519,10982,1617,156148,2538,10786,1274,15038,1451,14772,1574,12467,1382,11499,1319,9309,1213,9095,1390,8949,1334,6241,971,12084,1365,13871,1488,15228,1531,6342,1029,4298,927,3246,631,2923,584,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,52582,3078,8521,1893,3215,913,3048,929,2232,696,3292,927,3601,1049,2690,831,3762,1182,3091,844,5489,1290,4885,1295,5256,1248,1702,547,825,376,350,221,623,474,699250,7582,28707,2841,15508,2309,14880,2228,16309,1946,19757,2427,25385,3104,23266,3195,28706,3384,24626,2648,56422,3777,78533,4418,104970,4736,86023,4061,57806,3690,65475,3603,52877,3307,915127,6889,39848,3085,20505,2264,21413,2005,23900,2536,23966,2137,27080,2719,24244,2325,26128,2408,25981,2197,55741,3512,84186,4069,126446,5441,104412,4736,77502,3648,111291,4503,122484,4062,510975,5519,30512,2806,28996,2511,29969,2533,30871,2288,28012,2398,26241,2063,23491,2030,23854,1880,18605,1571,39200,2479,47886,2876,55763,3147,37343,2511,27114,2142,30199,2317,32919,2018,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,67638,4060,16807,2418,4339,1265,3584,789,3567,1055,5013,1309,4528,1278,3015,824,2963,962,2950,932,4804,1067,3967,1086,3211,832,4081,873,1902,706,1570,674,1337,633,799712,7903,42770,3492,22624,2989,23094,2630,21410,2773,24024,2682,29735,2723,24868,2580,27807,2305,24549,2770,56467,3749,79856,4498,113403,5696,93976,5368,64546,3770,74406,3829,76177,3965,1055247,8068,51122,3430,42280,3439,31577,2876,25938,2484,27407,2719,33003,3704,28726,2888,30741,2831,28593,2610,66005,4246,89874,3719,132868,5650,123981,5532,86870,3828,109928,4422,146334,5231,637354,6556,43792,2820,55718,4022,47107,2812,47574,3238,36492,2568,34021,2400,32043,2515,25755,1742,27966,2107,44926,2996,57222,2933,60326,2978,42062,2629,23239,1883,27446,2465,31665,1983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,153744,4434,34119,2799,14886,1890,13039,1634,12443,1712,10655,1763,11288,1642,9667,1594,9787,1627,5917,1242,10335,1592,10805,1551,5696,1252,2792,764,1300,578,616,359,399,307,1145209,8575,79007,4659,48741,3393,50726,2933,55176,3262,51834,3413,61642,3783,54627,3676,60484,3716,49864,3059,104694,4510,133446,4904,155406,5349,102907,4453,53545,2704,48194,2571,34916,2377,1564638,7887,121074,4794,68023,3980,66457,3178,67263,2867,59586,3093,68302,3539,63663,3546,66843,2869,58429,3516,118628,3950,162127,5214,211904,5595,151726,4753,92561,3274,98412,4016,89640,3703,994941,6096,61463,3130,66773,2683,77816,3643,80525,3538,73879,3571,72343,2842,60958,2795,58015,3009,56098,2672,88114,3121,94862,3599,90722,3645,42450,2067,23938,1707,21778,2002,25207,1788,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,88803,3818,12510,1748,5602,1197,7338,1346,6622,1265,6490,1233,5855,1247,7781,1350,5834,1316,4937,1082,6994,1243,8217,1438,6549,1081,2044,522,1039,390,440,344,551,284,714592,6314,27215,2726,17682,2069,18230,2230,28399,2702,23018,2110,29095,2526,28522,2620,32323,2718,28282,2613,58008,3814,87214,4617,116309,4107,85089,4229,49875,2985,49907,2718,35424,2256,840923,5677,35911,2094,25097,1882,25707,1783,26861,2504,23747,2061,28734,2266,28773,2298,31067,2007,28893,2058,60604,3158,91686,4201,124849,4176,97479,3647,65097,3331,73636,3614,72782,2968,502944,3352,28322,2045,36864,2348,39315,2262,38029,2332,34600,2204,31830,1945,30957,2165,24334,1509,25076,1607,44189,2385,48334,2349,53684,2329,26986,1820,14065,1306,13242,1247,13117,1218,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,45301,3313,11064,2071,4517,1191,3875,1039,5603,1555,2905,999,2990,1065,2249,898,2136,855,1672,769,2872,941,2401,822,1679,739,765,551,179,190,121,156,273,300,353402,6793,41869,3935,17848,2350,21349,2658,22798,2892,19645,2357,18616,2333,18869,2870,18038,2316,17253,2164,27423,2503,34869,3145,45353,3375,24407,2696,11365,1721,8066,1718,5634,1310,423102,5543,46535,3527,24214,2837,25915,2572,22923,1795,22678,3023,20487,2025,18854,2129,22045,2329,16398,2433,29927,2986,44746,3348,51872,3686,33973,3486,17012,2047,13390,1939,12133,1626,282566,3252,27071,2196,29956,2317,30140,2616,24978,2291,20636,2382,20517,1679,14769,1999,13046,1528,12844,1616,20504,2044,20700,1721,20631,1964,10428,1442,5402,1174,5713,1085,5231,1032,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,113704,5440,23901,2398,10843,1922,12017,1895,9336,1636,7387,1464,9930,1607,6425,1045,7073,1458,6454,1308,7664,1150,6594,1399,4332,1079,1111,466,367,281,97,84,173,181,749388,7885,43764,2976,27756,2969,29245,2962,36835,3120,36164,3341,44431,3645,39597,3042,40641,3622,34605,3222,66850,4228,87282,4660,109129,4621,69244,4243,31736,2574,27953,2593,24156,2192,908716,7685,60029,3462,42593,3258,35591,3146,39805,2658,39674,2514,40956,3000,38603,2664,39377,2511,36138,2664,71813,3812,100565,4497,121902,5125,87896,4802,53118,3644,51945,3536,48711,2739,602372,4813,38639,2749,52516,3093,52433,2914,52145,2758,44455,2586,40832,2381,35894,2853,34012,2145,30866,2712,47762,2980,54873,3473,50072,2588,27888,2619,12956,1511,13438,1660,13591,1596,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,22470,1897,4776,1028,1636,650,2275,768,2058,737,2318,688,1750,670,1550,648,1491,895,842,476,1227,673,851,414,1084,479,103,117,0,165,48,67,461,382,121092,2752,6640,1086,5255,1161,3975,942,6204,1370,4184,1078,7252,1325,6686,1239,5379,1392,5075,1039,12763,1845,15237,1824,18048,1931,12343,1649,5439,1077,3589,935,3023,759,160217,2747,11786,1367,8236,1360,7058,1147,9210,1345,6801,1129,6919,871,8179,1740,7504,1135,5438,895,12595,1699,19679,2053,21217,2119,13835,1293,7878,1220,7406,1281,6476,992,111025,2470,6506,916,7970,1182,9669,1075,9705,1138,8345,1297,8605,1110,7726,1129,5580,1106,4230,764,9821,1197,9603,1336,8522,1035,4870,836,3175,770,2219,601,4479,812,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
