GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002EA,B22007_002MA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005MA,B22007_005EA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010MA,B22007_010EA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013MA,B22007_013EA,B22007_014EA,B22007_014MA,B22007_015MA,B22007_015EA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021EA,B22007_021MA,B22007_022EA,B22007_022MA,B22007_023MA,B22007_023EA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034MA,B22007_034EA,B22007_035EA,B22007_035MA,B22007_036EA,B22007_036MA,B22007_037EA,B22007_037MA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040MA,B22007_040EA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US30,253101,4477,22679,2258,7860,1084,1479,545,2795,598,2777,799,2390,702,387,367,809,361,664,338,145,130,14819,2123,2595,763,750,429,1618,531,214,153,13,22,12224,1995,4126,1030,6751,1490,1052,399,295,292,230422,4426,194988,4580,32310,1875,44271,2552,100489,3977,96181,4020,4308,1016,17918,1621,16319,1536,1599,541,35434,2930,13006,1709,1113,576,8059,1488,3007,704,827,390,22428,2139,2582,668,12547,1702,6559,1065,740,366,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,42339,2623,15583,1683,1520,406,5549,1089,6943,1110,5580,1067,1363,490,1571,387,1423,368,148,129,26756,2225,4531,1033,745,483,2832,849,859,413,95,113,22225,2182,3870,1036,14560,1990,3219,804,576,308,427458,5109,353843,5240,41240,1998,69667,2964,195710,4931,187050,4890,8660,1132,47226,2444,45206,2356,2020,523,73615,4095,24861,2262,1618,533,13207,1400,8587,1323,1449,434,48754,3095,4534,1012,24609,2391,16379,1673,3232,811,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,92566,3986,34900,2558,6493,1211,12005,1805,11361,1677,8567,1465,2794,734,5041,1150,4111,1069,930,345,57666,3669,11522,1683,2206,859,6674,1402,1963,624,679,410,46144,3167,11396,1621,24638,2466,7493,1276,2617,839,566789,8547,421840,8092,72617,3313,111957,4413,189825,6304,171887,6244,17938,1896,47441,2890,42884,2937,4557,816,144949,5749,51941,3602,4211,1158,28207,2527,14247,1869,5276,1363,93008,4355,11074,1990,48187,3178,26351,2480,7396,1382,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,26268,2167,9951,1687,1380,522,3376,1131,3116,751,2743,756,373,226,2079,592,1559,541,520,269,16317,1921,3459,1131,896,551,2054,920,468,351,41,68,12858,1681,3845,1022,6928,1240,1321,556,764,424,315205,5840,258993,6449,36195,2140,52697,2600,130975,5100,122360,5058,8615,1293,39126,2593,37460,2562,1666,507,56212,4553,17482,2342,1238,622,8522,1330,6457,1405,1265,660,38730,3485,3402,899,19733,2247,12722,1760,2873,835,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,211737,7495,79493,4689,14872,2044,27666,2356,23466,2437,17701,2081,5765,1276,13489,1842,10224,1695,3265,791,132244,5201,24399,2936,3937,973,14994,2487,4138,1099,1330,524,107845,4761,29783,2687,58279,4433,15175,2043,4608,1029,1994149,13753,1552568,12550,179256,5565,373647,7815,750950,11630,677200,10476,73750,3777,248715,7675,220750,6936,27965,2295,441581,11093,131841,5842,10209,1862,62100,4555,42835,3149,16697,2232,309740,9452,33532,2910,150401,6989,96794,4413,29013,2651,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,90117,4366,36835,2716,5020,1024,13849,1970,13713,1748,10176,1567,3537,1054,4253,1162,3082,941,1171,533,53282,3400,13391,2227,2630,1033,8293,1706,1475,597,993,575,39891,2822,10140,1534,21589,2342,6448,1159,1714,657,395287,6846,305041,5972,55291,2865,87435,3742,134202,4629,124541,4828,9661,1433,28113,2716,24875,2572,3238,913,90246,3848,30611,2567,3098,790,17046,2161,9229,1639,1238,654,59635,3574,8138,1256,33000,3045,15204,1729,3293,766,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,706245,12927,249719,7241,51391,3432,87933,4765,74497,4070,53493,3438,21004,2127,35898,3135,25919,2598,9979,1758,456526,9534,81335,5730,19802,2356,40976,4616,13809,2111,6748,1196,375191,8083,108082,5517,190671,6332,58358,3297,18080,2089,3854873,19724,2906300,19075,368702,7613,700888,10745,1402014,16384,1260006,15127,142008,5579,434696,9154,375700,8746,58996,3457,948573,13687,278119,7707,21523,2261,141246,6200,84467,4888,30883,2797,670454,12097,68802,4538,332420,10708,199865,7307,69367,3719,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,377336,10321,130000,5543,18889,2256,50358,3404,45251,3346,35025,3062,10226,1481,15502,2288,12447,2052,3055,785,247336,7800,41432,4385,9913,1738,25016,3382,5300,1303,1203,641,205904,7140,53665,3611,117828,6414,27047,2539,7364,1284,2128879,18645,1699450,16772,272311,6772,445712,11669,823185,12896,765826,11702,57359,3586,158242,5616,145413,5302,12829,1732,429429,11128,127872,5829,14952,2084,70550,4509,36885,3392,5485,1469,301557,8810,41548,3256,163137,5927,83122,5577,13750,1802,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,11422,1612,3809,859,421,215,1126,414,1890,678,1789,676,101,98,372,160,327,146,45,61,7613,1525,1749,656,375,239,838,456,225,197,311,300,5864,1340,1411,607,3254,888,1089,548,110,125,176788,4129,146488,3940,17402,1269,28277,2248,82716,3683,80108,3564,2608,654,18093,1734,17423,1652,670,295,30300,3075,11857,1754,568,299,6344,1251,4090,931,855,524,18443,2424,1303,484,9407,1919,6752,1273,981,505,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,422010,10279,133910,5765,24682,2311,47566,3294,46547,2920,36238,2720,10309,1454,15115,1899,11521,1646,3594,910,288100,7990,48765,3467,11943,1707,28125,2836,7085,1285,1612,617,239335,7254,64238,3967,137532,6836,30498,2775,7067,1299,2500085,20065,1989976,16305,305500,5936,455362,8068,963421,12322,892001,13052,71420,3532,265693,7599,243460,7277,22233,2097,510109,11552,161868,6372,13686,1824,91951,4818,48388,3213,7843,1462,348241,8494,36521,2367,190410,7070,100510,4275,20800,2153,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,131625,5055,49868,3393,7282,1026,19475,1670,17440,1913,14138,1755,3302,667,5671,1027,4460,946,1211,395,81757,3168,17543,1577,4837,784,9039,1002,2972,820,695,307,64214,2829,16898,1622,37328,2232,7783,1325,2205,710,837963,8779,663440,7398,102739,3030,177098,4998,317992,5623,293677,5172,24315,1660,65611,2982,60966,3042,4645,758,174523,4868,60209,3107,3664,632,35589,2483,17058,1934,3898,945,114314,3708,14189,1595,64554,3124,29668,2191,5903,1044,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,181939,6269,80743,4701,11765,1756,23675,2662,32660,3011,27158,2872,5502,1133,12643,1803,10297,1668,2346,835,101196,5112,20633,2184,4047,1052,11490,1540,4038,1079,1058,463,80563,4552,16750,2088,47043,3241,12815,2054,3955,930,796457,10039,669202,8717,124675,4106,158135,4897,315122,7433,296193,7287,18929,2034,71270,4393,66582,4131,4688,1067,127255,6176,47342,3686,3191,1000,27407,3169,12988,1660,3756,1037,79913,5399,9874,1589,45579,3808,19927,2279,4533,975,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,420031,10171,133605,5998,26515,2193,44877,3264,44729,3388,33471,3053,11258,1457,17484,2053,14300,1840,3184,831,286426,8443,48954,3908,12433,1730,25932,2744,8166,1288,2423,883,237472,7382,67711,3645,127488,5582,33494,2644,8779,1618,2784264,17523,2233150,17903,341081,6965,516255,10189,1067284,11569,978096,11425,89188,4083,308530,7142,281496,6711,27034,2002,551114,10307,179110,6626,15500,1708,98663,5112,53106,3713,11841,1863,372004,8060,42844,3147,193491,6193,109116,4120,26553,2130,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,38722,3072,11995,1735,2600,652,3476,923,3917,1075,2705,862,1212,682,2002,710,1588,661,414,323,26727,2365,4698,1010,1022,486,2597,789,931,554,148,178,22029,2255,5592,1345,12345,1946,3556,1117,536,360,211540,5211,162972,5213,21945,1688,34027,2869,81942,4553,76590,4382,5352,1002,25058,2049,23585,1950,1473,733,48568,3653,13604,1980,500,269,6922,1345,4643,1244,1539,648,34964,3207,3655,884,18690,2484,9986,1547,2633,784,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,189329,8015,63378,4025,12658,1884,21264,2203,22119,2259,17247,2100,4872,936,7337,1271,5937,1186,1400,568,125951,6063,18635,2175,4069,1100,11233,2059,2952,979,381,315,107316,5495,28147,3101,59429,4092,16169,2541,3571,1018,1031556,10023,804012,10431,148711,4775,213294,6660,363361,7901,333953,7820,29408,2164,78646,4342,73192,4409,5454,988,227544,8508,63218,4764,5995,1276,34529,3457,19795,2240,2899,920,164326,6833,20514,2162,87344,5040,47202,3513,9266,1441,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,23548,2077,7339,1303,1418,658,1578,495,3207,952,2721,878,486,364,1136,565,936,518,200,241,16209,1853,2913,815,632,245,1596,530,575,387,110,110,13296,1613,2771,730,8027,1397,1880,806,618,369,193465,4184,163172,3892,21355,1346,29559,2110,93128,3828,90384,3835,2744,646,19130,2072,18622,2070,508,232,30293,2313,11269,1361,531,294,6741,1123,3597,811,400,324,19024,1769,1141,354,12207,1440,4751,896,925,383,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,281810,8508,105512,4741,18724,1929,37479,3150,35843,3084,26958,2987,8885,1654,13466,1921,10341,1731,3125,997,176298,6868,34110,3235,9399,1833,18837,2550,4982,1225,892,421,142188,6247,39589,3124,75297,5448,22144,2041,5158,1210,1393868,13264,1107489,13085,179241,5033,290002,7968,522547,10894,482817,10190,39730,2721,115699,5173,107341,4853,8358,1414,286379,7525,85477,4763,10605,1739,45135,3527,24659,2498,5078,1314,200902,7106,24298,2408,110718,5448,53508,3760,12378,1730,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,931913,15622,383276,10609,47109,3608,147442,6598,131328,6545,93550,5513,37778,3272,57397,4114,41354,3584,16043,2130,548637,11964,92560,5764,14854,1675,55918,4212,16691,2670,5097,1554,456077,10955,96706,4724,262773,9210,74165,4848,22433,2756,5588996,28421,4326202,27106,504086,9555,1214790,16135,2079518,21609,1878917,20716,200601,8269,527808,12431,460177,11794,67631,3931,1262794,22548,397214,12876,27374,2984,206765,8912,127531,6318,35544,3434,865580,15992,88824,5481,460084,11529,244907,8869,71765,4677,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,53852,3165,25772,1914,2454,808,8023,1304,10666,1383,8408,1263,2258,576,4629,956,3183,742,1446,565,28080,2869,5260,1091,837,442,3726,946,412,257,285,213,22820,2643,3912,941,13819,2065,3676,939,1413,514,639329,7505,539031,7571,59165,2924,140043,5518,249516,5884,224114,5452,25402,2148,90307,4246,78435,4028,11872,1350,100298,4906,34518,3110,1338,593,17700,2210,10854,1816,4626,1212,65780,3668,5904,1182,32091,2730,20048,1964,7737,1552,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,15685,1697,7199,1221,1649,442,2465,762,2316,614,2074,595,242,164,769,299,719,288,50,63,8486,1342,1839,587,429,276,1224,473,174,123,12,21,6647,1188,2157,772,3521,843,787,308,182,144,136694,3090,116310,2867,15261,1041,22391,1562,63529,2491,60599,2435,2930,607,15129,1506,14569,1474,560,286,20384,1986,6804,1062,892,474,4102,874,1615,399,195,132,13580,1694,1162,489,7073,1079,4138,976,1207,534,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,204467,7175,70076,3852,10874,1946,22448,2491,25661,2750,18959,2609,6702,1448,11093,1539,7593,1419,3500,912,134391,6520,23586,2843,4157,991,12772,2231,5131,1189,1526,723,110805,6068,28358,2985,62210,4650,16067,2023,4170,1078,1850390,15554,1479732,14648,187977,4947,352577,8076,751808,11738,696369,11371,55439,3803,187370,6763,172376,6394,14994,1657,370658,9648,111766,6677,8245,1541,56609,4703,37103,3702,9809,1818,258892,7315,24606,2490,143902,5904,72491,3684,17893,2190,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,233741,6623,101452,4100,14271,1549,34554,2700,37975,2977,29062,2849,8913,1312,14652,1797,12316,1722,2336,892,132289,5660,30375,3132,4928,1157,18366,2019,5720,1540,1361,606,101914,4934,28032,2778,53010,3475,17549,2159,3323,929,1526852,12337,1262365,12972,186880,5014,320856,7887,620798,10029,580770,9839,40028,3150,133831,4734,123047,4444,10784,1830,264487,8333,92278,5077,6894,1368,53696,4234,26531,2709,5157,1134,172209,6249,19837,2369,95863,5195,47062,3314,9447,1501,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,81169,4137,35192,2785,10868,1621,13327,1680,9100,1620,6590,1371,2510,795,1897,690,1394,567,503,322,45977,3642,9760,2020,3716,1366,5183,1288,515,337,346,338,36217,3037,13086,1841,18901,2467,3300,851,930,437,390778,7566,316136,6697,69708,3204,88243,4556,134616,4617,120978,4345,13638,1843,23569,2346,20284,2056,3285,850,74642,4526,26054,2935,5133,1347,14851,1955,5388,1233,682,332,48588,3251,9889,1604,25953,2540,10677,1463,2069,707,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,173022,5328,61355,3441,9309,1391,19556,2094,23343,1907,18711,1662,4632,942,9147,1500,7680,1372,1467,424,111667,4656,21700,2187,4934,1087,13244,1683,2707,717,815,276,89967,3982,18090,1754,53955,3576,14490,1525,3432,836,1296644,9550,1076128,9177,160189,3600,212806,5053,558138,8279,530094,7948,28044,2094,144995,4538,137949,4573,7046,932,220516,6541,82103,4208,4709,834,49346,2701,23920,2229,4128,868,138413,4535,10990,1354,75046,3262,43357,2767,9020,1228,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,7479,1443,2851,869,197,150,977,476,1411,576,1191,533,220,212,266,204,170,148,96,139,4628,1052,1668,636,42,59,1179,596,243,227,204,278,2960,918,698,517,1599,694,622,397,41,54,137991,3757,114394,2995,13968,1258,26578,2552,60597,3176,58417,3178,2180,633,13251,1715,12772,1676,479,322,23597,2358,10153,1498,483,296,6674,1283,2507,778,489,297,13444,1785,1413,616,7973,1459,3498,1103,560,348,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,339147,8521,133785,5588,73247,3674,40709,2826,16761,2268,11243,1771,5518,1220,3068,775,1679,633,1389,474,205362,6820,38675,2854,18444,2424,16774,1955,3229,946,228,201,166687,5901,101965,5152,52928,3385,10244,1652,1550,558,505391,8072,337387,8024,99057,4677,96495,5083,117368,5249,99172,4815,18196,2010,24467,2128,20380,1983,4087,993,168004,5653,42282,2639,7127,1379,26718,2276,6601,1317,1836,724,125722,4703,26447,2143,72649,4070,21085,2303,5541,1128,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
