GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002EA,C16004_002MA,C16004_003MA,C16004_003EA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006MA,C16004_006EA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012EA,C16004_012MA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015MA,C16004_015EA,C16004_016EA,C16004_016MA,C16004_017MA,C16004_017EA,C16004_018EA,C16004_018MA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021MA,C16004_021EA,C16004_022MA,C16004_022EA,C16004_023EA,C16004_023MA,C16004_024EA,C16004_024MA,C16004_025EA,C16004_025MA,C16004_026MA,C16004_026EA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036EA,C16004_036MA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039MA,C16004_039EA,C16004_040EA,C16004_040MA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US30,972529,1021,165807,1413,157795,2323,3430,1109,2842,1029,588,433,1661,677,1510,635,151,138,832,550,793,545,39,46,2089,842,904,296,1185,761,627791,1485,599688,2803,9304,1721,6567,1672,2737,775,9084,1673,7986,1666,1098,434,3683,1130,2077,888,1606,762,6032,1265,5154,1123,878,531,178931,1106,173936,1317,1499,579,964,386,535,381,2360,630,2156,613,204,129,378,266,263,185,115,194,758,267,671,256,87,80,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,339966,1764,295256,3264,34131,2470,26587,2786,7544,1619,3255,1088,2212,987,1043,763,4342,947,2236,767,2106,841,2982,1122,1893,834,1089,652,1146869,1854,1008960,4398,91138,3089,43446,3217,47692,3320,16736,2269,12079,1699,4657,1613,20374,1911,8479,1551,11895,1725,9661,2236,5491,1426,4170,1315,278691,1481,265805,1290,5907,893,2494,586,3413,867,4223,829,3528,709,695,397,2039,663,1008,460,1031,523,717,493,625,484,92,110,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2713912,1146,491622,1225,334778,6433,136307,5557,120078,5604,16229,2506,4746,1391,3930,1302,816,385,11792,1838,9504,1713,2288,816,3999,1518,3805,1470,194,220,1800178,1312,1221559,10825,402052,7999,205482,6842,196570,7001,48270,5387,33054,4245,15216,2452,107701,4782,63735,3735,43966,3971,20596,3527,12165,2196,8431,2443,422112,1166,337798,3385,37319,1636,13578,1688,23741,2023,13565,2108,8717,1504,4848,1364,29694,1844,12987,1540,16707,1796,3736,1453,1714,1072,2022,976,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267099,798,199822,1052,186364,2166,5439,1196,4792,1207,647,503,4034,1058,3327,928,707,452,3291,1204,2673,1164,618,291,694,596,614,588,80,143,848920,1236,780732,3755,19370,2229,11903,1717,7467,1665,27149,2484,21094,2030,6055,1364,16158,1832,10005,1579,6153,1188,5511,1552,4360,1288,1151,591,218357,788,200755,1833,1593,614,1189,503,404,326,14104,1878,10650,1600,3454,899,1474,628,772,391,702,436,431,276,365,253,66,114,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8428759,873,1469611,1099,1045803,9652,256117,7019,210462,7072,45655,4099,94403,5075,84304,4843,10099,1464,54591,4002,46418,3818,8173,1604,18697,2881,15817,2606,2880,1192,5616197,1703,3746716,19610,968210,10119,517710,12084,450500,12043,513546,15049,351329,12451,162217,7826,289032,9224,174031,6641,115001,6137,98693,7604,69203,6201,29490,3470,1342951,1627,1040209,6622,118034,2442,30672,2732,87362,3094,116237,5154,50961,2892,65276,4501,55697,2894,20128,2149,35569,2814,12774,1981,7059,1626,5715,1278,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950879,2090,365186,2668,261116,6240,86798,5569,74314,5569,12484,2909,1883,643,1647,565,236,231,2885,1292,2413,1197,472,509,12504,1535,11688,1564,816,308,1255099,2599,805388,9175,352318,8183,247376,7516,104942,6434,14002,2512,11153,2035,2849,1265,12736,2306,7839,1870,4897,1575,70655,2979,63267,3072,7388,1221,330594,1977,214943,3378,92120,2657,66972,3092,25148,2476,5513,1198,4415,1010,1098,568,3047,1147,1398,688,1649,789,14971,667,8994,816,5977,771,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18610703,2258,3028079,3318,2115778,18024,497080,12353,403596,11098,93484,6425,244659,9088,178234,7524,66425,5351,114811,5039,79686,4503,35125,3111,55751,5154,45067,4650,10684,2558,12620177,3423,8548225,29769,2040148,14187,1097217,17565,942931,17407,1107106,24105,699732,19306,407374,13548,713472,14546,318094,10489,395378,10967,211226,11419,143616,9389,67610,5805,2962447,2420,2199635,8646,295511,3769,88387,4381,207124,4646,292984,8442,128158,5490,164826,6680,144405,3492,28078,2440,116327,3309,29912,2837,18540,2287,11372,1634,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443944,3825,1689192,4211,1439909,8032,197385,5794,156848,6127,40537,3651,18779,2886,15214,2670,3565,1108,24202,2147,17204,2422,6998,1327,8917,2836,7638,2761,1279,676,6239207,4180,5474049,11416,490582,8084,222007,8019,268575,8851,121244,8584,88118,6455,33126,4493,118425,6085,69988,4931,48437,3763,34907,4459,25053,3658,9854,2121,1515545,3900,1446873,5055,26159,2331,13011,2014,13148,1700,26181,3576,16930,2391,9251,1961,13293,1663,5138,1426,8155,1644,3039,909,1234,503,1805,751,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,704756,1259,119142,1317,113875,2213,1245,724,985,620,260,261,2665,1437,2521,1429,144,170,542,387,357,346,185,166,815,718,631,575,184,305,478257,1529,448535,2799,9295,1518,7247,1360,2048,712,12463,2066,7478,1448,4985,1247,4060,1033,2281,825,1779,669,3904,1154,2088,689,1816,781,107357,748,100842,1225,311,249,256,244,55,76,5611,915,4220,820,1391,499,218,136,105,112,113,117,375,231,228,134,147,193,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10924135,3039,1940520,3439,1796955,7872,52823,3676,42578,3315,10245,2034,51831,4646,35651,4038,16180,3395,20310,2554,15066,2329,5244,1420,18601,3236,14426,2734,4175,1427,7144061,3284,6618585,14963,174301,5240,106311,4836,67990,4648,181505,8925,127115,7325,54390,4993,100537,4937,54129,3865,46408,3677,69133,6974,44828,5503,24305,3684,1839554,2328,1749479,4378,19189,1838,10666,1405,8523,1148,48495,3651,27432,2161,21063,2585,11779,1454,3088,744,8691,1312,10612,1680,5931,1252,4681,1126,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3648387,1727,698146,2196,613790,3598,69674,3129,54963,3126,14711,2023,3572,1108,3150,1083,422,257,7616,1367,6080,1185,1536,574,3494,895,2954,797,540,349,2374210,2339,2114735,5272,180282,4001,85926,3760,94356,3443,21006,2394,16558,2089,4448,866,40619,2517,21219,2202,19400,1801,17568,1929,14215,1830,3353,875,576031,1966,551042,2126,11266,1129,4697,824,6569,1021,5028,921,3922,860,1106,351,4627,700,1073,390,3554,642,4068,827,3233,659,835,371,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799838,1866,632013,2316,502620,6226,95183,5246,76926,5453,18257,3059,13480,2314,11934,2246,1546,652,16426,2058,10777,1630,5649,1671,4304,1858,4118,1832,186,190,2508047,2141,2111078,9663,237294,7505,122753,6263,114541,7717,60192,4665,45163,4131,15029,1977,83333,4166,44087,3023,39246,3734,16150,3455,8566,1805,7584,2410,659778,1683,613277,3073,15807,1586,7584,1457,8223,1431,17546,2062,11169,1521,6377,1494,11741,1385,2921,715,8820,1331,1407,634,640,348,767,475,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12087611,2317,1977128,2508,1755674,7556,104490,4741,85862,4537,18628,2654,74738,5186,56196,4621,18542,3037,31492,2810,23002,2399,8490,1683,10734,2437,7653,2001,3081,1292,7929290,3239,6997353,14480,408819,7648,240973,6651,167846,7077,291056,10333,204837,9071,86219,6018,176974,6027,88253,4534,88721,5927,55088,5597,37575,3957,17513,3154,2181193,2435,2021026,4896,40236,2029,15667,1873,24569,1740,85626,4637,48310,3361,37316,3052,28409,2062,7087,1316,21322,1903,5896,1200,3951,1007,1945,673,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1001905,817,157482,1010,121022,3076,26042,2102,23005,2250,3037,894,7748,2035,7180,1992,568,428,1796,727,1722,731,74,94,874,570,559,396,315,371,673891,1252,517821,5553,85783,2535,46218,3454,39565,3173,47713,4706,35381,3774,12332,2092,16767,2080,8689,1845,8078,1802,5807,1814,4302,1419,1505,970,170532,1029,141054,2191,7860,824,1701,807,6159,884,18170,2115,9288,1495,8882,1635,2585,661,713,461,1872,554,863,511,684,397,179,222,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4608658,2409,801820,2651,738182,4884,46549,4221,35461,4048,11088,2021,7893,1572,6770,1387,1123,568,6371,1267,3502,1078,2869,896,2825,1429,1994,1393,831,842,3012884,2285,2790943,6543,141256,5286,70233,4633,71023,4510,41491,4196,31900,3411,9591,2062,32823,2805,16992,2465,15831,2530,6371,1603,4350,1264,2021,985,793954,2009,768067,2363,10234,1877,4637,1137,5597,1504,9545,1694,6547,1137,2998,1000,5041,1266,1771,573,3270,1096,1067,411,787,325,280,216,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,150083,1722,141500,1781,2769,864,1664,780,1105,610,1422,463,1265,435,157,165,1457,428,748,406,709,293,2935,968,2205,908,730,514,514276,1640,475395,3267,12708,1676,7928,1620,4780,1237,8846,2254,5326,1294,3520,1543,5699,1238,2745,1081,2954,889,11628,1617,7719,1325,3909,1140,134513,1471,129063,1330,930,432,534,329,396,257,1890,591,1392,434,498,287,494,522,219,405,275,281,2136,712,1871,649,265,211,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,1094563,3667,996299,6057,65865,3704,50586,3553,15279,2157,12349,2696,10001,2392,2348,1435,10786,1667,8747,1607,2039,709,9264,2398,5332,1688,3932,1584,4090719,3255,3786527,9628,167190,5237,74641,5548,92549,4519,54006,6261,39555,3856,14451,3440,49850,3730,26865,3014,22985,3096,33146,4413,16078,2593,17068,3113,1015780,2801,989738,3270,8028,1306,4483,1042,3545,948,7958,1461,6178,1306,1780,570,8346,997,2856,860,5490,1025,1710,838,732,386,978,661,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25502406,4929,5242076,5965,3380093,20311,1643764,20141,1225001,22565,418763,14574,78907,5467,66715,4908,12192,2440,102193,5435,73769,5323,28424,3127,37119,5304,26891,4493,10228,3066,17038823,5974,10709340,32004,5206299,25096,2922189,27105,2284110,26049,417871,14690,307852,12089,110019,8348,540733,11537,296328,9981,244405,9441,164580,10806,114196,8212,50384,5834,3221507,4706,2385585,7803,671177,5929,284402,7235,386775,7206,69828,4091,41959,3211,27869,3194,79581,3130,22330,2600,57251,3225,15336,2684,7371,1738,7965,1905,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2745950,1492,662364,1834,572047,4743,70931,4232,61367,4306,9564,1831,6701,1574,5608,1434,1093,592,8843,1630,7328,1648,1515,548,3842,983,3266,886,576,300,1775744,1735,1485668,8491,194829,6920,113355,5705,81474,5503,36453,4338,28741,3408,7712,2353,43009,3834,27847,3382,15162,2460,15785,2423,13185,2182,2600,779,307842,1418,280541,2054,14500,1132,7066,1094,7434,979,6641,1346,4578,1099,2063,632,4667,813,1508,515,3159,900,1493,410,774,313,719,277,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595870,631,89988,989,85420,1193,995,452,937,447,58,61,2500,743,2206,714,294,208,562,388,463,352,99,148,511,466,243,223,268,449,395798,1007,370142,2744,5115,945,4083,813,1032,500,14661,2627,11438,2336,3223,1006,3219,720,2394,637,825,381,2661,1424,1173,509,1488,1042,110084,647,103981,1253,555,296,539,293,16,25,5100,993,3557,932,1543,441,135,134,50,59,85,119,313,232,282,226,31,34,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7872076,3046,1358897,4230,1149346,7166,114700,4357,92657,4550,22043,2975,40223,3837,33838,3511,6385,1420,36124,3132,28156,2686,7968,1447,18504,3431,14812,2991,3692,1332,5325735,4656,4392710,11801,409714,8354,211336,8725,198378,7841,198972,10673,153025,8108,45947,5109,229161,7051,137475,6169,91686,5343,95178,7097,66971,5872,28207,4091,1187444,3199,1078395,3908,28928,1913,14505,1895,14423,1808,33946,3078,19717,2064,14229,2210,37136,2473,12454,1787,24682,2160,9039,1312,5041,1071,3998,1078,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6725680,2128,1167299,2629,907298,8777,159336,5473,127020,6082,32316,3966,41498,4410,34786,3996,6712,1712,46461,3899,33439,3477,13022,2616,12706,3370,9890,3018,2816,1372,4521755,2939,3604533,15168,397363,7899,209441,8632,187922,7732,180927,10169,130370,8255,50557,4546,290093,7765,164341,6576,125752,5799,48839,4960,29246,3580,19593,2809,1036626,2498,918243,4568,28828,2196,14437,1752,14391,1817,33229,3182,18148,2059,15081,2317,53161,2098,16104,1905,37057,2096,3165,901,1272,479,1893,756,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1742174,1501,277493,1929,271193,2225,3067,802,2185,792,882,540,1902,960,1867,965,35,72,845,483,756,462,89,119,486,480,486,480,0,189,1128320,2141,1095772,3670,14429,2423,10054,1826,4375,1141,9364,2737,7809,2564,1555,656,7444,1358,4236,1029,3208,1076,1311,814,989,711,322,293,336361,1456,330065,1582,1901,800,1401,714,500,310,3127,773,2454,639,673,367,892,323,491,257,401,224,376,270,220,220,156,156,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5434494,2007,955196,2485,848107,5389,65459,3852,53052,3727,12407,1824,19290,2555,14264,2467,5026,840,18889,1790,13050,1770,5839,1338,3451,1086,2513,802,938,722,3578535,2630,3253366,7361,175767,4597,96719,4210,79048,3977,64746,4672,47844,3802,16902,2095,71854,3314,42648,2941,29206,2629,12802,2416,8569,1705,4233,1407,900763,2101,861933,3044,11960,1120,5467,960,6493,887,19122,1747,12932,1223,6190,1258,5792,1060,1841,649,3951,863,1956,522,1183,393,773,362,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,547957,1505,101350,2200,91683,2399,8063,2368,6075,1890,1988,1171,130,135,105,113,25,43,603,354,421,249,182,272,871,553,871,553,0,192,364060,2677,336010,3769,20220,3132,11397,2633,8823,2112,2803,777,2503,759,300,271,3001,704,1793,470,1208,666,2026,692,1676,580,350,368,82547,915,79087,913,1932,605,1452,530,480,272,915,458,786,440,129,138,177,188,78,118,99,141,436,190,428,190,8,17,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3301286,1252,564497,1252,21172,3015,542757,3301,99139,5394,443618,6240,201,254,201,254,0,221,69,116,69,116,0,221,298,353,139,230,159,261,2109824,-555555555,107777,7408,1997803,7695,387173,13532,1610630,14023,2516,934,1381,558,1135,734,1037,521,549,459,488,408,691,698,238,260,453,639,626965,-555555555,46048,3249,579914,3327,65809,3659,514105,4678,741,426,326,235,415,343,262,354,0,221,262,354,0,221,0,221,0,221,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
