GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002MA,B27019_002EA,B27019_003MA,B27019_003EA,B27019_004MA,B27019_004EA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010EA,B27019_010MA,B27019_011MA,B27019_011EA,B27019_012MA,B27019_012EA,B27019_013EA,B27019_013MA,B27019_014EA,B27019_014MA,B27019_015MA,B27019_015EA,B27019_016MA,B27019_016EA,B27019_017MA,B27019_017EA,B27019_018EA,B27019_018MA,B27019_019EA,B27019_019MA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022MA,B27019_022EA,B27019_023EA,B27019_023MA,B27019_024EA,B27019_024MA,B27019_025MA,B27019_025EA,B27019_026MA,B27019_026EA,B27019_027MA,B27019_027EA,B27019_028MA,B27019_028EA,B27019_029EA,B27019_029MA,B27019_030EA,B27019_030MA,B27019_031MA,B27019_031EA,B27019_032MA,B27019_032EA,B27019_033MA,B27019_033EA,B27019_034EA,B27019_034MA,B27019_035MA,B27019_035EA,B27019_036MA,B27019_036EA,B27019_037MA,B27019_037EA,B27019_038MA,B27019_038EA,B27019_039MA,B27019_039EA,B27019_040EA,B27019_040MA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US29,4004441,5300,3090442,5673,290401,9012,206175,8273,121363,6591,96327,5053,84226,4875,880669,11753,722140,11692,595735,11150,160984,6087,158529,6251,990087,16403,872257,16529,773979,15997,141433,6368,117830,5916,929285,12901,892080,12603,869266,12165,43257,3330,37205,2769,913999,2474,140149,5303,137628,5306,66195,4273,136256,5315,2521,989,351522,6082,350255,6093,213182,6009,344136,6057,1267,508,220438,5154,220212,5145,142735,4391,215216,5256,226,156,201890,5358,201027,5402,140004,5073,192615,5435,863,489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,694192,2025,520022,2103,28433,2499,18482,1708,11845,1642,8321,1329,9951,1882,157976,6128,122914,4871,103445,4575,26296,2901,35062,3856,170209,5382,143977,4716,127588,4774,27067,2202,26232,2754,163404,6170,153401,6070,147328,5858,9849,1521,10003,1487,174170,1183,15137,1625,15047,1611,9500,1320,15029,1606,90,113,59300,2837,59098,2823,37809,2006,58548,2854,202,155,48607,2826,48575,2827,31234,2168,47279,2762,32,36,51126,2889,51001,2893,36568,2597,49302,2757,125,94,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1208156,3164,941410,3360,76415,4315,50371,3369,37843,3183,14627,1846,26044,3200,224609,6152,187516,5214,164940,4895,31269,2578,37093,3367,333748,7207,301665,6847,278024,6705,37710,2965,32083,2789,306638,6138,297363,5891,291758,5783,14508,1783,9275,1299,266746,1573,29105,2433,28532,2432,15081,1749,28154,2414,573,358,99192,3472,98874,3463,64795,2914,97284,3418,318,281,76649,2498,76548,2491,51239,2303,74581,2540,101,96,61800,3153,61684,3167,44211,2597,58497,3012,116,134,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1940786,2426,1523048,2421,219412,7655,140783,6496,96994,5555,50099,4153,78629,5291,424206,9556,347832,9267,271089,8147,90038,5093,76374,5380,523757,10366,461145,10161,384658,9336,102475,5460,62612,4779,355673,7652,330223,7504,306652,7165,36125,3354,25450,2608,417738,1327,58856,3872,53625,3637,19009,2361,52017,3506,5231,1309,116920,4831,114782,4730,57492,3664,110417,4711,2138,861,137469,4695,136495,4751,78983,3836,132057,4802,974,524,104493,4558,103067,4501,65040,3415,99132,4434,1426,681,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,922482,2057,712132,2042,40332,2983,32563,2703,19539,1981,14740,2078,7769,1640,192914,6337,166068,6300,137213,5516,34836,3682,26846,2836,213036,6075,194980,6062,170694,5860,32647,2810,18056,2537,265850,6981,255891,6536,249088,6628,13834,1967,9959,1749,210350,969,20563,2085,20563,2085,12040,1576,20393,2108,0,184,68575,3001,68219,2940,46320,2759,67370,2977,356,307,54575,2660,54575,2660,39380,2185,53369,2572,0,184,66637,3236,66193,3282,51915,3267,63439,3175,444,434,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6075739,2965,4772220,3453,424159,12067,279922,9523,163974,8034,128889,5862,144237,8479,1255463,17135,1041974,17427,800976,15466,286354,9617,213489,7802,1155483,14978,1034118,15934,882387,14960,191108,7504,121365,6202,1937115,19191,1839399,19933,1755931,19919,111443,5393,97716,5460,1303519,2475,228559,7075,221544,6978,99038,4323,215204,6838,7015,1253,456819,7430,451941,7340,281874,7486,437536,7071,4878,1224,244933,6047,243442,5943,165725,5142,234140,6039,1491,678,373208,7602,369305,7712,264633,7703,351575,7505,3903,1358,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1349977,3151,1024437,3373,145652,6250,95866,5032,36632,2995,64144,4030,49786,4147,280577,8481,227587,7031,144236,6662,97053,4689,52990,4330,336024,7969,292844,7466,211830,7651,97926,4824,43180,4233,262184,6489,247447,6162,225500,5352,32263,3152,14737,2061,325540,2038,57874,3654,56339,3664,16848,2436,55827,3696,1535,734,80844,4215,80099,4291,44886,3026,78584,4185,745,513,88278,4166,87599,4049,54786,3317,84978,3975,679,472,98544,4167,98132,4141,64342,4303,94720,4044,412,325,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13438432,5550,10568054,5995,1265090,18523,976860,17659,413570,11154,623263,14810,288230,11401,2600193,24618,2240498,22265,1540070,21209,814482,12516,359695,11854,2733537,24723,2504761,25025,1975922,20423,648724,12868,228776,9264,3969234,26381,3771925,25151,3476128,24990,375000,10445,197309,7747,2870378,3440,587772,10065,576746,10162,206111,7025,564868,9954,11026,1975,936536,10816,931488,10794,550605,9793,900853,10499,5048,1046,560372,8444,557648,8388,370933,7477,535782,8844,2724,770,785698,8346,781107,8458,555556,8677,737913,8826,4591,1132,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6620767,8383,5147296,8461,607397,12345,364522,9948,220229,8752,168290,7531,242875,9840,1280164,18562,1001732,13973,798891,12182,263918,9602,278432,11872,1654370,18914,1422552,16082,1235238,15880,275259,8388,231818,9224,1605365,17717,1527194,18224,1488477,18256,84543,3580,78171,5106,1473471,3957,274233,8323,270495,8282,124589,5886,267634,8267,3738,1162,459011,8444,457581,8281,282186,6642,450519,8025,1430,626,376392,8210,375411,8233,249713,6705,368835,8019,981,402,363835,7462,362914,7446,268508,5796,349783,7637,921,526,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,479939,2636,378466,2689,18654,2047,13835,1795,8989,1451,5512,1048,4819,1088,95889,4682,83877,4393,73771,4326,14088,1490,12012,2394,142972,4092,130027,3949,119599,3881,17335,1877,12945,1772,120951,4771,117094,4596,114479,4602,5513,1247,3857,945,101473,800,15686,1767,15610,1762,10353,1168,15511,1772,76,94,35627,2048,35386,2041,24598,1951,34760,1959,241,177,29572,1905,29529,1898,21927,1738,29021,1903,43,72,20588,1760,20511,1772,15329,1546,20145,1807,77,128,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7742917,5221,5972748,5614,495703,10759,395285,9204,172039,6282,243210,7492,100418,5900,1875083,20155,1657934,19426,1239294,17397,493114,10502,217149,7888,1864768,17931,1719033,18134,1381367,15292,419293,11909,145735,7219,1737194,18460,1682847,18899,1609240,17151,108535,5255,54347,4227,1770169,2765,276681,7111,273154,7126,141929,4606,269712,7046,3527,912,726889,8807,723854,8714,465316,7744,709340,8645,3035,895,402794,7464,401793,7470,272277,6011,389556,7551,1001,573,363805,7857,362139,7830,262642,6876,344948,7337,1666,657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2493780,3061,1935809,4099,225661,5980,133254,5596,86142,4845,54186,3312,92407,4017,595938,9307,448493,8468,363099,7583,107590,4745,147445,5509,620849,9216,520328,8227,457907,8065,93242,3734,100521,4452,493361,8362,460978,7790,448551,7826,28133,2156,32383,2282,557971,2143,84907,3840,83067,3690,39869,2549,81190,3599,1840,627,189095,4142,188498,4203,114153,3880,185709,4321,597,241,156027,3719,155565,3702,106505,4048,152184,3529,462,277,127942,4346,127828,4326,98184,3917,123018,4298,114,111,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2771348,3168,2120757,3402,209258,8118,160521,7699,83503,5050,84904,5577,48737,5009,465428,11435,408645,10733,281007,8812,153763,6964,56783,4951,739117,13169,673805,12901,519020,12250,199105,7764,65312,4651,706954,11544,675874,11512,621645,11798,79988,4616,31080,3424,650591,1712,64452,3426,63236,3479,31216,2281,62101,3507,1216,689,178565,6191,178111,6254,109364,5642,175414,6196,454,335,216844,4439,216208,4367,143155,4161,211696,4565,636,375,190730,5539,190565,5529,134008,5024,183045,5488,165,178,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8716758,4363,6615132,4992,541452,12282,418919,9796,220562,7221,225023,7189,122533,6320,2162383,19769,1933645,20522,1546236,20066,491409,11714,228738,7475,1747759,19242,1609459,18952,1401295,16969,288218,8865,138300,5904,2163538,18284,2092623,18828,2022987,19134,117147,5924,70915,4316,2101626,2717,331471,7797,325712,8055,182864,6033,320974,7877,5759,1357,918461,9696,915859,9599,633703,8275,898626,9906,2602,768,388138,6656,387550,6635,277672,6293,377436,6825,588,305,463556,8249,462804,8249,347491,7149,445644,8128,752,473,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,716564,1291,553743,1504,55139,3912,46384,3551,21912,2801,27405,2790,8755,2021,147358,6337,131900,6431,93589,5551,44505,2864,15458,2478,158708,5896,147495,6185,117149,5684,37879,3509,11213,2396,192538,6848,185867,6759,175834,6823,16510,2379,6671,2099,162821,1128,31187,2948,30907,2865,13688,1809,30715,2796,280,364,52091,2720,51836,2737,30890,2083,50928,2755,255,182,35921,2690,35921,2690,24439,2086,33930,2603,0,206,43622,2785,43484,2806,31222,2408,41823,2781,138,143,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3253140,4878,2476553,5104,286099,10546,184166,7964,101371,5856,96823,5681,101933,5933,713598,13164,564968,12430,444898,10778,156480,7269,148630,6847,784717,15725,679497,15859,588575,14447,132696,6912,105220,6002,692139,13188,650805,12970,630819,12747,44193,3185,41334,3453,776587,2246,148376,4911,146709,4836,60407,3449,145615,4799,1667,723,243141,5253,242132,5244,145102,4582,238548,5098,1009,534,195476,6241,195082,6228,134473,4787,191373,6378,394,335,189594,5483,189127,5516,141157,5535,184701,5571,467,305,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,549012,2221,420943,2408,29732,2489,20231,1902,14104,1725,7409,1581,9501,1932,121668,4856,96599,3746,83901,3496,17592,2510,25069,2807,146799,4323,129323,4209,119139,4272,17306,1793,17476,2245,122744,5033,117523,4823,114544,4730,6660,1185,5221,901,128069,1515,16551,1589,16435,1597,8100,1123,15982,1458,116,152,48816,2405,48721,2409,30352,2028,48384,2422,95,75,31784,1998,31719,2001,21679,1813,31225,1954,65,79,30918,2062,30887,2067,22281,2024,30257,2078,31,54,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4384084,6040,3395800,6138,389063,10317,264947,7804,139644,5835,142946,6014,124116,6701,1099126,16133,887691,13781,689467,11519,250410,8994,211435,8221,972481,12989,858112,13428,730569,12483,175313,6591,114369,6705,935130,14613,888524,15307,856420,15404,57179,4168,46606,4142,988284,3174,208239,7612,206485,7555,91195,5155,204232,7534,1754,722,348068,7186,346986,7214,202016,6370,342124,6859,1082,499,227352,6463,226581,6428,149637,5152,220378,6481,771,496,204625,5811,203646,5756,143027,4962,196179,5702,979,690,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17085137,10513,13949712,10626,2269071,30391,1160661,18727,811236,16704,391895,11808,1108410,26630,3460487,33658,2458912,28278,2056659,26519,513923,14184,1001575,17692,4103449,33212,3376803,31879,3058016,30855,487044,12464,726646,16192,4116705,29906,3836762,30101,3750728,30583,180848,7426,279943,9828,3135425,5075,691715,10167,656279,10531,205335,6771,641097,10636,35436,4064,830455,13662,819818,13326,456771,10129,798946,12949,10637,2282,818265,12426,812632,12451,513335,10318,790815,12758,5633,1482,794990,10799,786879,10894,550631,9921,744899,10665,8111,1988,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1722920,2704,1418918,2864,118245,6402,75142,5165,57289,4372,21800,2683,43103,4067,331659,7646,262772,6975,233040,7172,41705,3067,68887,4825,507889,10989,450542,10523,416839,10562,50573,3532,57347,3828,461125,9493,437267,9829,426925,9558,20764,2430,23858,2853,304002,1669,27057,2278,25256,2240,12541,1516,24417,2278,1801,764,82953,3669,81793,3672,51616,2984,79511,3490,1160,542,102300,3488,101802,3496,70481,3303,98735,3446,498,347,91692,3666,91301,3632,62678,3503,87628,3474,391,314,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,433433,943,327010,1136,22049,2249,20617,2044,8302,1101,13186,1745,1432,693,93819,3703,86366,3593,58481,2974,31880,2279,7453,1080,89478,3728,84102,3770,62948,3113,25920,2506,5376,1057,121664,4480,117703,4307,104872,3779,15375,1488,3961,896,106423,653,13015,1413,13015,1413,6178,1039,12997,1423,0,149,31466,1919,31466,1919,19277,1512,30981,1948,0,149,22520,1460,22501,1459,14724,1288,22099,1440,19,28,39422,1956,39422,1956,28876,1892,38210,1894,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5522648,7995,4360432,8983,395313,10897,264911,8445,180721,7137,98536,5268,130402,7554,1023066,17424,828924,15788,703782,13993,163783,6303,194142,9070,1226216,16582,1088520,16148,984360,15892,166411,6712,137696,7627,1715837,18823,1645803,18497,1614760,18690,83937,4835,70034,5868,1162216,3478,210746,6642,205843,6229,105822,5649,201759,5923,4903,1322,330706,8465,327951,8444,226613,7067,320170,8541,2755,948,275504,6618,274169,6648,203289,5473,264839,6413,1335,640,345260,7201,343328,7170,279299,6520,325193,7340,1932,875,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4807518,4526,3791429,4731,334877,10125,237968,9574,140568,6817,111201,6496,96909,5302,843762,13180,738883,11628,554661,10682,226761,7998,104879,5879,1283048,15092,1188365,13827,977407,14249,284927,8824,94683,5710,1329742,16448,1282636,15087,1209311,15293,110742,6265,47106,4363,1016089,2383,104179,4500,101164,4365,47957,3045,99230,4401,3015,1037,260910,6978,259508,7035,167335,5816,253077,7011,1402,677,325086,6660,323933,6733,221803,6095,315901,6492,1153,453,325914,7927,324481,7939,236246,7323,309936,7961,1433,569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1274958,2534,947194,3095,101807,5816,88394,5086,28952,2693,64760,4639,13413,2039,380541,8626,343291,8093,225766,7411,136790,6249,37250,3736,263602,7094,241137,6451,183778,6225,73167,4218,22465,2847,201244,7521,193402,7346,181874,6975,18405,2066,7842,1453,327764,1481,73475,3921,73475,3921,36866,3149,73221,3938,0,189,136759,4271,136511,4289,91018,3901,134271,4430,248,237,65616,3225,65601,3226,47429,2657,64222,3300,15,26,51914,3223,51790,3192,41125,2881,50307,3208,124,192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3855555,3377,2982837,3816,213647,6101,166034,5686,94967,4731,80931,3918,47613,3649,841070,11112,758378,10487,608003,9865,184238,6340,82692,4669,1016605,11654,949172,11691,817976,11712,171189,5664,67433,4353,911515,12350,888726,12288,855624,12324,52740,3302,22789,2262,872718,2166,108545,4065,106864,4060,59622,3098,105890,4054,1681,759,354032,5877,353208,5873,235373,4749,349009,5960,824,366,214738,5122,214441,5148,147410,4652,210478,5080,297,187,195403,4877,195186,4871,142579,4535,188875,4558,217,148,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,381117,2475,300713,2527,22099,3355,12708,2567,9812,2300,3834,1236,9391,2313,85564,4672,68455,4177,61448,4109,9544,1602,17109,2339,114975,5373,100900,5204,93553,4733,11976,1974,14075,2267,78075,4561,73655,4378,71566,4341,4660,1048,4420,1133,80404,927,7085,1106,6999,1090,4205,893,6906,1091,86,144,24051,1833,24051,1833,16083,1460,23682,1882,0,192,26710,1872,26667,1875,17775,1533,25985,1861,43,59,22558,2002,22443,1992,15648,1966,21514,2030,115,205,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2359646,3382,1740553,3385,295119,10144,264853,9493,40205,4104,230385,8670,30266,3285,477024,9622,434111,9729,138067,7325,309589,8331,42913,3924,470506,10439,426556,11093,209137,6717,234004,8454,43950,4215,497904,11519,467194,11248,375856,10140,107713,6367,30710,3107,619093,719,293931,6240,292022,6134,42458,3095,289138,6013,1909,556,164185,5235,163372,5237,42643,2788,159797,5241,813,417,69999,4015,69450,3989,28474,2360,67019,3988,549,442,90978,4048,89772,3966,53087,3198,80405,3879,1206,486,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
