GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001MA,B17015_001EA,B17015_002MA,B17015_002EA,B17015_003MA,B17015_003EA,B17015_004EA,B17015_004MA,B17015_005EA,B17015_005MA,B17015_006MA,B17015_006EA,B17015_007MA,B17015_007EA,B17015_008MA,B17015_008EA,B17015_009EA,B17015_009MA,B17015_010EA,B17015_010MA,B17015_011MA,B17015_011EA,B17015_012MA,B17015_012EA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015EA,B17015_015MA,B17015_016MA,B17015_016EA,B17015_017MA,B17015_017EA,B17015_018MA,B17015_018EA,B17015_019MA,B17015_019EA,B17015_020EA,B17015_020MA,B17015_021MA,B17015_021EA,B17015_022MA,B17015_022EA,B17015_023MA,B17015_023EA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026EA,B17015_026MA,B17015_027MA,B17015_027EA,B17015_028MA,B17015_028EA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031EA,B17015_031MA,B17015_032MA,B17015_032EA,B17015_033MA,B17015_033EA,B17015_034MA,B17015_034EA,B17015_035MA,B17015_035EA,B17015_036EA,B17015_036MA,B17015_037EA,B17015_037MA,B17015_038MA,B17015_038EA,B17015_039MA,B17015_039EA,B17015_040MA,B17015_040EA,B17015_041EA,B17015_041MA,B17015_042EA,B17015_042MA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045MA,B17015_045EA,B17015_046MA,B17015_046EA,B17015_047EA,B17015_047MA,state
0400000US25,1613404,12989,128216,5997,38347,3228,11290,1792,1722,817,9568,1588,27057,2680,4745,1072,22312,2507,89869,5202,12574,1998,2041,652,328,223,1713,617,10533,1894,2321,878,8212,1732,77295,4762,9510,1812,2814,1049,6696,1450,67785,4849,19618,2455,48167,4444,1485188,13099,1150367,12016,316937,6203,23348,1927,293589,5897,833430,11307,30900,2635,802530,11580,334821,9222,92720,4189,23247,2305,3325,856,19922,1981,69473,4221,4073,866,65400,4168,242101,7176,64922,3078,13541,1783,51381,2985,177179,6587,18265,2099,158914,6390,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,21691,1934,5162,1018,16529,1732,67971,3582,12030,1315,55941,3294,185925,5805,30541,2654,5456,1094,1020,364,4436,1021,25085,2245,4058,983,21027,2047,155384,5014,23959,2370,6388,989,17571,2113,131425,4749,28247,2620,103178,4316,2204137,13236,1732141,12836,586420,5932,36235,2019,550185,6103,1145721,12025,45942,2885,1099779,11680,471996,10482,151513,6062,40572,2634,7415,1062,33157,2485,110941,4975,6274,1271,104667,5015,320483,7556,106429,3582,20767,1860,85662,3455,214054,6431,23817,2458,190237,6138,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,7051,805,735,272,6316,746,23318,1902,3767,927,19551,1797,57057,3343,9183,1363,1411,542,490,427,921,425,7772,1195,1693,638,6079,993,47874,2926,4493,1002,1323,428,3170,891,43381,2931,12106,1505,31275,2699,1296524,9332,1060989,8578,287426,4633,15683,1508,271743,4459,773563,7602,23918,2625,749645,7447,235535,6243,86067,4234,15813,1467,2318,631,13495,1386,70254,3922,3918,980,66336,3679,149468,4497,34562,2548,6435,1145,28127,2290,114906,4100,13035,1748,101871,3455,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,9318,1444,1987,627,7331,1223,24296,3050,5223,1520,19073,2586,92512,4910,11513,2120,2965,880,384,293,2581,863,8548,1874,605,381,7943,1825,80999,4626,14084,2178,4470,931,9614,1792,66915,3927,14117,2001,52798,3697,617028,9334,451584,8506,154960,4420,11957,1576,143003,4388,296624,7437,13585,2048,283039,7310,165444,5979,45015,3456,11779,1510,1789,426,9990,1454,33236,3257,1731,513,31505,3213,120429,5041,39143,3015,9511,1415,29632,2503,81286,4280,8148,1534,73138,4117,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,14285,1803,3123,710,11162,1590,39285,3086,5210,1145,34075,2985,101510,5285,16695,1967,4251,1208,897,550,3354,1000,12444,1886,1559,576,10885,1802,84815,4978,11572,2010,2992,1005,8580,1755,73243,4566,15036,1869,58207,3933,1364219,12490,1083444,12427,343315,4993,19887,1885,323428,4662,740129,10890,22366,1914,717763,10751,280775,8370,85218,4977,20676,2068,3151,771,17525,1928,64542,4329,2757,928,61785,4172,195557,5965,58729,3090,9646,1278,49083,2797,136828,5601,14174,1756,122654,5353,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,2383,600,292,251,2091,569,6753,1152,958,382,5795,1127,14318,1809,2571,776,582,390,193,236,389,291,1989,610,159,155,1830,588,11747,1663,1387,401,669,331,718,321,10360,1583,2059,660,8301,1456,229647,4470,193712,4688,64029,2226,3346,779,60683,2187,129683,4336,3897,844,125786,4307,35935,2816,13030,1629,3459,946,338,239,3121,931,9571,1297,474,235,9097,1301,22905,2093,7600,1266,1742,774,5858,1017,15305,1923,1324,536,13981,1739,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,2706,675,234,192,2472,655,11176,1389,1251,457,9925,1280,26212,2356,5178,1094,471,285,261,262,210,143,4707,1065,400,265,4307,995,21034,2286,2762,813,1140,594,1622,538,18272,2169,3635,991,14637,1798,429703,5195,355544,5284,95311,2767,4278,722,91033,2685,260233,4553,6688,1030,253545,4651,74159,3670,24214,2203,4866,849,317,165,4549,798,19348,2087,814,312,18534,2066,49945,2659,12484,1383,1260,308,11224,1364,37461,2514,2878,738,34583,2624,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,6494,1125,671,348,5823,1029,20250,2013,2459,772,17791,1850,45369,3673,8295,1669,1107,534,113,164,994,505,7188,1605,709,447,6479,1491,37074,3276,3653,968,569,359,3084,908,33421,2989,6474,1306,26947,2767,587242,9256,429996,7903,137040,4506,9344,1393,127696,4453,292956,6731,10586,1487,282370,6667,157246,5712,55168,3569,11179,1370,1386,641,9793,1304,43989,3324,2213,849,41776,3378,102078,4823,26530,2365,4106,913,22424,2101,75548,4090,8364,1462,67184,4085,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,1558,620,343,341,1215,509,3742,821,740,333,3002,754,11835,1762,1316,488,443,228,104,124,339,207,873,406,211,195,662,328,10519,1588,1809,660,469,312,1340,635,8710,1424,2047,733,6663,1255,324338,6142,263644,6744,82440,2919,5121,1076,77319,2865,181204,5739,6744,1197,174460,5494,60694,4205,19625,2526,5469,1359,1278,681,4191,1216,14156,2014,1345,661,12811,1869,41069,3101,13439,1800,2277,703,11162,1819,27630,2736,2455,602,25175,2662,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,13518,1739,2510,847,11008,1587,52544,3730,5507,1310,47037,3547,112080,5626,17908,2285,2151,745,1028,541,1123,494,15757,2156,3252,1068,12505,1911,94172,5482,9134,1523,3118,984,6016,1139,85038,5315,20467,2413,64571,4447,2027744,14882,1565999,12674,425394,7015,29044,2417,396350,7044,1140605,11162,32416,2473,1108189,10785,461745,11400,138332,6320,36143,2649,5507,1057,30636,2502,102189,5428,4144,940,98045,5204,323413,9374,93005,4523,14994,1969,78011,3965,230408,8093,18247,2329,212161,7915,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,4708,952,604,290,4104,939,25097,2667,3394,925,21703,2356,42267,3390,8360,1331,903,453,158,156,745,423,7457,1294,1204,542,6253,1245,33907,3119,4109,1071,1626,609,2483,797,29798,2938,6596,1269,23202,2462,413332,6892,312071,6200,103433,3317,5930,918,97503,3352,208638,5307,7874,1439,200764,5436,101261,4002,35642,2993,8393,1488,1983,787,6410,1379,27249,2669,1547,648,25702,2671,65619,3836,18967,1922,4477,919,14490,1739,46652,3275,4428,1079,42224,3150,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,39603,3096,7068,1349,32535,2699,150511,6531,20744,1991,129767,6155,339087,8184,52598,3346,8673,1577,1874,779,6799,1365,43925,3243,9839,1885,34086,2818,286489,7833,37360,3109,11921,1747,25439,2774,249129,7542,78221,4919,170908,7115,4031917,19646,2965905,18185,877708,9954,63228,3274,814480,10161,2088197,17948,74683,4300,2013514,16824,1066012,14557,306856,8560,76651,3952,14108,1802,62543,3534,230205,7797,14574,1893,215631,7857,759156,13130,214839,6822,42619,2803,172220,5981,544317,12973,53906,4369,490411,12021,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100782,4421,22549,2167,3011,826,19538,2104,78233,3889,9934,1631,68299,3566,194599,7580,33552,3314,5744,1391,904,407,4840,1329,27808,2924,2865,892,24943,2836,161047,7179,26598,2248,6971,1298,19627,1864,134449,6820,24119,2899,110330,6649,2210834,17777,1728668,17187,541343,8229,31272,2582,510071,7810,1187325,13920,35965,3393,1151360,13135,482166,10132,135752,6248,34350,3302,5327,1165,29023,2927,101402,5078,5715,1353,95687,4930,346414,8324,107409,4953,17745,1690,89664,4583,239005,8679,20631,2100,218374,8232,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,993,332,185,258,808,248,3387,747,347,256,3040,678,8629,1556,2444,838,148,131,80,125,68,59,2296,835,83,69,2213,825,6185,1231,935,464,557,340,378,317,5250,1072,804,372,4446,1010,175201,4079,145917,4204,37333,1744,1560,535,35773,1627,108584,3887,2221,601,106363,3756,29284,2979,11162,1549,1555,640,177,231,1378,569,9607,1475,591,367,9016,1480,18122,2462,3576,1019,194,145,3382,1004,14546,2311,998,583,13548,2230,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,23717,2092,4362,1046,19355,1936,66454,4568,11967,1710,54487,4217,223368,6602,34698,3120,5478,1010,2017,634,3461,810,29220,3067,4874,1103,24346,2719,188670,5906,23037,2487,7090,1200,15947,2111,165633,5756,38780,2911,126853,5578,2608556,18848,2033715,15957,628408,8963,37683,2487,590725,8074,1405307,12991,48997,3395,1356310,13050,574841,12408,175935,6477,42307,2642,7817,1310,34490,2356,133628,5568,8051,1294,125577,5464,398906,9359,121241,4884,25601,2009,95640,4251,277665,8680,31464,2394,246201,8484,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,8532,936,1615,492,6917,802,32330,2449,3983,805,28347,2295,73053,3320,13642,1463,2424,603,449,259,1975,545,11218,1306,1627,581,9591,1232,59411,2981,7848,1124,2547,688,5301,906,51563,2934,7922,1189,43641,2772,855673,7224,672446,6427,202707,3821,13885,1526,188822,3616,469739,6388,17183,1821,452556,6177,183227,4863,64110,3319,14464,1671,2913,638,11551,1549,49646,2917,2760,799,46886,2758,119117,4006,35418,2070,7080,1037,28338,1850,83699,3440,7198,1018,76501,3340,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,10283,1634,1136,552,9147,1650,29002,3195,3227,1105,25775,2920,57453,4038,10175,1713,1093,476,167,198,926,401,9082,1576,2202,875,6880,1385,47278,4054,5823,1273,1580,655,4243,1128,41455,3798,12240,2018,29215,3186,881658,9865,710660,8212,237702,5148,15737,1963,221965,4890,472958,8187,20547,1804,452411,8238,170998,6508,57800,3873,13483,1757,2249,768,11234,1530,44317,3631,2762,977,41555,3430,113198,5668,32671,2569,7875,1299,24796,2363,80527,5000,10512,2008,70015,4561,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,25258,2340,5406,1088,19852,1958,65614,3730,11441,1465,54173,3517,199206,6323,31138,2783,6313,1238,952,393,5361,1159,24825,2516,6363,1313,18462,2324,168068,5968,26948,2473,10211,1644,16737,1945,141120,5121,42946,2909,98174,4598,2914217,18594,2275883,17934,750520,9222,44034,2421,706486,9093,1525363,14754,56073,3591,1469290,14691,638334,11500,196926,7132,52592,3096,8884,1205,43708,2706,144334,6222,9817,1655,134517,5830,441408,8776,147603,5100,28918,2599,118685,4374,293805,6665,33964,3062,259841,6540,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,1894,686,443,284,1451,603,4447,934,711,378,3736,886,18909,2270,1956,705,427,257,50,82,377,242,1529,622,228,184,1301,593,16953,2301,1962,631,667,410,1295,475,14991,2275,4146,1257,10845,1841,225012,5585,168626,5389,52776,2267,4167,938,48609,2190,115850,4636,5546,1059,110304,4614,56386,3724,16346,2149,3332,722,739,405,2593,633,13014,2097,800,407,12214,2008,40040,3084,11427,1557,2256,641,9171,1379,28613,2903,3418,1026,25195,2902,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,13216,1881,2482,768,10734,1749,36687,3436,4739,963,31948,3321,98197,4850,13325,2258,2581,778,289,254,2292,774,10744,2114,1348,589,9396,1993,84872,4588,15928,2087,3754,1084,12174,1723,68944,4048,12198,1811,56746,3700,1072785,9386,817487,10172,291098,5177,14063,1600,277035,5264,526389,8524,16362,2032,510027,8238,255298,7836,68528,4607,19618,2274,2347,648,17271,2117,48910,4045,2136,674,46774,4003,186770,6702,59636,3894,10677,1619,48959,3853,127134,5615,10604,1642,116530,5845,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,1562,562,276,270,1286,475,4884,1263,837,616,4047,996,11608,1333,2121,596,288,167,168,139,120,96,1833,604,528,227,1305,553,9487,1254,1357,522,531,433,826,367,8130,1140,1389,337,6741,1077,198959,4373,164065,4155,46142,1842,2347,703,43795,1792,117923,3657,2707,660,115216,3638,34894,2698,12061,1519,1521,404,286,199,1235,378,10540,1466,572,338,9968,1416,22833,2144,5170,902,801,359,4369,876,17663,1917,1456,659,16207,1888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,19222,2119,3432,945,15790,2047,53592,3644,8495,1418,45097,3344,133718,6475,24711,3021,6592,1458,1577,851,5015,1301,18119,2506,3003,902,15116,2290,109007,5520,17439,2184,4279,960,13160,1902,91568,5097,23244,2696,68324,4397,1469146,13060,1140187,12839,369196,5994,21227,1916,347969,5779,770991,11695,26759,2141,744232,11550,328959,8688,94876,5035,26565,2615,4498,901,22067,2427,68311,4584,4566,1180,63745,4130,234083,7380,73997,4269,14222,1751,59775,4007,160086,6244,16016,2183,144070,5919,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,62703,4158,9800,1437,52903,3911,262031,8631,24432,2943,237599,7935,473456,12303,69617,4586,11807,1771,2368,705,9439,1650,57810,4573,6717,1532,51093,4449,403839,12348,46993,3744,11898,1615,35095,3328,356846,12070,44059,3698,312787,11397,5722719,26365,4384744,27516,1090068,13956,74293,4427,1015775,13507,3294676,24202,93047,5233,3201629,23287,1337975,20894,420157,12643,79900,4389,13256,1829,66644,4079,340257,11564,16689,2569,323568,11382,917818,16357,239329,6283,46019,3170,193310,6115,678489,13939,54488,4122,624001,14071,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,3541,997,379,321,3162,907,26234,2603,1566,467,24668,2510,27481,2972,4720,1242,628,353,23,38,605,354,4092,1159,734,508,3358,1010,22761,2606,2347,736,343,196,2004,676,20414,2445,1951,584,18463,2381,635925,7914,535028,7840,121245,3243,8353,1104,112892,3174,413783,6979,12040,1459,401743,7101,100897,5008,35058,3486,6061,985,691,347,5370,885,28997,3275,1079,531,27918,3126,65839,3573,17106,1680,2015,625,15091,1623,48733,3258,3893,901,44840,3279,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,732,270,83,88,649,257,2735,683,631,394,2104,568,5445,1109,868,353,166,149,8,14,158,147,702,331,244,258,458,258,4577,1021,424,215,239,170,185,144,4153,927,1605,560,2548,768,143467,2916,120042,2685,39626,1612,2495,597,37131,1666,80416,2235,3468,728,76948,2205,23425,2115,7775,1159,2443,721,496,324,1947,648,5332,978,102,101,5230,978,15650,1761,4270,747,851,322,3419,670,11380,1501,1285,638,10095,1279,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,12308,1619,2026,555,10282,1628,40138,3272,5571,1310,34567,3151,107599,5618,17575,2592,3862,1122,791,387,3071,1017,13713,2643,1646,570,12067,2581,90024,5215,11680,2182,3004,817,8676,1930,78344,4808,16399,2350,61945,4072,1894812,14830,1497362,14952,409800,7017,23258,1886,386542,6599,1087562,13171,26537,2203,1061025,12896,397450,9750,117777,6730,26830,2450,3520,967,23310,2377,90947,5915,3799,1055,87148,5548,279673,7542,76130,3535,13087,1766,63043,3286,203543,6796,15583,2068,187960,6280,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
