GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001MA,B08528_001EA,B08528_002MA,B08528_002EA,B08528_003EA,B08528_003MA,B08528_004EA,B08528_004MA,B08528_005MA,B08528_005EA,B08528_006MA,B08528_006EA,B08528_007MA,B08528_007EA,B08528_008EA,B08528_008MA,B08528_009EA,B08528_009MA,B08528_010MA,B08528_010EA,B08528_011MA,B08528_011EA,B08528_012MA,B08528_012EA,B08528_013MA,B08528_013EA,B08528_014EA,B08528_014MA,B08528_015MA,B08528_015EA,B08528_016MA,B08528_016EA,B08528_017MA,B08528_017EA,B08528_018MA,B08528_018EA,B08528_019EA,B08528_019MA,B08528_020MA,B08528_020EA,B08528_021MA,B08528_021EA,B08528_022MA,B08528_022EA,B08528_023MA,B08528_023EA,B08528_024MA,B08528_024EA,B08528_025EA,B08528_025MA,B08528_026MA,B08528_026EA,B08528_027MA,B08528_027EA,B08528_028MA,B08528_028EA,B08528_029MA,B08528_029EA,B08528_030EA,B08528_030MA,B08528_031MA,B08528_031EA,B08528_032MA,B08528_032EA,B08528_033MA,B08528_033EA,B08528_034MA,B08528_034EA,B08528_035EA,B08528_035MA,B08528_036EA,B08528_036MA,B08528_037MA,B08528_037EA,B08528_038MA,B08528_038EA,B08528_039MA,B08528_039EA,B08528_040EA,B08528_040MA,B08528_041EA,B08528_041MA,B08528_042EA,B08528_042MA,B08528_043EA,B08528_043MA,B08528_044EA,B08528_044MA,B08528_045MA,B08528_045EA,B08528_046MA,B08528_046EA,B08528_047EA,B08528_047MA,B08528_048EA,B08528_048MA,B08528_049EA,B08528_049MA,B08528_050MA,B08528_050EA,B08528_051MA,B08528_051EA,B08528_052EA,B08528_052MA,B08528_053EA,B08528_053MA,B08528_054EA,B08528_054MA,B08528_055MA,B08528_055EA,B08528_056MA,B08528_056EA,B08528_057MA,B08528_057EA,B08528_058EA,B08528_058MA,B08528_059EA,B08528_059MA,B08528_060MA,B08528_060EA,B08528_061MA,B08528_061EA,B08528_062MA,B08528_062EA,B08528_063EA,B08528_063MA,B08528_064EA,B08528_064MA,B08528_065MA,B08528_065EA,B08528_066MA,B08528_066EA,B08528_067MA,B08528_067EA,B08528_068MA,B08528_068EA,B08528_069EA,B08528_069MA,B08528_070MA,B08528_070EA,state
0400000US13,4555994,22343,3314371,24519,3142630,23966,171741,7611,276849,9797,310309,9383,218808,9221,187596,9533,240521,9017,7540,1562,3630538,19399,2648966,22053,2532161,20951,116805,6417,227799,8316,269036,8298,179942,8216,153963,8882,146163,7188,4669,1353,451376,13332,330796,10916,313520,10346,17276,2759,24817,3293,29444,3310,21523,3300,12732,1946,31104,3480,960,503,104211,6743,77266,5510,76588,5490,678,389,6156,1635,5556,1368,5941,1194,6232,1448,2973,1158,87,106,68281,6105,47362,4403,45552,4312,1810,573,5837,2036,1770,603,4544,842,4995,1326,3520,1190,253,246,69620,6082,53550,5378,51137,5290,2413,781,3348,904,1800,711,1893,732,1849,643,6792,1788,388,318,231968,9335,156431,7249,123672,6424,32759,3006,8892,1441,2703,869,4965,1118,7825,1483,49969,4374,1183,505,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,705741,7272,429911,7769,406880,7806,23031,2485,51124,3369,23758,2527,61133,4182,91895,4656,46901,3434,1019,416,475556,7472,287493,7009,274174,7388,13319,1818,31957,2597,18203,2101,42536,3188,68578,4424,26122,2571,667,365,95159,5233,59141,4077,54885,3779,4256,1138,8013,1381,3500,991,10073,1698,8392,1429,5837,1229,203,172,48801,3825,37205,3335,37055,3342,150,122,3781,1014,1094,408,3920,1015,1369,472,1397,571,35,56,29179,2652,16869,1946,16520,1933,349,224,3231,796,351,212,1532,490,5730,1026,1466,618,0,189,24430,2389,15156,1863,14379,1806,777,461,1552,636,298,202,2229,829,4222,960,964,415,9,15,32616,3184,14047,1896,9867,1626,4180,966,2590,801,312,289,843,409,3604,1164,11115,1970,105,95,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714037,9303,493367,11356,464697,11135,28670,3203,53350,4468,48312,3614,37388,2998,24523,3373,55770,3847,1327,438,551719,9533,391794,10683,371555,10384,20239,2777,42713,3967,38801,3352,28001,2299,19301,2633,30423,2998,686,337,75156,4822,50920,3965,49147,4059,1773,588,5775,1330,5121,1350,4863,1700,3033,1011,5167,1119,277,335,5530,1211,3202,995,3032,957,170,294,613,304,259,145,170,200,869,537,417,451,0,189,22747,2611,13549,2042,13064,2063,485,324,1475,579,2196,858,1899,925,113,100,3471,1036,44,80,13648,2195,8965,1792,8258,1776,707,378,1293,530,588,334,899,398,344,257,1460,564,99,163,45237,4045,24937,3038,19641,2582,5296,1350,1481,552,1347,703,1556,594,863,391,14832,2095,221,148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6082035,23448,4552383,25903,4337366,25339,215017,7482,526710,10893,388040,9328,218710,7396,115483,5294,272792,8559,7917,1215,4467523,26770,3361101,25567,3219133,24657,141968,5113,376088,9258,320611,9366,165620,6445,82429,4951,157195,5874,4479,909,480876,13330,369924,11475,353002,11159,16922,2542,38210,2962,28067,2360,16979,2094,6969,1230,19717,2208,1010,396,571474,12672,449760,11857,442472,11554,7288,1104,61317,3821,22043,2272,15110,2177,12122,1650,11033,1405,89,97,185609,8007,120690,6447,114343,6344,6347,1307,27361,2519,7439,1233,9012,1367,11039,1302,9652,1446,416,241,108119,5385,81642,4782,77485,4605,4157,1041,9277,1426,5207,993,4826,994,937,387,6161,1248,69,113,268434,8524,169266,6609,130931,5849,38335,3144,14457,2103,4673,1208,7163,1393,1987,641,69034,3713,1854,722,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3012416,18350,2304672,19944,2212166,20020,92506,5577,260600,8748,164840,5760,106131,5380,41787,3482,129305,4684,5081,1004,2502631,18160,1934989,19050,1869859,18661,65130,4932,217524,7784,144963,5678,87728,5234,36470,3165,77760,3717,3197,931,261618,10096,200560,8881,193131,8567,7429,1699,22199,2134,13837,2166,9374,1312,2894,896,12205,1750,549,330,26167,2789,19495,2417,19019,2385,476,313,3075,938,783,415,1985,742,200,170,629,396,0,189,69795,4300,47818,4018,45057,4024,2761,742,9675,1655,2425,611,4603,1076,736,296,4311,900,227,198,43037,3604,35059,3287,33641,3220,1418,667,2874,828,1298,442,1466,583,486,328,1713,546,141,162,109168,4985,66751,3838,51459,3275,15292,2393,5253,1039,1534,459,975,400,1001,611,32687,2734,967,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574850,10000,1136270,10542,1086602,11165,49668,3406,136039,4870,94352,4656,85998,4386,21141,1709,97387,3834,3663,778,1273415,10699,944953,9282,909409,9830,35544,2793,108802,4608,81013,4261,63138,3498,16597,1666,56989,3064,1923,583,136578,5968,100081,5360,96518,5246,3563,1216,11733,1563,6774,914,8653,1604,2071,759,6923,1327,343,223,21468,2640,12554,2002,12478,1991,76,129,3143,1024,1042,494,3673,1149,601,402,455,264,0,189,54028,3463,30230,2577,28157,2606,2073,604,8105,1156,3659,775,6098,1246,1042,517,4711,661,183,130,25113,2109,18827,1964,17974,1962,853,334,1271,499,831,401,2029,662,382,300,1678,462,95,95,64248,3432,29625,2438,22066,2176,7559,1294,2985,782,1033,329,2407,702,448,409,26631,2375,1119,441,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1426252,11998,1008262,11710,958929,11441,49333,3419,108831,4882,99871,4112,77008,4258,46837,3425,83107,4104,2336,550,1178553,13916,847010,11940,811057,11678,35953,2800,90272,4783,87037,4113,62169,3924,39441,3221,51548,3188,1076,361,128041,5224,91103,4640,87509,4660,3594,889,10589,1412,8573,1454,7738,1471,2380,669,7121,1001,537,352,9228,1856,5991,1277,5682,1237,309,247,944,557,305,184,1252,690,402,479,334,285,0,189,33014,2676,17864,1749,16895,1720,969,373,3503,862,2282,602,4026,1118,1455,581,3789,831,95,95,17988,2084,13901,1821,13338,1785,563,312,869,409,903,434,547,337,614,375,1147,349,7,14,59428,3100,32393,2391,24448,2114,7945,1258,2654,698,771,332,1276,533,2545,837,19168,1786,621,299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1929752,14847,1384330,14632,1328683,15069,55647,3471,147181,5556,98728,6637,123672,5768,75886,4641,97493,4497,2462,598,1588560,15853,1146064,15360,1102905,15227,43159,3280,122597,4617,87626,6100,102857,5204,63303,4679,64775,3574,1338,436,185427,6786,137294,6185,133373,6199,3921,861,13689,1889,6713,1331,13757,2066,5458,1221,7991,1346,525,302,21637,2450,17724,2119,17697,2119,27,36,1775,754,610,304,1020,446,418,261,90,120,0,189,47300,3131,29073,2506,27033,2467,2040,648,4691,1028,1194,566,3348,895,4505,822,4253,1067,236,187,27089,2569,20336,2414,19482,2321,854,533,888,324,1303,497,1219,423,1438,629,1841,618,64,100,59739,4095,33839,2815,28193,2689,5646,1163,3541,945,1282,629,1471,465,764,384,18543,2054,299,257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2033248,16656,1477180,18579,1400394,18874,76786,4872,124736,5949,142491,7167,113712,5969,61514,4368,111277,6053,2338,807,1683262,16593,1225329,18254,1170320,18777,55009,3695,105664,5566,127214,6592,96347,5378,53486,4165,73578,4535,1644,664,183285,9681,137288,8099,130399,8073,6889,1547,10379,1687,10562,1970,9689,1702,3785,1036,11336,2105,246,239,29863,3209,22791,2597,22678,2612,113,82,1332,479,865,376,2635,1315,660,392,1580,691,0,189,41323,3792,29311,3182,27315,2993,1996,764,2982,751,1604,648,2434,663,1301,626,3566,1181,125,142,38657,3056,28237,2436,26254,2374,1983,784,2649,980,1534,680,1187,527,1826,836,3202,970,22,36,56858,4390,34224,3263,23428,2845,10796,2091,1730,564,712,442,1420,520,456,309,18015,2383,301,211,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,621181,8105,404451,8662,379638,7846,24813,2434,76875,3631,40623,3301,26494,2747,17472,2237,54757,3336,509,318,494624,8149,325945,8332,308994,7747,16951,2031,62601,3198,35627,3070,22176,2506,16043,2247,32000,2161,232,166,53630,3735,36322,2983,35063,2949,1259,385,6686,1290,3224,846,2544,755,737,370,4117,920,0,189,3709,1059,2979,992,2954,999,25,42,254,205,181,226,138,182,81,137,65,82,11,19,24126,2471,15322,2040,14050,2006,1272,541,4172,994,999,472,984,457,263,189,2386,584,0,189,8604,1517,6088,1165,5987,1161,101,69,908,555,279,206,248,160,293,248,788,325,0,189,36488,3120,17795,2286,12590,1951,5205,1096,2254,570,313,187,404,251,55,110,15401,1780,266,269,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2743587,19263,1787474,20061,1689529,19922,97945,4492,250191,8965,207835,7216,116644,5015,245353,8235,132403,5951,3687,921,2098502,20541,1363370,18121,1298607,17936,64763,3629,195126,7900,179230,6591,92671,4435,191701,6854,74072,4479,2332,757,243741,9528,164773,7255,156322,7202,8451,1611,22060,2497,16059,2218,8625,1511,20029,2819,11802,1989,393,277,149792,8308,105353,7461,104045,7344,1308,579,13722,2210,5922,1333,6750,1229,15078,2405,2904,733,63,103,78840,4726,50668,4146,48784,4256,1884,595,7836,1464,2963,917,4807,1081,8414,1127,4028,1006,124,125,40737,4159,29266,3578,26982,3438,2284,736,3292,1109,1702,591,1636,620,2464,711,2377,706,0,189,131975,6166,74044,4300,54789,3894,19255,2278,8155,1276,1959,610,2155,592,7667,1247,37220,3254,775,412,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3532276,17588,2462516,19914,2364032,19701,98484,5668,446220,12038,234491,8347,121356,5599,59893,3866,204073,7896,3727,929,2492080,20613,1758117,19646,1692865,19004,65252,4129,283723,9709,196093,7260,90389,4599,44090,3333,117450,5686,2218,757,264720,10768,187245,8834,179787,8704,7458,1398,31985,2834,15974,1854,8586,1576,3366,1044,17059,3107,505,334,368620,8658,260452,7600,257727,7543,2725,920,66361,3259,11315,1859,14380,2062,8599,1468,7122,1440,391,295,173371,6514,113228,5339,108721,5332,4507,1019,40537,3127,5863,1164,4337,1050,1941,642,7255,1477,210,201,69453,4450,49306,3713,47529,3629,1777,674,11152,1561,3114,832,1201,481,697,386,3906,1153,77,130,164032,6622,94168,4709,77403,4282,16765,2352,12462,1643,2132,795,2463,769,1200,531,51281,3874,326,234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4383993,17263,3302138,16706,3153950,17900,148188,5940,416469,8445,217212,6720,174690,6086,63881,3953,202337,6369,7266,1079,3630408,21630,2770213,19842,2661140,20392,109073,5199,347102,8026,190704,6486,134639,4899,55577,3694,127671,4622,4502,957,378855,10208,292384,9070,280474,8732,11910,1498,30537,2187,16281,1559,16675,1995,4590,1028,17527,1983,861,288,58268,4742,38389,3752,37521,3565,868,566,9476,1305,2600,860,5314,1164,536,358,1953,675,0,189,101629,4326,67146,3811,63102,3691,4044,751,14393,1844,3749,825,7838,1055,1302,528,7054,994,147,104,55995,3623,42436,3116,40700,3004,1736,651,5171,1092,1339,486,3009,776,272,165,3540,812,228,297,158838,6080,91570,3959,71013,3567,20557,1795,9790,1315,2539,672,7215,1572,1604,459,44592,3091,1528,522,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2876109,11512,2062316,12702,1951182,12661,111134,4708,332439,6776,178236,5648,107753,3725,38337,2667,152924,4565,4104,763,2247682,12655,1641095,12088,1564063,11643,77032,3261,256443,6374,146595,5066,80488,3464,32058,2524,88752,3530,2251,515,239581,7406,171743,5994,163246,5697,8497,1439,31127,2657,16558,1766,8785,1229,2783,765,8189,1047,396,291,104254,4416,72179,4049,71290,3954,889,405,15399,1758,5619,1265,7847,1221,1462,506,1718,630,30,49,77032,3771,49042,3411,45610,3431,3432,599,10773,1380,4401,866,4782,1145,555,243,7054,985,425,220,50205,3553,34570,3072,33106,2906,1464,626,7160,1220,2276,544,2932,919,519,295,2729,624,19,22,157355,5052,93687,4076,73867,4042,19820,2165,11537,1482,2787,664,2919,721,960,538,44482,2552,983,317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1141953,11389,797068,11053,759864,11040,37204,3713,67120,4474,63659,4865,107514,5550,46874,3242,58108,3409,1610,588,974119,11861,690369,11557,660859,11151,29510,3282,57455,3885,56963,4322,91630,4879,37304,2870,39716,3022,682,386,104622,5627,70041,4810,67792,4663,2249,788,5808,1238,5411,1230,11217,1569,4869,1298,6635,1418,641,412,3393,871,2250,735,2250,735,0,189,71,121,400,260,304,340,112,116,256,262,0,189,17576,2233,8945,1862,8015,1765,930,462,1108,539,294,236,1987,766,3707,532,1280,537,255,199,17128,2378,12805,2144,11791,1948,1014,709,1091,559,477,392,1259,624,421,346,1075,582,0,189,25115,2892,12658,1746,9157,1302,3501,892,1587,727,114,134,1117,539,461,398,9146,1811,32,41,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2886690,18643,2050989,17214,1963054,15923,87935,4547,308531,8837,157541,6150,120774,4970,87400,4534,155453,5703,6002,1278,2363226,19292,1703305,17244,1640854,16475,62451,3234,253922,8099,139098,5843,100835,4489,66626,4037,96390,4901,3050,800,250690,8492,178015,6972,172270,6728,5745,1117,27998,2946,11583,1598,13210,1465,6724,1799,11985,1375,1175,805,46905,4174,33984,3162,33429,3143,555,343,6065,1459,2844,925,1055,549,1993,766,835,396,129,183,53681,3669,36227,3547,33550,3291,2677,863,8606,1354,1257,405,2326,572,541,366,4507,801,217,163,35658,3289,25604,2833,24377,2747,1227,543,4188,955,849,451,1087,518,740,442,3087,854,103,128,136530,5876,73854,4507,58574,3708,15280,2318,7752,1240,1910,747,2261,694,10776,1008,38649,2663,1328,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479416,7204,297675,8095,268171,7556,29504,2653,45568,3405,37651,2645,34133,2934,19631,1653,42466,3068,2292,639,357711,6492,229550,7368,210786,6875,18764,1838,33818,2877,29947,2104,23673,2560,15722,1430,23692,2285,1309,541,49434,3763,32064,2996,28859,2515,3205,1244,3947,985,3981,954,4003,1225,2007,666,3332,911,100,104,3830,1278,2291,898,2232,891,59,74,156,194,764,617,311,265,57,97,251,233,0,189,27039,2455,13053,1872,11095,1675,1958,523,5226,1220,1446,457,3396,992,1235,675,2151,674,532,348,12293,1828,6873,1534,6437,1527,436,267,1185,479,640,362,2119,778,297,220,1166,494,13,20,29109,2309,13844,1758,8762,1493,5082,1017,1236,366,873,360,631,285,313,250,11874,1606,338,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
