GEO_ID,B23027_001E,B23027_001M,B23027_002E,B23027_002M,B23027_003E,B23027_003M,B23027_004E,B23027_004M,B23027_005E,B23027_005M,B23027_006E,B23027_006M,B23027_007E,B23027_007M,B23027_008E,B23027_008M,B23027_009E,B23027_009M,B23027_010E,B23027_010M,B23027_011E,B23027_011M,B23027_012E,B23027_012M,B23027_013E,B23027_013M,B23027_014E,B23027_014M,B23027_015E,B23027_015M,B23027_016E,B23027_016M,B23027_017E,B23027_017M,B23027_018E,B23027_018M,B23027_019E,B23027_019M,B23027_020E,B23027_020M,B23027_021E,B23027_021M,B23027_022E,B23027_022M,B23027_023E,B23027_023M,B23027_024E,B23027_024M,B23027_025E,B23027_025M,B23027_026E,B23027_026M,B23027_027E,B23027_027M,B23027_028E,B23027_028M,B23027_029E,B23027_029M,B23027_030E,B23027_030M,B23027_031E,B23027_031M,B23027_032E,B23027_032M,B23027_033E,B23027_033M,B23027_034E,B23027_034M,B23027_035E,B23027_035M,B23027_036E,B23027_036M,NAME,B23027_001MA,B23027_001EA,B23027_002MA,B23027_002EA,B23027_003MA,B23027_003EA,B23027_004MA,B23027_004EA,B23027_005MA,B23027_005EA,B23027_006MA,B23027_006EA,B23027_007MA,B23027_007EA,B23027_008MA,B23027_008EA,B23027_009MA,B23027_009EA,B23027_010MA,B23027_010EA,B23027_011EA,B23027_011MA,B23027_012MA,B23027_012EA,B23027_013MA,B23027_013EA,B23027_014MA,B23027_014EA,B23027_015MA,B23027_015EA,B23027_016MA,B23027_016EA,B23027_017MA,B23027_017EA,B23027_018MA,B23027_018EA,B23027_019MA,B23027_019EA,B23027_020MA,B23027_020EA,B23027_021MA,B23027_021EA,B23027_022EA,B23027_022MA,B23027_023EA,B23027_023MA,B23027_024EA,B23027_024MA,B23027_025MA,B23027_025EA,B23027_026MA,B23027_026EA,B23027_027MA,B23027_027EA,B23027_028EA,B23027_028MA,B23027_029EA,B23027_029MA,B23027_030EA,B23027_030MA,B23027_031MA,B23027_031EA,B23027_032MA,B23027_032EA,B23027_033EA,B23027_033MA,B23027_034EA,B23027_034MA,B23027_035EA,B23027_035MA,B23027_036MA,B23027_036EA,state
0400000US20,2270108,3461,165793,4597,99183,4287,6423,1155,92760,4203,66610,3616,215836,4467,180592,4693,74623,3530,105969,4435,35244,4018,731729,4245,629456,6322,468543,7746,160913,5563,102273,5264,362357,2847,304694,3664,237952,4369,66742,3475,57663,3035,368341,1671,269506,4512,197388,4026,72118,2918,98835,4250,136759,3545,58872,2725,29826,2475,29046,1838,77887,3392,289293,3888,46548,2457,13922,1252,32626,2160,242745,3904,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3531385,3734,239536,4371,120447,4055,9500,1617,110947,3883,119089,4005,303059,4439,249437,4935,101652,5157,147785,5155,53622,3909,1124974,3799,905624,7499,640989,9449,264635,7290,219350,6593,601478,2521,439347,5621,335993,5671,103354,4511,162131,5106,588210,2370,349051,5063,242583,4857,106468,4050,239159,5380,232702,4945,70113,3112,32332,2355,37781,2534,162589,4555,441426,4817,50888,2951,16043,1747,34845,2686,390538,4477,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3676681,4816,247584,6236,89506,4010,9687,1914,79819,3966,158078,6197,333842,4832,245715,6115,97122,4542,148593,5609,88127,5071,1248672,7336,987625,9900,711581,10245,276044,7839,261047,8428,597756,5154,447926,7229,349904,8209,98022,5470,149830,5538,595219,2602,360100,6650,253687,7354,106413,4975,235119,6696,226796,5208,76202,4046,39857,2580,36345,2861,150594,4805,426812,5281,54394,2789,21855,2143,32539,2278,372418,5153,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1103834,2110,63670,1947,42709,1948,1344,509,41365,2030,20961,1919,78924,1874,70692,1985,23548,2229,47144,2493,8232,1495,304636,2340,257007,3875,174639,5064,82368,4468,47629,3752,196149,1602,158232,3363,116695,3129,41537,3036,37917,3073,209887,1107,145472,3328,90621,3027,54851,2821,64415,3382,87050,2907,36788,2891,12988,1666,23800,2281,50262,2180,163518,3120,24137,2092,4845,1051,19292,1675,139381,3072,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814546,3848,311675,5401,139533,5162,11536,1753,127997,4726,172142,5422,400385,3846,317182,5340,123368,5156,193814,5707,83203,4951,1603862,4297,1375577,8257,1030115,11047,345462,9920,228285,7184,868662,2965,737782,5677,582631,6598,155151,4825,130880,5295,782977,2232,561741,5783,415451,6516,146290,4091,221236,6023,295110,4577,120972,4560,64673,3580,56299,3129,174138,5042,551875,4883,82086,3974,30414,2505,51672,2998,469789,4880,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5578648,4136,377380,4256,217539,5040,8679,1400,208860,5100,159841,5967,494624,2535,410521,5455,122949,6285,287572,6019,84103,5376,1780379,3118,1531990,7777,1074146,9180,457844,8953,248389,7691,976402,2478,814703,6392,587746,9032,226957,7609,161699,5887,905637,1574,665659,8505,454882,8366,210777,6650,239978,8039,341328,5479,151970,4934,69082,3505,82888,3898,189358,5051,702898,5248,105720,4654,30223,2416,75497,3478,597178,6099,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7982332,4984,541587,5670,280262,4944,15329,1818,264933,5170,261325,5067,712398,4043,582480,5588,198812,6924,383668,6971,129918,5238,2396965,4673,1977400,9502,1340222,10708,637178,9782,419565,8367,1375302,4038,1090659,6957,791565,8076,299094,6941,284643,6407,1385439,1986,859592,8810,566634,8179,292958,5910,525847,8674,536553,6118,160962,4203,63030,3039,97932,3523,375591,6294,1034088,6148,106004,3612,27799,2210,78205,2926,928084,6226,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4349038,3497,285247,4063,190371,3582,10400,1327,179971,3556,94876,3538,362856,3308,331048,4041,121406,5672,209642,5603,31808,2926,1421648,3562,1286238,5971,911500,7715,374738,6955,135410,5076,744590,2898,658419,4896,486820,5205,171599,4238,86171,3855,729739,2254,561790,4913,376947,5620,184843,4982,167949,4517,263211,3773,108458,3507,42399,2335,66059,2873,154753,4062,541747,3954,74288,3050,16182,1393,58106,2890,467459,4178,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345713,3487,179020,5390,57072,3719,6050,1285,51022,3363,121948,5483,214356,5707,148856,4583,63256,4419,85600,4161,65500,3917,759408,5683,584261,8184,425722,8922,158539,6779,175147,5950,375597,4637,273009,6492,212593,6567,60416,4265,102588,4894,376371,1948,209662,4347,154993,4106,54669,2840,166709,4161,150839,4151,43748,2795,22146,1963,21602,1961,107091,3725,290122,4289,33069,2824,10562,1657,22507,2338,257053,4575,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4851761,4984,330449,5626,174952,5073,12574,1970,162378,5082,155497,5543,424100,5522,351937,6220,144206,6052,207731,6163,72163,3940,1529953,6134,1295836,9055,940816,10172,355020,9221,234117,6851,807305,3807,650456,6982,508753,6890,141703,4886,156849,6033,809006,2461,538723,5497,381721,6320,157002,4791,270283,5954,308835,5041,109392,3866,50732,2908,58660,3515,199443,5470,642113,5506,78675,3295,23292,1872,55383,2729,563438,5848,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829911,1805,52229,2245,31002,2279,3823,881,27179,2117,21227,1761,71353,2406,59580,2775,24591,2483,34989,2784,11773,1976,247290,1922,213905,2940,146876,3660,67029,3317,33385,2748,128947,1400,108582,2545,79658,2819,28924,2417,20365,2012,151161,974,106321,2697,69910,2907,36411,2192,44840,2649,61520,2458,24847,1895,10314,1313,14533,1430,36673,2241,117411,2631,17479,1552,4884,853,12595,1285,99932,2497,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1476487,2458,104725,3136,70356,2610,4585,1029,65771,2506,34369,2220,139179,2779,126362,3188,54727,3423,71635,3602,12817,1895,485098,3200,430685,4298,324095,4909,106590,4213,54413,3194,231101,1974,203125,2670,156782,3229,46343,2452,27976,2391,237693,1499,187355,2628,138385,3096,48970,2451,50338,2357,86824,2864,41648,2075,20892,1572,20756,1586,45176,2152,191867,2963,33599,2119,10397,1214,23202,1768,158268,2795,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2292699,2626,135475,2520,49256,2604,5337,1075,43919,2471,86219,2989,189057,1694,155432,3107,64249,3620,91183,3699,33625,2900,800032,2212,657431,6561,444391,8483,213040,6054,142601,6579,390850,1729,312532,4660,225261,5816,87271,5022,78318,4444,355173,1346,223318,4461,152054,4316,71264,3802,131855,4366,152136,4011,51826,3000,24875,2099,26951,2303,100310,3832,269976,4192,33638,2713,10855,1397,22783,2209,236338,4428,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1102089,1780,76236,2691,50603,2655,2194,781,48409,2685,25633,2157,88639,1862,78056,2098,28240,2455,49816,2703,10583,2044,311729,2441,273463,4114,198212,4766,75251,3439,38266,3350,205373,1467,176542,2814,132315,3669,44227,3093,28831,2511,201755,936,153296,3377,106115,3423,47181,2796,48459,3321,76095,2592,32815,2269,15023,1753,17792,1580,43280,2640,142262,2678,21378,1852,5573,914,15805,1485,120884,2636,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7193921,4401,456833,5382,171663,5391,8502,1400,163161,5202,285170,6250,570704,2959,417893,6803,139696,6198,278197,7628,152811,6670,2320877,2916,1945404,10514,1404314,12838,541090,11723,375473,10375,1323526,2038,1096516,7750,810773,9456,285743,8204,227010,7589,1179030,1317,846739,8385,594672,8348,252067,6739,332291,8337,439865,6352,182005,5532,94424,4052,87581,4083,257860,6497,903086,6509,124298,5210,46187,3271,78111,4247,778788,6551,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
