GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001EA,B08101_001MA,B08101_002MA,B08101_002EA,B08101_003EA,B08101_003MA,B08101_004EA,B08101_004MA,B08101_005EA,B08101_005MA,B08101_006MA,B08101_006EA,B08101_007EA,B08101_007MA,B08101_008EA,B08101_008MA,B08101_009EA,B08101_009MA,B08101_010MA,B08101_010EA,B08101_011MA,B08101_011EA,B08101_012EA,B08101_012MA,B08101_013MA,B08101_013EA,B08101_014EA,B08101_014MA,B08101_015MA,B08101_015EA,B08101_016EA,B08101_016MA,B08101_017MA,B08101_017EA,B08101_018EA,B08101_018MA,B08101_019MA,B08101_019EA,B08101_020EA,B08101_020MA,B08101_021MA,B08101_021EA,B08101_022EA,B08101_022MA,B08101_023EA,B08101_023MA,B08101_024MA,B08101_024EA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027EA,B08101_027MA,B08101_028MA,B08101_028EA,B08101_029EA,B08101_029MA,B08101_030MA,B08101_030EA,B08101_031EA,B08101_031MA,B08101_032MA,B08101_032EA,B08101_033MA,B08101_033EA,B08101_034EA,B08101_034MA,B08101_035MA,B08101_035EA,B08101_036EA,B08101_036MA,B08101_037MA,B08101_037EA,B08101_038EA,B08101_038MA,B08101_039MA,B08101_039EA,B08101_040EA,B08101_040MA,B08101_041MA,B08101_041EA,B08101_042EA,B08101_042MA,B08101_043EA,B08101_043MA,B08101_044MA,B08101_044EA,B08101_045EA,B08101_045MA,B08101_046MA,B08101_046EA,B08101_047EA,B08101_047MA,B08101_048EA,B08101_048MA,B08101_049EA,B08101_049MA,B08101_050MA,B08101_050EA,B08101_051EA,B08101_051MA,B08101_052MA,B08101_052EA,B08101_053MA,B08101_053EA,B08101_054EA,B08101_054MA,B08101_055MA,B08101_055EA,B08101_056EA,B08101_056MA,state
0400000US36,9276438,30728,230607,6288,825769,9951,4092207,17176,2062233,11681,932045,11673,635820,9467,497757,9513,4890301,27166,111193,4494,390204,7060,1954182,18509,1196102,9669,562894,9647,382117,7065,293609,6738,611083,15948,32458,2362,64522,5397,253361,8613,135700,5661,60816,4384,38615,2979,25611,2464,2650013,24070,40056,3166,253845,7001,1396145,18649,510839,9772,207913,7026,140660,5797,100555,4460,583151,15877,34337,2869,79701,5021,273139,10960,95519,5275,44266,3517,31494,3377,24695,2668,174245,8475,5921,1218,18623,2858,84511,5634,33881,3300,13915,2038,8302,1717,9092,1720,367645,11384,6642,1342,18874,2097,130869,5850,90192,4731,42241,3409,34632,3050,44195,2944,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,156937,5543,454927,9094,1964177,14576,994706,10228,431966,9144,301075,8160,221012,6813,3683161,24206,110687,4744,355127,9691,1595882,17400,823626,11436,361353,8842,257995,7729,178491,5546,426232,12153,26289,2908,52080,3585,204435,8157,83021,5178,30940,2679,16564,2155,12903,1910,50306,4552,2184,821,9804,2244,22243,3095,8529,1571,3513,1046,2541,865,1492,531,79234,4547,10775,1508,19698,2353,27022,3090,10300,1666,4933,1159,2758,746,3748,823,58323,4358,2597,959,7514,1436,25615,3438,11974,1915,5149,1217,3258,691,2216,646,227544,8563,4405,985,10704,2042,88980,5513,57256,4300,26078,2558,17959,2269,22162,2398,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,17450,1681,55715,2071,171724,3472,72783,2045,37813,2411,28563,2067,20117,1405,331218,5592,13427,1477,45978,2216,141658,4259,58532,2303,31147,2388,24106,1824,16370,1346,34772,3257,1756,730,5456,1363,17102,2080,5979,1025,2136,796,1311,456,1032,360,1497,602,117,114,451,324,261,189,612,398,48,55,8,13,0,151,15532,1660,1402,534,2082,760,5106,1133,2783,554,2083,453,1130,293,946,246,3043,628,116,80,656,361,1248,427,402,192,433,173,59,61,129,106,18103,1810,632,405,1092,430,6349,1256,4475,892,1966,473,1949,533,1640,375,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,222223,6205,521896,7624,2209984,11812,1177492,9197,560863,9259,401238,8428,287739,7468,4478867,24420,155658,5519,402397,7768,1847794,15949,1007669,8334,482984,8102,343852,7213,238513,6809,418445,11992,30715,2773,55529,4356,181935,7660,79506,4850,31385,2310,23455,2149,15920,1532,95698,5385,6283,1327,15679,2424,41179,3295,14755,1440,8696,1177,5177,1167,3929,865,127226,4957,18781,1567,30960,3037,41466,3285,15636,1853,8334,1533,6168,1272,5881,1212,60779,4427,5657,1113,8204,1710,24376,2723,10770,1564,5285,1101,3738,895,2749,644,200420,7634,5129,1115,9127,1461,73234,5070,49156,3577,24179,2379,18848,1944,20747,1958,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,72458,3111,189027,4435,754343,6391,348399,4636,159449,4207,115537,3303,100593,2904,1435337,10731,52216,2733,150301,4620,621087,7057,291565,5237,137634,3698,98502,3183,84032,2891,177721,6824,10726,1522,23897,2528,85947,4832,32104,2213,10765,1264,7964,1063,6318,1032,6912,1202,541,344,1048,554,3265,814,901,242,534,272,457,224,166,123,30382,2608,3925,853,6076,1136,10292,1589,4977,963,1798,470,1980,546,1334,351,24222,2311,1547,397,3368,862,10554,1527,4379,934,2208,670,737,300,1429,459,65232,3392,3503,983,4337,943,23198,2393,14473,1590,6510,957,5897,916,7314,951,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,59061,3342,175743,5638,818846,8823,385563,6295,170309,5900,137295,4750,92889,4000,1309993,15069,36744,2958,113065,5684,568932,9953,286699,6814,133240,5549,104986,4446,66327,3384,188357,8843,8540,1532,23475,2513,93747,5937,36568,3858,11254,1470,9630,1564,5143,921,89224,5239,2555,901,11932,1977,48488,4192,14567,2267,5324,1153,3736,797,2622,791,69658,4407,6192,1166,13234,2387,28517,2830,10370,1800,4965,984,3833,1008,2547,741,65990,3847,2697,986,10594,2366,34304,3110,10627,1539,3615,844,2756,800,1397,565,116484,6214,2333,935,3443,948,44858,3499,26732,2771,11911,1814,12354,1797,14853,1711,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,221769,6373,536256,7747,2392888,13326,1344578,8378,664752,8573,464839,7384,352547,8275,4563666,22097,132198,5216,360179,8080,1812783,14281,1070137,9087,534185,8444,379244,7231,274940,6990,511031,10773,37203,3514,57528,3316,214518,7270,104433,4749,46647,2928,28321,2357,22381,2017,338631,10118,11151,1799,46500,3995,156541,6554,60118,3774,30370,2933,19578,2045,14373,2013,232461,7279,28479,2194,49651,3887,80580,5100,32198,2222,17936,1820,11110,1553,12507,1652,79790,3859,5809,1227,8636,1285,36410,3117,14711,1802,6748,1197,3986,924,3490,821,252050,7598,6929,1110,13762,1894,92056,4721,62981,3389,28866,2518,22600,2112,24856,2308,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,18825,1706,51261,2460,204014,4370,112571,2842,56368,3418,37236,2661,29548,2528,402631,6869,8909,1202,36178,2688,163118,4336,92418,3404,46325,3082,31666,2567,24017,2181,49275,4373,3539,1031,5706,1487,20232,2870,10523,1594,5130,997,2129,734,2016,563,14844,2395,1326,585,2710,1088,6190,1535,2460,851,876,520,669,379,613,375,18987,2316,3426,697,4734,1117,5844,1462,2325,1017,1488,847,538,270,632,384,7158,1712,1153,580,1020,673,2986,1165,914,390,658,439,167,138,260,231,16928,2204,472,280,913,393,5644,1329,3931,1281,1891,560,2067,631,2010,633,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,82089,4354,209440,6946,918829,8457,467817,8868,204708,6520,143330,5917,119161,4494,1780011,18960,53767,3871,163596,7297,770869,9997,392812,9492,175325,6462,124053,5609,99589,4420,199079,8310,12307,1919,24690,3458,90425,4710,39524,3825,14971,1829,10248,1623,6914,1212,10895,1694,180,169,1441,593,4647,1202,2941,827,815,340,480,325,391,299,43809,3049,12114,1851,11783,1897,11484,1863,3866,1031,2146,709,1084,484,1332,484,30874,4077,1389,634,4095,1198,13570,2593,7087,1789,2607,1059,1279,496,847,475,80706,4303,2332,1064,3835,1132,27834,2460,21587,2900,8844,1684,6186,994,10088,1202,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,21632,1744,44830,2174,170812,3256,86082,2102,46273,2445,33422,2376,27817,1991,347078,5922,17523,1519,34909,2443,138207,3371,69515,2217,37897,2126,27758,2041,21269,1750,36117,2624,2045,619,3976,865,16957,1746,7386,1197,2930,846,1628,584,1195,418,3455,1138,75,117,1206,824,1326,573,379,319,104,108,248,283,117,104,13448,1525,1216,354,2150,549,4574,962,1971,476,1418,573,925,348,1194,303,5800,1177,223,155,1325,554,1900,627,1127,538,572,324,229,174,424,232,24970,2293,550,236,1264,470,7848,1259,5704,894,3352,905,2634,560,3618,634,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,113727,5306,303660,7530,1266566,10659,633159,7907,286349,6618,191620,6432,158973,4916,2478421,20665,86551,4682,248344,7708,1059195,13011,546133,8391,244811,6932,164514,6325,128873,4616,264633,10986,18294,2541,32719,3481,123774,7280,47536,3650,19455,2140,11754,1685,11101,1726,24614,2922,874,532,3432,1205,10952,2140,4545,1172,2195,820,1579,620,1037,398,36170,3054,3609,925,10094,1863,11380,1890,3891,1010,2687,765,2340,708,2169,608,38819,4129,3327,1463,4813,1705,17105,3082,6004,976,3699,1019,2202,615,1669,542,111397,5794,1072,482,4258,1162,44160,3819,25050,2700,13502,1812,9231,1591,14124,1904,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,439840,10625,1292342,14896,5788292,27228,2613884,16121,1084152,13266,755572,10936,582637,11769,10145748,41732,299677,9212,1008921,14696,4710001,29796,2149914,19382,893543,13011,618110,10825,465582,9551,1276953,24814,83072,5115,170808,10439,610845,14887,229632,10239,83770,4958,56126,3578,42700,3872,189234,7256,9245,1679,25230,2882,83118,5651,36999,3418,15921,2243,11313,1679,7408,1306,195341,9305,25839,2821,39296,4100,70963,5246,27770,3106,13589,1785,9156,1407,8728,1347,200494,7785,14086,2287,23625,3066,93160,6300,35814,3583,14957,1929,11287,1972,7565,1237,548949,12907,7921,1494,24462,2919,220205,8327,133755,6760,62372,3797,49580,3972,50654,3149,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1394977,12250,83422,3525,189391,4796,647508,7019,239119,3449,101914,4306,76892,3688,56731,3213,1057690,12530,58191,3395,135840,5414,495117,8763,185250,4702,79977,3806,61002,3396,42313,2910,156502,7281,12040,1490,28794,3152,71015,4451,23757,2260,9115,1464,6925,1182,4856,977,37327,3871,2463,788,5896,1700,17496,2653,4906,1239,2739,849,2510,867,1317,577,38820,3977,6674,1466,9953,1885,14494,2029,4467,1324,1220,425,712,298,1300,442,27261,2662,2691,906,4570,1029,11784,1588,5455,1227,1149,404,1069,436,543,330,77377,4490,1363,450,4338,997,37602,3059,15284,1894,7714,1136,4674,1020,6402,1036,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,320350,4069,13590,1494,31451,1624,113079,2105,72027,1911,37349,2185,30398,2037,22456,1592,246467,4219,8868,1136,20599,1545,89048,2516,57912,1773,29590,1948,23640,1756,16810,1407,26263,2394,1651,539,2698,790,10216,1428,6385,961,2469,595,1543,458,1301,471,4073,795,297,212,984,504,1259,530,685,320,464,302,108,103,276,199,18611,1945,2242,615,5296,891,4112,877,2365,676,1726,627,2075,669,795,331,5368,981,222,190,1029,533,2529,646,650,300,528,339,245,199,165,139,19568,1772,310,142,845,422,5915,951,4030,845,2572,622,2787,639,3109,512,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4116194,17553,135253,5320,394902,7505,1776414,11057,911799,7391,398685,7835,279408,7485,219733,5650,3190412,19380,89446,4613,294016,7837,1371576,11661,719356,7476,322479,7111,223697,6398,169842,5176,374422,12047,19771,2598,40513,3829,174036,7801,78178,4829,25834,2733,20850,2355,15240,1814,194457,6908,3271,1089,20250,2370,97635,4790,37465,3096,17151,2102,10802,1397,7883,1136,96587,5926,14665,2491,22975,2749,34387,3728,11026,1769,5132,879,5107,1226,3295,1001,69497,4448,5124,1355,9022,1857,29249,2743,14127,1970,5750,1201,3621,974,2604,609,190819,7001,2976,639,8126,1628,69531,4006,51647,3696,22339,2566,15331,1842,20869,2396,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3370945,18724,108290,4650,328275,8422,1500191,10567,714020,7266,329226,6423,229582,6066,161361,5569,2441853,17998,71355,3464,223473,7937,1070810,10661,535880,7510,253133,6092,173996,5280,113206,4799,330657,11075,13675,2338,36519,3455,159934,7847,67003,3765,25921,2445,15900,1703,11705,1578,210545,7468,6028,1135,27216,3552,109767,5948,36880,3088,13321,1832,11169,1477,6164,945,123485,6135,10718,1748,23905,2579,54834,4381,15457,1977,6783,1193,6467,1135,5321,1136,73972,4849,2169,768,6673,1544,33211,2975,16860,2037,7389,1301,4563,1062,3107,733,190433,8659,4345,1185,10489,1862,71635,4902,41940,3043,22679,2434,17487,1867,21858,2524,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721699,8469,24165,2849,65666,3861,302687,4541,158880,3873,75210,3398,54961,2964,40130,2624,597203,7904,17164,2358,51635,3416,252282,5085,134099,3724,63654,3157,46019,2714,32350,2264,62754,3699,3539,948,8361,1653,27151,2733,11761,1509,5785,1157,3348,963,2809,685,7677,1530,180,214,1140,488,2437,904,1839,681,997,452,816,446,268,177,19763,2351,1866,625,3103,888,7637,1730,2293,580,1566,541,2099,804,1199,481,10854,1709,569,352,924,623,4535,1203,3083,944,989,487,313,185,441,342,23448,2299,847,447,503,276,8645,1513,5805,1391,2219,627,2366,641,3063,816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2912061,11431,133510,3993,307502,4841,1161433,7745,645299,5624,319180,5133,206847,5032,138290,3993,2365593,13673,92190,4006,229501,5378,953688,10094,537266,5910,265956,5439,176093,4797,110899,3489,229662,6860,16939,1897,27235,2485,101014,4374,46010,2612,20610,2097,10312,1141,7542,1117,55722,3422,3903,963,11739,2226,22625,2358,8277,1191,4776,966,2671,598,1731,442,92030,4339,14023,1475,23253,2367,26269,2422,12186,1372,6664,963,5041,914,4594,742,50045,3524,2810,709,9632,1521,17614,1841,10005,1696,5238,903,2909,620,1837,457,119009,4725,3645,840,6142,1324,40223,2851,31555,2211,15936,1411,9821,1149,11687,1228,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289163,5043,13908,1861,28413,1928,122782,3277,55783,1940,31113,2467,21375,1880,15789,1548,223552,5346,10374,1769,21065,1933,95677,3638,43922,2231,24607,2322,16180,1742,11727,1573,28959,2606,1296,610,3343,907,12909,1717,5107,1140,3189,1025,1904,693,1211,546,6353,1529,322,298,1446,841,2150,750,921,430,860,728,414,274,240,285,13285,2324,1580,759,1672,779,5651,1751,1746,645,743,442,1113,463,780,525,4878,1141,46,47,315,314,2964,835,659,406,465,389,297,224,132,142,12136,2070,290,342,572,413,3431,1056,3428,1067,1249,442,1467,623,1699,622,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999029,11178,11303,1794,83974,4777,510230,8773,230936,5114,78102,4586,47721,3305,36763,2538,821784,11840,7459,1374,66973,4405,428220,9670,193596,5238,60732,3755,37845,2860,26959,2105,85555,5047,1300,430,6791,1330,45192,3793,18684,2352,7163,1418,3991,858,2434,789,19081,2218,415,261,2178,720,8163,1399,4503,1112,2248,703,867,386,707,360,30421,2843,1146,609,3617,1057,11020,1719,6813,1235,3177,856,2783,775,1865,498,20288,2938,664,382,3609,1225,8708,1872,3569,956,1612,653,760,439,1366,607,21900,3156,319,420,806,449,8927,1796,3771,1008,3170,1138,1475,679,3432,863,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
