GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001MA,C08101_001EA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004EA,C08101_004MA,C08101_005EA,C08101_005MA,C08101_006EA,C08101_006MA,C08101_007EA,C08101_007MA,C08101_008EA,C08101_008MA,C08101_009EA,C08101_009MA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015MA,C08101_015EA,C08101_016MA,C08101_016EA,C08101_017EA,C08101_017MA,C08101_018MA,C08101_018EA,C08101_019EA,C08101_019MA,C08101_020EA,C08101_020MA,C08101_021EA,C08101_021MA,C08101_022EA,C08101_022MA,C08101_023MA,C08101_023EA,C08101_024MA,C08101_024EA,C08101_025EA,C08101_025MA,C08101_026EA,C08101_026MA,C08101_027EA,C08101_027MA,C08101_028EA,C08101_028MA,C08101_029MA,C08101_029EA,C08101_030EA,C08101_030MA,C08101_031EA,C08101_031MA,C08101_032EA,C08101_032MA,C08101_033EA,C08101_033MA,C08101_034MA,C08101_034EA,C08101_035MA,C08101_035EA,C08101_036EA,C08101_036MA,C08101_037EA,C08101_037MA,C08101_038EA,C08101_038MA,C08101_039EA,C08101_039MA,C08101_040MA,C08101_040EA,C08101_041EA,C08101_041MA,C08101_042EA,C08101_042MA,state
0400000US13,4555243,21695,143792,6568,441194,10182,2060984,14621,1025724,11549,411216,8893,472333,9861,3626672,19600,100211,6252,335943,10133,1638451,15014,836506,12370,330867,8398,384694,9010,453091,12985,22602,2558,52895,4703,226805,9217,87222,5615,32106,2589,31461,2967,104957,6737,3802,959,16449,2915,49023,4230,20050,2697,8535,1949,7098,1273,138555,8150,12009,2578,23853,2638,59068,5718,20765,3050,11334,2109,11526,1776,231968,9335,5168,1108,12054,2257,87637,5939,61181,4964,28374,2699,37554,3210,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,20034,1793,73316,2899,309416,4061,138432,2898,69474,3401,94242,4036,475067,7451,7955,1136,46816,3201,218217,4587,93755,3123,46426,2851,61898,2916,95464,5214,3357,737,8977,1382,40094,2849,20306,1924,10516,1652,12214,1779,49270,3864,3100,995,5411,1187,17338,2301,10707,1516,5607,1168,7107,1194,52497,3479,4502,944,8797,1288,22173,2604,8029,1301,3254,951,5742,967,32616,3184,1120,463,3315,1198,11594,1924,5635,1215,3671,938,7281,1343,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,33907,2565,74759,3125,319978,5170,149156,4585,70479,3918,86632,4878,566332,9324,23666,2293,55296,2821,250528,6751,113918,4958,55889,3557,67035,4067,79038,5103,5805,1842,8738,1689,36700,3455,16393,2498,5633,1146,5769,1607,5905,1226,84,73,936,472,2204,816,1158,569,1090,535,433,216,38399,3607,3099,912,6759,1582,14851,1883,6881,1329,2871,835,3938,991,45237,4045,1253,432,3030,957,15695,2421,10806,1799,4996,1152,9457,1838,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,202525,6076,580327,9555,2658205,14880,1338380,8246,608363,8472,707028,10071,4485040,27164,139434,5092,395281,10078,1902682,17359,1029278,11078,474254,7907,544111,9073,482647,13251,22383,2456,53231,3988,221470,8356,103332,5714,39395,3147,42836,3253,566654,12552,11621,1675,67480,3916,306263,8064,97688,5276,43258,3356,40344,2733,292053,9688,24622,2539,51722,3916,124492,5998,44426,3481,19020,2171,27771,2787,268434,8524,4465,1015,12613,1520,103298,5391,63656,3081,32436,2722,51966,3669,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,129819,5210,323763,6927,1270799,9859,665986,7419,311856,7287,361367,8640,2545272,17562,89841,4951,248823,7172,1062166,11758,567739,7637,270140,6598,306563,7896,264220,10374,20701,2415,37925,4328,112930,5991,52234,4145,19611,2034,20819,2663,33240,3130,2053,809,6430,1760,13203,1995,5957,1227,2483,744,3114,865,111690,5660,13618,1663,24205,2844,40863,3663,14908,2070,8011,1201,10085,1544,109168,4985,3606,928,6380,1290,41637,3083,25148,2518,11611,1716,20786,2049,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,78787,3577,163676,4680,632649,6498,330117,3477,157852,4273,211747,5557,1274961,11457,55382,3359,125133,4516,513843,6198,274219,4083,131608,4166,174776,5571,135819,5647,7818,1207,15271,2275,62916,3905,26529,2280,10837,1306,12448,1531,21648,2568,2149,709,3441,955,10102,1855,3100,1118,1109,395,1747,672,78152,3908,11535,1673,15911,1639,24460,2375,11171,1275,6500,1012,8575,1088,64248,3432,1903,538,3920,913,21328,2031,15098,1657,7798,926,14201,1573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,65985,3511,149030,4806,583142,7052,287160,3609,142811,4401,185789,5456,1168154,12818,50215,3002,116202,4998,482179,7636,240862,3988,123108,4018,155588,5200,125499,5275,8802,1614,16135,2186,57196,3778,23707,2318,9036,1296,10623,1171,8983,1772,210,184,2237,968,3166,1112,1471,535,653,349,1246,515,51853,3304,5418,798,10542,1957,19000,1918,7681,1089,3753,875,5459,834,59428,3100,1340,585,3914,1054,21601,2134,13439,1916,6261,1057,12873,1204,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,77952,3605,207272,4625,808643,9814,401867,5849,182144,4807,220672,6427,1559409,14460,52034,3389,158866,4885,666851,9627,336184,5973,159856,5159,185618,6106,184672,7472,14251,1887,26832,2976,83394,4990,35257,3002,10305,1590,14633,1952,21727,2376,516,362,2916,1131,10880,1971,4510,1198,1581,560,1324,427,73003,4045,9962,1473,15789,1974,24884,2472,11305,1821,3722,871,7341,1155,59739,4095,1189,491,2869,913,22634,2644,14611,1977,6680,1072,11756,1505,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,62001,4077,205278,5932,895546,9706,416618,7741,191961,5824,242931,6901,1667940,16472,47033,3685,163825,6221,738826,9953,352442,7333,162374,5428,203440,6792,181268,9554,9456,1728,24068,2816,88252,5976,31028,3367,12880,1900,15584,1978,29758,3245,841,440,4673,1546,14915,2221,4587,1161,2730,879,2012,518,78511,5256,4430,879,10450,2036,34444,3248,12861,2003,6465,1366,9861,1626,56858,4390,241,228,2262,890,19109,2301,15700,2353,7512,1620,12034,1588,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,24954,1611,57579,2071,233810,4366,147183,3220,73397,2846,99348,4347,506801,8045,16477,1469,40808,2713,187061,4322,122255,3125,59164,2833,81036,4045,55341,3938,3869,869,7015,1324,24262,2549,10332,1313,5716,1079,4147,717,4045,1122,179,170,598,414,1169,538,862,564,356,274,881,807,33596,3118,4158,953,7577,1883,10489,1507,5190,1100,2631,674,3551,716,36488,3120,271,175,1581,647,10829,1671,8544,1259,5530,1174,9733,1384,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,92324,4568,262634,5617,1277450,9686,692082,6227,301491,6684,375300,7551,2214171,19068,49977,3535,175194,5119,947156,12135,521841,7897,231987,5977,288016,6919,265758,10251,17348,2111,28833,2742,118749,6981,55243,3744,20143,2480,25442,2086,271533,9922,9793,1708,31757,3245,120897,6802,60549,3792,24147,2423,24390,2182,117844,5461,12605,1822,21226,2559,45627,3252,18304,2481,9392,1452,10690,1522,131975,6166,2601,741,5624,1044,45021,3130,36145,3399,15822,1875,26762,2244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,134478,5102,325960,6722,1413016,8259,762892,6823,349589,6243,464605,9557,2421011,19995,68240,4098,194553,6019,958797,11509,575257,7720,268310,5550,355854,8789,256929,9951,19005,1973,27788,2912,109359,7356,54945,4422,23391,2303,22441,2712,364059,8727,14349,2125,48767,3288,190007,6538,56523,3811,24514,2245,29899,2679,244509,8544,29487,2665,46261,3215,99835,6003,34273,3284,14336,1979,20317,1916,164032,6622,3397,684,8591,1471,55018,4031,41894,3035,19038,1806,36094,2681,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,180980,4883,473632,6015,1791337,11163,1006045,7196,461471,7828,507009,7766,3659421,20300,124882,3999,368021,6287,1490543,13946,853629,7529,394428,7089,427918,7155,383772,10297,28166,2319,53996,4170,162946,6170,80503,4222,29677,2278,28484,2385,58866,4777,5101,1020,12004,1819,23952,2842,9177,1349,5078,1114,3554,722,159577,5946,19252,1657,33023,2720,56956,3402,23031,2162,12522,1494,14793,1809,158838,6080,3579,905,6588,1352,56940,3687,39705,2844,19766,1902,32260,2240,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,127093,3739,279980,4905,1192873,7254,620225,5220,301948,5306,338884,6198,2235350,12363,85213,2877,205390,5545,935301,9471,496573,5474,244776,5469,268097,5830,238071,7337,16476,1846,27503,2510,108966,5390,46996,2989,19707,1497,18423,1564,103498,4522,4833,985,14439,1772,47428,3120,21068,2201,7759,1173,7971,1173,126729,5295,12901,1637,20274,2283,48776,3970,19844,1769,11031,1266,13903,1471,157355,5052,7670,1125,12374,1639,52402,3062,35744,2337,18675,1783,30490,2114,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,35396,3088,123468,4669,529202,8124,253507,6503,113329,4608,139005,5648,1019853,10742,27687,2813,105010,4582,443391,8918,222410,5665,101282,4795,120073,5427,109591,5894,4272,1058,12180,1926,57667,4167,19155,2376,7331,1253,8986,1676,3834,994,105,142,10,16,1451,663,1467,728,449,276,352,219,35514,3221,3043,852,5226,1091,15927,2575,5719,1300,2001,621,3598,1119,25115,2892,289,198,1042,460,10766,1946,4756,987,2266,750,5996,1135,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,120594,4512,297886,6991,1192467,10401,609773,6885,289569,6766,342598,8646,2333610,18654,88838,3862,234866,5845,978340,11600,506339,7565,242712,6475,282515,7486,248466,8039,16088,1898,28429,2666,109412,5245,51371,2993,21758,2005,21408,2120,44505,4142,1890,712,8229,1541,18415,2275,8702,1828,3604,1136,3665,774,89776,4085,8063,1094,16670,2407,34792,3047,13910,1654,6386,1244,9955,1522,136530,5876,5715,1178,9692,1607,51508,3808,29451,2885,15109,1939,25055,2315,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
