GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004MA,B17023_004EA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009MA,B17023_009EA,B17023_010MA,B17023_010EA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015MA,B17023_015EA,B17023_016MA,B17023_016EA,B17023_017MA,B17023_017EA,B17023_018MA,B17023_018EA,B17023_019EA,B17023_019MA,B17023_020MA,B17023_020EA,B17023_021MA,B17023_021EA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024EA,B17023_024MA,B17023_025MA,B17023_025EA,B17023_026MA,B17023_026EA,B17023_027MA,B17023_027EA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031MA,B17023_031EA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US37,2506215,19366,295381,9091,100782,4421,41533,2796,36674,3101,20235,2553,2340,811,194599,7580,33552,3314,10953,1890,16741,2216,5611,1789,247,256,161047,7179,40679,2433,84789,4568,32035,3412,3544,886,2210834,17777,1728668,17187,1089917,12815,524903,9899,107253,5313,6595,1619,482166,10132,135752,6248,73498,4512,55383,4520,6642,1565,229,309,346414,8324,193568,6036,137804,6452,14691,1968,351,324,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,2452,667,919,306,916,391,93,96,8629,1556,2444,838,574,410,1472,645,355,298,43,49,6185,1231,772,372,4134,1096,1267,459,12,19,175201,4079,145917,4204,89214,2908,41288,2608,13978,1570,1437,515,29284,2979,11162,1549,4983,1181,5548,1269,631,310,0,151,18122,2462,7889,1517,9067,2009,1117,629,49,73,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,39228,2715,28090,3171,17129,2422,5724,1193,223368,6602,34698,3120,10803,1775,18874,2268,4528,919,493,363,188670,5906,38695,2918,109533,4512,35288,2974,5154,1289,2608556,18848,2033715,15957,1303428,12526,569480,10603,146527,5966,14280,1845,574841,12408,175935,6477,92958,4899,74503,4165,7908,1540,566,500,398906,9359,218641,6642,158089,6623,21209,2649,967,512,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,17436,1451,13048,1623,8718,1209,1660,517,73053,3320,13642,1463,4264,851,6672,961,2579,645,127,110,59411,2981,14061,1463,32257,2747,11966,1603,1127,406,855673,7224,672446,6427,421180,5609,195773,5265,51947,2573,3546,694,183227,4863,64110,3319,33291,2786,27294,2233,3351,844,174,142,119117,4006,62055,3002,50387,2990,6207,952,468,338,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,17073,2093,10422,1723,10013,1672,1777,1019,57453,4038,10175,1713,3524,1099,4960,1082,1463,740,228,223,47278,4054,9650,1361,28238,3317,8491,2120,899,480,881658,9865,710660,8212,460745,6755,205466,6526,41411,3263,3038,845,170998,6508,57800,3873,31012,2741,23752,2581,2915,934,121,104,113198,5668,59661,3712,48884,3647,4573,1148,80,135,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,45180,2723,25758,2287,15605,1844,4329,999,199206,6323,31138,2783,10823,1521,14669,1873,5041,1222,605,339,168068,5968,37692,2983,92922,4604,32966,3162,4488,1171,2914217,18594,2275883,17934,1491238,15179,634144,9736,136750,5092,13751,1558,638334,11500,196926,7132,111834,5588,73314,4221,10782,1930,996,652,441408,8776,255359,6325,165283,6186,20003,2317,763,436,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,3148,780,2420,693,685,428,88,142,18909,2270,1956,705,609,305,1166,542,181,304,0,206,16953,2301,3582,1071,9700,1718,3521,1053,150,228,225012,5585,168626,5389,106626,3979,52184,2777,9125,1469,691,460,56386,3724,16346,2149,9775,1706,5758,1355,813,551,0,206,40040,3084,21471,2271,16897,2062,1514,674,158,184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,25159,1966,15938,2263,7175,1489,1631,701,98197,4850,13325,2258,5210,1196,5960,1486,2087,776,68,112,84872,4588,24802,2540,43492,3672,14948,2246,1630,713,1072785,9386,817487,10172,542993,8810,226282,6046,45727,3527,2485,730,255298,7836,68528,4607,40648,3440,24976,3077,2904,1164,0,203,186770,6702,106905,4648,72401,4989,7188,1634,276,237,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,2565,679,1860,806,1690,704,331,208,11608,1333,2121,596,509,227,1209,498,403,338,0,151,9487,1254,1732,578,5268,1053,1510,534,977,463,198959,4373,164065,4155,103558,3325,44309,2552,15063,1500,1135,363,34894,2698,12061,1519,4816,960,6328,1136,906,346,11,19,22833,2144,9507,1189,11513,1494,1801,635,12,16,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,33299,3049,22105,2460,13905,1937,3505,1062,133718,6475,24711,3021,8475,1604,12454,2060,3450,1223,332,435,109007,5520,29053,2807,54769,3900,22832,2768,2353,891,1469146,13060,1140187,12839,741088,10236,325863,8796,69030,4808,4206,1070,328959,8688,94876,5035,54037,3863,36889,3063,3745,1179,205,250,234083,7380,134702,5468,86847,4722,11647,1906,887,554,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,124514,6354,101791,5590,84546,5331,13883,2180,473456,12303,69617,4586,25902,2619,28152,2935,13279,2175,2284,922,403839,12348,84594,4726,204937,9526,103081,6172,11227,2094,5722719,26365,4384744,27516,2492461,20205,1483335,21098,387707,10673,21241,2542,1337975,20894,420157,12643,233231,10171,160586,6712,25147,2766,1193,638,917818,16357,483898,10174,374980,10028,56651,4688,2289,1025,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,9945,1547,9451,1561,8137,1456,2242,882,27481,2972,4720,1242,2150,725,2018,791,463,469,89,145,22761,2606,4900,1122,11229,1605,6071,1490,561,322,635925,7914,535028,7840,276331,6270,159696,4998,84605,4568,14396,1670,100897,5008,35058,3486,18109,2370,14783,1978,1995,704,171,174,65839,3573,35084,2793,25639,2151,4870,1222,246,266,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1801,376,965,541,664,323,37,60,5445,1109,868,353,35,44,687,322,56,64,90,126,4577,1021,764,454,3045,774,674,413,94,116,143467,2916,120042,2685,79747,2501,33308,1864,6589,999,398,209,23425,2115,7775,1159,3389,692,4091,962,295,275,0,149,15650,1761,8050,1374,7154,939,446,338,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,24824,2455,16809,2305,9667,1717,1146,478,107599,5618,17575,2592,6713,1249,7808,1810,2858,1122,196,217,90024,5215,19896,2510,48695,3579,18692,2275,2741,1058,1894812,14830,1497362,14952,904054,11623,486674,9024,100129,4807,6505,1459,397450,9750,117777,6730,67194,4571,45126,4503,5359,1354,98,105,279673,7542,149846,5133,117397,5980,11773,1937,657,528,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,21283,1866,16732,2013,11115,1872,2481,977,87487,4591,16287,2113,5052,1154,8138,1538,2595,876,502,355,71200,4143,14812,1698,40112,3461,14548,2039,1728,813,1621495,12003,1312206,13050,803074,9492,404038,7282,97150,4362,7944,1536,309289,9351,106366,5198,52559,3427,46901,3448,6823,1542,83,110,202923,6765,102899,4946,88357,5108,11292,2097,375,262,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,13275,1655,8229,1339,2635,835,606,389,38779,3321,7804,1517,3261,861,4124,1178,363,315,56,87,30975,3016,8666,1376,16404,2600,5646,1351,259,286,408423,7921,326583,6959,225834,5474,84150,4345,15773,2004,826,441,81840,4509,28010,3128,14711,2348,11730,1817,1569,733,0,189,53830,3120,33497,2385,18216,2068,2117,647,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,17455,1490,11766,1617,7215,1245,2445,585,76994,4122,14647,1819,4084,907,8052,1559,2228,622,283,257,62347,3701,10200,1190,36935,2411,13256,1544,1956,692,1353791,10277,1098602,9100,697933,8104,310603,5462,83618,3664,6448,1100,255189,7527,89156,4355,39842,2514,43018,3066,6020,1211,276,251,166033,5385,81330,3767,71660,3969,11883,1570,1160,492,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,1723,587,1009,463,1206,627,189,191,5550,1181,1229,548,257,196,792,421,180,222,0,192,4321,1090,1008,468,2181,699,946,671,186,304,135793,3745,113118,2980,69858,2829,33291,2607,8817,1352,1152,541,22675,2327,10592,1742,3750,865,5715,1460,1016,532,111,181,12083,1606,5176,1106,6082,1263,825,480,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,99590,4300,38333,3149,8225,1685,627,437,212431,5847,36869,2834,18498,1991,16097,2166,2274,768,0,221,175562,5534,74340,3697,80612,4192,20199,2046,411,409,485332,7669,324397,7248,228017,6124,89698,3862,6682,1180,0,221,160935,5698,44088,2956,30424,2675,12629,1883,1035,503,0,221,116847,4637,79611,3539,35599,3046,1637,724,0,221,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
