GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007MA,C08513_007EA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011MA,C08513_011EA,C08513_012MA,C08513_012EA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017MA,C08513_017EA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022MA,C08513_022EA,C08513_023MA,C08513_023EA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028MA,C08513_028EA,C08513_029MA,C08513_029EA,C08513_030EA,C08513_030MA,state
0400000US44,484342,7695,390397,7565,93945,4774,60950,3824,32995,3014,385613,6982,316729,7019,68884,4206,45435,3536,23449,2389,45177,4496,31651,3928,13526,2028,7242,1476,6284,1442,11419,2154,7557,1520,3862,1506,2750,1070,1112,1119,25205,2773,19157,2464,6048,1441,4231,1073,1817,799,16928,2204,15303,2145,1625,671,1292,593,333,233,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2112333,18257,1950113,17337,162220,5653,90412,5354,71808,4366,1748898,20301,1633137,18699,115761,5905,72675,4926,43086,3584,198772,8218,165986,7256,32786,3679,10480,2063,22306,3284,10654,1718,9385,1622,1269,674,467,313,802,540,73303,4894,65093,4709,8210,1505,3545,864,4665,1211,80706,4303,76512,4035,4194,1162,3245,1035,949,509,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435764,6340,406438,5866,29326,2451,18060,1920,11266,1783,352024,6258,331592,6187,20432,2254,13522,1747,6910,1529,35965,2702,30797,2589,5168,1131,2227,746,2941,944,3355,1141,3017,1039,338,372,338,372,0,189,19450,2195,16952,1895,2498,960,1506,749,992,512,24970,2293,24080,2255,890,472,467,292,423,329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3002764,19872,2783582,20046,219182,7613,118453,6445,100729,5513,2526427,23212,2366195,22029,160232,7019,92057,5339,68175,4963,268957,11226,226455,9549,42502,4882,15750,2629,26752,3939,23973,2829,21428,2680,2545,852,1169,627,1376,722,72010,5311,65825,5045,6185,1666,4082,1259,2103,1025,111397,5794,103679,5240,7718,1565,5395,1204,2323,851,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12559656,35659,8093253,38272,4466403,33121,2659825,31723,1806578,25234,10153731,41239,6664255,39842,3489476,31612,2157302,30483,1332174,22019,1278449,25294,673532,16508,604917,16836,299355,10726,305562,12849,187955,7360,114375,5213,73580,5475,41121,3466,32459,3706,390572,11608,236879,9276,153693,7181,74087,5158,79606,5334,548949,12907,404212,10810,144737,7080,87960,5501,56777,4375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1393568,12637,1172822,12903,220746,7916,144449,6599,76297,4744,1058763,12415,902477,12826,156286,6073,105132,4951,51154,3434,156168,7326,118639,6355,37529,3613,19246,2474,18283,2707,36550,3716,28306,2899,8244,1915,5769,1414,2475,1327,64710,4599,53714,4003,10996,1984,8237,1549,2759,906,77377,4490,69686,4150,7691,1899,6065,1674,1626,821,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,319961,4755,300477,5152,19484,2342,15153,2147,4331,977,245290,4807,231621,5213,13669,2060,11189,2048,2480,729,27115,2412,25098,2261,2017,710,1230,540,787,471,3788,775,3148,696,640,366,315,222,325,260,24200,2225,22060,2039,2140,666,1616,552,524,315,19568,1772,18550,1745,1018,375,803,356,215,139,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4005675,20484,3346080,21141,659595,11401,405301,10325,254294,8362,3168066,21316,2707739,19092,460327,12272,298776,9108,161551,8467,353555,12529,259662,9281,93893,7041,43740,4154,50153,5288,129257,6426,90186,4946,39071,4332,23376,2605,15695,2877,163978,7853,126584,6388,37394,4263,19471,2966,17923,2873,190819,7001,161909,6410,28910,2994,19938,2483,8972,1489,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3322759,19821,2667932,20250,654827,12818,392610,12021,262217,9043,2405922,19059,1964175,16396,441747,11930,269938,9880,171809,7057,326122,11198,224738,7986,101384,6577,48719,4308,52665,5110,206777,7288,157904,6480,48873,3888,32464,3151,16409,2522,193505,7563,159630,6301,33875,3785,22405,2658,11470,2452,190433,8659,161485,7907,28948,3313,19084,2865,9864,1560,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,705487,9511,686895,9962,18592,2258,13884,1867,4708,1300,584455,8762,570754,9288,13701,2106,10720,1838,2981,947,60295,3777,57494,3745,2801,1007,1613,667,1188,708,6419,1393,5794,1311,625,491,343,490,282,189,30870,2994,30062,2824,808,455,560,337,248,296,23448,2299,22791,2264,657,340,648,339,9,15,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2867776,12108,2625582,12385,242194,7333,149103,6032,93091,4558,2323902,13884,2151286,13852,172616,6375,108695,5182,63921,4090,227738,6717,191917,6316,35821,3273,18806,2139,17015,2283,54669,3303,45695,3020,8974,1604,6139,1322,2835,965,142458,5409,126756,4549,15702,2200,9503,1603,6199,1306,119009,4725,109928,4594,9081,1196,5960,923,3121,832,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,297812,5401,276012,5819,21800,2937,14046,2563,7754,1649,229309,5476,213126,5740,16183,2462,10268,2307,5915,1573,31149,2509,28431,2501,2718,854,1596,582,1122,590,5945,1470,5589,1399,356,309,356,309,0,189,19273,2745,16924,2577,2349,965,1742,888,607,411,12136,2070,11942,2054,194,112,84,83,110,107,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999433,11296,48651,3914,950782,12149,221584,9031,729198,13437,822215,11832,38636,3368,783579,12671,186589,8191,596990,13123,85735,5052,5794,1215,79941,5204,16924,2489,63017,4416,19032,2216,1179,423,17853,2092,2897,814,14956,1955,50551,3999,2341,697,48210,3902,8825,1673,39385,3442,21900,3156,701,397,21199,3021,6349,1312,14850,2550,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
