GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004EA,B24021_004MA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009EA,B24021_009MA,B24021_010MA,B24021_010EA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013MA,B24021_013EA,B24021_014EA,B24021_014MA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018MA,B24021_018EA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024MA,B24021_024EA,B24021_025EA,B24021_025MA,B24021_026MA,B24021_026EA,B24021_027EA,B24021_027MA,B24021_028MA,B24021_028EA,B24021_029MA,B24021_029EA,B24021_030MA,B24021_030EA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US36,50529,153,70631,313,76342,634,78665,2741,71709,835,77484,2878,80588,1177,79515,3825,68430,3273,60799,450,46827,930,101813,1058,60430,592,60653,947,69566,1973,80528,724,45820,1100,30973,274,30681,462,61832,990,46277,1883,74570,4070,24729,637,31341,460,25482,541,41734,247,48241,2362,40546,238,46214,667,30763,1211,44962,2839,50221,647,37196,364,37405,936,40224,529,31881,564,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,40208,194,55523,611,61636,595,63903,2844,56711,1788,72337,1818,77827,3146,71181,1235,60497,5083,41613,424,41017,726,66073,4724,40582,462,45030,5791,52403,1817,64172,3503,37602,1451,25112,459,26473,618,41320,741,40138,2230,41838,900,20104,672,23186,878,21825,651,35225,357,40098,909,32306,309,34151,1468,23717,2565,31451,548,40301,901,31873,367,31405,461,40096,1460,27028,913,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,46317,727,53774,2625,60686,1800,62059,2001,54700,4854,61436,1911,61518,4129,61678,6830,60885,8586,44470,3248,42807,3610,55691,35381,42400,3832,41613,6426,53646,5602,61698,5992,38771,3481,30458,1075,29509,3560,50098,4632,50358,6775,49499,9675,26483,2053,29882,2935,27310,3577,37743,1461,45296,4892,35868,1056,51654,899,36642,1731,52381,4998,52495,5432,47129,2405,46059,4167,60740,5249,37248,4388,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,43169,511,60066,451,64106,1877,68066,2200,56732,1495,70419,771,70413,1364,72158,1824,59581,3196,47966,1138,41121,598,75261,6670,50162,1094,46505,1483,55919,671,64770,2203,39515,1136,26517,378,26254,568,51327,844,42445,5672,55014,3645,20876,305,27480,903,22947,1010,36501,239,41305,680,35149,328,45089,1094,30059,3519,45323,2139,45896,1091,37119,377,37910,1069,41876,692,31424,502,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,38660,530,50985,383,57319,1890,60563,1073,53468,2846,68534,3162,66187,3478,74206,3692,60357,8735,37817,1239,36679,1135,71374,11303,36995,622,36705,2341,51448,761,61309,1051,36585,1373,23453,642,24393,1067,37153,1769,32140,2300,40700,1786,19549,760,23101,1538,22094,1003,32269,328,36640,890,31442,318,40536,538,23765,2934,38907,3012,45063,2590,37569,1390,39607,1783,41448,1005,30222,1430,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,43330,1113,61836,557,61999,1063,64937,2714,59223,3474,77370,2518,77469,5126,85784,6510,56716,4502,49832,1386,40312,2105,70898,9038,50518,1172,50988,1991,71055,1527,86009,3907,41784,1914,25896,652,30096,2643,60060,5736,41597,1688,66842,4583,21543,502,26021,1506,22095,1185,37904,1353,44732,2424,36059,587,40152,1157,24761,2053,42014,2443,42077,2022,36397,773,36793,1048,40796,1782,30892,1243,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,46061,253,61595,264,66138,677,71467,714,58358,2080,71743,593,72430,2326,72028,1207,65378,3240,51450,406,41138,599,85380,7114,53639,1212,51596,1347,60686,507,70895,702,40186,592,28315,686,28433,832,56961,1569,40314,2787,65646,1735,21909,472,29181,1503,25404,588,38418,559,45941,995,36026,274,45929,665,23684,2027,46101,853,48104,1466,38971,763,39862,739,44515,2062,31459,426,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,49207,1836,66387,1504,68800,4717,75013,6811,61947,3039,71719,2099,71429,2389,76010,9325,67393,11765,53072,4418,42241,4728,80532,11769,59725,4036,50317,6516,72862,5587,78489,3341,51196,4589,31699,943,31369,1077,67722,9327,56827,12295,75536,8644,23493,2810,30463,5988,27145,5388,41257,686,41868,1289,40786,861,45448,3900,41798,102051,45857,5149,45322,5981,37772,3214,35487,2394,44080,5337,35177,12227,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,38653,667,51889,435,56147,1928,60776,1089,50380,1541,68214,3085,66524,2544,74719,5136,56096,5782,42057,542,36038,1102,55687,8189,42422,1242,42454,5713,52194,1469,64674,3011,40154,1454,24610,893,25024,1307,35080,1585,30749,1503,38491,1927,20546,733,24690,1793,20671,1112,33429,1319,37767,2330,31394,426,36161,1072,24857,8007,32081,697,41721,1299,35456,642,35841,680,41357,1154,27362,1376,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,39002,975,48547,2082,51774,788,54276,3860,46840,3066,55127,4803,56961,9046,59566,8150,45253,8938,38966,2128,36112,2059,60687,4895,37927,2542,36861,3403,47209,3137,51871,2878,40688,2091,25199,1205,25857,1399,40658,2765,40426,20558,40712,3001,21627,2018,29350,3705,23449,2045,35166,1507,41605,2075,32097,993,40257,949,31198,2330,40508,771,43947,3847,36229,935,35826,1316,45354,5120,27581,4219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,39268,585,52694,1099,61157,698,65213,2348,53737,1764,64676,2386,64802,3698,68103,3122,58697,4681,42631,1045,40600,816,71452,4920,42126,470,44086,4990,52054,850,64370,3002,36801,1172,24446,600,24823,863,39278,2350,35678,4137,40736,1544,20758,518,23394,1048,22217,970,33158,852,37576,2211,31630,369,37647,1518,21054,1002,35352,1172,42159,1323,32830,1016,32594,982,41807,1074,27451,1791,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41800,136,60708,227,66775,585,71029,709,60497,663,80624,687,77232,2243,87750,2423,63922,4963,49143,480,42426,1461,81332,4592,48013,443,50849,1279,60226,759,71128,728,38605,1989,24097,366,26370,491,42926,2639,37431,2035,49856,2104,20436,350,21555,421,21521,542,35775,247,40568,452,33327,581,36260,450,27101,1333,33673,1262,41490,500,36164,380,35971,680,41736,550,28572,993,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,43325,1091,61446,721,62885,3587,65609,2300,60170,5039,73130,3200,76673,2922,74783,3696,59419,5839,48621,2448,41362,3491,77240,9581,48941,2332,45340,4117,61800,3066,71211,4038,36572,2429,26942,768,26194,1104,46580,3823,51882,8629,44379,4295,22514,1340,24765,1426,24866,2880,36148,602,42571,2640,32556,1131,41441,914,24443,9889,40736,1115,45596,2277,35675,918,34955,1954,44679,3078,30805,994,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,43888,1800,56561,1022,58114,2677,59848,2200,52434,5394,67356,5886,75250,6679,70650,5566,49469,5191,47295,2233,39702,1503,52161,21988,51878,3126,46068,4761,63147,2606,68756,5160,49403,9565,28054,1575,29054,2030,51632,9098,37188,17018,60592,7214,23630,2880,28716,2660,25823,1450,40009,1344,41863,1886,38338,1603,41966,1391,30804,7483,41502,1397,47339,4629,35631,1050,35266,1515,41317,4925,31212,3555,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,50179,226,71620,397,80500,653,85523,1699,71889,963,87833,2415,91611,1230,82515,2306,76722,4654,52077,441,45896,1040,117155,9459,48562,1598,58242,3336,60182,1279,71070,836,40563,1593,29041,1026,27180,1101,52585,3405,51592,1776,55486,3749,23220,1346,25459,849,25819,739,38626,1057,41741,860,36845,506,40989,521,30015,3758,39280,1216,45606,1571,36685,690,39152,1682,39746,2002,30160,1113,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51204,254,71780,505,74037,3228,79567,3398,65342,2290,91497,768,95365,2768,92121,2338,66848,4313,53542,2166,46507,1193,90068,9981,51541,1041,57168,5326,70215,2382,81814,2510,46260,1292,30492,485,32507,2021,61756,3223,47459,5529,71312,4739,25742,727,29101,1219,26421,1038,41227,434,47178,1515,38858,886,46773,1082,27500,1627,49986,1200,51550,1102,41356,612,41649,854,48274,1849,32484,2647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38751,1118,49648,1320,55998,2706,60292,2659,50165,2607,64984,5854,64552,9591,67133,7690,50628,14283,40077,1468,33996,2912,49433,8225,42182,2059,40177,7251,48949,3533,58303,3937,34385,2625,23851,1605,24111,3212,40821,2330,27639,5917,46094,6723,18674,1803,25967,1572,22498,1629,30995,570,35020,3820,30384,637,50285,2336,26872,7021,52061,4893,46217,5271,40008,2164,41570,1605,40510,2772,29840,4652,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,43253,658,57048,455,61033,543,66153,1212,53140,2007,65272,1507,68891,3151,66522,1429,51065,1454,47079,798,42209,1349,65080,5172,47117,1091,46170,2893,58591,1817,66612,1369,40428,985,28266,955,30080,1087,54283,2668,42819,2920,58706,2935,22216,606,30160,910,23919,1505,38101,667,43313,2310,35933,330,45891,610,30125,1361,49447,1539,46823,751,38595,798,38517,1064,45489,1281,32199,752,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,46312,1006,56055,2544,51933,3408,50994,4658,58247,11549,70197,8918,61089,21057,75466,9280,62273,6862,50343,2908,41833,7022,68417,15867,51993,4817,44469,6997,70059,8053,73484,9760,46274,3474,26773,2520,30536,3690,44290,5999,32202,13209,56593,12670,20747,2568,27120,4821,21480,4631,34241,3077,30990,1423,36432,1264,55626,5248,29488,4880,56189,9246,60869,6501,59091,6627,62600,5306,48259,7620,51266,19857,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22863,438,32330,454,37728,1676,40424,1302,33663,2492,42030,3011,40395,6544,51417,1243,39868,8082,25708,1697,23047,1402,50409,7283,24442,1145,25504,4564,30443,1207,34275,2851,20507,1321,17243,262,19401,1400,23588,2505,16965,485,30254,1863,15953,506,16128,421,15662,742,20995,459,21922,1105,20649,515,19045,846,14827,2386,17436,839,22276,2050,19263,691,20140,793,18101,969,18555,1414,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
