GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002MA,C16009_002EA,C16009_003EA,C16009_003MA,C16009_004EA,C16009_004MA,C16009_005EA,C16009_005MA,C16009_006MA,C16009_006EA,C16009_007MA,C16009_007EA,C16009_008EA,C16009_008MA,C16009_009EA,C16009_009MA,C16009_010EA,C16009_010MA,C16009_011MA,C16009_011EA,C16009_012EA,C16009_012MA,C16009_013MA,C16009_013EA,state
0400000US42,11681455,4206,1480605,28797,1211589,23784,154382,9675,59414,5929,38156,4703,17064,3930,10200850,29036,9204080,29941,374754,11377,381377,12761,188979,8769,51660,5597,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962727,1016,130599,8654,86558,7410,30880,4869,8072,2223,4957,1874,132,183,832128,8747,662035,9341,85696,5628,62818,5800,14588,2745,6991,2357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4469113,3526,718794,21202,649110,19989,53089,6676,7196,1614,6616,2097,2783,1334,3750319,21152,3519423,21093,137464,7898,50602,4955,36018,3446,6812,2317,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,771119,1700,102059,6866,89373,6736,3253,1633,1529,888,1456,844,6448,1549,669060,7291,630563,6714,12580,2215,10385,2353,6163,1624,9369,1812,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6047729,3788,967925,26489,866558,23351,69876,7097,12167,3484,6756,2336,12568,4085,5079804,26889,4760107,26882,166957,8631,60654,6317,60892,4501,31194,5034,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24902181,8028,3772329,58466,1880631,35217,1698690,46901,65866,6948,77687,6672,49455,9434,21129852,58977,14154922,45432,5683478,55514,491865,17879,634708,15136,164879,11778,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2699666,2745,294297,13148,219873,12508,52033,6241,5648,1903,9919,3165,6824,1429,2405369,13551,2079324,16605,223625,9532,42840,5157,45508,4666,14072,2850,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,571482,902,56787,4612,51466,3856,416,246,2833,1684,801,485,1271,1669,514695,4795,486060,5645,5478,1021,18841,3054,2319,828,1997,972,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7628058,3892,827439,22946,683087,18877,75253,8154,26359,4296,26914,3223,15826,3775,6800619,23179,5721377,24602,465061,12288,241572,13021,268408,8256,104201,8793,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6599296,3727,786383,21460,575044,18148,117172,9965,28637,4589,47198,4927,18332,4852,5812913,21690,4746803,25339,458174,13382,225140,13393,336717,10614,46079,5890,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1692689,2114,291243,12897,283113,13110,2956,1118,2876,2121,1914,806,384,300,1401446,12818,1368300,13776,13495,2441,10915,2162,7037,1817,1699,1229,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5287307,3148,614352,16590,516023,14277,58311,6140,19449,3067,14528,2530,6041,2270,4672955,17313,4310767,17390,190176,7946,81126,5367,79554,4382,11332,2136,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534623,1659,56829,6390,50443,6036,5359,2298,398,273,252,215,377,235,477794,6477,444199,7067,24362,3738,2986,793,3364,804,2883,1087,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3271386,1434,1476492,21072,68998,6306,1405574,20998,652,539,656,385,612,892,1794894,20924,104995,7208,1686004,22911,2806,1007,712,738,377,459,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
