GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002EA,C08006_002MA,C08006_003EA,C08006_003MA,C08006_004EA,C08006_004MA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016EA,C08006_016MA,C08006_017EA,C08006_017MA,C08006_018EA,C08006_018MA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021EA,C08006_021MA,C08006_022EA,C08006_022MA,C08006_023EA,C08006_023MA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026EA,C08006_026MA,C08006_027EA,C08006_027MA,C08006_028EA,C08006_028MA,C08006_029EA,C08006_029MA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032EA,C08006_032MA,C08006_033EA,C08006_033MA,C08006_034EA,C08006_034MA,C08006_035MA,C08006_035EA,C08006_036MA,C08006_036EA,state
0400000US35,877360,12516,793207,12721,713810,12964,79397,5184,59883,5117,9750,1619,9764,2064,8091,1497,5327,1132,20033,2441,8426,1898,42276,3309,466137,7835,421545,8187,379289,8748,42256,3857,31778,3615,5054,1104,5424,1334,3767,940,3663,997,11514,1797,5294,1290,20354,2252,411223,7676,371662,7819,334521,7545,37141,2980,28105,2729,4696,1131,4340,1265,4324,1035,1664,625,8519,1489,3132,1097,21922,2492,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,5501384,29957,4890301,27166,611083,15948,471514,13747,76596,4232,62973,4722,2650013,24070,61618,4656,583151,15877,112627,7430,367645,11384,4807894,20883,2923172,19456,2600640,16305,322532,10640,244991,9485,40574,3140,36967,3855,1295921,18079,45539,3966,289646,11283,62526,5427,191090,7863,4468544,21079,2578212,20087,2289661,19263,288551,8573,226523,7697,36022,2505,26006,2613,1354092,13491,16079,2057,293505,9374,50101,4155,176555,6473,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,4109393,22794,3683161,24206,426232,12153,327185,11115,57063,4960,41984,4378,50306,4552,10219,1767,79234,4547,48104,3884,227544,8563,2391915,16189,2163333,18798,1922169,19453,241164,9469,178590,7582,31779,4109,30795,3843,26400,3427,7531,1519,47947,3814,32580,3133,114124,6048,2132885,14353,1946060,13475,1760992,13756,185068,7676,148595,6711,25284,2768,11189,1713,23906,2369,2688,693,31287,2962,15524,1857,113420,5597,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,365990,4898,331218,5592,34772,3257,25658,3079,5082,1115,4032,932,1497,602,878,361,15532,1660,2165,515,18103,1810,223785,3741,202457,3790,184204,3997,18253,2334,13641,2170,2231,520,2381,773,832,404,586,339,8983,1215,1691,457,9236,1099,180380,2745,163533,2999,147014,3401,16519,1781,12017,1529,2851,850,1651,509,665,424,292,185,6549,943,474,274,8867,1427,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,4897312,22221,4478867,24420,418445,11992,335132,11114,45319,3380,37994,3039,95698,5385,14753,2176,127226,4957,46026,3506,200420,7634,2795871,11677,2541469,12635,2322778,14763,218691,8452,171947,7365,23242,2470,23502,2310,47360,3096,10787,1848,69140,4158,29073,2729,98042,5162,2585564,15848,2355843,17252,2156089,18432,199754,6569,163185,6582,22077,2064,14492,1705,48338,4365,3966,954,58086,2900,16953,2132,102378,5010,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,1613058,10882,1435337,10731,177721,6824,137775,5418,23423,2941,16523,2195,6912,1202,3949,871,30382,2608,20273,2117,65232,3392,937089,7311,863781,7719,764628,7701,99153,5144,76083,4114,13286,2207,9784,1526,3280,938,3195,769,17561,1948,13439,1717,35833,2460,802717,7029,749277,7638,670709,7969,78568,3790,61692,3058,10137,1410,6739,1297,3632,885,754,341,12821,1630,6834,1187,29399,2215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,1498350,14679,1309993,15069,188357,8843,153765,7786,22235,2983,12357,2367,89224,5239,46832,3180,69658,4407,19158,2134,116484,6214,968642,8935,785940,10322,682855,10382,103085,6139,84721,5133,11138,2168,7226,1868,43436,3225,30840,2559,38158,3283,13040,1806,57228,3686,871064,9813,712410,10171,627138,10044,85272,5046,69044,4595,11097,1859,5131,1166,45788,3483,15992,2315,31500,2757,6118,1057,59256,3826,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,5074697,23793,4563666,22097,511031,10773,401439,10101,61088,3388,48504,3316,338631,10118,29661,2762,232461,7279,50129,3598,252050,7598,3114072,13593,2665104,15294,2392513,13777,272591,8063,210863,6445,31830,2614,29898,2533,154185,5975,20227,2298,116117,5129,31299,2735,127140,5427,2863557,17107,2409593,16114,2171153,15600,238440,6879,190576,6743,29258,2026,18606,2168,184446,7221,9434,1592,116344,5270,18830,1865,124910,5333,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,451906,7282,402631,6869,49275,4373,40335,4058,5298,1179,3642,1049,14844,2395,1969,746,18987,2316,5189,1531,16928,2204,259996,4961,230261,4939,203218,4995,27043,3013,22521,2881,2747,914,1775,595,8426,1721,1710,710,9520,1670,2793,1076,7286,1233,249827,4675,221645,5326,199413,4818,22232,2756,17814,2495,2551,742,1867,798,6418,1451,259,236,9467,1420,2396,892,9642,1646,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,1979090,18219,1780011,18960,199079,8310,157026,7685,26959,3103,15094,2327,10895,1694,6136,1374,43809,3049,24738,3772,80706,4303,1118592,10207,1023127,11202,911605,11705,111522,6041,85969,5294,15215,2445,10338,1970,6025,1335,4022,1217,28308,2481,14956,2495,42154,3148,1026782,11906,955963,12332,868406,12285,87557,4300,71057,4050,11744,1778,4756,1148,4870,1110,2114,862,15501,1940,9782,2257,38552,3065,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,383195,5830,347078,5922,36117,2624,25213,2573,7388,1423,3516,882,3455,1138,2413,786,13448,1525,3387,848,24970,2293,230037,3731,202527,3613,182994,3815,19533,1881,13344,1636,3722,921,2467,740,1608,830,1635,588,7375,908,2416,663,14476,1416,200831,4327,180668,4439,164084,4357,16584,1701,11869,1612,3666,833,1049,377,1847,747,778,453,6073,1063,971,380,10494,1400,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,2743054,18442,2478421,20665,264633,10986,204336,9258,40357,4402,19940,3380,24614,2922,2646,702,36170,3054,36173,3934,111397,5794,1551898,11710,1435285,12531,1291507,13991,143778,7702,109397,6304,21534,2873,12847,2774,13438,2505,1887,551,20246,2556,23001,2845,58041,4145,1402156,12643,1307769,11730,1186914,12366,120855,5890,94939,5060,18823,2417,7093,1458,11176,1630,759,417,15924,1944,13172,2236,53356,3390,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,11422701,39230,10145748,41732,1276953,24814,955877,22963,192583,8459,128493,7720,189234,7256,30745,2956,195341,9305,169749,7634,548949,12907,6885492,26097,6252957,28531,5556887,30332,696070,17074,505328,15934,106020,6205,84722,5836,97299,5329,23394,2473,115841,7173,112876,6454,283125,10444,5671227,26956,5169744,28892,4588861,29276,580883,15325,450549,13381,86563,5379,43771,4026,91935,4544,7351,1313,79500,4944,56873,4043,265824,8825,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1394977,12250,1214192,12571,1057690,12530,156502,7281,117127,6573,20908,2804,18467,2423,37327,3871,13713,1888,38820,3977,13548,1868,77377,4490,786430,6066,687017,7115,598178,7751,88839,5346,63551,4152,12388,2282,12900,2147,23905,2776,9387,1633,20521,2929,9939,1598,35661,2748,608547,8826,527175,9173,459512,8967,67663,4610,53576,4416,8520,1255,5567,1180,13422,2157,4326,1001,18299,1997,3609,840,41716,3395,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,320350,4069,272730,4342,246467,4219,26263,2394,21496,2026,3028,854,1739,539,4073,795,2425,686,18611,1945,2943,689,19568,1772,162896,2641,138706,2960,123557,2927,15149,1579,12254,1398,1709,629,1186,445,2167,574,1377,587,9080,1290,1796,559,9770,1202,157454,2937,134024,3195,122910,3092,11114,1262,9242,1142,1319,425,553,290,1906,593,1048,353,9531,1345,1147,460,9798,1196,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4116194,17553,3564834,18186,3190412,19380,374422,12047,279058,10184,57388,4994,37976,3045,194457,6908,16904,2083,96587,5926,52593,4142,190819,7001,2166224,11761,1875991,12859,1675669,14676,200322,7455,148370,6417,28966,2747,22986,2474,103604,4860,12783,2053,53752,4520,33276,3519,86818,4293,1949970,13060,1688843,12626,1514743,13236,174100,6708,130688,5539,28422,3201,14990,1911,90853,4178,4121,894,42835,2932,19317,2333,104001,4894,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3370945,18724,2772510,17241,2441853,17998,330657,11075,250122,9485,43342,4726,37193,3188,210545,7468,32853,3114,123485,6135,41119,3389,190433,8659,1838434,13790,1508472,13119,1328983,12917,179489,7814,133164,6757,24581,3510,21744,2434,110475,5894,22806,2660,71282,4920,30030,2620,95369,5768,1532511,12453,1264038,12600,1112870,11961,151168,6492,116958,5676,18761,2274,15449,2082,100070,4639,10047,1733,52203,4059,11089,1457,95064,5086,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721699,8469,659957,8440,597203,7904,62754,3699,52223,3367,6670,1083,3861,1034,7677,1530,1137,489,19763,2351,9717,1661,23448,2299,383305,6041,349750,5878,315778,5702,33972,2863,27548,2599,3469,838,2955,953,4218,1200,917,456,11149,1798,5656,1173,11615,1669,338394,5095,310207,5213,281425,5606,28782,2069,24675,1985,3201,688,906,362,3459,803,220,160,8614,1366,4061,1191,11833,1612,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2912061,11431,2595255,12337,2365593,13673,229662,6860,179219,6270,28776,2366,21667,2448,55722,3422,23830,2689,92030,4339,26215,2681,119009,4725,1515119,7298,1351509,7941,1233511,8588,117998,4162,93555,3890,13633,1485,10810,1616,27173,2640,15826,2111,46042,2993,16768,1875,57801,3043,1396942,8374,1243746,8662,1132082,9134,111664,4051,85664,3672,15143,1558,10857,1452,28549,2259,8004,1229,45988,2977,9447,1519,61208,3186,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289163,5043,252511,5209,223552,5346,28959,2606,21980,2347,4089,1011,2890,885,6353,1529,1784,591,13285,2324,3094,900,12136,2070,156448,3249,133632,3620,116990,3767,16642,2018,12788,1703,2446,836,1408,567,5235,1431,1258,437,7351,1532,2723,806,6249,1437,132715,3986,118879,3956,106562,4127,12317,1620,9192,1360,1643,609,1482,666,1118,547,526,351,5934,1778,371,324,5887,1297,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999029,11178,907339,12367,821784,11840,85555,5047,64466,4566,13211,2212,7878,1754,19081,2218,2120,985,30421,2843,18168,2748,21900,3156,523600,8829,473938,8965,434252,8954,39686,3207,30987,2919,4800,1084,3899,1043,8527,1595,1935,917,15743,1997,10338,2013,13119,2335,475429,8779,433401,8990,387532,8515,45869,3212,33479,2754,8411,1632,3979,1098,10554,1428,185,206,14678,1687,7830,1491,8781,1797,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
