GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002MA,B22001_002EA,B22001_003MA,B22001_003EA,B22001_004EA,B22001_004MA,B22001_005EA,B22001_005MA,B22001_006EA,B22001_006MA,B22001_007MA,B22001_007EA,state
0400000US24,2177934,7798,242975,8605,80813,4495,162162,6795,1934959,10740,741897,6684,1193062,10425,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,312390,8823,120704,5215,191686,7093,2247561,12952,878083,8003,1369478,11108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,580043,9906,169783,5031,410260,8618,3278489,13013,1342609,8357,1935880,12078,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,186638,6353,48237,3158,138401,5419,1960624,10081,719764,4923,1240860,8683,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,201103,6800,57174,2831,143929,6443,903268,8953,370894,4895,532374,8648,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,287436,7967,77716,3710,209720,7829,2086744,12578,827032,7202,1259712,12084,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,37798,2593,10857,1289,26941,2420,377006,4169,159136,3222,217870,4351,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,64374,3382,15747,1496,48627,3165,679785,4943,249678,2994,430107,4975,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,136603,5239,40603,2679,96000,4894,905462,8841,354656,5197,550806,6917,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,40201,2813,11901,1428,28300,2593,477414,5158,193097,3440,284317,4401,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,301208,8866,109101,5401,192107,6423,2886755,10986,1151457,8777,1735298,12124,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,133347,5437,36571,3104,96776,4554,628450,6987,273924,5319,354526,7134,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,1108303,14722,447796,9453,660507,11254,6125391,20264,2378415,13011,3746976,18062,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,547385,11812,162721,6298,384664,10103,3296360,15385,1272732,8605,2023628,14426,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,21614,2014,6559,1235,15055,1711,291861,3999,97466,2482,194395,3605,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,660784,11041,183468,5832,477316,9810,3945871,15885,1587238,10264,2358633,15073,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,191054,4864,51853,2889,139201,4073,1274897,7378,495731,5079,779166,7594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,288816,6605,87062,3853,201754,7169,1264389,10152,542575,6304,721814,9533,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,658030,10770,220562,6876,437468,9588,4298007,14682,1815794,8823,2482213,13456,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,66173,4075,25890,2679,40283,2941,341311,4801,134138,3236,207173,4263,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,267132,8226,78250,3975,188882,6984,1590636,11363,662532,6149,928104,10908,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,36111,2879,8265,1053,27846,2974,303326,3858,116278,2442,187048,4003,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,405730,8663,121495,4854,284235,7788,2124530,13624,843429,7932,1281101,11852,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,1176485,15803,326023,8674,850462,14095,8244927,25296,2768659,13439,5476268,23162,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,70588,3811,16848,1686,53740,3533,860392,6448,279630,4038,580762,6227,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,30145,2018,11678,1338,18467,1829,224720,3716,96546,2150,128174,3166,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,285778,8809,88542,4298,197236,8175,2821117,14719,1052662,8179,1768455,14259,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,366175,8899,116128,5182,250047,7375,2362398,11244,877692,8113,1484706,11314,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,123212,4327,35934,2359,87278,3936,611324,6258,285185,3970,326139,6518,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,282870,6596,74066,3733,208804,5445,2036668,8469,789915,5454,1246753,7518,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,10666,1656,2047,705,8619,1507,218271,3865,81442,2338,136829,3899,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,476272,9614,226737,6523,249535,7255,745579,9208,340409,6361,405170,7414,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
